,A,2,3,4,5,6,7,8,9,10,
5,[743 4155 725 0],[1021 5542 1052 0],[1032 5632 961 0],[1105 6031 1216 0],[1064 5959 1095 0],[1065 6080 1075 0],[1087 5965 1087 0],[1077 5859 1107 0],[1043 5674 1054 0],[3947 21232 3867 0],
6,[752 4155 770 0],[1043 5257 1054 0],[1062 5723 1100 0],[1049 5378 1005 0],[1109 5778 1062 0],[1109 5745 1058 0],[1042 5706 1116 0],[1115 5513 1035 0],[1092 5982 1160 0],[4050 21524 3986 0],
7,[1476 8154 1553 0],[2100 11268 2080 0],[2143 11410 2113 0],[2180 11344 2127 0],[2132 11615 2017 0],[2245 11686 2232 0],[2215 11735 2131 0],[2197 11732 2194 0],[2079 12024 2268 0],[8094 43622 8062 0],
8,[1507 8453 1580 0],[2164 12061 2119 0],[2215 11999 2053 0],[2233 12523 2296 0],[2130 12096 2104 0],[2131 12017 2204 0],[2202 12446 2175 0],[2328 12180 2291 0],[2234 12469 2201 0],[8299 45145 8273 0],
9,[2378 13065 2342 0],[3419 18465 3444 0],[3249 18265 3529 0],[3147 16930 5000 0],[3243 17491 4385 0],[3315 15059 6710 0],[3422 18361 3328 0],[3391 18788 3449 0],[3472 19046 3322 0],[12568 69713 12482 0],
10,[2292 13743 2529 0],[3436 16856 6042 0],[3318 14327 8898 0],[3446 15153 8098 0],[3607 3540 19910 0],[3510 3445 19894 0],[3442 17838 5153 0],[3456 19084 3722 0],[3455 19890 3616 0],[12874 73321 12868 0],
11,[417 3830 438 0],[613 3475 2317 0],[572 1617 4283 0],[537 558 5414 0],[565 567 5616 0],[606 534 5205 0],[592 4011 1633 0],[562 5174 609 0],[650 5468 659 0],[2231 19782 2199 0],
12,[5872 33912 5890 0],[8306 44437 10191 0],[8873 41886 13381 0],[8778 43259 12491 0],[15259 25418 22613 0],[8978 27382 26681 0],[8516 45995 9531 0],[8545 47831 8633 0],[8620 48381 8688 0],[31255 177698 31522 0],
13,[6192 35994 6308 0],[9708 47143 13208 0],[11451 33951 22186 0],[19241 25576 23876 0],[30294 14135 21873 0],[21154 13554 31515 0],[8873 46937 13231 0],[8965 51307 9610 0],[8803 52544 9087 0],[32872 195159 33754 0],
14,[5625 33989 6002 0],[11860 34620 17738 0],[32194 10991 19739 0],[32193 9633 18347 0],[38282 7796 11784 0],[30298 8099 19159 0],[7966 33176 22203 0],[8152 46186 10133 0],[8220 49421 8471 0],[30079 184764 31558 0],
15,[5958 34384 8082 0],[38569 10403 18215 0],[35475 8085 21363 0],[44922 8305 10569 0],[41887 7740 8749 0],[41585 7865 10149 0],[8331 17367 41515 0],[8333 32024 28655 0],[8531 48788 12228 0],[32010 190507 37501 0],
16,[5463 21494 18345 0],[41415 7433 12499 0],[40703 7103 9369 0],[42461 7077 7439 0],[39319 7074 7145 0],[36627 6883 7239 0],[7498 7690 45557 0],[7683 9836 47312 0],[9415 30233 26528 0],[29835 140871 75480 0],
17,[22458 5717 19057 0],[47220 7448 7468 0],[44074 7205 7336 0],[43517 7316 7395 0],[39538 7267 7110 0],[39808 7258 7239 0],[45485 7353 7510 0],[19130 7790 38446 0],[44271 7983 16499 0],[194204 29550 35479 0],
18,[32790 4727 4770 0],[40997 6560 6527 0],[36921 6246 6303 0],[36629 6354 6208 0],[33168 6097 6226 0],[32102 6206 6057 0],[39517 6602 6443 0],[42365 6568 6529 0],[46937 6929 7039 0],[175483 25980 25469 0],
19,[31444 4845 4913 0],[38866 6500 6580 0],[35634 6531 6363 0],[34963 6309 6214 0],[31927 6339 6136 0],[31171 6053 6193 0],[38202 6499 6699 0],[42335 6808 6911 0],[44098 6744 6646 0],[177229 26169 26072 0],
20,[15332 1855 1829 0],[15431 2060 2144 0],[11571 1870 1828 0],[10633 1832 1869 0],[4844 1680 1686 0],[4825 1613 1686 0],[15439 2199 2111 0],[18621 2430 2370 0],[22078 2699 2637 0],[83630 10041 10160 0],
21,[13197 2394 0 0],[12159 2838 0 0],[8551 2392 0 0],[7585 2378 0 0],[5252 2227 0 0],[5340 2245 0 0],[12501 2800 0 0],[15474 3114 0 0],[18702 3450 0 0],[72398 12858 0 0],
A-2,[737 3736 692 0],[986 5671 1029 0],[1107 5989 1050 0],[1100 5838 1243 0],[1071 5769 1402 0],[1121 6008 1200 0],[1034 6112 1168 0],[1087 6154 1168 0],[1124 5909 1086 0],[4028 21264 4094 0],
A-3,[793 4010 731 0],[1139 6329 1163 0],[1134 6007 1083 0],[1120 6327 1147 0],[1079 6076 1377 0],[1168 6339 1182 0],[1158 6376 1156 0],[1150 6275 1154 0],[1109 6136 1169 0],[4181 23280 4187 0],
A-4,[772 4129 791 0],[1166 6303 1162 0],[1207 6466 1191 0],[1135 6035 1129 0],[1151 6309 1294 0],[1100 6291 1485 0],[1146 6486 1224 0],[1196 6454 1208 0],[1173 6779 1149 0],[4373 25306 4429 0],
A-5,[754 4560 782 0],[1224 7339 1251 0],[1236 7369 1234 0],[1216 7291 1213 0],[1241 6890 1191 0],[1243 5745 2930 0],[1214 7498 1247 0],[1277 7259 1262 0],[1205 7189 1237 0],[4579 26727 4593 0],
A-6,[850 5198 829 0],[1307 7928 1255 0],[1270 7847 1511 0],[1347 8031 1317 0],[1323 6376 2784 0],[1255 7340 1670 0],[1319 8137 1321 0],[1311 7972 1282 0],[1317 7980 1281 0],[4921 29606 4856 0],
A-7,[873 5645 833 0],[2046 7852 1965 0],[2595 6587 2457 0],[1767 8187 1817 0],[1659 5137 4778 0],[4880 2637 3998 0],[8428 1392 1367 0],[1430 8807 1422 0],[1410 8805 1451 0],[5144 32636 5164 0],
A-8,[5551 1577 960 0],[9425 1435 1522 0],[9071 1437 1612 0],[9304 1481 1801 0],[9262 1442 1482 0],[7687 1404 2689 0],[8912 1441 1428 0],[9221 1373 1438 0],[7710 3080 1374 0],[5271 35046 5382 0],
A-9,[6357 934 959 0],[9886 1548 1493 0],[9823 1573 1533 0],[9815 1493 1496 0],[9441 1463 1593 0],[9114 1456 1543 0],[9204 1511 1491 0],[9867 1487 1527 0],[9805 1560 1464 0],[39197 5915 5687 0],
A-10,[3826 536 524 0],[5698 776 770 0],[5556 777 763 0],[5528 759 748 0],[4552 693 683 0],[4169 737 695 0],[5406 713 799 0],[6012 802 844 0],[6123 824 848 0],[24138 3286 3235 0],
