,A,2,3,4,5,6,7,8,9,10,
5,3361,4703,4663,4973,5011,4921,4865,4873,4693,17988,
6,3351,4398,4693,4326,4602,4735,4673,4930,4837,17099,
7,6820,9266,9342,9297,9354,9617,9574,9989,9762,34929,
8,7005,9891,10004,9943,9625,10065,10349,10145,10025,37082,
9,10908,15311,15139,15290,15319,15355,15024,12093,15634,57248,
10,8699,16505,16348,16490,16068,15778,16421,16462,16585,61557,
11,3814,3811,3742,3935,3001,3052,3878,5063,5191,19093,
12,19183,15734,20512,5224,26228,32929,17874,24265,28730,144819,
13,18488,19149,19124,21008,19536,3394,27572,19882,28487,152914,
14,5900,7202,5427,15709,12368,15094,23353,20393,17301,131717,
15,13008,15911,15744,12438,8159,10095,26613,22459,13239,136131,
16,7896,15474,16989,9389,17993,9785,4767,22446,9928,120136,
17,12420,27305,24942,26895,27205,27097,26132,12076,16270,131555,
18,21671,25480,24501,23905,19878,19460,25649,27050,27638,141983,
19,22449,20687,19657,18969,18379,18173,20336,27787,30199,134188,
20,8575,3383,2348,1611,1247,1049,3185,5670,8735,66028,
21,5818,3479,2556,1791,1354,1036,3272,5688,9620,46123,
A-2,3331,4683,4946,4800,4981,4596,5003,4924,4543,18305,
A-3,3271,5197,4939,5346,5022,4668,5294,5189,5220,19425,
A-4,3523,5374,5272,4890,4793,4231,5344,5638,5809,19782,
A-5,4014,5964,6051,6138,4749,4696,6108,6190,6049,22991,
A-6,4420,6429,6908,6943,5321,4627,6690,6728,6721,25041,
A-7,4997,7612,7226,7240,5681,5449,7385,7900,7749,28772,
A-8,5390,7756,7640,7255,5023,4558,7985,7579,8111,31706,
A-9,5631,6697,6310,6327,4721,4403,6709,7995,8497,32707,
A-10,3366,3306,3032,3041,1615,168,3452,3510,4052,20387,
A-A,2901,4172,4914,4695,4975,2052,4696,4786,4644,18372,
2-2,3249,4184,5088,4810,4905,5012,4911,4752,2008,17565,
3-3,3310,4803,4472,4936,4844,4931,4978,4814,5027,17633,
4-4,3232,2026,2005,1757,2003,1969,2018,4502,5037,7415,
5-5,1383,2040,1946,2005,1802,2016,1956,1953,1940,7340,
6-6,3199,5012,4898,4884,4275,3829,4741,4855,4773,17443,
7-7,3374,4910,5006,4743,4742,5164,4334,4885,4809,17702,
8-8,3301,4646,5010,5066,5177,5026,4659,4282,5006,17537,
9-9,3334,1907,2031,1996,1993,1978,1963,4796,4159,17681,
10-10,23628,33718,33671,33646,33735,33681,33648,33407,33595,119846,
