,A,2,3,4,5,6,7,8,9,10,
15,[-0.435286 -0.424159 -0.431891  _ ],[-0.337102 -0.380304 -0.266793  _ ],[-0.254491 -0.374632 -0.276805  _ ],[-0.221892 -0.350614 -0.262635  _ ],[-0.160673 -0.346676 -0.193707  _ ],[-0.190901 -0.357207 -0.184569  _ ],[-0.378673 -0.365277 -0.214614  _ ],[-0.467382 -0.372012 -0.299518  _ ],[-0.440854 -0.371977 -0.424981  _ ],[-0.561078 -0.407754 -0.476917  _ ],
16,[-0.452361 -0.451878 -0.449183  _ ],[-0.285422 -0.417892 -0.350076  _ ],[-0.274496 -0.407946 -0.295419  _ ],[-0.211118 -0.403466 -0.272244  _ ],[-0.148018 -0.379996 -0.197789  _ ],[-0.147678 -0.391380 -0.197758  _ ],[-0.344275 -0.370212 -0.240882  _ ],[-0.380166 -0.374791 -0.327895  _ ],[-0.437152 -0.436622 -0.343024  _ ],[-0.542487 -0.505587 -0.536548  _ ],
17,[-0.451093 -0.451612 -0.441531  _ ],[-0.135657 -0.460611 -0.295123  _ ],[-0.128263 -0.469984 -0.307860  _ ],[-0.089548 -0.493193 -0.280552  _ ],[-0.059619 -0.465922 -0.264011  _ ],[0.022033 -0.468073 -0.188812  _ ],[-0.096140 -0.436824 -0.196619  _ ],[-0.387210 -0.466201 -0.391401  _ ],[-0.444115 -0.507945 -0.461172  _ ],[-0.416248 -0.571355 -0.480629  _ ],
18,[-0.082186 -0.428871 -0.271080  _ ],[0.153594 -0.494094 -0.336654  _ ],[0.133805 -0.497096 -0.354916  _ ],[0.148454 -0.495866 -0.284874  _ ],[0.181338 -0.467940 -0.321615  _ ],[0.308123 -0.495897 -0.284556  _ ],[0.394384 -0.482813 -0.288609  _ ],[0.120626 -0.475562 -0.320997  _ ],[-0.171207 -0.519050 -0.315738  _ ],[-0.136238 -0.652779 -0.518539  _ ],
19,[0.284796 -0.500791 -0.353546  _ ],[0.388376 -0.593542 -0.432342  _ ],[0.413770 -0.564828 -0.415395  _ ],[0.439376 -0.559377 -0.454910  _ ],[0.462098 -0.566887 -0.400686  _ ],[0.484695 -0.581998 -0.387605  _ ],[0.635755 -0.572398 -0.401896  _ ],[0.597264 -0.592117 -0.408889  _ ],[0.299187 -0.590914 -0.384585  _ ],[0.068494 -0.735767 -0.603497  _ ],
20,[0.647360 -0.231517 -0.230321  _ ],[0.561834 -0.242456 -0.212985  _ ],[0.467318 -0.262762 -0.230771  _ ],[0.309609 -0.268904 -0.212602  _ ],[0.303116 -0.260784 -0.197559  _ ],[0.307351 -0.227450 -0.216995  _ ],[0.635254 -0.240996 -0.212977  _ ],[0.731590 -0.280191 -0.241790  _ ],[0.721872 -0.291017 -0.252245  _ ],[0.555956 -0.725964 -0.655581  _ ],
21,[0.883815 -0.334491 0.000000  _ ],[0.770655 -0.348980 0.000000  _ ],[0.624148 -0.361877 0.000000  _ ],[0.446195 -0.359318 0.000000  _ ],[0.427184 -0.339136 0.000000  _ ],[0.433857 -0.344404 0.000000  _ ],[0.780607 -0.348980 0.000000  _ ],[0.860947 -0.384452 0.000000  _ ],[0.921390 -0.426087 0.000000  _ ],[0.963274 -0.888429 0.000000  _ ],
A-2,[-0.107898 0.056447 -0.097981  _ ],[-0.049279 0.070561 0.001858  _ ],[-0.046439 0.089553 -0.029384  _ ],[-0.034265 0.069817 0.003501  _ ],[-0.022387 0.005491 0.131659  _ ],[-0.043832 0.006142 0.115836  _ ],[-0.115564 0.117115 -0.029345  _ ],[-0.106511 0.113632 -0.036574  _ ],[-0.119139 0.086428 -0.096734  _ ],[-0.293709 0.167450 -0.323751  _ ],
A-3,[-0.104467 0.055271 -0.091314  _ ],[-0.073140 0.079917 0.005450  _ ],[-0.033844 0.087355 -0.025142  _ ],[-0.034744 0.064421 0.000331  _ ],[-0.037303 0.004566 0.100293  _ ],[-0.047226 0.006959 0.131019  _ ],[-0.094356 0.122239 -0.035865  _ ],[-0.077980 0.116730 -0.050623  _ ],[-0.119422 0.096118 -0.118070  _ ],[-0.280363 0.159439 -0.209256  _ ],
A-4,[-0.094208 0.050758 -0.087932  _ ],[-0.047514 0.083416 -0.028255  _ ],[-0.053231 0.086881 0.000019  _ ],[-0.054018 0.066675 0.004880  _ ],[-0.024549 0.004197 0.128132  _ ],[-0.029840 0.005525 0.107249  _ ],[-0.095979 0.124541 -0.043477  _ ],[-0.130210 0.099026 -0.079562  _ ],[-0.125916 0.094411 -0.067581  _ ],[-0.329953 0.160692 -0.338193  _ ],
A-5,[-0.090775 0.063054 -0.080660  _ ],[-0.048987 0.091794 -0.003604  _ ],[-0.058116 0.085525 -0.012768  _ ],[-0.059595 0.004159 0.065346  _ ],[-0.036463 0.005945 0.090006  _ ],[-0.023580 0.006580 0.178031  _ ],[-0.107599 0.124082 -0.021768  _ ],[-0.106378 0.107397 -0.055410  _ ],[-0.124678 0.103751 -0.079723  _ ],[-0.356209 0.151813 -0.351074  _ ],
A-6,[-0.063900 0.058693 -0.061423  _ ],[-0.017502 0.096418 -0.037413  _ ],[-0.008965 0.091223 0.001984  _ ],[-0.007861 0.005068 0.028131  _ ],[-0.013795 0.078809 0.001069  _ ],[-0.006647 0.005496 0.150655  _ ],[-0.021231 0.133311 0.001205  _ ],[-0.062372 0.112261 -0.046693  _ ],[-0.102300 0.093344 -0.106196  _ ],[-0.226262 0.134735 -0.270908  _ ],
A-7,[-0.025279 0.066926 -0.059876  _ ],[0.024278 0.008917 0.155045  _ ],[0.145305 0.010956 0.004010  _ ],[0.144217 0.010194 -0.012262  _ ],[0.149160 0.013958 0.052032  _ ],[0.054379 0.013428 0.364593  _ ],[0.368240 0.020285 0.049090  _ ],[0.090267 0.006694 -0.078516  _ ],[-0.028994 0.085613 -0.080086  _ ],[-0.137211 0.122210 -0.213183  _ ],
A-8,[0.235280 0.007938 -0.027176  _ ],[0.369553 0.021691 0.040098  _ ],[0.101337 0.024696 0.197287  _ ],[0.355797 0.014864 0.108711  _ ],[0.391561 0.020903 0.062407  _ ],[0.105067 0.020740 0.394983  _ ],[0.597272 0.034694 0.058097  _ ],[0.546862 0.022652 0.008201  _ ],[0.253382 0.012124 -0.034944  _ ],[0.028033 0.116381 -0.228324  _ ],
A-9,[0.530681 0.007867 -0.021906  _ ],[0.605311 0.017878 0.042661  _ ],[0.597156 0.017753 0.068240  _ ],[0.564930 0.016310 0.090414  _ ],[0.582959 0.020270 0.101986  _ ],[0.163343 0.017866 0.520581  _ ],[0.716152 0.022022 0.091715  _ ],[0.730760 0.024080 0.064687  _ ],[0.715333 0.017426 0.066440  _ ],[0.558576 0.097580 0.032629  _ ],
A-10,[0.614404 0.008813 0.011227  _ ],[0.598584 0.011884 0.025466  _ ],[0.600408 0.011019 0.080515  _ ],[0.091986 0.009591 0.158600  _ ],[0.426745 0.012311 0.083622  _ ],[0.408394 0.010170 0.091474  _ ],[0.621592 0.017655 0.078708  _ ],[0.646739 0.013694 0.038721  _ ],[0.694900 0.012813 0.037035  _ ],[0.959921 0.092389 0.055071  _ ],
A-A,[-0.036112 0.000882 -0.042729 0.100364],[-0.034817 0.001191 -0.003446 0.177345],[-0.018407 0.001462 -0.013458 0.162590],[-0.019437 0.001880 0.019511 0.006549],[-0.009294 0.002263 0.000292 0.147537],[0.003059 0.002578 -0.000648 0.168182],[-0.036806 0.001860 -0.015675 0.182680],[-0.036628 0.001610 -0.024799 0.176807],[-0.033804 0.000901 -0.063533 0.186520],[-0.135317 0.015502 -0.146301 0.392556],
2-2,[-0.033197 0.000154 -0.062345 0.017034],[-0.007991 0.000996 -0.038328 0.049364],[-0.020657 0.001665 -0.027507 0.065099],[-0.011648 0.001744 -0.031212 0.068629],[-0.004845 0.001681 -0.021213 0.086361],[-0.005781 0.001861 -0.025239 0.089307],[-0.025305 0.000581 -0.041914 0.060263],[-0.041479 0.000736 -0.077283 0.043523],[-0.050251 0.018926 -0.081282 0.000513],[-0.136349 0.003582 -0.227428 0.070644],
3-3,[-0.026426 0.000155 -0.049050 0.015444],[-0.013649 0.000831 -0.069057 0.052454],[-0.006589 0.001340 -0.023368 0.057868],[-0.022839 0.001359 -0.011254 0.060749],[-0.017101 0.001718 -0.017315 0.083607],[-0.012750 0.003027 -0.019201 0.075723],[-0.037767 0.002114 -0.056202 0.062150],[-0.028928 0.000522 -0.122414 0.045242],[-0.053777 0.001008 -0.068070 0.024995],[-0.157300 0.003169 -0.262802 0.064850],
4-4,[-0.037864 0.000183 -0.048450 0.014954],[-0.012552 0.048914 0.006373 0.001373],[-0.024071 0.045834 -0.009576 0.001857],[-0.009766 0.055387 -0.002558 0.001561],[-0.016385 0.005484 0.011990 0.002493],[-0.002128 0.069753 0.003321 0.002921],[-0.046232 0.094813 -0.009287 0.001147],[-0.052829 0.042458 -0.026915 0.001873],[-0.035729 0.000193 -0.059960 0.021865],[-0.116902 0.003109 -0.108050 0.059980],
5-5,[-0.033096 0.066535 0.001657 0.000167],[-0.028456 0.003231 0.167285 0.001056],[0.006574 0.003251 0.195959 0.000943],[-0.017521 0.003194 0.265449 0.001098],[-0.019405 0.005835 0.209748 0.001627],[-0.016280 0.004635 0.283725 0.002919],[-0.038833 0.007570 0.204016 0.000858],[-0.042493 0.119804 0.002791 0.001050],[-0.030071 0.005911 0.087567 0.000343],[-0.111134 0.225838 -0.067889 0.003975],
6-6,[-0.029353 -0.015690 -0.035645 0.012530],[-0.010904 -0.016014 -0.052589 0.051729],[-0.015535 -0.017056 -0.017885 0.053769],[-0.017386 -0.018282 -0.000233 0.065630],[-0.016291 -0.016906 0.002225 0.073893],[-0.032651 -0.010031 0.004173 0.007846],[-0.038279 -0.015626 -0.017961 0.055809],[-0.036820 -0.013547 -0.003596 0.037428],[-0.032873 -0.013933 -0.036571 0.023962],[-0.135199 -0.050032 -0.142761 0.051020],
7-7,[-0.032233 -0.020893 -0.030402 0.014873],[-0.018481 -0.026627 0.002169 0.055328],[-0.019371 -0.029321 -0.014363 0.059338],[-0.005925 -0.039290 -0.029227 0.068523],[-0.016518 -0.036887 -0.009550 0.072982],[-0.023108 -0.036471 -0.036526 0.084959],[-0.031645 -0.022240 0.001227 0.058406],[-0.034702 -0.038060 -0.017123 0.035701],[-0.025200 -0.021243 -0.012423 0.022505],[-0.111115 -0.101861 -0.134848 0.054248],
8-8,[-0.037113 -0.026860 -0.027320 0.020893],[-0.016372 -0.041857 -0.003752 0.078454],[-0.022292 -0.050611 -0.012467 0.077497],[-0.019305 -0.047565 -0.026776 0.095351],[-0.019270 -0.030082 -0.016954 0.110789],[-0.008619 -0.037392 -0.006226 0.132775],[-0.040101 -0.032374 -0.013627 0.158623],[-0.019698 -0.032402 -0.030421 0.066063],[-0.042698 -0.036905 -0.035056 0.024095],[-0.131736 -0.118560 -0.067287 0.044627],
9-9,[-0.012652 -0.039888 -0.026390 0.059569],[0.005059 -0.059079 -0.038232 0.128495],[0.005766 -0.053210 -0.049966 0.136438],[0.060537 -0.058814 -0.036855 0.008034],[-0.004005 -0.051645 -0.027454 0.157083],[0.009743 -0.061207 -0.038781 0.152130],[0.185029 -0.043458 -0.030788 0.010561],[0.010741 -0.059655 -0.027752 0.164446],[-0.014611 -0.039336 -0.025153 0.092141],[-0.041051 -0.157428 -0.101867 0.077568],
10-10,[0.660379 -0.566630 -0.474643 0.088825],[0.634859 -0.653194 -0.560418 0.145700],[0.657111 -0.667730 -0.559104 0.137602],[0.643062 -0.646908 -0.546582 0.152974],[0.675474 -0.631420 -0.589076 0.161366],[0.698736 -0.644811 -0.576748 0.160109],[0.768214 -0.659214 -0.578637 0.176272],[0.776755 -0.642171 -0.524604 0.179554],[0.756587 -0.651441 -0.582640 0.157266],[0.554262 -0.856987 -0.769690 0.200780],
