,A,2,3,4,5,6,7,8,9,10,
5,[114 1120 109 0],[164 1654 129 0],[155 1681 129 0],[153 1790 133 0],[180 1687 161 0],[152 1792 146 0],[160 1809 167 0],[182 1716 181 0],[163 1727 160 0],[576 6344 535 0],
6,[104 1138 121 0],[153 1627 131 0],[136 1684 158 0],[152 1567 165 0],[153 1761 161 0],[179 1648 157 0],[150 1631 142 0],[155 1638 151 0],[143 1674 162 0],[568 6134 571 0],
7,[215 2387 219 0],[327 3397 296 0],[310 3278 319 0],[333 3324 297 0],[296 3134 290 0],[314 3467 308 0],[313 3371 304 0],[301 3419 329 0],[322 3363 322 0],[1178 12600 1111 0],
8,[194 2434 223 0],[321 3365 326 0],[285 3603 346 0],[314 3691 304 0],[315 3154 657 0],[288 3233 711 0],[339 3682 326 0],[311 3507 314 0],[350 3580 355 0],[1180 13489 1200 0],
9,[320 3773 360 0],[475 5354 522 0],[467 5113 830 0],[486 479 5465 0],[524 452 5393 0],[479 469 5480 0],[473 5348 580 0],[485 5382 592 0],[491 5439 462 0],[1932 20364 1839 0],
10,[361 4015 383 0],[470 507 5858 0],[527 455 5836 0],[495 456 5817 0],[490 535 5851 0],[468 494 5905 0],[524 523 5792 0],[499 476 5736 0],[508 494 5985 0],[1858 21534 2001 0],
11,[71 1154 54 0],[85 90 1563 0],[93 73 1656 0],[71 78 1275 0],[62 62 1301 0],[61 72 1374 0],[83 98 1604 0],[80 1685 85 0],[99 1667 91 0],[323 6382 363 0],
12,[878 9915 858 0],[3928 9433 2361 0],[1965 1286 12547 0],[1597 1156 12376 0],[1682 1249 12168 0],[1170 1257 12612 0],[1226 12851 1820 0],[1195 13625 1218 0],[1276 13834 1276 0],[4607 53223 4631 0],
13,[859 10378 1022 0],[3356 3183 10542 0],[3828 1676 10790 0],[3327 1297 10624 0],[9334 1236 4816 0],[4594 1195 9103 0],[1260 11622 4481 0],[1168 12966 3280 0],[1263 15117 1455 0],[4716 58289 4651 0],
14,[827 9131 1604 0],[7331 2204 5228 0],[10465 1363 2270 0],[7589 1054 4212 0],[9057 1112 3119 0],[4716 1105 6970 0],[1146 1165 13631 0],[1100 12140 2864 0],[1148 12661 2808 0],[4376 54202 4503 0],
15,[1215 8576 2941 0],[11925 1142 2350 0],[11583 1160 2022 0],[10793 1126 2157 0],[10669 1043 1347 0],[8744 1028 3632 0],[1180 1224 13768 0],[1237 4486 11517 0],[1381 13011 3404 0],[4541 58879 5093 0],
16,[1150 2004 8850 0],[8050 1028 4513 0],[10277 998 1532 0],[9506 947 1149 0],[10569 1008 1028 0],[8818 931 1412 0],[1049 1010 12198 0],[1219 1120 13540 0],[1627 2940 12168 0],[4401 11461 49796 0],
17,[4619 1844 5865 0],[11752 1030 1005 0],[11064 1006 1014 0],[10574 1033 1022 0],[10065 1028 976 0],[9741 980 1034 0],[12075 984 1211 0],[2636 1079 12451 0],[4319 1213 11537 0],[58708 4049 4199 0],
18,[9656 700 678 0],[9254 854 875 0],[8789 862 869 0],[8388 857 859 0],[8162 856 872 0],[8087 868 858 0],[10522 920 822 0],[11274 916 919 0],[13223 992 900 0],[52230 3751 3778 0],
19,[9169 667 694 0],[9159 803 888 0],[8158 875 895 0],[6592 852 856 0],[6749 869 852 0],[6621 866 828 0],[9723 925 905 0],[11717 998 933 0],[12192 917 853 0],[50809 3717 3676 0],
20,[4217 262 253 0],[1292 236 237 0],[543 216 226 0],[456 240 222 0],[471 230 208 0],[447 241 222 0],[2216 266 242 0],[3447 271 254 0],[4372 287 284 0],[24628 1345 1422 0],
21,[3512 320 0 0],[1367 315 0 0],[588 297 0 0],[499 302 0 0],[530 309 0 0],[512 276 0 0],[2184 335 0 0],[3909 400 0 0],[4880 448 0 0],[19857 1833 0 0],
A-2,[119 1123 81 0],[147 1489 296 0],[149 1817 185 0],[161 176 1749 0],[178 1730 271 0],[189 156 1688 0],[147 1733 186 0],[166 1814 153 0],[167 1743 150 0],[589 6379 579 0],
A-3,[88 1097 87 0],[150 1887 179 0],[150 1777 144 0],[153 228 1722 0],[144 1606 341 0],[172 184 1573 0],[170 1838 160 0],[158 1815 170 0],[157 1852 173 0],[556 6873 600 0],
A-4,[108 1194 102 0],[172 1898 162 0],[174 1945 169 0],[178 1580 143 0],[156 156 1832 0],[188 119 1530 0],[160 1889 166 0],[153 1880 158 0],[162 2008 168 0],[601 7123 594 0],
A-5,[104 1407 120 0],[192 2166 213 0],[171 2091 211 0],[168 181 1896 0],[161 1937 189 0],[140 182 1710 0],[185 2069 198 0],[203 2100 207 0],[199 2086 198 0],[670 7870 615 0],
A-6,[128 1550 145 0],[176 2122 353 0],[180 2352 277 0],[186 2040 180 0],[175 189 2313 0],[179 230 1587 0],[182 2399 205 0],[185 2391 183 0],[194 2363 177 0],[711 8929 672 0],
A-7,[132 1710 120 0],[2595 214 261 0],[211 226 2792 0],[2269 189 211 0],[188 190 2436 0],[1974 177 185 0],[2555 186 210 0],[2819 194 218 0],[205 2721 215 0],[750 9996 749 0],
A-8,[1837 145 141 0],[2732 206 218 0],[2803 217 228 0],[2408 213 217 0],[199 187 2383 0],[199 191 1972 0],[2845 197 222 0],[2617 198 205 0],[2835 203 222 0],[5543 6124 812 0],
A-9,[1897 159 144 0],[2778 205 243 0],[2729 195 243 0],[1946 195 192 0],[2101 173 198 0],[1671 182 186 0],[2778 201 229 0],[2827 205 225 0],[3044 209 218 0],[11746 743 849 0],
