,A,2,3,4,5,6,7,8,9,10,
5,[114 496 104 0],[152 634 155 0],[163 628 144 0],[165 655 172 0],[146 651 137 0],[172 669 179 0],[179 691 152 0],[181 681 146 0],[166 644 151 0],[590 2385 583 0],
6,[109 451 102 0],[161 614 144 0],[165 649 161 0],[137 651 171 0],[163 673 159 0],[159 642 168 0],[158 588 166 0],[144 660 159 0],[168 661 167 0],[621 2519 575 0],
7,[213 914 241 0],[298 1319 297 0],[339 1268 280 0],[307 1358 308 0],[310 1290 319 0],[310 1372 299 0],[338 1308 315 0],[320 1283 327 0],[328 1430 325 0],[1209 4890 1196 0],
8,[250 930 244 0],[315 1426 319 0],[320 1387 330 0],[332 1442 342 0],[316 1399 340 0],[323 1348 347 0],[340 1389 355 0],[344 1374 344 0],[310 1415 337 0],[1211 4955 1185 0],
9,[356 1549 370 0],[526 2146 525 0],[503 2002 619 0],[526 2032 584 0],[538 1187 1418 0],[478 1728 795 0],[483 2034 517 0],[471 2158 517 0],[495 2172 494 0],[1875 8017 1900 0],
10,[372 1525 373 0],[499 1768 1048 0],[541 1652 1196 0],[501 717 2017 0],[533 668 2155 0],[485 514 2213 0],[538 1821 1041 0],[494 2064 669 0],[498 2269 576 0],[1930 8071 2320 0],
11,[54 351 124 0],[72 81 510 0],[78 101 601 0],[97 82 543 0],[76 84 523 0],[85 140 521 0],[75 94 542 0],[90 365 286 0],[84 141 536 0],[339 1968 407 0],
12,[999 3776 882 0],[1254 5227 1389 0],[1246 4630 2019 0],[1394 4274 2179 0],[1437 4355 1995 0],[1909 2899 2903 0],[1296 5209 1330 0],[1261 5510 1215 0],[1310 5586 1283 0],[4716 19978 4659 0],
13,[921 4085 967 0],[1819 4135 2467 0],[2069 4428 1848 0],[4121 1690 2453 0],[3197 2295 2765 0],[2125 2857 3166 0],[1352 5177 1882 0],[1313 5752 1401 0],[1328 5965 1375 0],[4901 22037 5193 0],
14,[880 3923 860 0],[2149 3377 2196 0],[3053 1733 2901 0],[2928 1440 2817 0],[3574 2124 1545 0],[3281 1204 2602 0],[1228 3982 2548 0],[1247 4690 1729 0],[1210 5470 1351 0],[4538 20167 5285 0],
