,A,2,3,4,5,6,7,8,9,10,
15,[1082 16157 2215 0],[16997 1361 6304 0],[17958 1224 3104 0],[17313 1211 2825 0],[17585 1119 1376 0],[15501 1171 3073 0],[1296 1231 23703 0],[1198 1593 23159 0],[1631 18177 7249 0],[4909 95769 5472 0],
16,[1263 2518 15034 0],[14621 1015 6284 0],[15823 1121 2916 0],[15852 1075 1874 0],[16083 1077 1084 0],[10962 1003 4426 0],[1054 1190 20650 0],[1208 1185 21403 0],[1676 2792 20941 0],[5580 60603 36683 0],
17,[3207 1497 14598 0],[19909 1069 1081 0],[17753 1066 1091 0],[17089 1093 1109 0],[15659 1090 1067 0],[15691 1092 1036 0],[21001 1011 1069 0],[2564 1228 20291 0],[20431 1351 4408 0],[98336 4420 5664 0],
18,[15448 706 730 0],[16404 933 987 0],[13743 918 983 0],[13641 930 949 0],[12006 925 866 0],[12765 869 926 0],[17828 964 999 0],[17394 946 880 0],[20364 1039 1018 0],[87359 3909 4025 0],
19,[14709 686 721 0],[16245 973 959 0],[12203 872 897 0],[11308 916 902 0],[11010 899 903 0],[10244 902 911 0],[16779 953 950 0],[17975 944 999 0],[19037 954 987 0],[87684 3970 3969 0],
20,[7259 245 231 0],[3426 249 273 0],[1331 215 259 0],[871 259 243 0],[467 221 249 0],[457 231 241 0],[4636 258 256 0],[4825 310 255 0],[6695 322 343 0],[44076 1472 1553 0],
21,[5755 362 0 0],[3121 388 0 0],[1368 329 0 0],[968 336 0 0],[486 321 0 0],[470 320 0 0],[4738 385 0 0],[4957 386 0 0],[6743 423 0 0],[35751 1874 0 0],
A-2,[99 1769 120 0],[151 2616 191 0],[156 2866 163 0],[192 2313 621 0],[171 226 2776 0],[162 165 2872 0],[162 2871 171 0],[178 2845 166 0],[145 2818 177 0],[628 10233 681 0],
A-3,[134 1866 96 0],[163 2926 178 0],[150 2917 137 0],[164 2252 964 0],[168 196 2841 0],[149 170 2846 0],[179 2973 182 0],[183 2969 178 0],[185 2977 156 0],[635 10806 682 0],
A-4,[144 1976 107 0],[178 3009 172 0],[188 3117 261 0],[156 1126 1877 0],[144 2720 304 0],[177 182 2560 0],[176 3064 275 0],[177 3106 161 0],[182 3199 181 0],[645 11668 681 0],
A-5,[107 2219 116 0],[196 3424 199 0],[175 3430 282 0],[161 1732 1771 0],[149 2314 780 0],[178 169 2818 0],[196 3511 200 0],[169 3494 172 0],[197 3520 190 0],[728 12869 714 0],
A-6,[117 2624 129 0],[195 3071 982 0],[244 3621 335 0],[225 3167 502 0],[199 204 3335 0],[189 177 2913 0],[176 3666 437 0],[198 3941 231 0],[187 3950 179 0],[786 14199 752 0],
A-7,[343 2522 147 0],[4268 208 211 0],[4314 215 233 0],[294 200 3844 0],[184 173 3611 0],[250 206 3184 0],[4190 201 185 0],[4344 204 201 0],[251 4281 255 0],[804 16209 789 0],
A-8,[2998 140 162 0],[4329 212 191 0],[4464 218 244 0],[4090 202 218 0],[3267 203 198 0],[205 194 3372 0],[4537 240 208 0],[4272 212 168 0],[4796 205 232 0],[2029 15877 832 0],
A-9,[3179 163 146 0],[4554 221 253 0],[4045 230 224 0],[3672 223 214 0],[199 194 3187 0],[2764 216 207 0],[4424 218 202 0],[4519 253 255 0],[4941 224 248 0],[19383 841 851 0],
A-10,[1950 74 81 0],[2009 108 113 0],[2034 89 110 0],[85 81 1627 0],[83 85 1159 0],[917 88 86 0],[1999 112 109 0],[1958 106 106 0],[2251 103 105 0],[12374 463 452 0],
A-A,[42 32 35 1654],[63 60 78 2790],[47 61 82 2735],[59 56 85 2604],[39 58 272 2232],[80 63 75 2726],[56 55 60 2751],[52 55 57 2803],[57 53 54 2641],[212 223 209 10153],
2-2,[31 46 49 1894],[43 58 44 2442],[63 52 63 2674],[80 62 57 2701],[65 54 68 2888],[45 57 61 2669],[66 47 70 2738],[60 56 56 2806],[48 69 59 2637],[208 210 208 9670],
3-3,[51 803 35 79],[66 53 58 2803],[46 45 54 2477],[62 54 53 2803],[53 58 73 3123],[49 65 55 2724],[60 63 45 2625],[60 54 63 2749],[51 55 82 2552],[195 227 206 9587],
4-4,[33 24 48 1861],[44 1083 57 96],[53 61 73 2689],[51 1006 49 105],[53 56 63 2906],[71 1126 56 101],[45 1167 56 130],[72 1160 57 109],[68 72 52 2674],[200 211 212 9963],
5-5,[33 819 40 82],[61 1164 63 112],[66 40 1132 114],[51 55 1062 111],[43 49 1007 84],[51 54 1214 151],[73 50 1121 114],[62 67 1159 84],[57 62 1158 94],[212 4236 188 431],
6-6,[30 38 38 1699],[58 56 63 2756],[60 50 72 2807],[54 52 71 2793],[59 64 63 2786],[40 50 39 2407],[50 51 61 2651],[46 76 64 2649],[53 47 60 2638],[195 228 212 9872],
7-7,[50 38 27 1889],[51 64 70 2635],[51 63 64 2742],[69 74 56 2867],[62 49 65 2818],[68 61 53 2743],[40 56 50 2371],[56 57 56 2705],[60 71 64 2623],[196 213 205 9792],
8-8,[40 35 43 1902],[40 61 74 2847],[61 55 53 2718],[64 52 51 2887],[57 35 59 2746],[69 56 63 2596],[75 58 73 2753],[47 43 50 2255],[56 76 60 2622],[241 196 227 9737],
9-9,[35 46 35 1795],[55 59 53 2824],[44 63 52 2860],[185 56 53 2423],[81 52 58 2819],[1143 63 55 102],[1115 60 58 93],[66 57 52 2607],[45 53 47 2340],[201 198 222 9846],
10-10,[13363 696 709 1503],[19445 1014 1008 2220],[19327 1026 1019 2283],[19248 1024 1100 2190],[19203 1005 1022 2163],[19229 978 991 2128],[18959 1016 1041 2174],[19120 1053 984 2107],[19032 1001 1002 2249],[68326 3566 3630 7440],
