,A,2,3,4,5,6,7,8,9,10,
5,[145 1116 151 0],[188 1547 206 0],[212 1560 180 0],[205 1698 203 0],[211 1668 203 0],[206 1671 225 0],[208 1686 201 0],[184 1623 206 0],[189 1629 191 0],[715 6134 777 0],
6,[148 1128 131 0],[220 1496 217 0],[209 1517 174 0],[203 1466 194 0],[219 1563 197 0],[205 1554 217 0],[201 1515 183 0],[208 1553 190 0],[207 1580 192 0],[772 6001 761 0],
7,[287 2393 295 0],[404 3179 404 0],[431 3165 416 0],[402 3132 393 0],[378 3223 415 0],[413 3193 431 0],[426 3240 430 0],[414 3221 407 0],[395 3226 436 0],[1592 12226 1533 0],
8,[277 2263 316 0],[405 3264 412 0],[390 3395 417 0],[459 3309 421 0],[432 1662 2071 0],[428 436 3227 0],[449 3424 423 0],[411 3459 451 0],[462 3343 424 0],[1597 12492 1683 0],
9,[414 3560 462 0],[658 4643 1075 0],[600 4687 985 0],[667 629 4941 0],[649 655 5078 0],[636 623 4989 0],[618 4336 1464 0],[612 4612 1241 0],[654 5239 671 0],[2353 19325 2329 0],
10,[467 3810 464 0],[669 682 5403 0],[658 622 5380 0],[659 687 5481 0],[605 656 5295 0],[659 610 5161 0],[633 653 5341 0],[620 683 5342 0],[648 755 5352 0],[2430 20425 2429 0],
11,[73 1113 93 0],[88 97 1577 0],[95 98 1580 0],[97 103 1216 0],[91 93 1156 0],[99 97 1022 0],[102 126 1482 0],[100 108 1526 0],[118 81 1557 0],[426 5011 1455 0],
12,[1121 9371 1101 0],[1631 9782 4232 0],[2119 6995 6634 0],[2222 2301 10497 0],[2662 1577 10720 0],[1607 1609 11652 0],[1613 11055 3134 0],[1640 12338 1812 0],[1635 12759 1582 0],[6057 49221 5971 0],
13,[1145 10097 1173 0],[1700 11831 3156 0],[8448 3512 4366 0],[6432 1650 7533 0],[6262 1566 7110 0],[3982 1579 9258 0],[1667 7770 7512 0],[1655 13051 2659 0],[1686 14142 1784 0],[6226 53907 6224 0],
14,[1092 8957 1725 0],[8548 2152 4738 0],[8960 1446 4423 0],[8431 1445 3081 0],[7804 1400 3812 0],[6428 1419 4767 0],[1444 1489 12408 0],[1609 7245 7140 0],[1515 12314 2290 0],[5722 51213 5868 0],
15,[1125 7672 3562 0],[10920 1558 3550 0],[11335 1421 2226 0],[8283 1469 4150 0],[9515 1392 2100 0],[9781 1478 1838 0],[1538 1525 12540 0],[1542 1976 13295 0],[1650 12536 2962 0],[5881 54374 6165 0],
16,[1095 2269 8451 0],[7334 1361 5498 0],[10853 1315 1409 0],[9084 1369 1317 0],[8932 1318 1468 0],[8047 1268 1476 0],[1367 1304 11006 0],[1303 1290 12304 0],[1565 2057 12799 0],[5583 30105 27923 0],
17,[2849 1214 7985 0],[11816 1329 1356 0],[11032 1362 1313 0],[9487 1401 1339 0],[9653 1303 1365 0],[9241 1405 1342 0],[11189 1300 1338 0],[3054 1400 10495 0],[7853 1521 7669 0],[55587 5432 5728 0],
18,[8707 902 852 0],[9472 1144 1199 0],[8650 1184 1245 0],[7923 1166 1249 0],[7168 1101 1225 0],[6834 1162 1094 0],[9411 1176 1171 0],[9835 1139 1183 0],[11963 1314 1295 0],[48825 4857 4801 0],
19,[8309 949 896 0],[9514 1236 1208 0],[8613 1218 1168 0],[6427 1143 1204 0],[6797 1167 1183 0],[6782 1232 1135 0],[8705 1158 1142 0],[10115 1250 1237 0],[10858 1265 1228 0],[47568 4796 4822 0],
20,[4074 297 338 0],[2079 306 360 0],[1097 343 331 0],[644 352 328 0],[551 344 323 0],[551 283 310 0],[1717 317 361 0],[2916 367 352 0],[4068 384 410 0],[23963 1824 1782 0],
21,[3337 407 0 0],[2125 429 0 0],[1251 449 0 0],[678 445 0 0],[621 414 0 0],[653 422 0 0],[1811 429 0 0],[2668 485 0 0],[4003 555 0 0],[19579 2192 0 0],
A-2,[151 1083 125 0],[195 1064 672 0],[197 1705 195 0],[214 1494 300 0],[235 195 1678 0],[206 203 1556 0],[230 1577 242 0],[227 1657 208 0],[224 1562 177 0],[803 6088 777 0],
A-3,[146 1120 140 0],[226 1259 730 0],[167 1709 219 0],[217 1276 634 0],[223 226 1668 0],[219 212 1672 0],[221 1796 208 0],[183 1780 225 0],[230 1763 211 0],[851 6403 753 0],
A-4,[156 1190 130 0],[237 1766 238 0],[219 1742 239 0],[214 1558 205 0],[216 221 1574 0],[216 243 1636 0],[236 1781 212 0],[226 1748 233 0],[243 1883 223 0],[876 6863 830 0],
A-5,[135 1296 160 0],[222 1660 512 0],[210 1997 224 0],[245 220 1852 0],[200 239 1581 0],[211 215 1675 0],[218 2015 241 0],[235 2162 243 0],[257 2023 224 0],[921 7513 916 0],
A-6,[171 1394 159 0],[260 2140 217 0],[229 2285 270 0],[234 275 2004 0],[244 1717 374 0],[224 232 1643 0],[264 2202 287 0],[253 2126 245 0],[257 2199 234 0],[878 8217 942 0],
A-7,[179 1641 165 0],[276 265 2428 0],[2536 263 254 0],[2086 227 248 0],[1990 268 242 0],[264 256 1948 0],[2372 257 229 0],[2431 273 250 0],[240 2470 256 0],[973 9388 962 0],
A-8,[1718 216 184 0],[2499 271 263 0],[274 283 2533 0],[2083 227 346 0],[1852 242 256 0],[269 220 1688 0],[2582 288 264 0],[2435 263 252 0],[2663 290 273 0],[8614 2320 1078 0],
A-9,[1852 157 175 0],[2474 269 257 0],[2696 268 312 0],[1807 270 257 0],[1836 265 263 0],[252 244 1703 0],[2454 263 258 0],[2586 312 276 0],[2702 282 278 0],[10656 1088 1081 0],
A-10,[1086 87 115 0],[1128 136 142 0],[1135 115 142 0],[110 102 445 0],[667 126 123 0],[587 122 115 0],[1111 140 137 0],[1180 141 153 0],[1339 146 124 0],[6509 553 572 0],
A-A,[51 39 47 916],[76 74 65 1638],[73 76 64 1635],[60 85 638 167],[72 71 58 1567],[73 71 116 1528],[72 71 69 1432],[72 60 75 1496],[65 75 74 1603],[275 275 285 5974],
2-2,[48 50 46 1140],[82 62 76 1376],[71 84 72 1541],[70 82 70 1506],[73 60 71 1545],[76 62 65 1529],[56 75 66 1509],[71 67 70 1575],[76 691 68 114],[275 265 251 5732],
