,A,2,3,4,5,6,7,8,9,10,
5,4047,5624,5659,5982,6027,5962,6004,5840,5853,21094,
6,4082,5269,5902,5663,5683,5709,5626,5605,6054,21079,
7,8285,11352,11723,11671,11791,11634,11688,11810,11869,43502,
8,8408,11930,11976,12448,12112,11601,12310,12076,12407,44791,
9,13287,18578,18699,18153,17580,13019,18360,18738,18789,69580,
10,13739,11259,13807,19229,20041,19547,16734,19284,19557,72801,
11,3670,3932,5665,5691,5534,5131,5163,5137,5422,19538,
12,33512,44062,43863,40754,30270,29227,46862,47708,48665,177147,
13,36047,46909,35574,21315,11002,14885,47470,51786,52651,195174,
14,34027,26674,40982,31292,30145,30539,32240,44663,48859,185177,
15,35191,44032,45708,45771,42251,41142,48238,20102,47117,191373,
16,14964,43124,41638,40232,39154,36468,45173,46394,31909,139002,
17,10492,45772,43943,41135,39517,38908,44852,42958,39051,192678,
18,32152,40086,36477,35041,33247,31370,39232,41565,46595,174911,
19,30969,37778,35909,33832,31505,30253,37445,40734,43725,176717,
20,14886,12726,10965,6804,4916,4682,15096,17790,21980,83997,
21,12467,11458,8151,7302,5399,5003,12458,14416,18687,72649,
A-2,3755,5598,6028,5981,5866,5754,6065,5957,6071,21138,
A-3,4085,6481,6077,6173,6377,5832,6447,6194,6469,23151,
A-4,4284,6435,6799,6255,6127,6142,6527,6562,6726,25034,
A-5,4652,7246,7192,7194,6690,6234,7453,7366,7180,26858,
A-6,5002,7801,7935,4758,6866,7296,7922,7967,8082,29162,
A-7,5660,8664,6495,6287,4340,5748,8523,8774,9094,32792,
A-8,5985,9568,8805,9186,9309,4574,9301,9252,9476,34538,
A-9,6362,10001,10024,9459,9433,8727,9250,9885,9673,38944,
A-10,3781,5280,5468,4514,4342,4152,5294,6049,6060,23755,
A-A,3339,5607,5724,5745,5503,5691,5724,5705,5974,20531,
2-2,3758,4875,5758,5333,5621,5472,5575,5658,5429,7157,
3-3,3783,5475,4986,5448,5786,5536,5723,5302,5700,18612,
4-4,3768,2397,5429,4875,2454,2365,2399,2392,5494,20608,
5-5,1612,978,2442,2402,2102,2451,2445,2351,2093,8855,
6-6,3727,5678,5514,5928,5867,4702,5642,5520,5613,20125,
7-7,3617,5511,5620,5760,5623,5582,4805,5463,5470,20313,
8-8,3952,5681,5735,5629,5622,5594,5759,4786,5620,20216,
9-9,3801,5326,5530,5318,5315,5048,2224,5490,4844,20517,
10-10,28548,41343,41405,41795,41698,41376,41013,41557,41072,147171,
