,A,2,3,4,5,6,7,8,9,10,
15,[-0.443598 -0.397919 -0.446736  _ ],[-0.344453 -0.353323 -0.348868  _ ],[-0.250845 -0.341038 -0.301162  _ ],[-0.228928 -0.324824 -0.242564  _ ],[-0.124398 -0.325141 -0.188588  _ ],[-0.152657 -0.338583 -0.191355  _ ],[-0.329308 -0.320097 -0.197143  _ ],[-0.375569 -0.377174 -0.294592  _ ],[-0.447267 -0.382158 -0.447265  _ ],[-0.516911 -0.411966 -0.488283  _ ],
16,[-0.451285 -0.452054 -0.433326  _ ],[-0.282518 -0.377915 -0.375123  _ ],[-0.252410 -0.351100 -0.276529  _ ],[-0.228543 -0.359081 -0.262709  _ ],[-0.177200 -0.358472 -0.233607  _ ],[-0.134203 -0.337140 -0.186518  _ ],[-0.288055 -0.358500 -0.209698  _ ],[-0.340974 -0.379456 -0.279659  _ ],[-0.440746 -0.439224 -0.409479  _ ],[-0.545503 -0.489751 -0.529025  _ ],
17,[-0.452820 -0.454609 -0.441269  _ ],[-0.131247 -0.437758 -0.252333  _ ],[-0.136499 -0.428277 -0.271538  _ ],[-0.069575 -0.396376 -0.253512  _ ],[-0.041173 -0.401442 -0.250318  _ ],[-0.018592 -0.441260 -0.193415  _ ],[-0.100175 -0.419163 -0.197367  _ ],[-0.373963 -0.443210 -0.375281  _ ],[-0.434904 -0.458377 -0.458371  _ ],[-0.435496 -0.589612 -0.485651  _ ],
18,[-0.095666 -0.367624 -0.227850  _ ],[0.145594 -0.452333 -0.287316  _ ],[0.131780 -0.425975 -0.273187  _ ],[0.147646 -0.394644 -0.252633  _ ],[0.212497 -0.423985 -0.286049  _ ],[0.299455 -0.434833 -0.268938  _ ],[0.413813 -0.459274 -0.232345  _ ],[0.090527 -0.421255 -0.250055  _ ],[-0.180135 -0.460639 -0.318993  _ ],[-0.190210 -0.660761 -0.521563  _ ],
19,[0.288665 -0.413868 -0.331590  _ ],[0.383491 -0.486675 -0.429891  _ ],[0.430854 -0.493452 -0.360236  _ ],[0.440572 -0.497548 -0.378270  _ ],[0.418811 -0.498109 -0.345648  _ ],[0.509679 -0.490876 -0.367481  _ ],[0.610455 -0.482877 -0.308554  _ ],[0.571969 -0.488154 -0.377007  _ ],[0.307411 -0.504322 -0.317031  _ ],[0.047811 -0.735867 -0.604599  _ ],
20,[0.651024 -0.202785 -0.172867  _ ],[0.421791 -0.203269 -0.172924  _ ],[0.294604 -0.204666 -0.182948  _ ],[0.279220 -0.215874 -0.166829  _ ],[0.243644 -0.183143 -0.175648  _ ],[0.266672 -0.195763 -0.171365  _ ],[0.668121 -0.200896 -0.179492  _ ],[0.751529 -0.220943 -0.160608  _ ],[0.742570 -0.242599 -0.201996  _ ],[0.553330 -0.676150 -0.591569  _ ],
21,[0.880872 -0.260034 0.000000  _ ],[0.599085 -0.265198 0.000000  _ ],[0.419755 -0.284782 0.000000  _ ],[0.409663 -0.296844 0.000000  _ ],[0.367981 -0.264462 0.000000  _ ],[0.353888 -0.279755 0.000000  _ ],[0.813296 -0.305235 0.000000  _ ],[0.878182 -0.342434 0.000000  _ ],[0.932556 -0.372011 0.000000  _ ],[0.968669 -0.849523 0.000000  _ ],
A-2,[-0.053693 0.069976 -0.062781  _ ],[-0.031871 0.097741 -0.008618  _ ],[-0.034253 0.100459 -0.007380  _ ],[-0.029142 0.116762 0.012720  _ ],[-0.042120 0.004321 0.087549  _ ],[-0.015568 0.005015 0.173094  _ ],[-0.049083 0.137163 -0.052666  _ ],[-0.073577 0.111623 -0.044076  _ ],[-0.102171 0.109077 -0.064359  _ ],[-0.260668 0.175922 -0.227823  _ ],
A-3,[-0.067481 0.064921 -0.063407  _ ],[-0.069096 0.103265 -0.037677  _ ],[-0.029546 0.086918 -0.016742  _ ],[-0.037389 0.107155 0.011185  _ ],[-0.011985 0.003912 0.115370  _ ],[-0.024232 0.003257 0.179860  _ ],[-0.078392 0.137865 -0.059769  _ ],[-0.058330 0.123212 -0.033855  _ ],[-0.072053 0.104149 -0.102483  _ ],[-0.281202 0.171115 -0.208987  _ ],
A-4,[-0.071589 0.065887 -0.016797  _ ],[-0.054130 0.106276 -0.027168  _ ],[-0.037877 0.089814 -0.007941  _ ],[-0.024264 0.004142 0.091117  _ ],[-0.015263 0.102165 -0.014166  _ ],[-0.022769 0.003939 0.127411  _ ],[-0.080928 0.134053 -0.016348  _ ],[-0.089802 0.105675 -0.019633  _ ],[-0.082243 0.105611 -0.079152  _ ],[-0.235141 0.166131 -0.256587  _ ],
A-5,[-0.072932 0.065450 -0.100547  _ ],[-0.054321 0.098846 -0.024269  _ ],[-0.062132 0.089438 -0.013030  _ ],[-0.046034 0.106202 -0.002899  _ ],[-0.017867 0.094579 0.000632  _ ],[-0.022184 0.003266 0.184909  _ ],[-0.098893 0.128755 -0.109356  _ ],[-0.084071 0.118983 -0.027202  _ ],[-0.087208 0.100477 -0.088947  _ ],[-0.281304 0.141056 -0.307997  _ ],
A-6,[-0.060146 0.062928 -0.078550  _ ],[-0.021740 0.102178 -0.043089  _ ],[-0.016751 0.007023 0.002848  _ ],[-0.007868 0.103015 -0.003777  _ ],[0.008433 0.003727 0.178488  _ ],[-0.007188 0.005004 0.196859  _ ],[-0.023625 0.144641 -0.010700  _ ],[-0.087978 0.107126 -0.031265  _ ],[-0.074949 0.095821 -0.066549  _ ],[-0.232549 0.125835 -0.200513  _ ],
A-7,[-0.015182 0.080294 -0.049458  _ ],[-0.014898 0.006083 0.104710  _ ],[0.035855 0.008012 0.195850  _ ],[0.030768 0.008685 0.265296  _ ],[0.040681 0.008709 0.300568  _ ],[0.059672 0.007960 0.344038  _ ],[0.367356 0.014903 0.077401  _ ],[0.096454 0.007619 -0.024567  _ ],[-0.039606 0.100238 -0.073068  _ ],[-0.097720 0.122282 -0.207108  _ ],
A-8,[0.201255 0.006368 -0.020165  _ ],[0.381325 0.012943 0.013411  _ ],[0.062623 0.013685 0.278369  _ ],[0.383950 0.012936 0.079332  _ ],[0.404122 0.015769 0.018062  _ ],[0.098102 0.013164 0.377214  _ ],[0.592007 0.022949 0.056015  _ ],[0.541235 0.019261 0.058182  _ ],[0.284583 0.011920 -0.054381  _ ],[0.024382 0.126375 -0.127877  _ ],
A-9,[0.592687 0.006901 0.003154  _ ],[0.616161 0.012035 0.083062  _ ],[0.576150 0.012389 0.111653  _ ],[0.594879 0.013007 0.107276  _ ],[0.566398 0.014112 0.093019  _ ],[0.108332 0.012041 0.481557  _ ],[0.719149 0.015911 0.091541  _ ],[0.727419 0.018134 0.052966  _ ],[0.724466 0.011452 -0.005791  _ ],[0.544235 0.072489 0.046871  _ ],
A-10,[0.648498 0.003256 0.003584  _ ],[0.637307 0.006230 0.055264  _ ],[0.602162 0.011370 0.051438  _ ],[0.597774 0.009042 0.065715  _ ],[0.494291 0.007341 0.029666  _ ],[0.068154 0.004469 0.113189  _ ],[0.643472 0.013210 0.062520  _ ],[0.650066 0.011159 0.019602  _ ],[0.704057 0.011084 0.024565  _ ],[0.962304 0.087237 0.063309  _ ],
A-A,[-0.030458 0.000161 -0.031517 0.107300],[-0.006945 0.001920 -0.012474 0.186557],[-0.020510 0.000750 -0.011947 0.189675],[-0.021424 0.001115 0.004319 0.195859],[-0.006718 0.002229 -0.009809 0.172495],[-0.012630 0.001543 0.190491 0.004827],[-0.024528 0.001343 -0.009551 0.216053],[-0.032238 0.001320 -0.019397 0.185971],[-0.034970 0.000992 -0.023430 0.178250],[-0.106631 0.009496 -0.127112 0.400231],
2-2,[-0.020751 0.000125 -0.035379 0.014748],[-0.017586 0.000408 -0.000081 0.058094],[-0.011593 0.000459 -0.031194 0.058900],[-0.013667 0.001580 -0.041031 0.071082],[-0.012623 0.002215 -0.029249 0.088530],[-0.008859 0.001928 -0.013869 0.085794],[-0.019402 0.000793 -0.075617 0.060270],[-0.024640 0.031130 -0.032880 0.001293],[-0.028281 0.000842 -0.081607 0.030482],[-0.094940 0.002814 -0.241401 0.073364],
3-3,[-0.018622 0.000040 -0.035609 0.018277],[-0.016421 0.000951 -0.024973 0.065017],[-0.014339 0.000775 -0.021288 0.052931],[-0.001033 0.000673 -0.010307 0.072827],[-0.001780 0.002038 -0.035251 0.081094],[-0.004842 0.002378 -0.006036 0.085861],[-0.024946 0.001717 -0.029111 0.064935],[-0.038976 0.000600 -0.048753 0.044659],[-0.035688 0.000468 -0.056271 0.032256],[-0.094095 0.002947 -0.164382 0.064258],
4-4,[-0.017398 0.010813 -0.039098 0.000058],[-0.013513 0.000490 -0.007697 0.048489],[-0.006940 0.052123 -0.002086 0.001726],[-0.022273 0.001443 -0.012231 0.057860],[-0.015529 0.074960 -0.007663 0.001275],[-0.002799 0.081044 -0.011465 0.003269],[-0.034952 0.097044 0.000004 0.001643],[-0.028114 0.047522 -0.015840 0.001081],[-0.022280 0.000521 -0.043120 0.029955],[-0.097889 0.001940 -0.154628 0.056098],
5-5,[-0.019541 0.073906 -0.003866 0.000147],[-0.021281 0.003935 0.259627 0.000531],[-0.004044 0.003893 0.235146 0.001051],[-0.008576 0.002596 0.293772 0.001655],[-0.008848 0.002974 0.220987 0.000935],[-0.004876 0.003586 0.225517 0.000993],[-0.025563 0.005822 0.209371 0.001022],[-0.028456 0.003599 0.137968 0.000373],[-0.035946 0.002907 0.050938 0.000254],[-0.096866 0.223528 -0.016848 0.002521],
6-6,[-0.020701 -0.011236 -0.004046 0.012640],[-0.013721 -0.013500 -0.019362 0.060314],[-0.009687 -0.017424 -0.005930 0.052275],[-0.013433 -0.015251 0.001708 0.063078],[-0.000144 -0.020279 -0.002275 0.081475],[-0.011654 -0.018195 0.002679 0.081780],[-0.032978 -0.018426 -0.011540 0.057580],[-0.034743 -0.013487 -0.016744 0.035788],[-0.031948 -0.014693 -0.034158 0.027538],[-0.124996 -0.039816 -0.099868 0.054266],
7-7,[-0.027507 -0.018512 -0.026586 0.012641],[-0.021407 -0.022761 -0.017965 0.052568],[-0.009673 -0.018398 -0.014559 0.050290],[-0.014534 -0.026323 -0.029794 0.066912],[-0.014435 -0.025402 -0.013504 0.094070],[-0.012682 -0.033846 -0.034301 0.091871],[-0.019439 -0.019551 -0.001146 0.061282],[-0.024441 -0.018412 -0.016597 0.035335],[-0.034036 -0.022317 -0.039383 0.028675],[-0.113888 -0.072448 -0.082207 0.056670],
8-8,[-0.018682 -0.020782 -0.019645 0.019026],[-0.015599 -0.036358 -0.024290 0.088532],[-0.017487 -0.023061 -0.005802 0.079006],[-0.016672 -0.023491 -0.020305 0.105226],[-0.009718 -0.032599 -0.037954 0.127530],[-0.025164 -0.035188 -0.009503 0.130527],[-0.024484 -0.027704 -0.016535 0.164644],[-0.019563 -0.032324 -0.025347 0.070483],[-0.031169 -0.040855 -0.030308 0.028393],[-0.116118 -0.096398 -0.094984 0.053204],
9-9,[-0.005825 -0.037140 -0.015651 0.065244],[0.006484 -0.046285 -0.035299 0.132007],[0.081588 -0.054434 -0.029376 0.004833],[-0.003106 -0.049316 -0.014694 0.141450],[0.089536 -0.034129 -0.003024 0.007475],[0.110892 -0.047187 -0.012663 0.007272],[0.242975 -0.044363 -0.028336 0.009038],[0.050696 -0.048278 -0.019256 0.008869],[-0.008863 -0.036946 -0.014581 0.094205],[-0.039086 -0.118141 -0.126315 0.082684],
10-10,[0.647537 -0.452867 -0.398530 0.077226],[0.611826 -0.568326 -0.489666 0.106023],[0.668067 -0.590378 -0.514104 0.123507],[0.666793 -0.560305 -0.489097 0.131152],[0.694613 -0.585816 -0.513072 0.131543],[0.713880 -0.595638 -0.484402 0.123410],[0.783543 -0.567067 -0.509295 0.143946],[0.785718 -0.578970 -0.505536 0.151608],[0.746569 -0.554698 -0.516930 0.124707],[0.566048 -0.836609 -0.753414 0.185899],
