,A,2,3,4,5,6,7,8,9,10,
5,[-0.089468 0.021947 -0.141019  _ ],[-0.046867 0.056979 -0.105167  _ ],[-0.034807 0.061763 -0.100442  _ ],[-0.028101 0.070507 -0.028001  _ ],[-0.037241 0.080143 -0.016995  _ ],[-0.016424 0.089949 -0.036368  _ ],[-0.068824 0.057680 -0.146125  _ ],[-0.056391 0.056834 -0.151330  _ ],[-0.085515 0.036845 -0.147093  _ ],[-0.229829 0.070255 -0.484654  _ ],
6,[-0.072152 0.023423 -0.152372  _ ],[-0.026426 0.055482 -0.054788  _ ],[-0.030611 0.058832 -0.045477  _ ],[-0.037260 0.056839 -0.064790  _ ],[-0.034847 0.075615 -0.052155  _ ],[-0.015431 0.085871 -0.057239  _ ],[-0.092787 0.050147 -0.099743  _ ],[-0.076108 0.049307 -0.159846  _ ],[-0.078223 0.040772 -0.154138  _ ],[-0.237314 0.065375 -0.431510  _ ],
7,[-0.131676 0.030586 -0.227395  _ ],[-0.056965 0.070848 -0.134154  _ ],[-0.096258 0.070837 -0.041126  _ ],[-0.048344 0.083540 -0.070706  _ ],[-0.037861 0.104774 -0.061214  _ ],[-0.026171 0.132613 -0.022673  _ ],[-0.110516 0.068586 -0.193895  _ ],[-0.141118 0.058720 -0.263826  _ ],[-0.152925 0.049661 -0.198220  _ ],[-0.374244 0.063502 -0.690211  _ ],
8,[-0.131076 0.033614 -0.155021  _ ],[-0.087899 0.090520 -0.030262  _ ],[-0.093224 0.106110 -0.041822  _ ],[-0.054574 0.133551 -0.016328  _ ],[-0.018732 0.152019 0.008764  _ ],[-0.022108 0.019843 0.165454  _ ],[-0.132057 0.202136 -0.028769  _ ],[-0.148289 0.104772 -0.115504  _ ],[-0.137863 0.053764 -0.236647  _ ],[-0.382169 0.053613 -0.451442  _ ],
9,[-0.203514 0.127841 -0.155487  _ ],[-0.117830 0.177788 0.032262  _ ],[-0.092527 0.199607 0.026462  _ ],[-0.074489 0.031740 0.114116  _ ],[-0.062890 0.032370 0.322873  _ ],[-0.031131 0.035680 0.381262  _ ],[-0.173998 0.048047 0.078755  _ ],[-0.193975 0.267038 -0.020491  _ ],[-0.229590 0.152326 -0.105181  _ ],[-0.473011 0.092614 -0.444766  _ ],
10,[-0.206241 0.245811 -0.022679  _ ],[-0.146058 0.024805 0.308460  _ ],[-0.064946 0.027415 0.414082  _ ],[-0.125972 0.022063 0.412746  _ ],[-0.035328 0.029380 0.571329  _ ],[-0.102267 0.033158 0.557381  _ ],[-0.186678 0.034040 0.327448  _ ],[-0.230345 0.033731 0.308606  _ ],[-0.201979 0.308742 -0.003505  _ ],[-0.484018 0.253225 -0.100007  _ ],
11,[-0.042600 0.213393 -0.011915  _ ],[-0.018503 0.006028 0.471016  _ ],[-0.032907 0.009433 0.379886  _ ],[-0.017404 0.006877 0.466570  _ ],[-0.022077 0.005458 0.531159  _ ],[0.004756 0.005787 0.432894  _ ],[-0.046147 0.005699 0.331551  _ ],[-0.061787 0.008505 0.354107  _ ],[-0.027820 0.272652 0.015268  _ ],[-0.153969 0.348169 0.016392  _ ],
12,[-0.388434 -0.171211 -0.294302  _ ],[-0.237517 -0.172827 -0.223819  _ ],[-0.223995 -0.209974 -0.231789  _ ],[-0.171684 -0.209267 -0.139958  _ ],[-0.146092 -0.178125 -0.114812  _ ],[-0.115957 -0.183716 -0.021024  _ ],[-0.345785 -0.116517 -0.227444  _ ],[-0.361746 -0.148360 -0.244013  _ ],[-0.367254 -0.152537 -0.337643  _ ],[-0.509373 -0.164871 -0.493120  _ ],
13,[-0.409155 -0.265872 -0.363656  _ ],[-0.292563 -0.292015 -0.266784  _ ],[-0.276069 -0.275014 -0.185630  _ ],[-0.221483 -0.291517 -0.135354  _ ],[-0.175602 -0.234674 -0.115731  _ ],[-0.159231 -0.244926 -0.102373  _ ],[-0.345119 -0.205912 -0.266098  _ ],[-0.366125 -0.212709 -0.301651  _ ],[-0.415941 -0.254622 -0.353980  _ ],[-0.560979 -0.268877 -0.460707  _ ],
14,[-0.403456 -0.340207 -0.375419  _ ],[-0.300055 -0.300217 -0.293823  _ ],[-0.232521 -0.299385 -0.268266  _ ],[-0.226618 -0.283950 -0.248644  _ ],[-0.119847 -0.279972 -0.172204  _ ],[-0.198520 -0.271788 -0.137691  _ ],[-0.293147 -0.300818 -0.177392  _ ],[-0.386829 -0.294815 -0.346759  _ ],[-0.391790 -0.286087 -0.391888  _ ],[-0.549247 -0.323942 -0.507512  _ ],
