,A,2,3,4,5,6,7,8,9,10,
5,1172,1694,1598,1709,1755,1764,1770,1595,1574,6353,
6,1203,1607,1666,1637,1617,1625,1650,1578,1617,6432,
7,2344,3262,3379,3325,3287,3468,3443,3234,3269,12812,
8,2445,3472,3495,3353,3652,3515,3620,3558,3627,13215,
9,3836,4943,3587,5542,5442,5273,5403,5224,5481,20528,
10,3994,5665,5848,5778,5829,5433,5818,5588,5744,21722,
11,1202,1638,1564,1408,1325,1000,1282,1638,1647,6520,
12,9806,7014,10528,12058,11437,11811,11241,12233,14070,52692,
13,10756,11236,9874,7873,8416,10030,11819,12901,15093,57893,
14,9447,10771,8762,6998,8844,8761,12840,4430,14049,54883,
15,8290,11503,11580,7569,10446,10088,13415,3488,11037,56918,
16,9027,5533,9811,9368,9582,8305,11530,12605,12898,56470,
17,4013,11518,11119,10412,9571,9457,11553,8363,13446,55156,
18,9370,8997,9351,8043,8195,7105,9660,10009,13434,50583,
19,8960,9049,8875,7067,6639,6608,8200,10614,12169,49662,
20,4350,1065,1302,424,471,498,1909,2563,6187,23680,
21,3412,1110,1415,542,487,509,2125,2649,4639,19288,
A-2,1130,1476,1640,1675,1734,1792,1654,1667,1675,6596,
A-3,1193,1785,1485,1601,1678,1656,1822,1786,1711,6836,
A-4,1318,1885,1855,1626,1658,1623,1804,1848,1866,7198,
A-5,1397,2041,1710,1745,1627,1826,2179,2182,2126,7795,
A-6,1566,2185,2175,1814,1888,1745,2330,2405,2364,8741,
A-7,1741,1970,2418,2188,1979,1989,2542,2680,2570,9723,
A-8,1808,2689,2554,2117,2191,1790,2802,2701,2895,6533,
A-9,1954,2867,2462,1955,1716,1789,2368,2793,2812,11545,
A-10,1141,1200,931,389,552,558,1266,1099,1848,7108,
A-A,994,1733,1377,700,1634,1608,1665,1588,1684,6019,
2-2,1146,1533,1716,1623,1742,1634,1712,693,1691,6095,
3-3,1164,1774,1486,1564,1626,1653,1824,1604,661,6057,
4-4,1127,672,738,961,496,669,676,711,1529,5907,
5-5,478,701,741,739,608,686,684,689,681,2607,
6-6,1055,1592,1612,1667,1559,1442,1664,1709,1693,6084,
7-7,1143,1640,1825,1817,1689,1606,1459,1625,1717,6126,
8-8,1110,1793,1494,1754,1628,1713,1729,1387,1777,6299,
9-9,1158,1767,1614,1688,646,645,688,1675,1395,6051,
10-10,8203,11913,11977,12193,11871,11977,12058,12074,11901,42656,
