,A,2,3,4,5,6,7,8,9,10,
15,[-0.688755 -0.386066 -0.478043  _ ],[-0.246464 -0.427620 -0.455403  _ ],[-0.269355 -0.417496 -0.345526  _ ],[-0.152151 -0.346273 -0.383381  _ ],[-0.175319 -0.375911 -0.323938  _ ],[-0.134461 -0.371573 -0.299869  _ ],[-0.496375 -0.358554 -0.087219  _ ],[-0.508320 -0.363918 -0.457830  _ ],[-0.467774 -0.373965 -0.519337  _ ],[-0.561166 -0.384220 -0.492663  _ ],
16,[-0.667001 -0.529549 -0.478484  _ ],[-0.421512 -0.421092 -0.327057  _ ],[-0.187570 -0.461024 -0.379197  _ ],[-0.196240 -0.449901 -0.346220  _ ],[-0.188423 -0.417547 -0.259926  _ ],[-0.175420 -0.464849 -0.289763  _ ],[-0.524069 -0.405922 -0.111932  _ ],[-0.528814 -0.431688 -0.327955  _ ],[-0.550959 -0.534853 -0.419477  _ ],[-0.587777 -0.441487 -0.595778  _ ],
17,[-0.492670 -0.550953 -0.553338  _ ],[-0.219592 -0.553325 -0.422840  _ ],[-0.107081 -0.525217 -0.411902  _ ],[-0.059514 -0.500917 -0.384216  _ ],[-0.079429 -0.547661 -0.417272  _ ],[-0.003286 -0.480360 -0.316610  _ ],[-0.097602 -0.497045 -0.250547  _ ],[-0.449054 -0.485876 -0.324219  _ ],[-0.428293 -0.550758 -0.523885  _ ],[-0.382043 -0.539795 -0.565676  _ ],
18,[-0.080851 -0.692353 -0.463529  _ ],[0.131924 -0.641331 -0.533559  _ ],[0.153531 -0.618071 -0.398738  _ ],[0.136181 -0.632232 -0.412620  _ ],[0.235615 -0.589795 -0.413151  _ ],[0.308706 -0.601662 -0.472644  _ ],[0.361091 -0.573600 -0.509735  _ ],[0.161938 -0.577398 -0.478141  _ ],[-0.169249 -0.596092 -0.446530  _ ],[-0.125660 -0.626512 -0.571002  _ ],
19,[0.239570 -0.770519 -0.550372  _ ],[0.383503 -0.714287 -0.588745  _ ],[0.444296 -0.759691 -0.637688  _ ],[0.407768 -0.682812 -0.569262  _ ],[0.487298 -0.704792 -0.554610  _ ],[0.530458 -0.703138 -0.628603  _ ],[0.650723 -0.683830 -0.577959  _ ],[0.531082 -0.735685 -0.570789  _ ],[0.322256 -0.740922 -0.544410  _ ],[0.030468 -0.704924 -0.618232  _ ],
20,[0.692643 -0.879061 -0.842703  _ ],[0.665762 -0.826354 -0.785915  _ ],[0.615396 -0.845501 -0.754494  _ ],[0.661592 -0.867032 -0.802323  _ ],[0.688797 -0.860055 -0.760228  _ ],[0.686755 -0.874069 -0.756237  _ ],[0.766228 -0.839094 -0.771531  _ ],[0.787648 -0.860846 -0.755828  _ ],[0.774915 -0.851079 -0.780672  _ ],[0.574187 -0.862959 -0.769738  _ ],
21,[0.910537 -0.999961 0.000000  _ ],[0.866145 -0.999992 0.000000  _ ],[0.897341 -0.999970 0.000000  _ ],[0.898215 -0.999965 0.000000  _ ],[0.883835 -0.999889 0.000000  _ ],[0.924315 -0.999922 0.000000  _ ],[0.932570 -0.999994 0.000000  _ ],[0.935863 -0.999998 0.000000  _ ],[0.929295 -0.999999 0.000000  _ ],[0.962304 -1.000000 0.000000  _ ],
A-2,[-0.580845 0.201940 -0.565748  _ ],[-0.269097 0.205970 -0.000047  _ ],[-0.233060 0.227887 0.009466  _ ],[-0.156236 0.228799 0.009747  _ ],[-0.137972 0.244299 0.196390  _ ],[-0.171705 0.246917 0.208690  _ ],[-0.458407 0.283775 -0.166634  _ ],[-0.458499 0.266544 -0.230308  _ ],[-0.537702 0.210730 -0.564092  _ ],[-0.604671 0.184093 -0.516960  _ ],
A-3,[-0.636449 0.177719 -0.576598  _ ],[-0.289043 0.207242 -0.034030  _ ],[-0.280669 0.221800 0.098479  _ ],[-0.238554 0.187826 0.137328  _ ],[-0.135242 0.232013 0.080856  _ ],[-0.108396 0.213689 0.089942  _ ],[-0.477778 0.262066 -0.136245  _ ],[-0.500747 0.249447 -0.347675  _ ],[-0.484129 0.216399 -0.460197  _ ],[-0.487525 0.165528 -0.597947  _ ],
A-4,[-0.650548 0.159927 -0.604921  _ ],[-0.335246 0.186849 -0.083133  _ ],[-0.247751 0.192392 0.004349  _ ],[-0.189818 0.171105 -0.062508  _ ],[-0.131495 0.194493 0.105974  _ ],[-0.123982 0.224534 0.149648  _ ],[-0.469027 0.242635 -0.331122  _ ],[-0.521909 0.229538 -0.388207  _ ],[-0.475762 0.197206 -0.453485  _ ],[-0.514500 0.164689 -0.542508  _ ],
A-5,[-0.638272 0.178574 -0.525134  _ ],[-0.298839 0.190583 -0.041495  _ ],[-0.311994 0.166286 0.138082  _ ],[-0.227587 0.155376 0.142722  _ ],[-0.159970 0.181635 0.069558  _ ],[-0.175169 0.199803 0.130299  _ ],[-0.489965 0.226929 -0.212935  _ ],[-0.527058 0.227356 -0.349625  _ ],[-0.540829 0.151635 -0.330350  _ ],[-0.543477 0.135859 -0.481677  _ ],
A-6,[-0.497007 0.145581 -0.437187  _ ],[-0.190344 0.148573 0.046652  _ ],[-0.041521 0.162203 0.021208  _ ],[-0.026158 0.163177 0.016866  _ ],[0.010180 0.170178 0.086596  _ ],[0.010643 0.183711 0.175311  _ ],[-0.065808 0.242828 -0.008840  _ ],[-0.362887 0.206978 -0.293246  _ ],[-0.385493 0.148412 -0.291010  _ ],[-0.473382 0.134154 -0.505072  _ ],
A-7,[-0.087894 0.143286 -0.374124  _ ],[0.133997 0.222717 0.023640  _ ],[0.169485 0.188390 0.119565  _ ],[0.164012 0.198308 0.119956  _ ],[0.190550 0.209028 0.176369  _ ],[0.226562 0.240065 0.222237  _ ],[0.347430 0.288676 0.296158  _ ],[0.111218 0.209142 -0.046380  _ ],[-0.180076 0.168369 -0.262414  _ ],[-0.216599 0.123924 -0.308286  _ ],
A-8,[0.290309 0.190471 -0.072487  _ ],[0.479446 0.241529 0.240143  _ ],[0.442523 0.262477 0.329389  _ ],[0.444637 0.244930 0.254720  _ ],[0.476349 0.260704 0.237615  _ ],[0.530636 0.280028 0.399392  _ ],[0.613884 0.336189 0.369427  _ ],[0.594027 0.303647 0.281725  _ ],[0.320967 0.206828 -0.210860  _ ],[0.075892 0.122532 -0.296991  _ ],
A-9,[0.670484 0.261510 0.145643  _ ],[0.643910 0.316028 0.293843  _ ],[0.621701 0.302221 0.383081  _ ],[0.652104 0.320521 0.525650  _ ],[0.677835 0.312922 0.545892  _ ],[0.698944 0.342335 0.584332  _ ],[0.787237 0.392558 0.459538  _ ],[0.802277 0.366936 0.202468  _ ],[0.765262 0.317878 0.061629  _ ],[0.573681 0.241225 0.067705  _ ],
A-10,[0.925522 0.320107 0.036363  _ ],[0.880819 0.365275 0.363679  _ ],[0.898506 0.332609 0.455904  _ ],[0.876363 0.386143 0.551554  _ ],[0.908593 0.366576 0.541298  _ ],[0.899381 0.378669 0.646036  _ ],[0.921492 0.425316 0.314624  _ ],[0.942169 0.393503 0.367767  _ ],[0.939289 0.324461 0.269181  _ ],[0.946715 0.370897 0.223504  _ ],
A-A,[-0.425928 0.103053 -0.519026 0.446897],[-0.212673 0.169049 -0.019889 0.450733],[-0.153117 0.170910 -0.071490 0.454699],[-0.164632 0.171569 0.122666 0.456944],[-0.128178 0.178051 0.063729 0.471413],[-0.185105 0.220902 0.118945 0.524126],[-0.399076 0.191618 -0.109923 0.503724],[-0.386764 0.195775 -0.271141 0.480830],[-0.421718 0.160439 -0.297051 0.409286],[-0.551219 0.205560 -0.492842 0.412407],
2-2,[-0.392960 0.032832 -0.931071 0.088584],[-0.257972 0.079835 -0.463922 0.111781],[-0.192311 0.087657 -0.289239 0.143824],[-0.170974 0.107018 -0.351220 0.130086],[-0.135848 0.110217 -0.388369 0.179765],[-0.154112 0.122040 -0.137565 0.198595],[-0.423187 0.096432 -0.758892 0.143258],[-0.442903 0.071304 -0.780580 0.116592],[-0.469135 0.070233 -0.940996 0.089666],[-0.543224 0.082784 -1.154551 0.068857],
3-3,[-0.495560 0.034872 -0.796105 0.088465],[-0.173818 0.066937 -0.513669 0.101368],[-0.204844 0.075889 -0.357594 0.125585],[-0.226836 0.078438 -0.281654 0.104643],[-0.145679 0.106223 -0.268930 0.175793],[-0.091712 0.114334 -0.307083 0.179515],[-0.421255 0.087102 -0.655315 0.118598],[-0.360509 0.065205 -0.789938 0.104845],[-0.476442 0.053384 -0.923945 0.084925],[-0.560763 0.060492 -1.030778 0.072433],
4-4,[-0.449325 0.037224 -0.477678 0.072867],[-0.198070 0.141896 -0.148622 0.089704],[-0.191658 0.147316 -0.119927 0.105945],[-0.188980 0.154478 0.018948 0.097533],[-0.157461 0.192941 0.074240 0.115779],[-0.083799 0.227158 0.062158 0.163320],[-0.385285 0.248551 -0.236527 0.104870],[-0.397890 0.138946 -0.504670 0.089681],[-0.466930 0.060107 -0.551039 0.078264],[-0.571051 0.054095 -0.863827 0.053483],
5-5,[-0.460140 0.297161 0.064614 0.037003],[-0.188804 0.316910 0.206630 0.082191],[-0.162225 0.259336 0.226571 0.097004],[-0.122135 0.226472 0.471741 0.091530],[-0.127814 0.251977 0.484282 0.102401],[-0.128283 0.264882 0.564386 0.118853],[-0.381039 0.412955 0.335012 0.098691],[-0.471614 0.375575 0.212234 0.072656],[-0.415145 0.322780 0.137621 0.059159],[-0.552406 0.250254 0.018046 0.058242],
6-6,[-0.459035 -0.121684 -0.365277 0.069385],[-0.226025 -0.132200 -0.187710 0.085555],[-0.173082 -0.106386 -0.097321 0.116242],[-0.096472 -0.112704 -0.109371 0.118811],[-0.169099 -0.097474 0.068463 0.140980],[-0.087739 -0.066725 -0.047239 0.163817],[-0.406833 -0.089292 -0.105834 0.109794],[-0.435537 -0.095786 -0.230170 0.090566],[-0.427227 -0.183968 -0.336206 0.064566],[-0.580793 -0.199521 -0.406484 0.052166],
7-7,[-0.435946 -0.214963 -0.272288 0.061663],[-0.263939 -0.221701 -0.155318 0.083244],[-0.178299 -0.254174 -0.221945 0.098382],[-0.097794 -0.250739 -0.163384 0.120107],[-0.116254 -0.198480 -0.200577 0.133971],[-0.124466 -0.246078 -0.237004 0.128695],[-0.359901 -0.230882 -0.114257 0.114632],[-0.405917 -0.241032 -0.306716 0.085758],[-0.428306 -0.272777 -0.366629 0.080488],[-0.533903 -0.316201 -0.415204 0.065201],
8-8,[-0.438294 -0.295910 -0.235146 0.075132],[-0.231801 -0.391060 -0.184505 0.130266],[-0.156777 -0.349878 -0.254696 0.140517],[-0.232230 -0.379621 -0.275458 0.146562],[-0.153202 -0.350759 -0.210423 0.200273],[-0.168174 -0.332696 -0.213952 0.240493],[-0.375136 -0.279540 -0.177313 0.238405],[-0.356644 -0.240487 -0.159862 0.133475],[-0.386490 -0.411615 -0.316705 0.069310],[-0.520497 -0.493234 -0.411622 0.047717],
9-9,[-0.037675 -0.444752 -0.353861 0.156403],[0.091457 -0.493521 -0.372116 0.196330],[0.142866 -0.471931 -0.429971 0.228659],[0.193688 -0.502634 -0.386290 0.229951],[0.140174 -0.498654 -0.439445 0.243014],[0.221437 -0.483174 -0.399288 0.282170],[0.360346 -0.535482 -0.321457 0.231792],[0.060813 -0.506003 -0.293010 0.232289],[-0.088965 -0.473661 -0.336798 0.169375],[-0.235324 -0.652718 -0.514920 0.087000],
10-10,[0.647073 -0.855759 -0.710083 0.257016],[0.574746 -0.823878 -0.751941 0.285905],[0.687525 -0.852803 -0.791895 0.268051],[0.691998 -0.847629 -0.752164 0.312450],[0.682902 -0.860003 -0.774136 0.321862],[0.700872 -0.859590 -0.809558 0.337902],[0.782494 -0.830618 -0.846253 0.355171],[0.828262 -0.823259 -0.644515 0.302750],[0.744488 -0.861301 -0.781950 0.315495],[0.551896 -0.854167 -0.795671 0.215692],
