,A,2,3,4,5,6,7,8,9,10,
5,1174,1593,1534,1809,1790,1750,1723,1658,1751,5956,
6,1154,1523,1663,1591,1576,1656,1641,1644,1775,6211,
7,2414,3259,3323,3432,3309,3314,3395,3356,3457,12413,
8,2539,3547,3456,3509,3558,3518,3470,3467,3656,12973,
9,3909,5272,5592,5180,5255,5277,5352,5448,5456,20262,
10,4092,5019,4616,4949,744,2063,5508,5542,5697,21623,
11,1199,1644,1759,1820,1813,1634,1715,930,1773,6113,
12,9778,12996,12030,12494,8258,10779,13450,13850,14396,52149,
13,10650,14107,12213,14587,12106,4473,14501,14456,15564,57570,
14,10369,12261,9025,9448,10495,2512,12223,13071,14822,54998,
15,10637,11289,10491,13283,12279,12134,9473,15052,15502,57495,
16,3029,11593,10983,13297,11467,9960,14438,10774,13589,40561,
17,10495,14464,13419,13439,11863,12245,14262,11365,15928,57896,
18,10269,12384,11498,11660,9576,10407,12323,13969,14845,53914,
19,9677,11977,11014,10917,9194,9498,12398,13613,14218,53887,
20,5114,4695,3853,3940,1376,2116,5604,6752,7276,26604,
21,4231,3488,2612,3014,1307,1820,4362,5352,6144,21829,
A-2,1091,1662,1686,1783,1691,1511,1665,1738,1773,6072,
A-3,1198,1849,1776,1946,1887,1905,1781,1742,1941,6692,
A-4,1280,1867,1995,1855,1772,1880,1900,1873,2029,7448,
A-5,1345,2158,2148,2115,2008,2016,2154,2126,2154,7875,
A-6,1471,2454,2283,2401,2368,1615,2365,2380,2426,8876,
A-7,1703,2675,2508,2450,1234,2495,2315,2687,2685,9920,
A-8,1770,2900,2826,2840,2602,2788,2809,2805,2139,10425,
A-9,1936,3096,3052,2993,2835,2886,2746,3096,3013,11907,
A-10,1192,1778,1692,1817,1251,911,1655,1760,1974,7671,
A-A,946,1776,1631,1919,1142,1620,1591,1720,1596,6414,
2-2,1159,1505,701,1698,1749,1781,1717,1785,1743,2013,
3-3,1291,1715,1458,1728,1643,1651,1630,685,1592,968,
4-4,1174,666,1688,658,707,708,679,653,1706,6258,
5-5,516,697,710,698,618,719,682,692,697,2629,
6-6,1197,1524,1665,1774,1747,1344,1670,1598,1654,6011,
7-7,1173,1570,1684,1750,1662,1736,1326,1572,1709,6081,
8-8,1174,1674,1736,1707,1667,1564,1771,1422,1725,6068,
9-9,1099,1732,1604,1683,1727,750,1669,1587,1448,6055,
10-10,8382,11934,12145,12060,12028,12003,11927,12048,11649,42415,
