,A,2,3,4,5,6,7,8,9,10,
5,[-0.476248 0.069750 -0.835264  _ ],[-0.251117 0.103901 -0.486879  _ ],[-0.198740 0.103985 -0.272644  _ ],[-0.264779 0.106291 -0.607090  _ ],[-0.117697 0.113990 -0.131062  _ ],[-0.132795 0.128893 -0.131640  _ ],[-0.471362 0.133128 -0.595947  _ ],[-0.444540 0.113870 -0.751008  _ ],[-0.401093 0.097101 -0.893942  _ ],[-0.631766 0.075712 -1.072858  _ ],
6,[-0.442207 0.072524 -0.709022  _ ],[-0.204201 0.087772 -0.467514  _ ],[-0.166095 0.101726 -0.394407  _ ],[-0.072666 0.097249 -0.146350  _ ],[0.080708 0.137999 -0.176996  _ ],[-0.116946 0.125542 -0.208259  _ ],[-0.375271 0.133170 -0.543284  _ ],[-0.353318 0.103156 -0.851651  _ ],[-0.422035 0.081289 -1.032574  _ ],[-0.544756 0.065563 -1.226280  _ ],
7,[-0.555084 0.069689 -1.120809  _ ],[-0.337573 0.076958 -0.303786  _ ],[-0.341671 0.074576 -0.418206  _ ],[-0.116854 0.089079 -0.320801  _ ],[-0.037532 0.123272 -0.160707  _ ],[-0.126946 0.146690 -0.037766  _ ],[-0.511471 0.137549 -0.735173  _ ],[-0.470936 0.098743 -0.551641  _ ],[-0.566313 0.073833 -0.898185  _ ],[-0.626448 0.066772 -1.008550  _ ],
8,[-0.538092 0.058604 -0.493557  _ ],[-0.297435 0.119756 -0.304606  _ ],[-0.269590 0.131221 -0.144346  _ ],[-0.092904 0.131386 -0.303501  _ ],[-0.223943 0.181506 0.016464  _ ],[-0.166364 0.225806 -0.089356  _ ],[-0.506421 0.260522 -0.222280  _ ],[-0.375003 0.117937 -0.549067  _ ],[-0.575514 0.076282 -0.531993  _ ],[-0.573802 0.066646 -0.683060  _ ],
9,[-0.633337 0.145985 -0.345709  _ ],[-0.298947 0.205311 0.009457  _ ],[-0.333450 0.231167 0.116083  _ ],[-0.074463 0.222046 0.113179  _ ],[-0.117642 0.226599 0.193380  _ ],[-0.108945 0.318343 0.206353  _ ],[-0.472586 0.304304 -0.032146  _ ],[-0.463226 0.333676 -0.015337  _ ],[-0.529451 0.154167 -0.173759  _ ],[-0.532634 0.079033 -0.337460  _ ],
10,[-0.602226 0.332110 0.130113  _ ],[-0.394157 0.319256 0.202862  _ ],[-0.230020 0.293292 0.241459  _ ],[-0.272917 0.314606 0.211945  _ ],[-0.195755 0.274543 0.226684  _ ],[-0.230287 0.347283 0.257543  _ ],[-0.505643 0.378834 0.289654  _ ],[-0.550103 0.382463 0.272490  _ ],[-0.543256 0.329183 0.137282  _ ],[-0.483256 0.263508 -0.040456  _ ],
11,[-0.243914 0.327519 0.035388  _ ],[-0.201943 0.240942 0.545671  _ ],[-0.267793 0.199823 0.560227  _ ],[-0.101529 0.348165 0.239061  _ ],[-0.116715 0.237086 0.590422  _ ],[-0.121690 0.209794 0.568599  _ ],[-0.266137 0.423705 0.180375  _ ],[-0.188161 0.390917 0.202414  _ ],[-0.303043 0.351279 0.087143  _ ],[-0.679990 0.361363 0.074973  _ ],
12,[-0.607022 -0.235448 -0.580077  _ ],[-0.286411 -0.129099 -0.373266  _ ],[-0.317610 -0.156692 -0.307829  _ ],[-0.300082 -0.151179 -0.345329  _ ],[-0.288217 -0.204374 -0.280761  _ ],[-0.292172 -0.100930 -0.312072  _ ],[-0.515784 -0.057607 -0.258055  _ ],[-0.567402 -0.084604 -0.321663  _ ],[-0.602233 -0.213388 -0.368133  _ ],[-0.486318 -0.195689 -0.533710  _ ],
13,[-0.638011 -0.206039 -0.426933  _ ],[-0.404277 -0.152405 -0.396843  _ ],[-0.421525 -0.190695 -0.402418  _ ],[-0.385779 -0.107905 -0.398306  _ ],[-0.203069 -0.341619 -0.339530  _ ],[-0.278241 -0.309574 -0.316054  _ ],[-0.550557 -0.153587 -0.324760  _ ],[-0.516085 -0.162001 -0.427600  _ ],[-0.511009 -0.230789 -0.534108  _ ],[-0.610557 -0.218015 -0.450833  _ ],
14,[-0.572879 -0.347579 -0.578639  _ ],[-0.473097 -0.321241 -0.466193  _ ],[-0.254545 -0.444421 -0.480744  _ ],[-0.111420 -0.382213 -0.380320  _ ],[-0.202343 -0.349064 -0.392155  _ ],[-0.319801 -0.335133 -0.319486  _ ],[-0.497179 -0.203591 -0.472293  _ ],[-0.501029 -0.267657 -0.444653  _ ],[-0.521103 -0.257681 -0.558199  _ ],[-0.494167 -0.296226 -0.579336  _ ],
