,A,2,3,4,5,6,7,8,9,10,
15,[-0.910371 -0.312595 -0.940329  _ ],[-0.633608 -0.882218 -0.974662  _ ],[-0.875094 -0.399995 -0.896856  _ ],[-0.891226 -0.394484 -0.862791  _ ],[-0.290471 -0.911881 -0.878912  _ ],[-0.200467 -0.840880 -0.895484  _ ],[-0.846490 -0.357890 -0.883087  _ ],[-0.933884 -0.331356 -0.989733  _ ],[-0.910341 -0.440491 -0.897698  _ ],[-0.874328 -0.492475 -0.964441  _ ],
16,[-0.934108 -0.645706 -0.937684  _ ],[-0.951536 -0.250275 -1.020246  _ ],[-0.939544 -0.060361 -0.920088  _ ],[-0.101234 -0.851770 -0.961257  _ ],[-0.877587 -0.580639 -0.903395  _ ],[0.210045 -0.895641 -1.149654  _ ],[-0.906002 -0.023066 -1.072891  _ ],[-0.929816 -0.293157 -1.108494  _ ],[-0.929939 -0.620250 -1.077448  _ ],[-0.949848 -0.164961 -0.981949  _ ],
17,[-0.953927 -0.615175 -1.042208  _ ],[0.010722 -0.759259 -1.056885  _ ],[-0.190797 -0.818273 -0.819907  _ ],[-0.490941 -0.770291 -0.818543  _ ],[-0.143864 -0.878410 -0.948884  _ ],[0.117782 -0.747010 -0.717720  _ ],[-0.076950 -0.791364 -0.686513  _ ],[-0.329420 -0.941788 -0.943418  _ ],[-0.396901 -0.934494 -1.083872  _ ],[-0.960816 -0.670867 -0.955779  _ ],
18,[0.191374 -0.828323 -0.829144  _ ],[0.204282 -0.669351 -0.666577  _ ],[0.344689 -0.648684 -0.666942  _ ],[0.300936 -0.687886 -0.625866  _ ],[0.356703 -0.815633 -0.808433  _ ],[0.380709 -0.459640 -0.550768  _ ],[0.573278 -0.520764 -0.678565  _ ],[-0.078697 -0.774633 -0.659921  _ ],[-0.516156 -0.895313 -0.875722  _ ],[-0.336971 -0.810414 -0.865378  _ ],
19,[0.541513 -0.650779 -0.669343  _ ],[0.698864 -0.690661 -0.804050  _ ],[0.779477 -0.698904 -0.740427  _ ],[0.458349 -0.790201 -0.474045  _ ],[0.371471 -0.674987 -0.954743  _ ],[0.610246 -0.535519 -0.602106  _ ],[0.743547 -0.708731 -0.538354  _ ],[0.721351 -0.782075 -0.588441  _ ],[0.379734 -0.797997 -0.927228  _ ],[0.184028 -0.818374 -0.905813  _ ],
20,[0.735649 -0.965192 -0.607229  _ ],[0.740876 -0.796975 -0.569329  _ ],[0.663546 -0.925587 -0.891775  _ ],[0.560378 -0.998130 -0.802076  _ ],[0.753282 -0.985858 -0.999395  _ ],[0.946788 -0.766817 -0.645425  _ ],[0.956096 -0.650449 -0.909517  _ ],[0.975936 -0.891738 -0.781358  _ ],[0.671421 -0.543075 -0.841834  _ ],[0.543530 -0.752819 -0.654371  _ ],
21,[0.984659 -1.000000 0.000000  _ ],[0.915985 -1.000000 0.000000  _ ],[0.878909 -1.000000 0.000000  _ ],[0.828711 -1.000000 0.000000  _ ],[0.963412 -1.000000 0.000000  _ ],[0.853313 -1.000000 0.000000  _ ],[0.922351 -1.000000 0.000000  _ ],[0.925162 -1.000000 0.000000  _ ],[0.964628 -1.000000 0.000000  _ ],[0.987581 -1.000000 0.000000  _ ],
A-2,[-0.608283 0.245662 -0.325722  _ ],[-0.198116 0.172641 -0.053061  _ ],[-0.386769 0.280918 -0.158807  _ ],[-0.529575 0.196401 -0.408526  _ ],[-0.286131 0.129754 0.037543  _ ],[-0.001350 0.249159 -0.307826  _ ],[-0.712708 0.227802 -0.036119  _ ],[-0.780466 0.114661 -0.321478  _ ],[-0.195239 0.215331 0.063206  _ ],[-0.621368 0.173850 -0.580195  _ ],
A-3,[-0.758329 0.233393 -0.380680  _ ],[-0.081767 0.168067 -0.097259  _ ],[-0.680517 0.079452 -0.208695  _ ],[-0.033210 0.158061 -0.228028  _ ],[-0.486266 0.120598 0.027534  _ ],[-0.222710 0.133745 -0.819565  _ ],[-0.550095 0.128626 -0.776160  _ ],[-0.491525 0.192905 -0.515751  _ ],[-0.251424 0.117268 -0.369249  _ ],[-0.840194 0.213159 -0.785149  _ ],
A-4,[-0.600692 0.173691 -0.618704  _ ],[-0.213287 0.103528 -0.141767  _ ],[-0.237123 0.107532 0.008874  _ ],[-0.517654 0.215885 -0.443086  _ ],[-0.176877 0.056246 0.013654  _ ],[-0.028898 0.075486 -0.020818  _ ],[-0.018968 0.297371 -0.599802  _ ],[-0.621786 0.103322 -0.128792  _ ],[-0.515465 0.161160 -0.961764  _ ],[-0.769169 0.154319 -0.484389  _ ],
A-5,[-0.799496 0.148676 -1.052995  _ ],[-0.074158 0.272147 -0.161969  _ ],[-0.479434 0.081387 0.004739  _ ],[-0.093701 0.117539 -0.792045  _ ],[-0.271011 0.069570 -0.334310  _ ],[-0.010138 0.116658 -0.082420  _ ],[-0.593372 0.253554 -0.169673  _ ],[-0.426568 0.167517 -0.308914  _ ],[-0.476242 0.158549 -1.378634  _ ],[-0.776619 0.112042 -0.796076  _ ],
A-6,[-0.622546 0.132136 -0.660797  _ ],[-0.652830 0.220720 -0.434158  _ ],[-0.128148 0.218867 -0.280545  _ ],[-0.290379 0.091147 -0.566916  _ ],[-0.663029 0.141569 -0.022104  _ ],[0.017998 0.204922 -0.047568  _ ],[-0.033232 0.099876 -0.056581  _ ],[-0.602848 0.132885 0.002907  _ ],[-0.291984 0.165624 -0.262522  _ ],[-0.332590 0.164486 -0.171326  _ ],
A-7,[-0.134929 0.097237 -0.995426  _ ],[-0.074952 0.135703 -0.104414  _ ],[-0.077629 0.184544 -0.055018  _ ],[-0.084895 0.135554 -0.094700  _ ],[-0.072898 0.164178 -0.291104  _ ],[-0.022041 0.231768 -0.134259  _ ],[0.056627 0.319215 -0.396107  _ ],[-0.198935 0.140306 0.018340  _ ],[-0.057988 0.154911 -1.291990  _ ],[-0.267714 0.249883 -0.614464  _ ],
A-8,[-0.151124 0.253548 -0.426526  _ ],[-0.048416 0.364985 -0.108679  _ ],[0.020078 0.292726 -0.469387  _ ],[0.000898 0.248679 -0.145249  _ ],[0.071321 0.343074 -0.184280  _ ],[0.060440 0.277921 0.058029  _ ],[0.074748 0.236835 -0.063708  _ ],[0.032041 0.365283 -0.299137  _ ],[-0.058508 0.311958 -0.293031  _ ],[-0.097607 0.273208 -0.401691  _ ],
A-9,[0.018884 0.344351 -0.177242  _ ],[0.058091 0.292544 -0.142724  _ ],[0.768549 0.088792 0.021945  _ ],[0.063770 0.417715 -0.215576  _ ],[0.094833 0.223427 0.015591  _ ],[0.654193 0.110534 0.094065  _ ],[0.747062 0.165217 0.131046  _ ],[0.776292 0.146967 0.005513  _ ],[0.834637 0.243729 -0.028258  _ ],[0.777750 0.095682 -0.380782  _ ],
A-10,[0.960911 0.501578 0.313778  _ ],[0.895956 0.433868 0.354729  _ ],[0.982518 0.270753 0.397729  _ ],[0.836498 0.316644 0.056883  _ ],[0.873073 0.431294 0.209951  _ ],[0.980570 0.534416 0.564189  _ ],[0.984964 0.304618 0.602683  _ ],[0.938672 0.398645 0.624305  _ ],[0.999731 0.483066 -0.525563  _ ],[0.999996 0.429859 0.197529  _ ],
A-A,[-0.724616 0.134535 -0.574668 0.474225],[-0.184629 0.129863 0.019365 0.357990],[-0.255119 0.174666 -0.675498 0.509309],[-0.031401 0.187663 0.062101 0.390387],[-0.306720 0.160386 -0.182703 0.399590],[0.123141 0.168610 -0.018956 0.524273],[-0.087523 0.201165 -0.614229 0.442408],[-0.188168 0.177880 0.066757 0.369790],[-0.307248 0.176202 -0.093840 0.428616],[-0.657453 0.121719 -0.232411 0.486381],
2-2,[-0.915838 0.054712 -1.512939 0.030166],[-0.251395 0.031747 -0.482691 0.064269],[-0.630363 0.033198 -0.957474 0.077935],[0.010035 0.121480 -0.391957 0.043478],[-0.203568 0.042043 -0.238237 0.074502],[-0.282531 0.053746 -0.662566 0.142834],[-0.530826 0.139341 -0.870056 0.042910],[-0.389143 0.087753 -0.774854 0.042565],[-0.566175 0.147361 -1.232615 0.028389],[-0.809006 0.039266 -1.667119 0.020234],
3-3,[-0.738050 0.076765 -0.889275 0.017417],[-0.278507 0.136091 -0.578745 0.028427],[-0.287698 0.021464 -0.339237 0.069448],[0.008890 0.116456 -1.224871 0.033578],[-0.159320 0.021800 -0.577569 0.084855],[-0.139382 0.170772 -0.192161 0.035144],[-0.285014 0.131740 -0.923371 0.038300],[-0.374361 0.025979 -0.803230 0.101820],[-0.745294 0.012636 -1.403690 0.104662],[-0.321693 0.010583 -1.268405 0.078811],
4-4,[-0.260708 0.051592 -1.229108 0.018327],[-0.000775 0.155399 -0.445492 0.022064],[-0.379609 0.025829 -0.106877 0.100687],[-0.169301 0.189676 -0.049142 0.041518],[-0.316384 0.093318 -0.831770 0.047990],[-0.330866 0.243221 -0.100763 0.061479],[-0.149957 0.190094 -0.786750 0.059533],[-0.394388 0.063612 -0.641899 0.028257],[-0.702682 0.012464 -0.735540 0.108532],[-0.625156 0.031765 -1.159961 0.010471],
5-5,[-0.780828 0.259073 0.067216 0.046441],[-0.399617 0.269666 -0.271501 0.077577],[-0.439502 0.365821 -0.016221 0.071002],[0.098717 0.149016 -0.066103 0.082298],[0.011916 0.376790 0.064766 0.099132],[-0.097239 0.357550 0.125312 0.087883],[-0.699942 0.462166 -0.049052 0.115753],[-0.408265 0.385217 -0.002095 0.102133],[-0.113774 0.263808 0.075499 0.099199],[-0.698917 0.315268 -0.197870 0.058078],
6-6,[-0.145451 -0.027073 -0.953580 0.053861],[-0.377710 -0.277151 -0.298979 0.078405],[-0.534622 -0.033478 -0.019623 0.085113],[-0.340848 0.009333 -0.274092 0.059550],[-0.207919 -0.333534 -0.174653 0.079359],[-0.326794 -0.097395 -0.058358 0.109856],[-0.753157 0.012161 -0.040353 0.094972],[-0.403084 -0.095209 -0.474242 0.112523],[-0.287427 -0.300299 -0.191453 0.071446],[-0.624502 -0.035653 -0.875320 0.083096],
7-7,[-0.734717 -0.079255 -0.533647 0.019011],[-0.461634 -0.306428 -0.006040 0.064863],[-0.266979 -0.446086 -0.564692 0.082063],[0.018917 -0.438518 -0.490017 0.132937],[-0.051188 -0.371851 -0.184148 0.081886],[-0.047261 -0.349392 -0.175535 0.118809],[-0.774551 -0.022582 -0.057661 0.210021],[-0.558937 -0.116340 0.005653 0.075024],[-0.467861 -0.244417 -0.427442 0.186604],[-0.786369 -0.359922 -1.048144 0.030623],
8-8,[-0.338952 -0.431796 -0.322045 0.022960],[-0.451999 -0.447406 -0.149323 0.077749],[-0.097246 -0.671834 -0.074342 0.116971],[-0.049039 -0.663111 -0.560812 0.141518],[0.014415 -0.248162 -0.443737 0.188800],[-0.234542 -0.264308 -0.324086 0.139552],[-0.154469 -0.609429 -0.325806 0.233571],[-0.368968 -0.366673 -0.326067 0.074907],[-0.586272 -0.388936 -0.567674 0.111960],[-0.615918 -0.763133 -0.817013 0.034774],
9-9,[-0.152096 -0.771321 -0.582896 0.072004],[-0.229808 -0.436529 -0.926830 0.173530],[-0.154150 -0.585456 -0.394366 0.213371],[-0.058595 -0.948693 -0.362885 0.189901],[0.029337 -0.482431 -0.373364 0.256180],[-0.142898 -0.246821 -0.243847 0.194481],[-0.065941 -0.479383 -0.279367 0.366025],[-0.049644 -0.706722 -0.454231 0.170233],[-0.111247 -0.645545 0.006671 0.221237],[-0.572248 -0.652808 -0.479968 0.126939],
10-10,[-0.013256 -0.966982 -0.725263 0.175113],[0.003535 -0.710060 -0.987281 0.189865],[-0.138787 -0.953936 -0.907205 0.079524],[0.722984 -0.850262 -0.694113 0.050717],[0.560888 -0.636320 -0.743245 0.042826],[0.822339 -0.950300 -0.951137 0.080263],[0.827621 -0.714288 -0.926880 0.072562],[0.781718 -0.743023 -0.683722 0.026298],[0.589007 -0.950991 -0.670918 0.064085],[0.394923 -0.663791 -0.976340 0.068890],
