,A,2,3,4,5,6,7,8,9,10,
5,[-0.175506 0.035813 -0.393490  _ ],[-0.116742 0.082119 -0.209559  _ ],[-0.075755 0.112202 -0.270762  _ ],[-0.073065 0.099851 -0.148259  _ ],[-0.064912 0.110524 -0.125830  _ ],[-0.092105 0.139723 -0.110831  _ ],[-0.191561 0.110385 -0.380500  _ ],[-0.205235 0.083798 -0.476501  _ ],[-0.219517 0.063868 -0.477822  _ ],[-0.502440 0.076823 -0.886571  _ ],
6,[-0.194050 0.035556 -0.359965  _ ],[-0.131537 0.076966 -0.237302  _ ],[-0.102828 0.096504 -0.239372  _ ],[-0.094199 0.084999 -0.142207  _ ],[-0.052940 0.101670 -0.105649  _ ],[-0.045027 0.128273 -0.093003  _ ],[-0.191225 0.099659 -0.388017  _ ],[-0.228353 0.068176 -0.426031  _ ],[-0.254284 0.060876 -0.495224  _ ],[-0.481855 0.065620 -0.870883  _ ],
7,[-0.350170 0.040561 -0.528797  _ ],[-0.227478 0.080468 -0.210981  _ ],[-0.150897 0.095518 -0.246830  _ ],[-0.123970 0.108245 -0.124149  _ ],[-0.164623 0.111300 -0.064700  _ ],[-0.104233 0.138816 -0.061088  _ ],[-0.331283 0.106478 -0.430018  _ ],[-0.374064 0.072664 -0.588062  _ ],[-0.377775 0.064546 -0.584261  _ ],[-0.527820 0.061857 -0.957029  _ ],
8,[-0.387619 0.044407 -0.444848  _ ],[-0.184490 0.128123 -0.165792  _ ],[-0.198937 0.152967 -0.128042  _ ],[-0.150680 0.157937 -0.063803  _ ],[-0.089273 0.166026 0.049732  _ ],[-0.091934 0.208240 0.028111  _ ],[-0.316272 0.226705 -0.051148  _ ],[-0.345840 0.118901 -0.263021  _ ],[-0.387204 0.067666 -0.474752  _ ],[-0.542859 0.057000 -0.732371  _ ],
9,[-0.470751 0.140760 -0.275069  _ ],[-0.279583 0.203567 0.020081  _ ],[-0.164006 0.230373 0.079449  _ ],[-0.148697 0.223709 0.110609  _ ],[-0.149554 0.137391 0.233556  _ ],[-0.094479 0.160007 0.325206  _ ],[-0.389391 0.311762 0.179179  _ ],[-0.451936 0.279802 -0.052240  _ ],[-0.441507 0.172559 -0.218095  _ ],[-0.538633 0.087539 -0.467006  _ ],
10,[-0.437763 0.266716 0.027504  _ ],[-0.212824 0.130828 0.374177  _ ],[-0.183807 0.144213 0.419344  _ ],[-0.170876 0.133978 0.478307  _ ],[-0.075802 0.156552 0.492984  _ ],[-0.186130 0.157616 0.602487  _ ],[-0.394693 0.187186 0.385576  _ ],[-0.408897 0.176509 0.396911  _ ],[-0.439152 0.316156 0.133259  _ ],[-0.576286 0.250324 0.042262  _ ],
11,[-0.128706 0.039007 0.122434  _ ],[-0.063706 0.061099 0.468923  _ ],[-0.058374 0.063509 0.518230  _ ],[-0.044187 0.049188 0.550130  _ ],[-0.054853 0.056203 0.524925  _ ],[-0.024262 0.045593 0.560346  _ ],[-0.113389 0.060619 0.421183  _ ],[-0.147028 0.058839 0.326908  _ ],[-0.144313 0.052754 0.276240  _ ],[-0.356606 0.352918 0.151890  _ ],
12,[-0.581610 -0.175647 -0.472304  _ ],[-0.293408 -0.161668 -0.215940  _ ],[-0.255547 -0.162053 -0.216412  _ ],[-0.214658 -0.196656 -0.089383  _ ],[-0.157496 -0.163837 -0.106411  _ ],[-0.177171 -0.140119 0.051659  _ ],[-0.459330 -0.091777 -0.239381  _ ],[-0.531352 -0.125326 -0.302090  _ ],[-0.534205 -0.168240 -0.481429  _ ],[-0.551380 -0.193559 -0.458134  _ ],
13,[-0.645817 -0.255021 -0.431509  _ ],[-0.289469 -0.233897 -0.253260  _ ],[-0.225847 -0.263743 -0.268246  _ ],[-0.224162 -0.245514 -0.177296  _ ],[-0.204665 -0.258651 -0.157953  _ ],[-0.152444 -0.247493 -0.072385  _ ],[-0.459583 -0.191413 -0.225378  _ ],[-0.509571 -0.195982 -0.315655  _ ],[-0.537099 -0.240749 -0.446938  _ ],[-0.559743 -0.240269 -0.425443  _ ],
14,[-0.608107 -0.317587 -0.435205  _ ],[-0.332300 -0.344547 -0.212269  _ ],[-0.332176 -0.351292 -0.231514  _ ],[-0.209004 -0.331399 -0.244802  _ ],[-0.202972 -0.333067 -0.238082  _ ],[-0.147631 -0.307766 -0.187263  _ ],[-0.479081 -0.307895 -0.200834  _ ],[-0.478720 -0.286791 -0.329584  _ ],[-0.529300 -0.334461 -0.376440  _ ],[-0.543619 -0.321194 -0.410432  _ ],
15,[-0.658516 -0.406291 -0.457571  _ ],[-0.326820 -0.406736 -0.345771  _ ],[-0.281236 -0.410421 -0.305016  _ ],[-0.229086 -0.401888 -0.242009  _ ],[-0.143808 -0.397471 -0.214678  _ ],[-0.157239 -0.406019 -0.186447  _ ],[-0.478171 -0.358703 -0.178157  _ ],[-0.531176 -0.384535 -0.394358  _ ],[-0.561317 -0.425482 -0.432485  _ ],[-0.566586 -0.412325 -0.472754  _ ],
16,[-0.603742 -0.487809 -0.394366  _ ],[-0.265483 -0.468074 -0.337686  _ ],[-0.250392 -0.491029 -0.354076  _ ],[-0.183976 -0.475963 -0.248870  _ ],[-0.147787 -0.488324 -0.220176  _ ],[-0.163003 -0.448111 -0.230617  _ ],[-0.462341 -0.430551 -0.228624  _ ],[-0.511104 -0.456547 -0.403993  _ ],[-0.559578 -0.480972 -0.418768  _ ],[-0.540875 -0.505502 -0.538480  _ ],
17,[-0.518961 -0.571234 -0.497503  _ ],[-0.162804 -0.565667 -0.423695  _ ],[-0.087610 -0.543369 -0.306606  _ ],[-0.064150 -0.534204 -0.379951  _ ],[-0.049620 -0.537338 -0.361361  _ ],[0.025637 -0.516507 -0.299024  _ ],[-0.154323 -0.485018 -0.295174  _ ],[-0.364568 -0.513274 -0.306630  _ ],[-0.421903 -0.568954 -0.437089  _ ],[-0.429503 -0.552001 -0.497575  _ ],
18,[-0.069859 -0.606269 -0.450915  _ ],[0.152029 -0.648843 -0.466793  _ ],[0.148698 -0.622019 -0.424460  _ ],[0.168101 -0.630784 -0.431741  _ ],[0.210957 -0.590443 -0.461527  _ ],[0.266175 -0.628262 -0.402556  _ ],[0.422732 -0.592561 -0.348086  _ ],[0.087086 -0.579146 -0.405585  _ ],[-0.173130 -0.626156 -0.489860  _ ],[-0.207774 -0.649944 -0.491084  _ ],
19,[0.280155 -0.704721 -0.557021  _ ],[0.395829 -0.735005 -0.589701  _ ],[0.411840 -0.745669 -0.564067  _ ],[0.424795 -0.733498 -0.546298  _ ],[0.441222 -0.748693 -0.582102  _ ],[0.494321 -0.734038 -0.553160  _ ],[0.627658 -0.711951 -0.585480  _ ],[0.576730 -0.735107 -0.526900  _ ],[0.287075 -0.720534 -0.568763  _ ],[0.053477 -0.705729 -0.626723  _ ],
20,[0.635656 -0.515867 -0.477909  _ ],[0.630110 -0.544969 -0.467577  _ ],[0.594271 -0.523674 -0.463142  _ ],[0.545436 -0.486443 -0.419652  _ ],[0.521234 -0.483615 -0.418306  _ ],[0.544677 -0.497944 -0.427201  _ ],[0.753720 -0.505586 -0.447487  _ ],[0.800466 -0.572998 -0.492488  _ ],[0.747536 -0.609111 -0.535548  _ ],[0.571741 -0.839122 -0.781378  _ ],
21,[0.914529 -0.680363 0.000000  _ ],[0.874460 -0.702281 0.000000  _ ],[0.795370 -0.671940 0.000000  _ ],[0.754873 -0.668641 0.000000  _ ],[0.747012 -0.666646 0.000000  _ ],[0.735919 -0.657518 0.000000  _ ],[0.912237 -0.704063 0.000000  _ ],[0.925826 -0.760623 0.000000  _ ],[0.946652 -0.772303 0.000000  _ ],[0.967619 -0.998398 0.000000  _ ],
A-2,[-0.201268 0.108141 -0.145555  _ ],[-0.099385 0.152941 -0.007935  _ ],[-0.122193 0.146934 -0.011244  _ ],[-0.080338 0.143407 0.038055  _ ],[-0.085873 0.172690 0.011716  _ ],[-0.050793 0.035976 0.178263  _ ],[-0.195465 0.209180 -0.150100  _ ],[-0.208465 0.186343 -0.125849  _ ],[-0.227992 0.167912 -0.183321  _ ],[-0.487390 0.183925 -0.438612  _ ],
A-3,[-0.203760 0.107933 -0.179475  _ ],[-0.158975 0.156119 -0.007036  _ ],[-0.084045 0.152527 -0.025364  _ ],[-0.063032 0.147739 0.006453  _ ],[-0.082262 0.156708 0.034263  _ ],[-0.057293 0.169190 0.016905  _ ],[-0.218989 0.202171 -0.076886  _ ],[-0.220383 0.195293 -0.072234  _ ],[-0.265264 0.158200 -0.240263  _ ],[-0.477025 0.172118 -0.480735  _ ],
A-4,[-0.214127 0.107507 -0.180552  _ ],[-0.121283 0.138489 -0.016922  _ ],[-0.072034 0.148989 0.049262  _ ],[-0.089190 0.127747 0.032117  _ ],[-0.060217 0.161768 0.022451  _ ],[-0.051888 0.037073 0.218985  _ ],[-0.186903 0.190298 -0.079511  _ ],[-0.249657 0.170269 -0.148348  _ ],[-0.254274 0.146945 -0.212850  _ ],[-0.465069 0.163058 -0.433615  _ ],
A-5,[-0.218527 0.106648 -0.244042  _ ],[-0.150729 0.142247 -0.023776  _ ],[-0.118316 0.131579 0.033693  _ ],[-0.077641 0.134929 -0.002966  _ ],[-0.065987 0.138051 0.036814  _ ],[-0.055173 0.029871 0.209425  _ ],[-0.229748 0.186107 -0.066808  _ ],[-0.254170 0.172982 -0.102054  _ ],[-0.234699 0.139067 -0.159695  _ ],[-0.457312 0.145368 -0.428619  _ ],
A-6,[-0.185809 0.099952 -0.170092  _ ],[-0.080385 0.138601 -0.030054  _ ],[-0.051787 0.122540 0.030083  _ ],[-0.022284 0.137031 0.009067  _ ],[-0.020333 0.029379 0.195755  _ ],[0.013927 0.032174 0.234613  _ ],[-0.070459 0.198286 0.024484  _ ],[-0.188551 0.160213 -0.111558  _ ],[-0.205505 0.139931 -0.167226  _ ],[-0.383276 0.140041 -0.407669  _ ],
A-7,[-0.029099 0.107149 -0.072515  _ ],[0.055882 0.038635 0.143374  _ ],[0.138772 0.041066 0.036335  _ ],[0.095405 0.040744 0.268533  _ ],[0.097710 0.054462 0.277178  _ ],[0.112612 0.060995 0.311988  _ ],[0.392331 0.075876 0.064051  _ ],[0.094735 0.040150 -0.004993  _ ],[-0.061446 0.143430 -0.129863  _ ],[-0.171383 0.131045 -0.363074  _ ],
A-8,[0.244808 0.036525 -0.106676  _ ],[0.375160 0.070071 0.097901  _ ],[0.402269 0.073084 0.162425  _ ],[0.441355 0.076934 0.184877  _ ],[0.505087 0.081880 0.245493  _ ],[0.477009 0.082544 0.201776  _ ],[0.596846 0.116072 0.188734  _ ],[0.585012 0.095773 0.089084  _ ],[0.288184 0.059048 -0.079021  _ ],[0.044450 0.136623 -0.229730  _ ],
A-9,[0.640704 0.046706 -0.037460  _ ],[0.661396 0.077029 0.191466  _ ],[0.647395 0.075062 0.159382  _ ],[0.650925 0.069132 0.206683  _ ],[0.649897 0.074694 0.213864  _ ],[0.665011 0.082001 0.269932  _ ],[0.776566 0.098611 0.188873  _ ],[0.778978 0.099175 0.135663  _ ],[0.760587 0.082278 0.077240  _ ],[0.543284 0.214296 -0.055601  _ ],
A-10,[0.787011 0.052452 0.003644  _ ],[0.765002 0.064433 0.218084  _ ],[0.749198 0.051371 0.123795  _ ],[0.681598 0.048210 0.172604  _ ],[0.755357 0.057362 0.170958  _ ],[0.640101 0.047891 0.178064  _ ],[0.805080 0.079075 0.153475  _ ],[0.831862 0.083455 0.101029  _ ],[0.879211 0.071390 0.027435  _ ],[0.965208 0.268475 0.128547  _ ],
A-A,[-0.084290 0.002979 -0.039799 0.217653],[-0.065811 0.009211 -0.002486 0.304038],[-0.002354 0.010117 0.026072 0.295029],[-0.048300 0.008506 0.036333 0.133037],[-0.026906 0.015511 -0.016049 0.329492],[-0.030366 0.016073 0.018732 0.315540],[-0.081243 0.017622 -0.026182 0.350615],[-0.091863 0.012891 -0.074145 0.321660],[-0.098155 0.006720 -0.101844 0.312529],[-0.253739 0.051775 -0.268452 0.407830],
2-2,[-0.084888 0.001191 -0.159958 0.032276],[-0.067756 0.004324 -0.035553 0.085350],[-0.046797 0.006140 -0.128424 0.106461],[-0.020018 0.009129 -0.068527 0.098253],[-0.012476 0.010082 -0.042170 0.110272],[-0.032298 0.007358 -0.032193 0.142501],[-0.081990 0.007238 -0.137037 0.100357],[-0.081735 0.006249 -0.205120 0.072620],[-0.109853 0.003217 -0.176834 0.061198],[-0.296296 0.021171 -0.568833 0.075864],
3-3,[-0.075904 0.000884 -0.147785 0.028324],[-0.036934 0.004640 -0.075847 0.084265],[-0.044766 0.006868 -0.095807 0.110379],[-0.036806 0.007987 -0.093332 0.095760],[-0.021270 0.010945 -0.030033 0.113033],[-0.039943 0.012713 -0.027985 0.135044],[-0.096907 0.008008 -0.110031 0.097721],[-0.080832 0.005078 -0.211628 0.064916],[-0.087352 0.004704 -0.166880 0.058618],[-0.278408 0.019481 -0.540940 0.072132],
