,A,2,3,4,5,6,7,8,9,10,
5,1913,2689,2697,2739,2677,2841,2627,2723,2446,10261,
6,1866,2496,2638,2650,2655,2578,2714,2657,2619,10360,
7,3911,5287,5336,5519,5216,5637,5345,5492,5182,20456,
8,4005,5406,5575,5999,5657,5553,5639,5728,5747,21238,
9,6259,8520,8737,8774,8620,8730,8453,8474,8600,33212,
10,6513,9112,9460,9546,9120,8950,9055,9405,9378,27750,
11,2002,2646,2106,2238,1743,1513,2027,2718,2588,11030,
12,9692,10938,5292,15663,17477,18431,7182,11366,4590,80852,
13,5630,5773,11134,11489,2997,13667,13726,10143,11724,82609,
14,6249,8168,8466,7924,7580,7688,12994,9765,8501,69776,
15,7001,4120,7698,10919,11037,9514,3490,6146,6812,56217,
16,7073,8781,9035,2366,11100,5368,3135,11913,10101,50886,
17,6601,14506,2832,16637,16423,15487,13565,10948,8900,64485,
18,11467,14989,13886,13556,11860,11301,14261,15643,14216,77431,
19,12292,14314,11531,11080,10800,10597,11721,15482,16119,74158,
20,3398,1912,1642,1145,960,700,1896,3169,3821,33355,
21,3507,1970,1747,1225,953,778,1983,3143,3895,24899,
A-2,1738,2682,2247,1671,2732,2631,2654,2701,2673,10557,
A-3,1856,3000,2670,2465,2983,2574,2881,2989,2803,11269,
A-4,2062,3013,2612,2787,2805,2751,3013,3077,3024,11874,
A-5,2166,3563,3077,3103,2813,2778,3564,3477,3411,13069,
A-6,2523,3051,3406,3401,3377,2785,3348,3981,3754,14495,
A-7,2869,4236,3508,4110,3794,3311,4186,4407,4350,16382,
A-8,2968,4446,3711,4015,3595,2869,4384,4326,4670,17394,
A-9,3166,4478,3104,3373,3504,2682,3837,4406,4710,18645,
A-10,1497,2071,676,1629,1525,334,1932,1968,2322,10750,
A-A,1584,2931,1080,2798,2884,1094,2786,2735,2719,10158,
2-2,1741,2443,2806,2878,2712,2684,2622,2679,1117,9984,
3-3,1779,2728,2290,2598,2584,2633,1120,2827,1166,10010,
4-4,1826,1046,1099,2156,1048,1116,1105,1118,1076,10003,
5-5,785,1175,1139,1095,1040,1199,1098,1184,1105,4208,
6-6,1808,2739,2777,2566,2554,1823,2771,2753,2561,9950,
7-7,1750,2602,2769,2798,2693,2740,2472,2662,2576,10071,
8-8,1685,2687,2880,2599,2851,2691,2712,2484,2806,10152,
9-9,1688,1184,1126,1110,1069,1107,1160,1065,2506,9885,
10-10,13371,19138,19065,19309,19134,19200,19177,19093,19039,68245,
