,A,2,3,4,5,6,7,8,9,10,
5,[-0.077503 0.021770 -0.109447  _ ],[-0.047931 0.062533 -0.117857  _ ],[-0.042578 0.055022 -0.090471  _ ],[-0.036785 0.077417 -0.058985  _ ],[-0.018776 0.080751 -0.087712  _ ],[-0.037735 0.086093 -0.009532  _ ],[-0.065061 0.081836 -0.138998  _ ],[-0.084182 0.048397 -0.135247  _ ],[-0.099999 0.035026 -0.153768  _ ],[-0.226569 0.071346 -0.424531  _ ],
6,[-0.056032 0.017704 -0.138086  _ ],[-0.027886 0.051557 -0.071398  _ ],[-0.028598 0.058150 -0.093779  _ ],[-0.015841 0.059992 -0.070485  _ ],[-0.025854 0.084098 -0.011264  _ ],[-0.019020 0.082945 -0.089730  _ ],[-0.068853 0.069226 -0.136375  _ ],[-0.097190 0.047451 -0.167350  _ ],[-0.094146 0.031482 -0.142875  _ ],[-0.246500 0.067352 -0.439668  _ ],
7,[-0.132741 0.027678 -0.203947  _ ],[-0.072465 0.075758 -0.094512  _ ],[-0.055866 0.071069 -0.080981  _ ],[-0.062094 0.088267 -0.080793  _ ],[-0.030759 0.108637 -0.039069  _ ],[-0.026949 0.110260 -0.081215  _ ],[-0.107734 0.099854 -0.196858  _ ],[-0.129256 0.062227 -0.172658  _ ],[-0.151540 0.035344 -0.254268  _ ],[-0.365868 0.060330 -0.632653  _ ],
8,[-0.129346 0.028494 -0.183960  _ ],[-0.081705 0.114699 -0.087233  _ ],[-0.074611 0.105989 -0.070771  _ ],[-0.072443 0.129754 0.005275  _ ],[-0.031555 0.139665 0.014176  _ ],[-0.044755 0.024038 0.010434  _ ],[-0.130297 0.212469 -0.071834  _ ],[-0.157607 0.100818 -0.081695  _ ],[-0.177521 0.041758 -0.191547  _ ],[-0.317677 0.054529 -0.506653  _ ],
9,[-0.196127 0.121333 -0.114980  _ ],[-0.121630 0.206443 0.006094  _ ],[-0.112883 0.026399 0.103627  _ ],[-0.094082 0.031516 0.142924  _ ],[-0.070878 0.037836 0.237076  _ ],[-0.055559 0.038752 0.342911  _ ],[-0.195308 0.308619 0.028612  _ ],[-0.227302 0.271874 0.017921  _ ],[-0.252803 0.158597 -0.163995  _ ],[-0.432908 0.090150 -0.340425  _ ],
10,[-0.198404 0.241196 0.018334  _ ],[-0.079957 0.022574 0.335129  _ ],[-0.097840 0.025754 0.378524  _ ],[-0.079324 0.028034 0.511615  _ ],[-0.081238 0.022076 0.510516  _ ],[-0.033905 0.029597 0.657931  _ ],[-0.215600 0.036356 0.449533  _ ],[-0.167451 0.029083 0.302418  _ ],[-0.218867 0.027657 0.138005  _ ],[-0.457630 0.254605 -0.011544  _ ],
11,[-0.039715 0.006021 0.090683  _ ],[-0.018975 0.006354 0.494174  _ ],[-0.021535 0.007913 0.440407  _ ],[0.006824 0.006611 0.446900  _ ],[-0.016177 0.006094 0.480185  _ ],[-0.012576 0.004917 0.501557  _ ],[-0.041333 0.013464 0.412132  _ ],[-0.033904 0.008809 0.281347  _ ],[-0.051974 0.012453 0.172003  _ ],[-0.164334 0.345781 0.028946  _ ],
12,[-0.392931 -0.147457 -0.271879  _ ],[-0.240148 -0.168854 -0.234282  _ ],[-0.220246 -0.219795 -0.124045  _ ],[-0.149704 -0.171021 -0.062362  _ ],[-0.153639 -0.174343 -0.092168  _ ],[-0.116272 -0.186650 -0.015385  _ ],[-0.360649 -0.117601 -0.219572  _ ],[-0.371694 -0.152035 -0.241533  _ ],[-0.388932 -0.171811 -0.330333  _ ],[-0.571184 -0.178405 -0.483474  _ ],
13,[-0.398648 -0.246149 -0.299758  _ ],[-0.273482 -0.250579 -0.273106  _ ],[-0.258491 -0.260801 -0.226965  _ ],[-0.211708 -0.245145 -0.226688  _ ],[-0.176362 -0.246344 -0.187912  _ ],[-0.169788 -0.226780 -0.081906  _ ],[-0.331425 -0.199110 -0.247601  _ ],[-0.394569 -0.229200 -0.277148  _ ],[-0.373786 -0.204130 -0.433888  _ ],[-0.528535 -0.271990 -0.442277  _ ],
14,[-0.389257 -0.320594 -0.382946  _ ],[-0.304509 -0.347172 -0.345312  _ ],[-0.280439 -0.294227 -0.209667  _ ],[-0.202699 -0.276204 -0.225015  _ ],[-0.162994 -0.267126 -0.192383  _ ],[-0.150927 -0.268849 -0.205490  _ ],[-0.328428 -0.290722 -0.194015  _ ],[-0.382437 -0.295911 -0.344310  _ ],[-0.371962 -0.293245 -0.369349  _ ],[-0.536515 -0.340171 -0.480488  _ ],
