,A,2,3,4,5,6,7,8,9,10,
5,1133,1673,1700,1731,1655,1683,1777,1594,1814,6381,
6,1085,1535,1773,1576,1716,1630,1648,1539,1670,6347,
7,2378,3323,3464,3412,3347,3390,3350,3420,3389,12768,
8,2416,3512,3564,2855,3212,391,3546,3537,3743,13253,
9,3687,5237,5689,5397,5208,5471,5320,5414,5432,20559,
10,3961,5701,5993,5864,5826,5605,5678,5742,5835,21620,
11,1197,1744,1375,1290,1299,970,1659,1555,1612,6515,
12,9385,10715,11684,12720,12609,12169,12762,12639,13463,53547,
13,10432,6765,6858,11465,9170,9149,10419,12579,15187,58481,
14,9673,4616,5453,5395,10640,7735,12726,10981,12723,56053,
15,9671,1347,9689,10991,9731,9502,13588,14284,12890,59000,
16,8636,11010,9934,9833,9823,7148,12095,13064,13165,54897,
17,4779,12450,10600,10473,9927,9560,12132,12167,10157,61706,
18,9273,9825,8187,8107,8190,7084,10173,10704,12911,55284,
19,9179,9874,6734,6779,7240,6822,9691,10798,11758,55455,
20,4438,1687,571,498,402,475,2074,2824,4222,27861,
21,3150,1792,612,506,502,477,2252,2935,4350,23661,
A-2,1096,1632,1820,1776,1617,1673,1709,1643,1763,6525,
A-3,1177,1854,1815,1931,1565,1830,1822,1806,1940,6982,
A-4,1208,1865,1860,1620,1691,1622,1990,1898,1905,7181,
A-5,1400,2066,2039,2095,1807,1813,2153,2161,2181,8011,
A-6,1572,2382,2196,2323,2202,1758,2335,2391,2473,8980,
A-7,1617,2765,2584,2624,2236,1982,2641,2637,2688,10077,
A-8,1749,2808,2583,2510,2349,1797,2698,2669,2896,10360,
A-9,1921,2777,2213,2248,2095,1758,2821,2814,3006,12142,
A-10,1137,1228,1117,1103,481,276,1251,1170,1462,7528,
A-A,1039,1620,1642,1731,721,715,1636,1592,1599,6350,
2-2,515,1489,1753,1738,1623,1694,1646,683,1622,6050,
3-3,1156,1668,1498,1701,653,1598,1686,1731,1650,6050,
4-4,458,725,1692,626,680,695,683,704,690,6135,
5-5,510,680,699,727,605,702,666,718,741,2257,
6-6,1162,1746,1782,1785,1594,1347,1687,1715,1708,5990,
7-7,1181,1728,1524,1636,1814,1472,1477,1604,1644,6367,
8-8,1202,1666,1716,1653,1636,1587,1833,1453,1597,6009,
9-9,1186,1672,730,718,1784,704,682,709,1368,6605,
10-10,8404,12168,11831,11981,12050,11996,12143,12148,12133,42874,
