,A,2,3,4,5,6,7,8,9,10,
5,[-0.656697 0.088833 -1.385695  _ ],[-0.227711 0.096176 -0.602581  _ ],[-0.197925 0.116144 -0.617998  _ ],[-0.236979 0.148939 -0.396443  _ ],[-0.239461 0.154656 -0.390626  _ ],[-0.138265 0.174996 -0.351474  _ ],[-0.494780 0.122856 -0.933237  _ ],[-0.500658 0.114162 -0.997290  _ ],[-0.571774 0.086605 -1.211953  _ ],[-0.624362 0.076594 -1.009527  _ ],
6,[-0.675507 0.073586 -1.319348  _ ],[-0.292486 0.093600 -0.691800  _ ],[-0.232212 0.118297 -0.525363  _ ],[-0.214956 0.124486 -0.321137  _ ],[-0.139727 0.128969 -0.346954  _ ],[-0.204367 0.158741 -0.240682  _ ],[-0.505483 0.105943 -1.004329  _ ],[-0.553104 0.105490 -1.072318  _ ],[-0.598208 0.079905 -1.034197  _ ],[-0.527478 0.071199 -1.122808  _ ],
7,[-0.674814 0.072389 -1.124774  _ ],[-0.316441 0.093718 -0.489366  _ ],[-0.316730 0.082475 -0.334538  _ ],[-0.186000 0.095104 -0.373806  _ ],[-0.161538 0.102950 -0.267904  _ ],[-0.178697 0.149808 -0.047700  _ ],[-0.470219 0.115873 -0.527502  _ ],[-0.536568 0.093353 -0.686244  _ ],[-0.626090 0.075190 -1.054726  _ ],[-0.563149 0.059800 -0.820475  _ ],
8,[-0.705579 0.075063 -0.862698  _ ],[-0.360704 0.110247 -0.112945  _ ],[-0.182452 0.153424 -0.111686  _ ],[-0.182352 0.161681 0.099725  _ ],[-0.070309 0.178213 -0.057469  _ ],[-0.159731 0.261162 0.129306  _ ],[-0.449301 0.249320 -0.010011  _ ],[-0.456957 0.136162 -0.473995  _ ],[-0.493392 0.078856 -0.705415  _ ],[-0.518060 0.063156 -0.748652  _ ],
9,[-0.586678 0.164719 -0.339518  _ ],[-0.224300 0.199794 -0.031712  _ ],[-0.238313 0.223584 0.150603  _ ],[-0.201497 0.266888 0.162043  _ ],[-0.141595 0.273017 0.199917  _ ],[-0.158555 0.291421 0.231946  _ ],[-0.373253 0.299397 0.001328  _ ],[-0.526432 0.291609 -0.084971  _ ],[-0.621765 0.163959 -0.291319  _ ],[-0.486136 0.090801 -0.434995  _ ],
10,[-0.655126 0.313117 0.003473  _ ],[-0.248887 0.306633 0.233803  _ ],[-0.259647 0.316492 0.269695  _ ],[-0.208614 0.327835 0.254433  _ ],[-0.132943 0.310627 0.288976  _ ],[-0.096955 0.317924 0.621721  _ ],[-0.470195 0.410933 0.344220  _ ],[-0.482385 0.339873 0.301092  _ ],[-0.588320 0.292273 0.099202  _ ],[-0.559636 0.265376 -0.146749  _ ],
11,[-0.587653 0.354001 0.095082  _ ],[-0.310890 0.344551 0.335381  _ ],[-0.302031 0.344443 0.438709  _ ],[-0.167910 0.365210 0.718444  _ ],[-0.185105 0.372433 0.709963  _ ],[-0.123847 0.388396 0.835992  _ ],[-0.446575 0.415411 0.370330  _ ],[-0.436127 0.439039 0.282043  _ ],[-0.612134 0.369608 0.198098  _ ],[-0.566115 0.340179 0.219599  _ ],
12,[-0.649219 -0.154916 -0.408820  _ ],[-0.349222 -0.181422 -0.265567  _ ],[-0.247574 -0.215665 -0.244171  _ ],[-0.265852 -0.128376 -0.282781  _ ],[-0.207341 -0.133043 -0.243920  _ ],[-0.238906 -0.200910 -0.090288  _ ],[-0.453666 -0.081503 -0.358681  _ ],[-0.574398 -0.126497 -0.281739  _ ],[-0.566677 -0.156176 -0.417161  _ ],[-0.552672 -0.217803 -0.403909  _ ],
13,[-0.636736 -0.272284 -0.554222  _ ],[-0.330048 -0.276853 -0.312609  _ ],[-0.330411 -0.213884 -0.325590  _ ],[-0.304431 -0.203505 -0.325239  _ ],[-0.292983 -0.301207 -0.344229  _ ],[-0.105244 -0.261323 -0.313265  _ ],[-0.451104 -0.163671 -0.321501  _ ],[-0.512760 -0.176641 -0.332026  _ ],[-0.505154 -0.261945 -0.439062  _ ],[-0.523766 -0.262736 -0.519136  _ ],
14,[-0.681700 -0.330990 -0.472190  _ ],[-0.380626 -0.257792 -0.431175  _ ],[-0.234109 -0.351166 -0.356889  _ ],[-0.203699 -0.347919 -0.347125  _ ],[-0.148226 -0.275533 -0.330309  _ ],[-0.166843 -0.293264 -0.297772  _ ],[-0.496122 -0.389918 -0.181344  _ ],[-0.505945 -0.268862 -0.363583  _ ],[-0.575373 -0.295115 -0.424470  _ ],[-0.481547 -0.283436 -0.549462  _ ],
15,[-0.688962 -0.373192 -0.492152  _ ],[-0.339907 -0.406994 -0.451085  _ ],[-0.218452 -0.390627 -0.383685  _ ],[-0.217091 -0.380452 -0.380175  _ ],[-0.181547 -0.423436 -0.336635  _ ],[-0.123546 -0.358940 -0.322474  _ ],[-0.478566 -0.392291 -0.169181  _ ],[-0.545322 -0.327795 -0.472651  _ ],[-0.507070 -0.426701 -0.543588  _ ],[-0.551332 -0.389433 -0.527258  _ ],
16,[-0.648871 -0.516885 -0.556813  _ ],[-0.323217 -0.418785 -0.432211  _ ],[-0.261061 -0.436925 -0.425273  _ ],[-0.181235 -0.437971 -0.386407  _ ],[-0.175948 -0.442603 -0.367755  _ ],[-0.128300 -0.396717 -0.314185  _ ],[-0.529334 -0.441853 -0.175536  _ ],[-0.456464 -0.487214 -0.360983  _ ],[-0.565381 -0.486207 -0.566934  _ ],[-0.593662 -0.509191 -0.611680  _ ],
17,[-0.561677 -0.622049 -0.361288  _ ],[-0.211116 -0.473325 -0.387426  _ ],[-0.111373 -0.512231 -0.357570  _ ],[-0.042607 -0.548430 -0.411487  _ ],[-0.120514 -0.515125 -0.410887  _ ],[-0.080260 -0.538238 -0.231728  _ ],[-0.063487 -0.447767 -0.260783  _ ],[-0.415532 -0.501042 -0.496934  _ ],[-0.509443 -0.607195 -0.358460  _ ],[-0.489075 -0.576209 -0.557158  _ ],
18,[-0.023955 -0.645048 -0.410295  _ ],[0.115772 -0.635194 -0.466188  _ ],[0.159348 -0.570244 -0.449177  _ ],[0.158100 -0.660680 -0.479472  _ ],[0.239656 -0.614756 -0.469428  _ ],[0.334702 -0.612578 -0.508668  _ ],[0.401636 -0.565481 -0.449272  _ ],[0.113142 -0.611067 -0.342563  _ ],[-0.187815 -0.635596 -0.534180  _ ],[-0.170025 -0.584862 -0.588028  _ ],
19,[0.271625 -0.702482 -0.605714  _ ],[0.337077 -0.761345 -0.534924  _ ],[0.408687 -0.740044 -0.640823  _ ],[0.512300 -0.749707 -0.579330  _ ],[0.386969 -0.739704 -0.513180  _ ],[0.424570 -0.704978 -0.646889  _ ],[0.589659 -0.705099 -0.583529  _ ],[0.570998 -0.736737 -0.632010  _ ],[0.262044 -0.736800 -0.565298  _ ],[0.055618 -0.723234 -0.659787  _ ],
20,[0.663815 -0.882278 -0.802804  _ ],[0.596985 -0.853639 -0.827185  _ ],[0.655220 -0.832907 -0.753826  _ ],[0.698246 -0.840247 -0.781708  _ ],[0.661322 -0.854967 -0.807850  _ ],[0.729946 -0.863918 -0.772705  _ ],[0.804139 -0.851489 -0.747203  _ ],[0.733823 -0.833935 -0.740250  _ ],[0.733102 -0.864713 -0.795893  _ ],[0.568679 -0.848487 -0.793538  _ ],
21,[0.931192 -1.000000 0.000000  _ ],[0.860968 -1.000000 0.000000  _ ],[0.912477 -1.000000 0.000000  _ ],[0.861584 -1.000000 0.000000  _ ],[0.902556 -1.000000 0.000000  _ ],[0.880631 -1.000000 0.000000  _ ],[0.909634 -1.000000 0.000000  _ ],[0.924525 -1.000000 0.000000  _ ],[0.934802 -1.000000 0.000000  _ ],[0.945980 -1.000000 0.000000  _ ],
A-2,[-0.650768 0.215987 -0.582471  _ ],[-0.251767 0.236077 -0.114566  _ ],[-0.284108 0.211924 -0.005364  _ ],[-0.212435 0.233608 0.096677  _ ],[-0.148853 0.233026 0.108295  _ ],[-0.179320 0.232981 0.208811  _ ],[-0.526916 0.287353 -0.165151  _ ],[-0.546913 0.258619 -0.436365  _ ],[-0.605569 0.225319 -0.413532  _ ],[-0.547586 0.180948 -0.415753  _ ],
A-3,[-0.691118 0.177549 -0.440067  _ ],[-0.385021 0.204853 -0.012238  _ ],[-0.284520 0.215973 -0.108275  _ ],[-0.231567 0.198604 0.011658  _ ],[-0.124879 0.209378 0.185959  _ ],[-0.199036 0.222499 0.157504  _ ],[-0.476966 0.255856 -0.086966  _ ],[-0.496064 0.234893 -0.279376  _ ],[-0.487372 0.193469 -0.413058  _ ],[-0.549168 0.170996 -0.554489  _ ],
A-4,[-0.647899 0.172948 -0.695248  _ ],[-0.267760 0.181897 -0.227599  _ ],[-0.287707 0.188375 -0.053190  _ ],[-0.216788 0.213867 -0.066486  _ ],[-0.188720 0.177273 0.168257  _ ],[-0.114177 0.208616 0.148703  _ ],[-0.420085 0.256031 -0.124539  _ ],[-0.479199 0.231001 -0.434613  _ ],[-0.564060 0.199008 -0.461747  _ ],[-0.535375 0.159041 -0.482686  _ ],
