,A,2,3,4,5,6,7,8,9,10,
5,7302,9974,10056,10763,10720,10711,10232,9745,10228,37641,
6,7199,9588,9943,9383,10273,10305,10047,9954,9933,37836,
7,14801,20057,20315,20639,20617,21094,20380,20327,21017,77134,
8,15140,21523,21639,22304,21651,21426,21678,21479,21744,79880,
9,23358,32864,32712,31722,28870,29133,32385,33069,33394,123500,
10,24694,30149,19516,24786,21108,32632,33280,33960,35305,130424,
11,6803,5082,9683,9739,9806,9739,7888,8911,9233,35891,
12,59947,80896,74651,74709,46739,49764,83360,83958,84576,317814,
13,65640,83099,70769,65697,44545,50494,84641,91136,93160,348459,
14,61193,44513,66281,67513,71314,65098,29442,84548,87804,329958,
15,65026,79159,77214,83952,78264,73192,61712,62777,88866,342768,
16,49978,76498,74020,76288,71357,63435,83612,85602,61192,278422,
17,38960,83015,78947,78333,73325,71531,82635,47477,31789,345621,
18,59212,71968,66851,67539,62107,58413,72378,76799,84653,318357,
19,59089,68717,63619,63645,58488,55807,70358,75672,78287,319388,
20,28786,25918,18110,20402,14251,8650,30270,33665,40239,153337,
21,24800,19506,15086,14448,10108,8327,24520,27518,33442,132040,
A-2,6974,10054,10791,10430,10622,10622,10717,10327,10372,38586,
A-3,7362,11296,10630,11405,11105,11546,11029,10989,11237,41508,
A-4,7596,11365,11562,10847,11338,11363,11558,11716,12033,44024,
A-5,8387,13054,12827,12900,12467,11355,13028,12740,12962,47525,
A-6,9046,14271,14453,14138,12313,13631,14277,14343,14044,52758,
A-7,10293,15555,15262,14611,13624,10449,14647,15787,15749,59039,
A-8,6963,16364,16958,17069,15684,16479,16531,16292,16940,62710,
A-9,12002,17776,18052,17560,17329,17174,16331,17843,17107,70113,
A-10,7239,10538,9652,9956,9394,8331,9572,10545,10839,43227,
A-A,5882,10368,10282,9903,9699,10106,10270,9937,10002,37278,
2-2,6950,8935,1292,9144,9109,9522,9491,3454,3619,16235,
3-3,6961,10104,8572,9704,10448,9969,2636,3379,9616,34791,
4-4,6750,4132,4124,3700,4275,4305,4275,4360,6654,26804,
5-5,2920,3491,4355,3534,3692,4305,2504,4320,4213,15818,
6-6,6685,10016,10343,10124,10392,8687,9808,9755,9729,35957,
7-7,6900,10123,10384,9871,10205,10417,8559,9904,9938,36615,
8-8,6724,10285,10035,10046,10150,10321,9746,8652,9920,36937,
9-9,6677,10104,9997,9979,10049,9612,4313,9898,8479,36823,
10-10,51809,74064,73939,73825,73748,73928,74093,73308,73768,262400,
