,A,2,3,4,5,6,7,8,9,10,
5,1103,1560,1693,1775,1794,1637,1765,1724,1799,6391,
6,1147,1521,1774,1467,1578,1709,1645,1617,1752,6286,
7,2251,3348,3435,3304,3318,3343,3388,3478,3569,12901,
8,2569,3558,3563,3603,3438,3435,3623,3591,3731,13331,
9,3765,5396,5549,5508,5422,5427,5482,5431,5524,20722,
10,3693,5896,5993,5780,5996,5814,5945,5672,6016,21897,
11,1080,1637,1470,1241,1336,1271,1724,1564,1834,6567,
12,9625,8674,11964,11981,4843,12284,11644,13532,13855,53778,
13,10066,7997,11292,6260,7387,11495,10678,14131,15099,58661,
14,8933,9755,11170,6459,9852,4432,3514,6961,13309,55823,
15,6661,12384,8341,9081,10685,1348,13737,14823,11702,57706,
16,7341,10823,9510,9246,9382,8860,12297,11733,12385,53054,
17,8294,12005,10858,9831,9706,9811,12030,11103,11924,62690,
18,9380,9598,8218,8231,8180,8163,10285,10547,13059,55087,
19,8784,9339,7330,6698,6696,6503,9687,11005,12192,55454,
20,4249,1608,541,432,468,438,2122,2865,4421,27845,
21,3310,1696,641,466,481,512,2298,3311,4798,23547,
A-2,1100,1493,1829,1651,1692,1772,1781,1770,1783,6499,
A-3,1159,1836,1772,1654,1720,1574,1836,1849,1843,6924,
A-4,1230,1945,2024,1481,1762,1602,1986,1851,1978,7308,
A-5,1368,1408,2005,1694,1788,1794,2118,2087,2208,8009,
A-6,1607,2253,2239,1882,2020,1989,2367,2353,2417,8981,
A-7,1762,2701,2719,2064,2151,2093,2665,2614,2639,10148,
A-8,1882,2652,2715,2097,2264,2275,2776,2696,2985,10597,
A-9,1997,2584,2410,1763,1817,1886,2762,2824,2917,12255,
A-10,1128,1172,1317,234,362,698,1280,1242,1460,7576,
A-A,1044,1614,1788,781,729,1607,1695,1640,1774,6380,
2-2,1114,1445,1714,1669,1644,1719,1711,1721,1708,5956,
3-3,523,1634,1503,1687,1682,709,1575,1709,1622,6102,
4-4,471,689,1657,628,679,751,757,707,1559,6200,
5-5,521,722,756,697,618,743,712,729,338,2550,
6-6,1152,1651,1690,1585,1651,1468,1833,1746,1628,6126,
7-7,1199,1687,1737,1431,1787,1802,1460,1456,1672,6453,
8-8,1220,1763,1757,1727,1846,1837,1621,1479,1646,6071,
9-9,1058,729,1731,675,691,660,662,1699,1376,6209,
10-10,8344,11908,12059,11979,12130,12067,12160,12004,11995,42955,
