,A,2,3,4,5,6,7,8,9,10,
5,6126,8702,8558,9259,9156,9186,9138,9086,9153,30903,
6,6271,8190,8774,8238,8822,8535,8796,8590,8921,32649,
7,12506,17240,17480,17713,17585,18197,17957,17795,18277,65172,
8,12829,18411,18502,19003,18332,18303,18745,18596,18934,68220,
9,20078,28019,28651,27558,26857,27939,28110,28461,28946,105179,
10,20814,22067,26521,19636,30929,29950,26099,29736,30387,111574,
11,5862,8257,8500,8471,8562,8542,7524,8078,8438,29620,
12,51326,67241,69713,55724,45526,50234,71991,73522,74424,270316,
13,55478,72930,58830,29400,26051,56029,71909,79586,80305,294686,
14,52031,45990,62559,60529,60373,46855,59265,70112,75805,286371,
15,54186,64204,66298,68700,63985,65336,74092,52682,74739,291498,
16,41090,66594,60850,61891,60891,56152,69844,75835,50961,221422,
17,29993,71280,67277,64099,62216,60036,69274,54194,68271,296499,
18,50578,61670,57562,54092,52258,50890,60351,65745,72053,269485,
19,49041,58450,54785,51590,49476,48566,58873,64739,68402,271716,
20,24506,20585,13506,13520,7964,7437,23503,29264,34223,129615,
21,21006,16300,13103,9582,8494,7997,19387,23694,28968,111229,
A-2,5864,8612,9320,9231,8925,9133,9088,9173,9272,32552,
A-3,6070,9775,9271,9860,9420,8820,9524,9744,9477,34812,
A-4,6520,9943,9993,9247,9029,9110,9947,9876,10322,38500,
A-5,7222,11048,11235,11094,10145,10528,11281,11132,11082,40897,
A-6,7803,12165,12110,11671,11803,8546,12158,11980,12255,45656,
A-7,8745,13354,13188,10254,11842,5458,13122,13364,13732,50487,
A-8,9319,14885,14825,14548,13624,13794,13939,14034,14459,53405,
A-9,9719,15237,15429,15019,14915,13858,14138,15470,14801,60182,
A-10,5840,8561,7597,8224,7079,6501,8156,8976,9224,36919,
A-A,5007,8729,8862,8858,8688,8442,8726,8335,8692,32256,
2-2,6065,7444,8648,8751,8566,8795,8606,8665,8726,10777,
3-3,5894,8946,7658,8710,8719,8749,8415,8579,8065,10724,
4-4,5927,3737,3670,3077,3591,3692,3693,3629,8270,30716,
5-5,2524,3614,3671,3779,3207,3677,2013,3699,3594,13662,
6-6,5612,8817,8752,8528,8721,7412,8346,8526,8205,31315,
7-7,5736,8886,8873,8713,8897,8654,7158,8430,8591,31691,
8-8,5832,8756,8796,8969,8653,8873,8482,7595,8537,30632,
9-9,5638,8213,8728,8826,8509,7543,3682,8640,7129,31024,
10-10,43803,63119,63593,63175,63061,63031,63068,62938,63161,225203,
