,A,2,3,4,5,6,7,8,9,10,
5,1251,1762,1770,1844,1798,1909,1708,1735,1815,6732,
6,1246,1607,1759,1661,1748,1669,1640,1706,1792,6696,
7,2478,3515,3595,3411,3425,3431,3587,3508,3638,13569,
8,2519,3669,3741,3949,3649,3690,3686,3701,3788,13941,
9,3987,5615,5924,5740,5827,5771,2062,5699,5873,21927,
10,4041,5961,6223,6177,6173,5814,5947,5865,6261,22328,
11,1231,1871,1478,1553,1347,1063,1444,1756,1906,7009,
12,10214,8342,9312,12381,12466,12648,11534,13813,14086,55023,
13,11185,10348,12179,6709,6318,7832,3030,14286,14959,60549,
14,9848,9311,6418,1032,8746,4468,10285,11946,13855,57436,
15,8854,5749,9497,11566,10709,10102,13363,11509,13019,61117,
16,8631,10783,10242,9839,10459,8433,11695,13922,12496,51514,
17,7714,12972,11607,10353,10361,9980,11657,11021,11136,59814,
18,9954,10464,9234,8630,8556,7431,9907,11726,13502,56722,
19,9671,10475,7528,7614,6884,6810,8367,12245,12609,54464,
20,4673,1989,1104,480,355,340,1488,3769,4410,28875,
21,3628,1888,1137,538,403,405,1640,4005,4570,23960,
A-2,1121,1715,1743,1524,1774,1885,1729,1677,1863,6669,
A-3,1316,1966,1833,1976,1916,1797,1863,1942,2032,7104,
A-4,1335,1882,2061,1646,1847,1380,1924,1992,2136,7512,
A-5,1414,2260,2200,1936,2002,1915,2213,2183,2347,8381,
A-6,1587,2544,2084,2375,2414,1832,2413,2430,2510,9269,
A-7,1810,2756,1956,2577,2573,2250,2680,2796,2879,10509,
A-8,1900,2920,2871,2658,2668,2075,2854,2659,3008,11309,
A-9,2062,2999,2470,2414,2143,1917,2566,2944,3163,12046,
A-10,1232,1370,1233,1088,994,723,1263,1280,1533,7475,
A-A,1147,1570,1667,1842,1663,1628,1668,1645,1633,6746,
2-2,1148,1577,1800,1731,1811,1756,775,692,1611,6436,
3-3,1232,1757,1449,1704,1762,1622,1670,1958,1702,6200,
4-4,1110,764,1693,629,769,738,740,742,1863,6632,
5-5,512,736,755,747,609,706,745,676,732,2544,
6-6,1143,1741,1803,1806,1753,451,1741,1684,1775,6301,
7-7,1170,1882,1922,1695,1880,1936,1573,1702,1622,6512,
8-8,1277,1791,1864,1734,1741,1690,1765,1477,1716,6566,
9-9,1239,1865,811,1930,725,749,755,1694,1485,6225,
10-10,8863,12622,12619,12618,12476,12510,12493,12662,12710,44684,
