,A,2,3,4,5,6,7,8,9,10,
5,4203,5529,5643,6114,5931,5955,5947,5861,5826,21164,
6,4115,5334,5771,5257,5659,5590,5607,5581,6122,21374,
7,8240,11609,11391,11470,11372,11832,11688,11626,11793,43431,
8,8476,12058,12096,12597,12185,11916,12326,12381,12390,44860,
9,13084,18236,18313,17117,17509,16791,18325,18527,18973,68878,
10,13823,15473,9225,7721,20034,12042,18444,19095,19662,73312,
11,3823,5294,5375,5461,5551,5479,3579,4947,5446,19348,
12,33525,44723,42096,32677,31588,31045,46186,47539,48247,177227,
13,36524,10136,26346,17471,36403,10900,48600,51407,52359,195809,
14,34391,32316,13747,14504,39021,39070,30584,45374,49308,184269,
15,35750,39436,42294,44585,41717,37632,49504,44398,50109,192558,
16,18319,42810,41552,41296,40076,37890,45121,47581,15171,140213,
17,29144,46773,43297,41801,40003,40378,44555,47295,38904,192046,
18,32235,40419,36911,36054,33572,32652,38765,43749,45815,175594,
19,31735,38272,35267,34203,31870,32673,37713,42704,43096,177068,
20,15325,13869,10472,9647,4905,7687,14683,19494,21006,84007,
21,13201,10985,7815,6535,5491,5401,11642,16208,17712,72194,
A-2,3802,5528,6109,5895,5973,5819,5880,6005,5955,21494,
A-3,4052,6455,5972,6320,6273,6240,6371,6221,6223,23419,
A-4,4333,6436,6491,6119,5954,6131,6367,6345,6752,24999,
A-5,4815,7344,7223,7375,6975,6668,7191,7298,7126,26696,
A-6,5126,7973,8067,6804,7672,7564,7683,7923,8065,29297,
A-7,5677,8558,7134,6559,6346,8327,8187,8731,8830,32604,
A-8,6104,9578,9432,9200,8996,8667,9218,9128,2612,35389,
A-9,6444,9705,10029,9908,9783,9202,9044,9851,9739,38954,
A-10,3840,5471,5342,5435,4550,4812,5299,5960,6072,24353,
A-A,3449,5445,5532,5676,5714,5502,5490,5616,5423,20748,
2-2,3903,4992,5750,5580,5554,5779,5595,5494,5359,6227,
3-3,3722,5663,4925,5528,5686,5642,5462,5398,5216,20173,
4-4,3803,2336,2436,2136,2416,2328,2394,2438,5237,19250,
5-5,1592,2408,2436,2435,2077,2465,2459,2209,2462,8807,
6-6,3656,5618,5582,5493,5667,4941,5537,5472,5427,20110,
7-7,3705,5701,5485,5519,5699,5732,4793,5387,5563,19977,
8-8,3952,5609,5553,5613,5526,5495,5853,4809,5475,20819,
9-9,3941,4946,5517,5545,5604,5185,2453,5636,4781,20164,
10-10,28439,41153,41437,41524,41413,41368,41455,41319,41419,146959,
