,A,2,3,4,5,6,7,8,9,10,
15,[-0.457090 -0.444646 -0.457249  _ ],[-0.273880 -0.340945 -0.326044  _ ],[-0.262316 -0.340174 -0.306184  _ ],[-0.199936 -0.333388 -0.249155  _ ],[-0.164178 -0.342066 -0.246446  _ ],[-0.133111 -0.358927 -0.186784  _ ],[-0.328979 -0.323041 -0.190887  _ ],[-0.385558 -0.351845 -0.329849  _ ],[-0.444316 -0.365516 -0.447644  _ ],[-0.549642 -0.397298 -0.464062  _ ],
16,[-0.470512 -0.472060 -0.400119  _ ],[-0.362717 -0.383241 -0.343774  _ ],[-0.225682 -0.386869 -0.275154  _ ],[-0.234127 -0.379213 -0.286299  _ ],[-0.185836 -0.351280 -0.220955  _ ],[-0.147019 -0.360066 -0.207416  _ ],[-0.345494 -0.359280 -0.208366  _ ],[-0.366779 -0.377351 -0.289243  _ ],[-0.481903 -0.480704 -0.387376  _ ],[-0.531109 -0.488356 -0.538670  _ ],
17,[-0.476370 -0.476070 -0.378045  _ ],[-0.178607 -0.425509 -0.266122  _ ],[-0.125538 -0.431912 -0.173619  _ ],[-0.056188 -0.395461 -0.240668  _ ],[-0.018124 -0.396067 -0.157621  _ ],[-0.034149 -0.418572 -0.196442  _ ],[-0.095370 -0.401665 -0.168543  _ ],[-0.392210 -0.437068 -0.355515  _ ],[-0.452714 -0.480036 -0.458596  _ ],[-0.390147 -0.589099 -0.475602  _ ],
18,[-0.109494 -0.394876 -0.270815  _ ],[0.132436 -0.433480 -0.275665  _ ],[0.167560 -0.445167 -0.282662  _ ],[0.181997 -0.427452 -0.257041  _ ],[0.196508 -0.421624 -0.250535  _ ],[0.285441 -0.430297 -0.262907  _ ],[0.373692 -0.424223 -0.291568  _ ],[0.089344 -0.406925 -0.208902  _ ],[-0.179062 -0.448386 -0.337426  _ ],[-0.157777 -0.652332 -0.477581  _ ],
19,[0.294996 -0.440124 -0.297480  _ ],[0.356072 -0.499699 -0.363777  _ ],[0.413730 -0.477211 -0.370831  _ ],[0.419170 -0.482157 -0.374949  _ ],[0.441337 -0.463351 -0.369709  _ ],[0.483937 -0.470851 -0.407551  _ ],[0.640631 -0.516846 -0.352327  _ ],[0.604331 -0.501655 -0.332836  _ ],[0.283594 -0.493462 -0.379432  _ ],[0.054030 -0.724513 -0.579160  _ ],
20,[0.645162 -0.211228 -0.175356  _ ],[0.547027 -0.198951 -0.176250  _ ],[0.396409 -0.198784 -0.176110  _ ],[0.232205 -0.170773 -0.170065  _ ],[0.270564 -0.197679 -0.146050  _ ],[0.251025 -0.201210 -0.163569  _ ],[0.693377 -0.195416 -0.193242  _ ],[0.749480 -0.232561 -0.211708  _ ],[0.761018 -0.224823 -0.182911  _ ],[0.566065 -0.685104 -0.586959  _ ],
21,[0.893515 -0.289773 0.000000  _ ],[0.769778 -0.302449 0.000000  _ ],[0.569414 -0.254833 0.000000  _ ],[0.377287 -0.273967 0.000000  _ ],[0.365941 -0.283349 0.000000  _ ],[0.340611 -0.276867 0.000000  _ ],[0.822617 -0.321719 0.000000  _ ],[0.892132 -0.331154 0.000000  _ ],[0.934637 -0.343748 0.000000  _ ],[0.967752 -0.864258 0.000000  _ ],
A-2,[-0.064927 0.059006 -0.048487  _ ],[-0.033264 0.076082 -0.023792  _ ],[-0.036735 0.093230 -0.001108  _ ],[-0.022860 0.003564 0.035410  _ ],[-0.018148 0.096731 -0.007741  _ ],[-0.005469 0.004320 0.066058  _ ],[-0.097445 0.134640 -0.043472  _ ],[-0.091404 0.098142 -0.007532  _ ],[-0.087836 0.098722 -0.094613  _ ],[-0.235888 0.184675 -0.290128  _ ],
A-3,[-0.079524 0.061987 -0.100386  _ ],[-0.034148 0.071491 0.005259  _ ],[-0.035915 0.085391 -0.048052  _ ],[-0.031589 0.087536 -0.003602  _ ],[-0.034000 0.004901 0.073330  _ ],[-0.019489 0.004491 0.177773  _ ],[-0.070744 0.128435 -0.022808  _ ],[-0.084167 0.097308 -0.057201  _ ],[-0.084729 0.113378 -0.089303  _ ],[-0.252325 0.161705 -0.249545  _ ],
A-4,[-0.080903 0.051511 -0.110114  _ ],[-0.052518 0.078053 -0.003196  _ ],[-0.018213 0.079961 0.005204  _ ],[-0.031447 0.089401 0.009340  _ ],[-0.036047 0.056407 0.003821  _ ],[-0.005332 0.003209 0.077938  _ ],[-0.087428 0.135556 -0.014747  _ ],[-0.111058 0.091898 -0.039370  _ ],[-0.071817 0.100549 -0.077531  _ ],[-0.255572 0.151224 -0.266547  _ ],
A-5,[-0.067065 0.062513 -0.082762  _ ],[-0.031089 0.080707 0.001191  _ ],[-0.054456 0.083847 -0.012198  _ ],[-0.041987 0.084146 0.003390  _ ],[-0.033579 0.003037 0.179502  _ ],[-0.004775 0.003211 0.127546  _ ],[-0.066466 0.136777 0.009103  _ ],[-0.078621 0.093372 -0.076998  _ ],[-0.090269 0.105347 -0.060770  _ ],[-0.309196 0.149279 -0.261419  _ ],
A-6,[-0.054158 0.063798 -0.103833  _ ],[-0.037195 0.078569 -0.016389  _ ],[-0.040521 0.072534 0.001558  _ ],[-0.000576 0.089175 -0.033105  _ ],[0.001557 0.003093 0.127428  _ ],[0.003830 0.004784 0.192000  _ ],[-0.009749 0.140295 0.012508  _ ],[-0.073305 0.097802 -0.045722  _ ],[-0.058810 0.104496 -0.053858  _ ],[-0.227657 0.128804 -0.246821  _ ],
A-7,[-0.024630 0.067348 -0.050962  _ ],[0.125943 0.007561 0.018522  _ ],[0.097344 0.007006 0.023013  _ ],[0.181668 0.008451 -0.019264  _ ],[0.127021 0.008073 0.026828  _ ],[0.230636 0.008240 0.060769  _ ],[0.417703 0.016524 0.040495  _ ],[0.074763 0.004795 0.009238  _ ],[-0.032099 0.097517 -0.062828  _ ],[-0.081313 0.132014 -0.175345  _ ],
A-8,[0.237143 0.006745 -0.038823  _ ],[0.080468 0.014620 0.224135  _ ],[0.341402 0.013388 0.043893  _ ],[0.078806 0.016228 0.373558  _ ],[0.346635 0.015084 0.048966  _ ],[0.409240 0.018779 0.071215  _ ],[0.562584 0.022058 0.021092  _ ],[0.581297 0.015630 0.068181  _ ],[0.279084 0.012611 0.011829  _ ],[0.016182 0.127076 -0.128273  _ ],
A-9,[0.578882 0.006473 0.021632  _ ],[0.553996 0.010833 0.082191  _ ],[0.600162 0.012696 0.083744  _ ],[0.588348 0.009943 0.088140  _ ],[0.580868 0.013059 0.119295  _ ],[0.109113 0.012342 0.499999  _ ],[0.715158 0.021338 0.097454  _ ],[0.727639 0.015645 0.045861  _ ],[0.708390 0.014992 -0.027288  _ ],[0.544529 0.081040 0.028663  _ ],
A-10,[0.627820 0.004879 0.017858  _ ],[0.522603 0.007500 0.080311  _ ],[0.555595 0.008526 0.021411  _ ],[0.564618 0.008931 0.071783  _ ],[0.470693 0.009202 0.059865  _ ],[0.074674 0.006428 0.104013  _ ],[0.646780 0.011644 0.026856  _ ],[0.094728 0.010405 0.257951  _ ],[0.740431 0.008348 0.048399  _ ],[0.962388 0.081087 -0.011134  _ ],
A-A,[-0.032368 0.000764 -0.009800 0.103667],[-0.004883 0.000914 0.003446 0.067872],[0.001988 0.000788 0.002718 0.144642],[-0.001991 0.001832 -0.007720 0.172816],[-0.007608 0.001710 0.011721 0.157495],[-0.008711 0.001829 0.093972 0.006282],[-0.010776 0.001852 -0.037061 0.213796],[-0.021374 0.001390 0.000055 0.116850],[-0.036989 0.000595 -0.019389 0.188367],[-0.136248 0.008712 -0.122030 0.406249],
2-2,[-0.014730 0.000189 -0.035458 0.016325],[-0.017574 0.000641 -0.023546 0.048863],[-0.010669 0.000938 -0.029208 0.067743],[-0.014621 0.001021 -0.023643 0.073948],[-0.013634 0.001312 -0.013630 0.080755],[0.006939 0.056109 -0.044752 0.001804],[-0.034938 0.000958 -0.069423 0.069663],[-0.031181 0.000674 -0.053929 0.049305],[-0.034813 0.000165 -0.061209 0.029912],[-0.096162 0.002310 -0.244175 0.073159],
3-3,[-0.024507 0.000095 -0.058944 0.017848],[-0.018534 0.000868 -0.017718 0.053130],[-0.010791 0.000733 -0.031315 0.057472],[-0.011659 0.002475 -0.025406 0.073530],[-0.020294 0.001921 -0.027026 0.080320],[-0.004796 0.003016 -0.025391 0.084509],[-0.022395 0.041943 -0.052498 0.000582],[-0.018515 0.000606 -0.062630 0.048410],[-0.033062 0.000238 -0.060039 0.026818],[-0.118417 0.001845 -0.138310 0.070213],
4-4,[-0.024539 0.010046 -0.029432 0.000159],[-0.005619 0.051048 -0.013588 0.000771],[-0.013725 0.058610 0.001915 0.001710],[-0.005853 0.056412 -0.009506 0.001400],[-0.012683 0.001541 0.090278 0.001585],[-0.017514 0.088535 0.005107 0.003105],[-0.023439 0.091542 -0.015621 0.001073],[-0.032932 0.050755 -0.043152 0.000728],[-0.032197 0.000324 -0.023164 0.023604],[-0.088786 0.001643 -0.188170 0.059552],
5-5,[-0.022531 0.068534 -0.025386 0.000119],[-0.009674 0.003837 0.187469 0.000608],[-0.004823 0.002302 0.218562 0.001128],[-0.019410 0.003434 0.225468 0.001381],[-0.002958 0.003372 0.238079 0.001190],[-0.026177 0.002937 0.286200 0.002080],[-0.025396 0.005826 0.216714 0.000964],[-0.034071 0.134553 -0.002435 0.000320],[-0.024550 0.129599 -0.025233 0.000059],[-0.113546 0.223133 0.006266 0.002825],
6-6,[-0.026493 -0.009637 -0.021538 0.015576],[-0.016813 -0.020004 -0.004889 0.041385],[-0.025236 -0.015567 -0.004624 0.054806],[-0.002108 -0.009221 0.007037 0.065483],[-0.003992 -0.017351 0.004746 0.070708],[-0.002968 -0.009553 -0.012727 0.085884],[-0.027066 -0.006957 -0.013080 0.055866],[-0.018497 -0.009931 -0.022283 0.041818],[-0.044303 -0.022736 -0.009580 0.023691],[-0.091183 -0.047723 -0.081238 0.056589],
7-7,[-0.021736 -0.015906 -0.010865 0.016997],[-0.016434 -0.023779 -0.014745 0.051915],[-0.010744 -0.029772 -0.013693 0.056154],[0.001243 -0.027308 -0.012521 0.068071],[-0.001042 -0.022214 -0.013503 0.077725],[-0.003091 -0.018262 -0.022077 0.084638],[-0.018493 -0.019926 -0.025154 0.067247],[-0.023228 -0.038287 -0.003454 0.040926],[-0.040433 -0.027474 -0.034093 0.025638],[-0.098865 -0.065591 -0.103842 0.057803],
8-8,[-0.035285 -0.021249 -0.019663 0.017888],[-0.013450 -0.033068 -0.012653 0.078309],[-0.013565 -0.035268 -0.025321 0.091250],[-0.006916 -0.033268 -0.019433 0.104611],[-0.017604 -0.031254 -0.011726 0.117658],[-0.008345 -0.028503 -0.013646 0.138123],[-0.033791 -0.035841 -0.004040 0.144851],[-0.025281 -0.033809 -0.007798 0.069106],[-0.012681 -0.028705 -0.019501 0.030530],[-0.127227 -0.110016 -0.111976 0.052084],
9-9,[0.001848 -0.027115 -0.015657 0.064919],[0.008466 -0.041350 -0.030600 0.109912],[0.070875 -0.037092 -0.022394 0.008219],[-0.003934 -0.049881 -0.013425 0.142418],[0.110998 -0.040789 -0.033862 0.007056],[0.154731 -0.028088 -0.030178 0.008275],[0.224129 -0.048593 -0.023513 0.009613],[0.009725 -0.029189 -0.026261 0.169108],[-0.005815 -0.034575 -0.013761 0.100389],[-0.034073 -0.159619 -0.075241 0.079366],
10-10,[0.637379 -0.442017 -0.417903 0.072197],[0.650661 -0.590036 -0.482964 0.120356],[0.664335 -0.550521 -0.537182 0.128194],[0.656247 -0.576954 -0.494927 0.134449],[0.693049 -0.582363 -0.520022 0.124518],[0.713362 -0.582880 -0.500158 0.130610],[0.773754 -0.573973 -0.490991 0.150701],[0.794525 -0.566676 -0.506072 0.144256],[0.746628 -0.572914 -0.514006 0.129028],[0.535706 -0.848565 -0.745935 0.198417],
