,A,2,3,4,5,6,7,8,9,10,
15,[-0.326710 -0.326716 -0.326695  _ ],[-0.233990 -0.235542 -0.235471  _ ],[-0.203969 -0.204032 -0.203396  _ ],[-0.181318 -0.181336 -0.180481  _ ],[-0.130678 -0.130652 -0.130147  _ ],[-0.130901 -0.130889 -0.127756  _ ],[-0.201193 -0.201113 -0.199460  _ ],[-0.290670 -0.290685 -0.289429  _ ],[-0.349127 -0.349051 -0.349059  _ ],[-0.433548 -0.417328 -0.433684  _ ],
16,[-0.311457 -0.311323 -0.311340  _ ],[-0.237169 -0.238287 -0.238252  _ ],[-0.208068 -0.208927 -0.208973  _ ],[-0.182772 -0.182856 -0.182383  _ ],[-0.140073 -0.141907 -0.141767  _ ],[-0.133204 -0.133313 -0.131959  _ ],[-0.181743 -0.181776 -0.181757  _ ],[-0.264058 -0.264022 -0.263566  _ ],[-0.346129 -0.345835 -0.346187  _ ],[-0.474532 -0.474903 -0.453306  _ ],
17,[-0.298680 -0.298615 -0.298466  _ ],[-0.138793 -0.139902 -0.139717  _ ],[-0.121906 -0.122051 -0.122070  _ ],[-0.071298 -0.077458 -0.077093  _ ],[-0.034345 -0.071594 -0.037477  _ ],[0.009163 -0.070112 -0.026040  _ ],[-0.108477 -0.109775 -0.109799  _ ],[-0.261562 -0.261897 -0.261785  _ ],[-0.333449 -0.333392 -0.331717  _ ],[-0.417588 -0.436895 -0.436986  _ ],
18,[-0.079133 -0.083601 -0.083705  _ ],[0.117304 -0.068043 -0.045032  _ ],[0.133364 -0.069478 -0.049316  _ ],[0.151715 -0.067175 -0.038045  _ ],[0.178224 -0.069057 -0.039203  _ ],[0.240267 -0.061670 -0.038895  _ ],[0.363133 -0.072160 -0.034139  _ ],[0.094995 -0.063304 -0.034118  _ ],[-0.173995 -0.175716 -0.175397  _ ],[-0.167300 -0.242174 -0.186255  _ ],
19,[0.242088 -0.056517 -0.044758  _ ],[0.349733 -0.076266 -0.053350  _ ],[0.353427 -0.077485 -0.050874  _ ],[0.355508 -0.072258 -0.058824  _ ],[0.376134 -0.069465 -0.048114  _ ],[0.408342 -0.081304 -0.053241  _ ],[0.525891 -0.075258 -0.053573  _ ],[0.555936 -0.079529 -0.051226  _ ],[0.276821 -0.076895 -0.056087  _ ],[0.073995 -0.258081 -0.191986  _ ],
20,[0.382792 -0.022200 -0.016310  _ ],[0.182705 -0.021343 -0.019941  _ ],[0.135309 -0.022112 -0.019854  _ ],[0.097533 -0.021005 -0.019464  _ ],[0.078821 -0.021896 -0.016532  _ ],[0.068524 -0.022981 -0.013245  _ ],[0.208572 -0.019929 -0.020335  _ ],[0.345618 -0.027647 -0.019661  _ ],[0.443963 -0.025379 -0.027054  _ ],[0.557905 -0.120131 -0.098800  _ ],
21,[0.407582 -0.029750 0.000000  _ ],[0.259440 -0.033817 0.000000  _ ],[0.197210 -0.030817 0.000000  _ ],[0.146283 -0.029847 0.000000  _ ],[0.112701 -0.031785 0.000000  _ ],[0.088719 -0.031011 0.000000  _ ],[0.257618 -0.030235 0.000000  _ ],[0.401816 -0.039020 0.000000  _ ],[0.581479 -0.041803 0.000000  _ ],[0.952610 -0.150840 0.000000  _ ],
A-2,[-0.006570 0.008938 -0.008559  _ ],[-0.002286 0.014964 0.000222  _ ],[-0.003749 0.015842 -0.002567  _ ],[-0.003374 0.016020 -0.000202  _ ],[-0.003072 0.000055 0.057881  _ ],[-0.000996 0.000039 0.070786  _ ],[-0.007933 0.022367 -0.004976  _ ],[-0.008432 0.020430 -0.005151  _ ],[-0.008333 0.015850 -0.004779  _ ],[-0.035380 0.091054 -0.030350  _ ],
A-3,[-0.008450 0.008129 -0.010734  _ ],[-0.003769 0.015555 -0.000644  _ ],[-0.003278 0.015419 -0.001780  _ ],[-0.003366 0.017631 -0.000401  _ ],[-0.003662 0.000045 0.051328  _ ],[-0.002874 0.000046 0.076441  _ ],[-0.007641 0.022959 -0.009698  _ ],[-0.009223 0.021132 -0.005954  _ ],[-0.009919 0.018032 -0.004339  _ ],[-0.032294 0.092745 -0.027414  _ ],
A-4,[-0.008046 0.009368 -0.004371  _ ],[-0.005256 0.015622 -0.003764  _ ],[-0.004461 0.016399 -0.002181  _ ],[-0.000983 0.015097 -0.000443  _ ],[-0.003746 0.000040 0.057916  _ ],[-0.000507 0.000046 0.049110  _ ],[-0.006146 0.023234 -0.003359  _ ],[-0.010004 0.022263 -0.006359  _ ],[-0.007637 0.019357 -0.013249  _ ],[-0.032446 0.088525 -0.036807  _ ],
A-5,[-0.008442 0.010254 -0.008349  _ ],[-0.005545 0.017825 -0.009715  _ ],[-0.003752 0.017817 -0.003749  _ ],[-0.002675 0.019316 -0.002968  _ ],[-0.003184 0.000037 0.070035  _ ],[-0.003470 0.000046 0.090711  _ ],[-0.011373 0.025988 -0.007545  _ ],[-0.010584 0.024220 -0.006722  _ ],[-0.012377 0.019541 -0.007514  _ ],[-0.038407 0.089875 -0.035544  _ ],
A-6,[-0.006259 0.010624 -0.006946  _ ],[-0.002380 0.018271 -0.000294  _ ],[-0.002277 0.000067 0.022747  _ ],[-0.001680 0.000045 0.060252  _ ],[-0.002762 0.000039 0.090142  _ ],[-0.000597 0.000061 0.102030  _ ],[-0.001300 0.027985 0.000290  _ ],[-0.007228 0.025506 -0.004753  _ ],[-0.006419 0.021482 -0.010300  _ ],[-0.029259 0.088793 -0.035184  _ ],
A-7,[-0.000889 0.011707 -0.005132  _ ],[0.068808 0.000147 0.004134  _ ],[0.004643 0.000083 0.073588  _ ],[0.100282 0.000104 0.003407  _ ],[0.002564 0.000157 0.147160  _ ],[0.110856 0.000153 0.005073  _ ],[0.214889 0.000206 0.006695  _ ],[0.075128 0.000103 -0.002181  _ ],[-0.004456 0.023821 -0.005527  _ ],[-0.014715 0.089514 -0.023352  _ ],
A-8,[0.123386 0.000063 -0.004357  _ ],[0.212439 0.000226 0.001584  _ ],[0.215974 0.000250 0.001380  _ ],[0.216233 0.000271 0.007097  _ ],[0.008711 0.000224 0.166923  _ ],[0.007131 0.000207 0.183907  _ ],[0.348859 0.000420 0.006150  _ ],[0.313569 0.000260 0.008888  _ ],[0.163916 0.000211 -0.004340  _ ],[0.060920 0.001161 -0.018561  _ ],
A-9,[0.284843 0.000097 -0.001387  _ ],[0.314533 0.000148 0.010290  _ ],[0.298984 0.000148 0.007056  _ ],[0.308640 0.000150 0.010695  _ ],[0.011992 0.000188 0.191370  _ ],[0.013179 0.000164 0.197658  _ ],[0.379115 0.000258 0.007331  _ ],[0.438047 0.000184 0.006549  _ ],[0.432450 0.000252 0.002365  _ ],[0.525976 0.001882 0.003484  _ ],
A-10,[0.264697 0.000064 0.001799  _ ],[0.247276 0.000102 0.004977  _ ],[0.233709 0.000092 0.003189  _ ],[0.230587 0.000087 0.003390  _ ],[0.131843 0.000096 0.004573  _ ],[0.014975 0.000078 0.007370  _ ],[0.270880 0.000098 0.004379  _ ],[0.273468 0.000143 0.007357  _ ],[0.310344 0.000123 0.001988  _ ],[0.835126 0.001720 0.007358  _ ],
A-A,[-0.002695 0.000002 -0.002991 0.014175],[-0.001197 0.000013 -0.000058 0.024747],[-0.001196 0.000013 0.000000 0.026834],[-0.000498 0.000023 -0.000411 0.026759],[-0.000699 0.000024 -0.000598 0.023788],[-0.001095 0.000019 0.026993 0.000052],[-0.002492 0.000022 -0.000428 0.032427],[-0.002992 0.000012 -0.003980 0.029208],[-0.002190 0.000011 -0.002795 0.027417],[-0.011877 0.000129 -0.008709 0.202426],
2-2,[-0.002994 0.000002 -0.005590 0.001371],[-0.000898 0.000002 -0.001400 0.008616],[-0.001098 0.000008 -0.003595 0.011552],[-0.001698 0.000012 -0.002594 0.014047],[-0.001395 0.000014 -0.000802 0.016617],[-0.001993 0.000022 -0.003591 0.019192],[-0.002293 0.000008 -0.005979 0.011348],[-0.003188 0.000024 -0.005784 0.008227],[-0.004684 0.002183 -0.008178 0.000006],[-0.013063 0.000022 -0.024545 0.025292],
3-3,[-0.002595 0.000001 -0.005986 0.001402],[-0.002592 0.000009 -0.002990 0.010170],[-0.000899 0.000004 -0.001398 0.010215],[-0.002393 0.000020 -0.002595 0.012917],[-0.001894 0.000018 -0.000596 0.015708],[-0.000199 0.000014 -0.004785 0.019559],[-0.003491 0.000017 -0.005776 0.010404],[-0.003392 0.000002 -0.004787 0.007824],[-0.003493 0.000003 -0.006783 0.003894],[-0.010798 0.000014 -0.022337 0.024555],
4-4,[-0.003493 0.000003 -0.002194 0.001237],[-0.001394 0.010498 -0.000198 0.000027],[-0.000597 0.011840 -0.000600 0.000017],[-0.000399 0.011299 -0.000204 0.000012],[-0.001796 0.000030 0.015711 0.000032],[-0.000798 0.000044 0.011328 0.000034],[-0.002691 0.021499 -0.002397 0.000016],[-0.001197 0.000013 -0.002795 0.007715],[-0.004286 0.000003 -0.002596 0.003637],[-0.011098 0.012115 -0.017204 0.000018],
5-5,[-0.001596 0.011576 -0.000998 0.000001],[-0.000997 0.000040 0.075806 0.000011],[-0.001196 0.000036 0.087520 0.000009],[-0.000398 0.000039 0.098237 0.000012],[0.000300 0.000049 0.078581 0.000010],[-0.001194 0.000061 0.118837 0.000032],[-0.002694 0.000069 0.073054 0.000008],[-0.003492 0.000099 0.060409 0.000005],[-0.003988 0.000028 0.033020 0.000002],[-0.009589 0.100501 -0.004132 0.000007],
6-6,[-0.002894 -0.001291 -0.001697 0.001243],[-0.002092 -0.001960 -0.001399 0.010345],[-0.001796 -0.000963 -0.000499 0.010429],[-0.000697 -0.001669 -0.001695 0.013439],[-0.000998 -0.001467 -0.000125 0.014467],[-0.000103 -0.001871 -0.001995 0.014498],[-0.002392 -0.001377 -0.000605 0.009269],[-0.002392 -0.002550 -0.001096 0.008124],[-0.002990 -0.000964 -0.004287 0.003388],[-0.011381 -0.006633 -0.013143 0.021215],
7-7,[-0.003093 -0.001280 -0.000897 0.001147],[-0.001994 -0.002761 -0.000697 0.010201],[-0.001495 -0.002574 -0.001594 0.012064],[-0.001100 -0.002360 -0.001301 0.013716],[-0.003189 -0.002169 0.000100 0.015999],[-0.000996 -0.003458 -0.001889 0.018605],[-0.001894 -0.002359 -0.002695 0.011346],[-0.001595 -0.003858 -0.002788 0.008079],[-0.002391 -0.002372 -0.003983 0.003459],[-0.010102 -0.008537 -0.010690 0.023113],
8-8,[-0.003092 -0.002393 -0.002396 0.001806],[-0.001694 -0.003657 -0.001493 0.020021],[-0.001495 -0.003866 -0.001996 0.023601],[-0.001397 -0.004053 -0.002193 0.026462],[-0.001297 -0.004167 -0.001694 0.028490],[-0.001597 -0.003129 -0.001201 0.033436],[-0.003392 -0.003837 -0.000500 0.040380],[-0.001695 -0.003057 -0.000796 0.017067],[-0.002992 -0.003981 -0.000897 0.005154],[-0.011879 -0.011507 -0.010402 0.019702],
9-9,[-0.000199 -0.004073 -0.001398 0.016043],[0.022331 -0.004367 -0.004190 0.000121],[0.027123 -0.005244 -0.002893 0.000121],[0.029777 -0.003758 -0.002193 0.000110],[0.025777 -0.003764 -0.002692 0.000094],[0.048039 -0.004831 -0.003889 0.000090],[0.069657 -0.004066 -0.001098 0.000149],[0.000099 -0.003743 -0.002494 0.049149],[-0.000099 -0.003768 -0.002993 0.024670],[-0.004158 -0.013106 -0.007608 0.046893],
10-10,[0.596355 -0.065990 -0.055691 0.001818],[0.622589 -0.091816 -0.076016 0.003723],[0.626762 -0.094581 -0.073307 0.003524],[0.637504 -0.087647 -0.072347 0.003406],[0.647112 -0.096164 -0.084110 0.003761],[0.671343 -0.093427 -0.078524 0.004604],[0.750764 -0.088484 -0.070728 0.004022],[0.759136 -0.088126 -0.082260 0.004531],[0.726452 -0.089789 -0.072496 0.003149],[0.562970 -0.280317 -0.238452 0.024563],
