,A,2,3,4,5,6,7,8,9,10,
5,[-0.009249 0.000097 -0.016309  _ ],[-0.003576 0.001150 -0.007136  _ ],[-0.002868 0.001446 -0.009110  _ ],[-0.005852 0.002786 -0.006337  _ ],[-0.000882 0.003119 -0.006715  _ ],[-0.000894 0.003866 -0.011511  _ ],[-0.008133 0.001850 -0.017876  _ ],[-0.007349 0.001468 -0.021034  _ ],[-0.010308 0.000884 -0.018207  _ ],[-0.031649 0.005632 -0.064292  _ ],
6,[-0.005869 0.000091 -0.012531  _ ],[-0.005263 0.001296 -0.011704  _ ],[-0.007236 0.001661 -0.006743  _ ],[-0.002679 0.002299 -0.004173  _ ],[-0.002782 0.003002 -0.004765  _ ],[-0.003068 0.003467 -0.002589  _ ],[-0.009122 0.001957 -0.011478  _ ],[-0.009122 0.001337 -0.012705  _ ],[-0.007553 0.000754 -0.019394  _ ],[-0.035875 0.005437 -0.071819  _ ],
7,[-0.017165 0.000189 -0.029416  _ ],[-0.009417 0.002761 -0.019802  _ ],[-0.006908 0.003483 -0.013569  _ ],[-0.005322 0.004905 -0.007092  _ ],[-0.005695 0.005895 -0.008882  _ ],[-0.002971 0.007203 -0.004543  _ ],[-0.014561 0.004306 -0.017077  _ ],[-0.020121 0.002854 -0.027991  _ ],[-0.017333 0.001351 -0.032032  _ ],[-0.062087 0.008928 -0.115922  _ ],
8,[-0.016120 0.000573 -0.018776  _ ],[-0.009561 0.006760 -0.013933  _ ],[-0.008644 0.008058 -0.007033  _ ],[-0.008275 0.010405 -0.003623  _ ],[-0.009521 0.011101 -0.002121  _ ],[-0.005988 0.000313 0.018031  _ ],[-0.018962 0.018228 -0.000565  _ ],[-0.018570 0.007310 -0.019082  _ ],[-0.016585 0.002158 -0.019808  _ ],[-0.062918 0.008967 -0.080787  _ ],
9,[-0.019959 0.010445 -0.012168  _ ],[-0.016466 0.000680 0.038695  _ ],[-0.010933 0.000444 0.052598  _ ],[-0.008301 0.000612 0.090052  _ ],[-0.006842 0.000609 0.109465  _ ],[-0.007156 0.000685 0.151868  _ ],[-0.024372 0.001013 0.047886  _ ],[-0.023419 0.037317 -0.008452  _ ],[-0.030070 0.018799 -0.010952  _ ],[-0.096920 0.038392 -0.083284  _ ],
10,[-0.024458 0.013486 -0.002019  _ ],[-0.017381 0.000438 0.146491  _ ],[-0.013446 0.000344 0.176964  _ ],[-0.008549 0.000444 0.217486  _ ],[-0.010303 0.000411 0.234599  _ ],[-0.008340 0.000428 0.260000  _ ],[-0.022040 0.000540 0.161286  _ ],[-0.022944 0.000578 0.137062  _ ],[-0.028213 0.000444 0.064702  _ ],[-0.096023 0.126415 -0.005231  _ ],
11,[-0.003289 0.005097 -0.000073  _ ],[-0.001591 0.000390 0.053134  _ ],[-0.002195 0.000116 0.051346  _ ],[-0.000499 0.000119 0.070537  _ ],[-0.002591 0.000135 0.076424  _ ],[-0.002990 0.000099 0.075360  _ ],[-0.005575 0.000149 0.073806  _ ],[-0.005076 0.000123 0.058864  _ ],[-0.005673 0.000145 0.031052  _ ],[-0.017777 0.001462 0.093561  _ ],
12,[-0.135527 -0.135199 -0.134702  _ ],[-0.098033 -0.098192 -0.097950  _ ],[-0.081523 -0.082437 -0.082477  _ ],[-0.064054 -0.063605 -0.062419  _ ],[-0.053177 -0.053284 -0.052814  _ ],[-0.043621 -0.043545 -0.040848  _ ],[-0.108902 -0.108870 -0.108510  _ ],[-0.137789 -0.137121 -0.137232  _ ],[-0.159159 -0.158970 -0.158952  _ ],[-0.236661 -0.213659 -0.236937  _ ],
13,[-0.160829 -0.160787 -0.160982  _ ],[-0.115775 -0.115922 -0.114421  _ ],[-0.106934 -0.107230 -0.107152  _ ],[-0.087169 -0.087175 -0.087326  _ ],[-0.066343 -0.066284 -0.063394  _ ],[-0.064400 -0.064324 -0.060555  _ ],[-0.127858 -0.127721 -0.126523  _ ],[-0.158992 -0.159089 -0.157481  _ ],[-0.184135 -0.184288 -0.184027  _ ],[-0.304572 -0.289108 -0.303831  _ ],
14,[-0.155922 -0.155725 -0.155108  _ ],[-0.120160 -0.120463 -0.119895  _ ],[-0.095695 -0.097424 -0.097470  _ ],[-0.083922 -0.083898 -0.083894  _ ],[-0.058850 -0.059510 -0.059442  _ ],[-0.065811 -0.066228 -0.065617  _ ],[-0.115285 -0.114930 -0.114351  _ ],[-0.148880 -0.148779 -0.148786  _ ],[-0.183543 -0.183273 -0.183554  _ ],[-0.364561 -0.361325 -0.363531  _ ],
