,A,2,3,4,5,6,7,8,9,10,
5,[-0.059773 0.021816 -0.110521  _ ],[-0.042854 0.063818 -0.093185  _ ],[-0.035854 0.060815 -0.070953  _ ],[-0.026024 0.079494 -0.104841  _ ],[-0.015998 0.081066 -0.001538  _ ],[-0.016095 0.094272 -0.007407  _ ],[-0.077035 0.076786 -0.091330  _ ],[-0.085591 0.044650 -0.125999  _ ],[-0.088839 0.031407 -0.142961  _ ],[-0.247924 0.059924 -0.464737  _ ],
6,[-0.063923 0.019558 -0.094924  _ ],[-0.040235 0.062445 -0.079895  _ ],[-0.050135 0.058077 -0.026122  _ ],[-0.025899 0.069441 -0.038558  _ ],[-0.025647 0.080738 -0.028179  _ ],[-0.028029 0.089308 -0.043164  _ ],[-0.071208 0.068819 -0.142760  _ ],[-0.060650 0.046066 -0.129235  _ ],[-0.079611 0.036350 -0.183427  _ ],[-0.228142 0.055500 -0.447547  _ ],
7,[-0.119624 0.029679 -0.186187  _ ],[-0.090860 0.074650 -0.129024  _ ],[-0.045819 0.069278 -0.100561  _ ],[-0.070477 0.085149 -0.078780  _ ],[-0.027269 0.093771 -0.034790  _ ],[-0.060437 0.112415 -0.062745  _ ],[-0.108434 0.093078 -0.139504  _ ],[-0.129097 0.056208 -0.222561  _ ],[-0.140455 0.040775 -0.253865  _ ],[-0.359562 0.052088 -0.604354  _ ],
8,[-0.116361 0.040224 -0.173860  _ ],[-0.092348 0.111685 -0.055816  _ ],[-0.082860 0.127406 -0.015002  _ ],[-0.052124 0.141746 -0.004416  _ ],[-0.033499 0.145347 -0.007057  _ ],[-0.029360 0.017012 0.156365  _ ],[-0.126304 0.207968 -0.041979  _ ],[-0.115501 0.101244 -0.130358  _ ],[-0.156322 0.048448 -0.150899  _ ],[-0.377586 0.043960 -0.489212  _ ],
9,[-0.182058 0.129354 -0.091832  _ ],[-0.070932 0.205125 0.011919  _ ],[-0.075952 0.200184 0.012341  _ ],[-0.085195 0.026182 0.111504  _ ],[-0.090863 0.028180 0.265222  _ ],[-0.035440 0.033785 0.345335  _ ],[-0.159007 0.303599 0.013693  _ ],[-0.192162 0.268490 -0.054557  _ ],[-0.216863 0.157670 -0.044827  _ ],[-0.411393 0.082868 -0.333816  _ ],
10,[-0.186900 0.242802 -0.022845  _ ],[-0.109113 0.018959 0.407229  _ ],[-0.073568 0.026111 0.411924  _ ],[-0.092842 0.020572 0.503377  _ ],[-0.085886 0.024557 0.496617  _ ],[-0.038714 0.029037 0.639117  _ ],[-0.144189 0.032696 0.383143  _ ],[-0.199489 0.032831 0.298395  _ ],[-0.219311 0.028574 0.133050  _ ],[-0.438625 0.243429 -0.075786  _ ],
11,[-0.047504 0.198262 -0.002071  _ ],[-0.008588 0.006923 0.459076  _ ],[-0.015416 0.006147 0.447109  _ ],[-0.006761 0.007156 0.433961  _ ],[-0.026811 0.006589 0.522747  _ ],[-0.024852 0.005533 0.482271  _ ],[-0.027084 0.008961 0.436498  _ ],[-0.048937 0.010935 0.259638  _ ],[-0.041375 0.007215 0.245849  _ ],[-0.136971 0.063678 0.196635  _ ],
12,[-0.366130 -0.191419 -0.273578  _ ],[-0.226928 -0.188505 -0.234766  _ ],[-0.234252 -0.181494 -0.236192  _ ],[-0.185960 -0.186345 -0.104623  _ ],[-0.147635 -0.153417 0.008391  _ ],[-0.115150 -0.180277 -0.033819  _ ],[-0.319022 -0.122679 -0.208296  _ ],[-0.364660 -0.123008 -0.247213  _ ],[-0.391481 -0.163168 -0.266920  _ ],[-0.522296 -0.180257 -0.569732  _ ],
13,[-0.361059 -0.287312 -0.329045  _ ],[-0.284560 -0.280446 -0.252464  _ ],[-0.286045 -0.284063 -0.269759  _ ],[-0.202294 -0.224506 -0.187902  _ ],[-0.148664 -0.225385 -0.176964  _ ],[-0.183602 -0.227819 -0.151020  _ ],[-0.347368 -0.187262 -0.263273  _ ],[-0.349917 -0.210996 -0.289866  _ ],[-0.379910 -0.232368 -0.328250  _ ],[-0.494567 -0.293543 -0.430215  _ ],
14,[-0.376544 -0.333214 -0.372728  _ ],[-0.302453 -0.308180 -0.310415  _ ],[-0.209246 -0.263122 -0.264396  _ ],[-0.199235 -0.270833 -0.231948  _ ],[-0.206378 -0.268425 -0.217505  _ ],[-0.158435 -0.242798 -0.181903  _ ],[-0.290106 -0.255771 -0.290133  _ ],[-0.343385 -0.273097 -0.344135  _ ],[-0.357693 -0.291377 -0.368869  _ ],[-0.533478 -0.332230 -0.414497  _ ],
