,A,2,3,4,5,6,7,8,9,10,
A-2,[-0.730054 0.216821 -0.467180  _ ],[-0.273117 0.229193 -0.015463  _ ],[-0.339606 0.200999 0.078073  _ ],[-0.214498 0.253733 0.108389  _ ],[-0.156615 0.223273 0.186849  _ ],[-0.159792 0.264149 0.141463  _ ],[-0.529852 0.276700 -0.142089  _ ],[-0.537295 0.260408 -0.429080  _ ],[-0.529801 0.205224 -0.482924  _ ],[-0.531775 0.196028 -0.505514  _ ],
A-3,[-0.641612 0.179239 -0.494986  _ ],[-0.186933 0.212750 -0.144494  _ ],[-0.280677 0.198735 -0.124071  _ ],[-0.199910 0.201669 0.115559  _ ],[-0.158242 0.191138 0.124835  _ ],[-0.149824 0.199999 0.139658  _ ],[-0.476696 0.240976 -0.075052  _ ],[-0.513791 0.267034 -0.261887  _ ],[-0.496639 0.209620 -0.637713  _ ],[-0.490392 0.178296 -0.470346  _ ],
A-4,[-0.684802 0.163919 -0.428445  _ ],[-0.266311 0.177914 -0.057361  _ ],[-0.298002 0.177761 0.017804  _ ],[-0.286046 0.219540 0.029027  _ ],[-0.136531 0.186049 0.148546  _ ],[-0.142772 0.192558 0.104540  _ ],[-0.503203 0.263896 -0.177645  _ ],[-0.512975 0.218707 -0.312280  _ ],[-0.525823 0.172204 -0.383086  _ ],[-0.563933 0.150273 -0.390073  _ ],
A-5,[-0.652078 0.155889 -0.414302  _ ],[-0.315304 0.182062 -0.004422  _ ],[-0.200139 0.174569 0.046979  _ ],[-0.201670 0.195931 0.101451  _ ],[-0.128274 0.175924 0.101506  _ ],[-0.175398 0.207793 0.153617  _ ],[-0.542045 0.236384 -0.038586  _ ],[-0.544492 0.259641 -0.444220  _ ],[-0.519106 0.175728 -0.296448  _ ],[-0.467392 0.161216 -0.316249  _ ],
A-6,[-0.408945 0.153244 -0.381859  _ ],[-0.184707 0.160930 -0.115915  _ ],[-0.135054 0.155314 0.123651  _ ],[-0.042436 0.171232 0.086611  _ ],[-0.119618 0.191243 0.034526  _ ],[0.048189 0.192410 0.145217  _ ],[-0.070463 0.190026 0.096114  _ ],[-0.384926 0.186366 -0.322867  _ ],[-0.436792 0.157951 -0.429022  _ ],[-0.474004 0.144056 -0.598582  _ ],
A-7,[-0.125691 0.148495 -0.337760  _ ],[0.126281 0.193129 0.045041  _ ],[0.148593 0.183842 0.090887  _ ],[0.133272 0.248217 0.114771  _ ],[0.180589 0.216447 0.173108  _ ],[0.225281 0.253874 0.237836  _ ],[0.407805 0.299277 0.171587  _ ],[0.115438 0.236578 -0.065746  _ ],[-0.256227 0.174089 -0.290196  _ ],[-0.254754 0.125512 -0.473387  _ ],
A-8,[0.318777 0.164769 -0.178495  _ ],[0.318072 0.229639 0.107812  _ ],[0.386543 0.263223 0.157679  _ ],[0.447389 0.266745 0.271644  _ ],[0.465255 0.284772 0.323121  _ ],[0.478933 0.299421 0.349949  _ ],[0.552009 0.333337 0.337893  _ ],[0.680410 0.333930 0.135389  _ ],[0.211195 0.181336 -0.180320  _ ],[-0.006470 0.166666 -0.320376  _ ],
A-9,[0.663689 0.280808 -0.135111  _ ],[0.659191 0.305419 0.299497  _ ],[0.631313 0.309776 0.495426  _ ],[0.673370 0.349604 0.499136  _ ],[0.664821 0.323111 0.550069  _ ],[0.785979 0.360000 0.485236  _ ],[0.771130 0.414336 0.402191  _ ],[0.792047 0.335944 0.102438  _ ],[0.791442 0.321991 -0.029974  _ ],[0.601111 0.245022 -0.051857  _ ],
A-10,[0.901625 0.314749 0.065199  _ ],[0.869902 0.357854 0.510885  _ ],[0.874246 0.317075 0.515626  _ ],[0.878743 0.376679 0.556799  _ ],[0.883551 0.359846 0.577963  _ ],[0.882078 0.388636 0.754052  _ ],[0.920706 0.415989 0.487663  _ ],[0.937498 0.408305 0.463657  _ ],[0.946038 0.373093 0.364823  _ ],[0.973619 0.383616 0.173357  _ ],
A-A,[-0.537894 0.144263 -0.391104 0.392763],[-0.228673 0.222542 0.004817 0.451819],[-0.141393 0.220257 -0.060020 0.466530],[-0.231076 0.213506 -0.054160 0.506212],[-0.227501 0.223868 0.103121 0.491061],[-0.089985 0.235175 0.163986 0.486796],[-0.473768 0.279974 -0.083254 0.524337],[-0.589159 0.247297 -0.332767 0.472950],[-0.443828 0.254858 -0.532258 0.459377],[-0.554373 0.224376 -0.447987 0.419696],
2-2,[-0.611635 0.071575 -1.227243 0.096917],[-0.216466 0.099468 -0.464056 0.101554],[-0.298419 0.107263 -0.582695 0.115020],[-0.206062 0.124779 -0.578686 0.136412],[-0.076195 0.140559 -0.334745 0.176400],[-0.077159 0.143948 -0.211817 0.170075],[-0.414917 0.126730 -0.979062 0.118214],[-0.430058 0.132811 -0.950945 0.099652],[-0.504417 0.080698 -1.086888 0.077364],[-0.595781 0.063076 -1.061036 0.069395],
3-3,[-0.590184 0.055956 -1.107566 0.079423],[-0.235767 0.084644 -0.700876 0.097990],[-0.229864 0.089883 -0.202856 0.098952],[-0.244875 0.117349 -0.453346 0.130758],[-0.135262 0.117704 -0.351649 0.157973],[-0.185781 0.124108 -0.264757 0.178108],[-0.512661 0.107282 -0.801557 0.128822],[-0.499195 0.106876 -0.925599 0.090414],[-0.531957 0.070716 -0.949576 0.081034],[-0.577643 0.053211 -1.101802 0.071262],
4-4,[-0.485145 0.060931 -0.599093 0.074693],[-0.354663 0.124798 0.071281 0.098299],[-0.210872 0.141530 -0.017671 0.117803],[-0.102312 0.152468 -0.004114 0.119197],[-0.081972 0.204847 -0.039848 0.146773],[-0.190640 0.208746 -0.033532 0.161640],[-0.444219 0.236225 -0.249612 0.097506],[-0.503842 0.151432 -0.333122 0.108731],[-0.465159 0.064078 -0.536492 0.085318],[-0.546957 0.045403 -0.754384 0.068364],
5-5,[-0.562219 0.297758 0.001879 0.051739],[-0.283706 0.333152 0.235451 0.096608],[-0.265492 0.331274 0.219539 0.102089],[-0.173272 0.291743 0.204652 0.103624],[-0.208320 0.263141 0.589073 0.114937],[-0.221359 0.352242 0.325161 0.155458],[-0.504894 0.389072 0.241456 0.107204],[-0.402426 0.405429 0.252837 0.087431],[-0.414870 0.372241 0.152378 0.071457],[-0.604998 0.268071 0.127021 0.052444],
6-6,[-0.613397 -0.124553 -0.542071 0.073554],[-0.235567 -0.184772 -0.224026 0.091534],[-0.300660 -0.155816 -0.145269 0.103382],[-0.239495 -0.166697 -0.152988 0.113373],[0.003015 -0.123905 -0.027015 0.135773],[-0.231992 -0.067659 0.076705 0.152755],[-0.501381 -0.129089 -0.175780 0.091977],[-0.507292 -0.138664 -0.450818 0.100213],[-0.539323 -0.169538 -0.466617 0.070485],[-0.587473 -0.183561 -0.430668 0.058542],
7-7,[-0.541743 -0.269486 -0.390931 0.071276],[-0.214098 -0.263049 -0.320439 0.084686],[-0.316066 -0.332910 -0.403258 0.080648],[-0.276892 -0.258491 -0.420192 0.107537],[-0.131797 -0.349917 -0.156023 0.111676],[-0.216584 -0.294487 -0.174925 0.149364],[-0.431611 -0.275358 -0.214953 0.115266],[-0.492328 -0.280062 -0.376771 0.100273],[-0.459255 -0.282453 -0.438749 0.070725],[-0.601585 -0.352665 -0.455692 0.061076],
8-8,[-0.528137 -0.333815 -0.366018 0.067949],[-0.285579 -0.440937 -0.378655 0.116130],[-0.216685 -0.415936 -0.253594 0.137547],[-0.195587 -0.471781 -0.290886 0.151698],[-0.202453 -0.416650 -0.344560 0.215266],[-0.215738 -0.418829 -0.366224 0.216576],[-0.399549 -0.347169 -0.073065 0.204257],[-0.476433 -0.409990 -0.291738 0.145137],[-0.519931 -0.419520 -0.262558 0.069339],[-0.477719 -0.472556 -0.419239 0.048720],
9-9,[-0.034887 -0.542969 -0.374253 0.158614],[0.162653 -0.625865 -0.506243 0.183461],[0.135660 -0.584494 -0.472766 0.200026],[0.144370 -0.518556 -0.444150 0.219917],[0.212504 -0.610309 -0.365036 0.270636],[0.206093 -0.588644 -0.529125 0.271273],[0.439823 -0.523135 -0.458353 0.279598],[0.125625 -0.585594 -0.491593 0.243990],[-0.216932 -0.518551 -0.435252 0.142039],[-0.171119 -0.684758 -0.480678 0.092278],
10-10,[0.654801 -0.819734 -0.796880 0.270863],[0.643432 -0.806553 -0.777024 0.296135],[0.674498 -0.875101 -0.774928 0.275243],[0.634114 -0.845227 -0.792286 0.306877],[0.665132 -0.834160 -0.777619 0.284900],[0.736557 -0.857121 -0.742511 0.332623],[0.762434 -0.833336 -0.736326 0.311885],[0.810884 -0.857511 -0.751762 0.308646],[0.777177 -0.862411 -0.849510 0.274515],[0.523758 -0.910958 -0.814929 0.236387],
