,A,2,3,4,5,6,7,8,9,10,
5,[1030 6224 1049 0],[1458 8530 1448 0],[1441 8627 1468 0],[1567 9130 1658 0],[1577 9239 1583 0],[1581 9170 1564 0],[1510 8739 1473 0],[1567 8648 1591 0],[1557 8977 1466 0],[5654 31594 5706 0],
6,[1066 6195 1100 0],[1431 8052 1353 0],[1579 8897 1506 0],[1379 8334 1457 0],[1514 8809 1494 0],[1564 8810 1504 0],[1561 8520 1573 0],[1541 8688 1531 0],[1553 8764 1651 0],[5712 33116 5736 0],
7,[2149 12590 2215 0],[3030 17393 3044 0],[3087 17461 3106 0],[2996 17550 3064 0],[3034 17332 3010 0],[3090 18014 3093 0],[3056 18024 3133 0],[3136 17344 3146 0],[3130 17743 3119 0],[11387 65534 11481 0],
8,[2183 12798 2162 0],[3044 18279 3110 0],[2934 18556 3106 0],[3311 18796 3226 0],[3054 18450 3141 0],[3014 18105 3200 0],[3351 18659 3151 0],[3196 18653 3084 0],[3255 18907 3189 0],[11942 68260 11829 0],
9,[3411 19948 3323 0],[4827 28009 5100 0],[4809 28053 4994 0],[4804 27304 5751 0],[4870 26300 6827 0],[4795 25360 7587 0],[4624 27898 4767 0],[4837 28171 4732 0],[4928 28502 4845 0],[17849 105819 17795 0],
10,[3511 21096 3363 0],[4928 24592 10294 0],[4860 24780 10319 0],[4931 19818 15239 0],[4928 10308 25676 0],[4905 18091 17262 0],[4973 25225 9215 0],[4836 28249 5940 0],[4935 30349 5155 0],[18389 111731 18426 0],
11,[586 5871 612 0],[797 4636 4278 0],[860 3016 6215 0],[833 845 8376 0],[789 837 8297 0],[785 813 8285 0],[813 7361 1009 0],[808 7233 1464 0],[869 7891 1027 0],[3142 29897 3433 0],
12,[8637 51353 8555 0],[11894 68754 13465 0],[13563 63573 20033 0],[13879 62898 19356 0],[13995 60200 21106 0],[14718 44053 37972 0],[11937 69695 13286 0],[12048 71936 12008 0],[12310 72656 11996 0],[45039 271612 44824 0],
13,[8921 55524 8806 0],[14743 70972 19645 0],[17103 61555 24208 0],[42280 39286 21632 0],[33162 35737 33543 0],[38158 20854 41601 0],[12743 71759 18781 0],[12820 77808 13603 0],[12821 79862 12903 0],[47264 294636 46983 0],
14,[8263 52205 8352 0],[23458 52842 20858 0],[58634 18606 18451 0],[58767 12234 19336 0],[58072 11475 20912 0],[52292 11235 24350 0],[11389 60046 24851 0],[11562 67966 18357 0],[11807 74899 11975 0],[43664 284359 44377 0],
15,[8456 53680 10907 0],[65940 13764 22362 0],[68094 11847 18881 0],[66342 11742 17913 0],[66593 11189 13916 0],[62210 11622 17315 0],[11881 14601 74904 0],[11959 66630 25178 0],[12239 75820 17599 0],[46033 291401 54400 0],
16,[7555 16638 44868 0],[59751 10725 21327 0],[60344 10350 17352 0],[61982 10218 12423 0],[62296 10036 11457 0],[57017 9653 11833 0],[10511 10858 69575 0],[11106 20237 67269 0],[12041 31536 55836 0],[53045 202235 119511 0],
17,[36066 10561 24873 0],[72303 10729 10843 0],[69018 10756 10763 0],[65307 10474 10514 0],[63867 10565 10286 0],[62517 10324 10262 0],[69345 10501 10615 0],[21133 11284 67375 0],[68727 11313 22668 0],[294402 41822 53430 0],
18,[48290 7043 6974 0],[62606 9235 9352 0],[59055 9266 9217 0],[56449 9008 9079 0],[54202 8962 9043 0],[51527 8774 8891 0],[59780 9540 9351 0],[66629 9385 9403 0],[71548 9937 9929 0],[269691 36600 36719 0],
19,[47434 7027 6928 0],[59728 9333 9244 0],[56000 9307 9061 0],[53310 9041 8964 0],[51456 8929 8992 0],[49562 8586 8617 0],[58341 9322 9497 0],[65587 9880 9832 0],[65945 9678 9616 0],[269080 37503 37547 0],
20,[22592 2615 2709 0],[22853 3061 2947 0],[19561 2715 2826 0],[15685 2478 2657 0],[11428 2463 2446 0],[12228 2370 2526 0],[23502 3169 3152 0],[29824 3502 3529 0],[32590 3821 3753 0],[128669 14178 14059 0],
21,[19050 3371 0 0],[18206 3780 0 0],[14045 3632 0 0],[10832 3430 0 0],[10510 3331 0 0],[8066 3142 0 0],[19373 4103 0 0],[25230 4390 0 0],[27265 4793 0 0],[109832 18193 0 0],
A-2,[1032 5908 1012 0],[1464 8542 1500 0],[1549 9258 1588 0],[1473 9214 1547 0],[1558 8771 1926 0],[1504 8750 2404 0],[1543 8743 1552 0],[1548 8725 1540 0],[1535 8912 1435 0],[5796 32941 5749 0],
A-3,[1026 6336 1015 0],[1640 9866 1605 0],[1555 9241 1551 0],[1618 9692 1743 0],[1625 9578 1749 0],[1611 9246 2121 0],[1583 9823 1582 0],[1621 9521 1659 0],[1586 9667 1607 0],[5788 34820 5971 0],
A-4,[1064 6664 1054 0],[1605 9820 1715 0],[1662 10135 1618 0],[1591 9225 1688 0],[1670 9546 1939 0],[1702 9874 1650 0],[1716 10069 1654 0],[1661 10248 1642 0],[1646 10060 1675 0],[6263 38236 6246 0],
A-5,[1194 7248 1191 0],[1797 11037 1789 0],[1766 11068 1739 0],[1747 11083 1826 0],[1696 10481 1843 0],[1730 10056 2753 0],[1846 11286 1758 0],[1758 11154 1697 0],[1743 11049 1794 0],[6552 40971 6504 0],
A-6,[1188 7710 1188 0],[1839 12249 1912 0],[1808 12198 1910 0],[1889 11301 2855 0],[1946 11451 2603 0],[1685 10994 2421 0],[1898 12123 1886 0],[1828 12255 1867 0],[1864 12469 1900 0],[6950 45907 6859 0],
A-7,[1263 8774 1287 0],[2764 12780 1979 0],[2263 13126 2266 0],[2184 11786 3477 0],[2325 10850 4264 0],[3705 6755 7037 0],[13099 1880 1907 0],[2124 13337 1987 0],[1977 13608 2001 0],[7390 50269 7364 0],
A-8,[9018 1519 1322 0],[14279 2307 2196 0],[14946 2097 2119 0],[14392 2008 2183 0],[14421 2029 2305 0],[11495 1935 4630 0],[13693 2084 2156 0],[14138 1958 2022 0],[13607 3137 2028 0],[8235 53316 7782 0],
A-9,[9780 1434 1349 0],[15490 2176 2133 0],[15534 2188 2170 0],[15332 2173 2108 0],[14885 2066 2212 0],[14667 2040 2085 0],[13926 1999 2113 0],[15357 2220 2126 0],[15039 2084 2040 0],[60004 8070 8287 0],
A-10,[5905 780 796 0],[8826 1083 1157 0],[8980 1195 1141 0],[8519 1104 1066 0],[7230 1062 1029 0],[7959 1003 1016 0],[8011 1051 1063 0],[9089 1160 1204 0],[9133 1147 1207 0],[36980 4550 4527 0],
A-A,[350 381 337 5105],[572 566 485 8932],[516 533 541 8854],[526 517 531 8810],[528 557 515 8637],[534 521 561 8709],[502 533 569 9024],[568 501 564 8724],[512 561 543 8483],[1993 1967 2018 32337],
2-2,[383 402 385 5923],[462 1542 479 5092],[532 751 543 8490],[555 1097 555 7201],[526 515 549 8657],[564 513 542 8743],[534 2511 562 3674],[557 3175 520 2314],[502 1876 502 5015],[2015 7916 2084 17689],
3-3,[397 369 333 5939],[500 523 535 8586],[467 455 457 7607],[538 576 583 8758],[564 545 538 8643],[578 1018 569 7585],[533 547 539 8085],[520 2031 522 5027],[514 768 539 7963],[1873 10327 2011 11636],
4-4,[355 384 372 5716],[516 3517 535 1495],[536 3312 548 1934],[464 3062 462 1097],[533 3570 515 1150],[514 3760 533 1041],[533 3734 553 1069],[542 3680 518 1078],[522 2247 505 4458],[1980 2353 1978 30640],
5-5,[383 2549 351 748],[494 2027 2271 1064],[573 3581 623 1028],[511 2962 1157 1010],[471 441 3203 830],[520 2066 2121 1108],[558 3486 574 1113],[546 3645 581 1026],[512 3717 562 1093],[1862 13791 1986 3989],
6-6,[349 367 393 5745],[553 580 558 8497],[601 559 525 8748],[542 557 543 8669],[554 540 585 8425],[430 498 460 7520],[509 519 515 8412],[557 525 544 8266],[556 498 569 8333],[2029 2093 1939 31158],
7-7,[394 386 377 5861],[547 534 539 8374],[544 544 539 8715],[539 571 594 8627],[573 551 535 8812],[521 568 549 8792],[469 449 486 7352],[533 569 500 8400],[496 550 565 8713],[1977 1961 2048 31554],
8-8,[364 375 370 5888],[546 567 548 8734],[528 567 491 8871],[536 533 535 8724],[516 532 549 8712],[550 515 555 8683],[498 511 521 8433],[500 458 472 7224],[490 523 540 8422],[1946 2033 1950 31549],
9-9,[419 359 360 5855],[615 563 518 8648],[567 560 527 8608],[530 539 510 8753],[592 519 500 8468],[988 546 540 7658],[3601 520 521 1044],[562 550 519 8149],[429 486 444 7448],[2051 1989 1955 31529],
10-10,[43636 6567 6817 14117],[62933 9439 9594 19919],[63186 9539 9497 20097],[63161 9577 9429 19696],[62931 9471 9535 20269],[63655 9495 9497 20148],[63048 9410 9382 19810],[63390 9684 9300 20037],[63172 9469 9287 19791],[224866 33695 34042 71427],
