,A,2,3,4,5,6,7,8,9,10,
5,3160,4111,4444,4616,4395,4347,4388,4605,4610,17631,
6,3203,4283,4531,4449,4610,4546,4513,4536,4638,16831,
7,6480,8869,9228,9203,8894,9151,9060,9531,9254,34647,
8,6907,9505,9654,9935,9477,9608,9878,9908,9752,36973,
9,10809,14665,14858,14742,14884,15034,14895,15073,15067,56485,
10,11426,15663,16137,16040,16272,15762,16078,15938,16235,59947,
11,3525,4711,4989,4867,4901,4796,4898,4858,4886,18816,
12,32860,46154,48084,47632,46635,47689,47348,46850,46841,173988,
13,35905,52071,50996,51213,49563,50458,51437,52060,51582,190612,
14,35210,51043,50414,45102,48317,44630,49740,50690,50437,182789,
15,38030,38947,46105,8987,44398,45949,53397,54553,53985,188957,
16,36973,29466,34589,37524,26862,45934,53456,49506,54218,190245,
17,33261,56168,53850,57451,55055,55786,57268,51374,37502,203389,
18,37868,52027,52462,52766,51963,51284,54285,53370,52354,196594,
19,38149,52521,52553,52863,52354,51030,54219,54811,54228,197569,
20,20239,24880,25307,25870,24926,23254,27574,28105,29979,102940,
21,15645,18500,18747,19407,18309,16717,21233,21492,23209,78944,
A-2,2995,4352,5060,4802,4674,4704,4595,4629,4669,18036,
A-3,3331,5036,4945,4875,4997,4879,4860,5008,5106,19156,
A-4,3567,5387,5422,5163,5346,5302,5157,5368,5558,19638,
A-5,3927,5942,5917,5939,5758,6002,5881,6039,6104,22748,
A-6,4208,6760,6614,6710,6881,6464,6491,6683,6830,24954,
A-7,4715,7456,7512,7685,7470,7671,7136,7691,7491,28288,
A-8,5250,8136,8158,8000,8116,8079,7971,7968,8217,31029,
A-9,5826,8811,8995,8873,8780,8985,8698,8728,8636,33399,
A-10,8586,14223,14598,13837,14181,14507,12511,13382,12936,50175,
A-A,2116,3535,4419,884,4681,4799,1813,4036,4428,16864,
2-2,1611,1494,4471,3093,2397,1592,2962,1666,1904,15369,
3-3,458,1146,4008,1504,1790,1367,1897,667,1361,14968,
4-4,724,1376,1921,2896,1702,1791,1726,1566,2282,6861,
5-5,1238,1917,1943,1889,1667,1968,2008,1941,1962,7292,
6-6,3127,4642,4690,4707,4401,4071,4851,4517,4659,17085,
7-7,3282,4879,4863,4661,4808,4945,3993,4552,4676,17901,
8-8,3160,4866,4705,4775,4890,4771,4730,4296,4925,17421,
9-9,3112,4702,4905,4729,4806,4633,4584,4608,4135,17889,
10-10,119393,190192,189417,181955,185520,191044,170731,168203,165324,602193,
