,A,2,3,4,5,6,7,8,9,10,
20,[0.658945 -0.533569 -0.448595  _ ],[0.622636 -0.540215 -0.479859  _ ],[0.607758 -0.511293 -0.474007  _ ],[0.515493 -0.485684 -0.428735  _ ],[0.536189 -0.501674 -0.426859  _ ],[0.565725 -0.473951 -0.412418  _ ],[0.773698 -0.542088 -0.461543  _ ],[0.786794 -0.571962 -0.487754  _ ],[0.752392 -0.641845 -0.570714  _ ],[0.567767 -0.835281 -0.775715  _ ],
21,[0.918515 -0.659135 0.000000  _ ],[0.869434 -0.701595 0.000000  _ ],[0.844684 -0.697235 0.000000  _ ],[0.730038 -0.652769 0.000000  _ ],[0.731101 -0.655364 0.000000  _ ],[0.741293 -0.660326 0.000000  _ ],[0.913097 -0.733353 0.000000  _ ],[0.924655 -0.757160 0.000000  _ ],[0.943745 -0.817850 0.000000  _ ],[0.962887 -0.998318 0.000000  _ ],
A-2,[-0.193274 0.111266 -0.201054  _ ],[-0.123770 0.140766 -0.066311  _ ],[-0.075346 0.157721 -0.025243  _ ],[-0.083196 0.155048 0.026991  _ ],[-0.068169 0.156861 0.018730  _ ],[-0.046779 0.038386 0.172225  _ ],[-0.217310 0.211793 -0.065309  _ ],[-0.204144 0.186349 -0.139920  _ ],[-0.231481 0.173080 -0.179982  _ ],[-0.473331 0.184154 -0.401367  _ ],
A-3,[-0.210085 0.113289 -0.178425  _ ],[-0.140131 0.151096 -0.041939  _ ],[-0.118492 0.150087 -0.000909  _ ],[-0.085914 0.147769 0.038308  _ ],[-0.067886 0.158382 0.040182  _ ],[-0.068799 0.031262 0.162628  _ ],[-0.221829 0.202247 -0.090994  _ ],[-0.223244 0.174488 -0.115512  _ ],[-0.244450 0.155149 -0.213729  _ ],[-0.452145 0.172863 -0.511201  _ ],
A-4,[-0.216385 0.111143 -0.194805  _ ],[-0.125430 0.143589 -0.014396  _ ],[-0.099170 0.141971 0.009114  _ ],[-0.050864 0.138966 0.033825  _ ],[-0.067829 0.028983 0.176055  _ ],[-0.068787 0.030277 0.099351  _ ],[-0.201764 0.193826 -0.097266  _ ],[-0.232901 0.172905 -0.111875  _ ],[-0.224867 0.155996 -0.178546  _ ],[-0.484799 0.164234 -0.480331  _ ],
A-5,[-0.217063 0.103534 -0.263609  _ ],[-0.138080 0.139025 -0.038528  _ ],[-0.108655 0.134084 -0.002344  _ ],[-0.077126 0.025501 0.051671  _ ],[-0.063386 0.030465 0.133219  _ ],[-0.034690 0.030461 0.191951  _ ],[-0.215893 0.193809 -0.054264  _ ],[-0.241511 0.163967 -0.181136  _ ],[-0.247632 0.148503 -0.196144  _ ],[-0.472887 0.132048 -0.415517  _ ],
A-6,[-0.163075 0.105014 -0.162057  _ ],[-0.089280 0.134353 0.005654  _ ],[-0.055771 0.132215 0.014042  _ ],[-0.041975 0.027546 0.123287  _ ],[-0.032802 0.028942 0.194849  _ ],[0.017518 0.028955 0.228661  _ ],[-0.054725 0.180163 -0.007535  _ ],[-0.189958 0.156215 -0.123728  _ ],[-0.222674 0.147005 -0.167645  _ ],[-0.382983 0.140069 -0.433407  _ ],
A-7,[-0.016159 0.108712 -0.160932  _ ],[0.142505 0.040499 0.054771  _ ],[0.135071 0.042359 0.093903  _ ],[0.087150 0.044785 0.214427  _ ],[0.078278 0.049154 0.291879  _ ],[0.152322 0.054519 0.346027  _ ],[0.414316 0.088916 0.133647  _ ],[0.103260 0.044252 -0.021632  _ ],[-0.071281 0.139182 -0.151595  _ ],[-0.165210 0.127246 -0.340206  _ ],
A-8,[0.273149 0.034024 -0.067182  _ ],[0.403757 0.073542 0.099889  _ ],[0.400633 0.074963 0.145899  _ ],[0.398139 0.075083 0.150832  _ ],[0.443172 0.079030 0.215753  _ ],[0.470618 0.079156 0.227263  _ ],[0.606911 0.118912 0.225448  _ ],[0.599416 0.098555 0.087714  _ ],[0.294814 0.059602 -0.038833  _ ],[0.072867 0.142336 -0.210280  _ ],
A-9,[0.646435 0.046054 0.001062  _ ],[0.639191 0.076422 0.201076  _ ],[0.631475 0.074830 0.197857  _ ],[0.642762 0.064863 0.199322  _ ],[0.652448 0.075407 0.230796  _ ],[0.649697 0.072710 0.252581  _ ],[0.772026 0.111542 0.177794  _ ],[0.788861 0.102719 0.157677  _ ],[0.770180 0.092371 0.041986  _ ],[0.558798 0.202316 0.018768  _ ],
A-10,[0.779945 0.039967 0.013920  _ ],[0.770300 0.062236 0.150951  _ ],[0.768912 0.061666 0.146381  _ ],[0.709630 0.053152 0.176178  _ ],[0.514483 0.051330 0.173694  _ ],[0.360926 0.047331 0.188339  _ ],[0.813052 0.070572 0.121068  _ ],[0.808554 0.069255 0.121652  _ ],[0.891259 0.076235 0.059101  _ ],[0.964917 0.256418 0.158305  _ ],
A-A,[-0.072173 0.003762 -0.061681 0.197952],[-0.039624 0.012630 -0.013350 0.298732],[-0.033894 0.010478 -0.006437 0.309261],[-0.037937 0.011825 0.016114 0.305582],[-0.027001 0.012491 0.121483 0.036460],[-0.019395 0.014276 0.182088 0.035234],[-0.092695 0.011841 -0.033929 0.358118],[-0.082694 0.011186 -0.040141 0.320115],[-0.094621 0.010653 -0.068571 0.332743],[-0.257722 0.059969 -0.239384 0.411466],
2-2,[-0.069279 0.001116 -0.166802 0.029177],[-0.030887 0.004609 -0.074828 0.082492],[-0.026714 0.005812 -0.098821 0.091991],[-0.043774 0.009102 -0.071792 0.115800],[-0.036731 0.011210 -0.050687 0.127649],[-0.032157 0.012480 -0.056025 0.143550],[-0.083873 0.006830 -0.166338 0.105094],[-0.089522 0.006313 -0.169321 0.070286],[-0.086619 0.004261 -0.210313 0.064552],[-0.282049 0.020136 -0.531559 0.075084],
3-3,[-0.076480 0.001099 -0.167861 0.031205],[-0.050962 0.005785 -0.107646 0.085997],[-0.031407 0.003813 -0.047897 0.089827],[-0.031023 0.008258 -0.044289 0.108339],[-0.018247 0.013022 -0.052674 0.114682],[-0.022952 0.009130 -0.047617 0.142357],[-0.081131 0.005956 -0.147905 0.093326],[-0.091199 0.005377 -0.185425 0.065955],[-0.101293 0.002341 -0.178646 0.058108],[-0.259166 0.017798 -0.511090 0.070252],
4-4,[-0.088465 0.001407 -0.111999 0.027209],[-0.054383 0.079275 -0.014851 0.009214],[-0.032207 0.084491 -0.007337 0.011594],[-0.044500 0.096301 -0.016180 0.011173],[-0.024821 0.016505 0.010870 0.114746],[-0.029823 0.022059 0.106519 0.016750],[-0.068138 0.151726 -0.023436 0.010355],[-0.084820 0.077015 -0.083605 0.008029],[-0.105483 0.003435 -0.103095 0.055625],[-0.278059 0.016469 -0.389121 0.061895],
5-5,[-0.075329 0.123580 -0.007236 0.001045],[-0.047633 0.023806 0.273630 0.006852],[-0.044150 0.023358 0.308867 0.007388],[-0.038035 0.023785 0.347892 0.008037],[-0.035916 0.022212 0.375425 0.007773],[-0.030735 0.028981 0.399713 0.012939],[-0.084647 0.032534 0.255815 0.008584],[-0.079621 0.025130 0.179944 0.005744],[-0.092699 0.206076 0.001516 0.003147],[-0.271202 0.253650 -0.016034 0.018561],
6-6,[-0.074131 -0.030098 -0.065286 0.028081],[-0.049880 -0.039958 -0.039597 0.082067],[-0.037307 -0.043162 -0.005623 0.085644],[-0.032073 -0.044084 -0.009113 0.102127],[-0.035996 -0.038367 -0.006847 0.119095],[-0.036323 -0.028844 -0.016061 0.122039],[-0.078449 -0.032196 -0.055495 0.084030],[-0.091355 -0.042252 -0.057958 0.060146],[-0.086844 -0.041030 -0.079148 0.048669],[-0.276553 -0.092804 -0.290509 0.055414],
7-7,[-0.094444 -0.060317 -0.063949 0.026911],[-0.068371 -0.079292 -0.072885 0.079246],[-0.039514 -0.058040 -0.029080 0.076461],[-0.032013 -0.070790 -0.027239 0.091745],[-0.023980 -0.063781 -0.048979 0.109726],[-0.020593 -0.060732 -0.003026 0.127533],[-0.076980 -0.045676 -0.050559 0.091570],[-0.094380 -0.065040 -0.028519 0.050403],[-0.103907 -0.060061 -0.073128 0.051824],[-0.273774 -0.182318 -0.266529 0.057097],
8-8,[-0.079036 -0.061106 -0.061126 0.034444],[-0.058705 -0.096076 -0.050620 0.106636],[-0.047501 -0.081869 -0.063867 0.128289],[-0.058981 -0.091810 -0.064783 0.137803],[-0.031269 -0.086400 -0.043176 0.161157],[-0.036079 -0.087829 -0.042143 0.188184],[-0.068197 -0.084748 -0.024229 0.198582],[-0.073220 -0.075033 -0.034274 0.089388],[-0.097392 -0.093351 -0.046983 0.053460],[-0.280537 -0.229986 -0.221803 0.054864],
9-9,[-0.001294 -0.083335 -0.058233 0.091900],[0.016004 -0.126847 -0.091711 0.169989],[0.111375 -0.129289 -0.072545 0.034811],[0.121666 -0.119587 -0.066443 0.034405],[0.145618 -0.116386 -0.065599 0.035550],[0.188743 -0.128622 -0.065277 0.041102],[0.280496 -0.117145 -0.067271 0.050120],[0.003633 -0.100796 -0.061356 0.200470],[-0.018647 -0.107946 -0.069970 0.126701],[-0.088550 -0.336288 -0.250538 0.082208],
10-10,[0.657332 -0.798666 -0.737045 0.199900],[0.639526 -0.852513 -0.754148 0.239650],[0.645874 -0.830540 -0.775908 0.232533],[0.658581 -0.846255 -0.753915 0.254614],[0.670387 -0.834193 -0.747404 0.263698],[0.688491 -0.841827 -0.756157 0.272017],[0.778632 -0.846121 -0.744195 0.300869],[0.798281 -0.840770 -0.760440 0.269068],[0.760925 -0.838913 -0.730580 0.242464],[0.562889 -0.860096 -0.778949 0.228827],
