,A,2,3,4,5,6,7,8,9,10,
15,[5995 33983 7681 0],[44942 8298 10303 0],[39627 8212 11944 0],[39940 8068 8288 0],[37391 7567 7613 0],[37792 7880 8111 0],[8291 8447 47702 0],[8447 8364 50005 0],[8464 50093 10511 0],[32074 192993 35011 0],
16,[5477 5405 34210 0],[38268 7302 10826 0],[38317 7088 7559 0],[33606 6962 6858 0],[33590 6857 6833 0],[32151 6440 6695 0],[7181 7406 42534 0],[7488 7783 44198 0],[7602 7747 50106 0],[29274 37449 180131 0],
17,[14545 5575 26456 0],[42730 7449 7508 0],[39548 7206 7241 0],[34781 7073 7192 0],[34166 7145 7082 0],[34625 7088 7113 0],[42198 7359 7360 0],[7661 7785 45329 0],[38829 7874 20274 0],[191295 29804 29824 0],
18,[30610 4924 4898 0],[35274 6297 6230 0],[31925 6125 6197 0],[29441 6090 6157 0],[28444 6077 6085 0],[28413 6081 6108 0],[36043 6405 6329 0],[36453 6264 6348 0],[44694 6897 7027 0],[167526 25911 26187 0],
19,[29867 4882 4877 0],[35088 6539 6514 0],[28863 6051 6135 0],[24658 5908 6039 0],[24793 5810 5979 0],[24607 5963 5911 0],[35007 6714 6435 0],[37570 6664 6732 0],[41953 6758 6871 0],[168275 26278 26315 0],
20,[13630 1807 1741 0],[8036 1836 1816 0],[5369 1730 1704 0],[3035 1601 1545 0],[3164 1631 1618 0],[3085 1522 1558 0],[9071 1955 1860 0],[10942 2090 2054 0],[20064 2587 2632 0],[76581 9920 9945 0],
21,[10727 2152 0 0],[8527 2418 0 0],[5904 2389 0 0],[3547 2115 0 0],[3464 2130 0 0],[3461 2159 0 0],[9931 2643 0 0],[11742 2830 0 0],[17040 3405 0 0],[64856 12772 0 0],
A-2,[706 3879 734 0],[1021 5544 1072 0],[1105 5863 1158 0],[1128 5767 1321 0],[1102 5486 1227 0],[1104 1146 5726 0],[1174 5959 1056 0],[1087 5849 1064 0],[1085 6034 1162 0],[4073 21881 4023 0],
A-3,[750 4084 738 0],[1154 6172 1184 0],[1124 6009 1123 0],[1141 5748 1762 0],[1137 5944 1286 0],[1092 1091 5725 0],[1146 6268 1140 0],[1159 6088 1145 0],[1169 6240 1152 0],[4169 23212 4246 0],
A-4,[766 4303 733 0],[1233 6459 1187 0],[1199 6106 1513 0],[1031 5903 1277 0],[1147 1118 6311 0],[1158 1123 5461 0],[1189 6466 1167 0],[1201 6428 1182 0],[1140 6713 1235 0],[4583 24879 4358 0],
A-5,[771 4513 810 0],[1304 7125 1279 0],[1306 7154 1232 0],[1247 1274 7384 0],[1161 1202 6246 0],[1160 1172 6012 0],[1294 7220 1351 0],[1281 7143 1237 0],[1265 7301 1290 0],[4563 27176 4636 0],
A-6,[875 5010 824 0],[1281 7754 1380 0],[1362 6727 2541 0],[1253 1310 7587 0],[1287 1317 6971 0],[1159 1159 5773 0],[1363 8065 1303 0],[1281 7731 1285 0],[1327 7823 1309 0],[4835 29384 4953 0],
A-7,[934 5675 906 0],[8362 1410 1720 0],[8745 1344 1441 0],[1360 1312 7916 0],[1408 1328 7233 0],[1289 1247 6534 0],[8412 1395 1311 0],[8668 1433 1426 0],[1437 8870 1474 0],[5226 32666 5226 0],
A-8,[6122 896 953 0],[8937 1488 1432 0],[9012 1383 1385 0],[8072 1371 1399 0],[7125 1379 1430 0],[6754 1272 1287 0],[9135 1436 1446 0],[8646 1404 1401 0],[9467 1516 1475 0],[5609 34593 5435 0],
A-9,[6526 998 1033 0],[9315 1450 1501 0],[8484 1429 1406 0],[7147 1353 1297 0],[6327 1350 1323 0],[5807 1292 1350 0],[9173 1503 1536 0],[9359 1563 1520 0],[9545 1451 1532 0],[38871 5995 5851 0],
A-10,[3736 490 536 0],[4163 735 741 0],[4227 726 709 0],[3296 649 649 0],[1767 624 584 0],[1007 587 530 0],[4132 741 680 0],[4084 704 754 0],[5998 814 782 0],[23982 3117 3128 0],
A-A,[229 178 242 3280],[387 401 407 5509],[383 404 380 5700],[368 389 452 5645],[388 370 2420 746],[361 393 2338 702],[383 356 351 5593],[374 385 389 5638],[408 410 378 5760],[1437 1414 1494 20155],
2-2,[245 307 270 3704],[339 333 328 4894],[374 355 374 5497],[416 388 410 5875],[376 378 395 5752],[381 416 394 5681],[377 388 359 5520],[346 388 395 5553],[359 375 407 5500],[1469 1371 1370 20626],
3-3,[253 253 291 3852],[397 371 354 5513],[357 337 324 4933],[388 391 356 5893],[398 392 396 5861],[394 366 394 5636],[351 389 375 5354],[362 381 382 5415],[391 374 400 5551],[1402 1435 1410 20413],
4-4,[283 297 278 3655],[405 2410 372 739],[418 2295 353 892],[340 2175 337 662],[382 402 669 4941],[389 385 2461 763],[373 2425 422 783],[361 2465 323 700],[373 405 362 5448],[1452 1399 1446 20283],
5-5,[251 1632 247 510],[398 387 2482 704],[378 371 2430 814],[350 397 2305 682],[306 311 2087 643],[380 373 2372 774],[379 383 2375 741],[333 335 2452 758],[373 2337 393 771],[1319 8793 1307 2717],
6-6,[252 243 248 3723],[425 411 366 5679],[395 364 393 5599],[404 370 378 5714],[401 378 406 5685],[345 360 348 5026],[396 367 391 5738],[413 424 359 5547],[389 382 387 5141],[1408 1406 1455 20321],
7-7,[284 291 251 3807],[403 403 402 5619],[391 339 381 5683],[411 392 377 5544],[376 354 375 5463],[357 386 373 5616],[350 331 328 4944],[429 390 398 5467],[369 366 376 5464],[1374 1385 1434 20487],
8-8,[264 256 271 3675],[369 427 385 5773],[370 366 361 5689],[375 360 396 5859],[398 398 361 5536],[388 366 403 5661],[353 362 391 5395],[325 342 338 4723],[372 370 390 5557],[1385 1363 1473 20485],
9-9,[281 235 261 3848],[424 395 389 5387],[2441 393 370 729],[2441 371 373 716],[2404 352 381 787],[2375 404 364 791],[2363 374 364 768],[363 385 373 5176],[365 360 352 4794],[1362 1401 1400 20296],
10-10,[28441 4696 4751 9481],[41293 6700 6552 14162],[41139 6805 6816 14250],[41108 6704 6709 14233],[41470 6657 6782 13918],[41240 6741 6754 14247],[41437 6726 6868 13783],[40904 6776 6663 14200],[40844 6740 6743 14077],[146606 23665 24077 50057],
