,A,2,3,4,5,6,7,8,9,10,
15,[-0.001462 -0.001462 -0.001462  _ ],[-0.001280 -0.001280 -0.001264  _ ],[-0.001164 -0.001165 -0.001166  _ ],[-0.001011 -0.001015 -0.001015  _ ],[-0.000691 -0.000698 -0.000699  _ ],[-0.000634 -0.000635 -0.000631  _ ],[-0.001243 -0.001243 -0.001243  _ ],[-0.001541 -0.001540 -0.001530  _ ],[-0.001869 -0.001868 -0.001869  _ ],[-0.007588 -0.007588 -0.007584  _ ],
16,[-0.001370 -0.001369 -0.001367  _ ],[-0.001256 -0.001257 -0.001258  _ ],[-0.000968 -0.000968 -0.000960  _ ],[-0.000979 -0.000978 -0.000978  _ ],[-0.000717 -0.000718 -0.000718  _ ],[-0.000688 -0.000688 -0.000688  _ ],[-0.001145 -0.001144 -0.001144  _ ],[-0.001380 -0.001380 -0.001372  _ ],[-0.001788 -0.001788 -0.001788  _ ],[-0.007286 -0.007285 -0.007285  _ ],
17,[-0.001368 -0.001368 -0.001369  _ ],[-0.001079 -0.001079 -0.001075  _ ],[-0.000710 -0.000828 -0.000715  _ ],[-0.000552 -0.000731 -0.000559  _ ],[-0.000245 -0.000698 -0.000353  _ ],[0.000191 -0.000726 -0.000305  _ ],[-0.000658 -0.000716 -0.000655  _ ],[-0.001457 -0.001457 -0.001458  _ ],[-0.001743 -0.001745 -0.001744  _ ],[-0.006930 -0.006930 -0.006930  _ ],
18,[-0.000514 -0.000538 -0.000516  _ ],[0.000594 -0.000765 -0.000487  _ ],[0.000898 -0.000778 -0.000440  _ ],[0.000974 -0.000653 -0.000398  _ ],[0.001140 -0.000681 -0.000479  _ ],[0.001453 -0.000719 -0.000396  _ ],[0.002573 -0.000698 -0.000412  _ ],[0.000697 -0.000694 -0.000410  _ ],[-0.001090 -0.001090 -0.001090  _ ],[-0.004009 -0.004011 -0.004011  _ ],
19,[0.001466 -0.000628 -0.000487  _ ],[0.002227 -0.000770 -0.000582  _ ],[0.002053 -0.000796 -0.000522  _ ],[0.002117 -0.000802 -0.000629  _ ],[0.002182 -0.000767 -0.000535  _ ],[0.002308 -0.000719 -0.000588  _ ],[0.003166 -0.000766 -0.000564  _ ],[0.003921 -0.000835 -0.000624  _ ],[0.001990 -0.000840 -0.000577  _ ],[0.002079 -0.003240 -0.002356  _ ],
20,[0.001378 -0.000221 -0.000188  _ ],[0.000575 -0.000235 -0.000189  _ ],[0.000587 -0.000224 -0.000224  _ ],[0.000470 -0.000228 -0.000189  _ ],[0.000360 -0.000203 -0.000203  _ ],[0.000335 -0.000226 -0.000155  _ ],[0.000750 -0.000225 -0.000183  _ ],[0.001039 -0.000259 -0.000192  _ ],[0.001279 -0.000280 -0.000233  _ ],[0.005868 -0.001265 -0.000969  _ ],
21,[0.001393 -0.000312 0.000000  _ ],[0.000970 -0.000332 0.000000  _ ],[0.000832 -0.000321 0.000000  _ ],[0.000649 -0.000301 0.000000  _ ],[0.000554 -0.000374 0.000000  _ ],[0.000516 -0.000289 0.000000  _ ],[0.000993 -0.000364 0.000000  _ ],[0.001399 -0.000370 0.000000  _ ],[0.001691 -0.000411 0.000000  _ ],[0.007509 -0.001654 0.000000  _ ],
A-2,[-0.000069 0.000000 -0.000062  _ ],[-0.000051 0.000000 -0.000042  _ ],[-0.000053 0.000000 0.000024  _ ],[-0.000021 0.000000 0.000082  _ ],[0.000001 0.000000 0.000162  _ ],[-0.000027 0.000000 0.000164  _ ],[-0.000082 0.000000 -0.000012  _ ],[-0.000081 0.000000 -0.000100  _ ],[-0.000102 0.000000 -0.000100  _ ],[-0.000345 0.000001 -0.000322  _ ],
A-3,[-0.000071 0.000000 -0.000050  _ ],[-0.000061 0.000000 -0.000004  _ ],[-0.000054 0.000000 -0.000000  _ ],[-0.000049 0.000000 0.000194  _ ],[0.000004 0.000000 0.000210  _ ],[-0.000045 0.000000 -0.000000  _ ],[-0.000082 0.000000 -0.000094  _ ],[-0.000075 0.000000 -0.000078  _ ],[-0.000081 0.000000 -0.000072  _ ],[-0.000393 0.000001 -0.000302  _ ],
A-4,[-0.000079 0.000000 -0.000082  _ ],[-0.000025 0.000000 -0.000006  _ ],[-0.000045 0.000000 -0.000024  _ ],[-0.000037 0.000000 -0.000000  _ ],[-0.000012 0.000000 0.000214  _ ],[-0.000016 0.000000 0.000294  _ ],[-0.000079 0.000000 -0.000014  _ ],[-0.000113 0.000000 -0.000072  _ ],[-0.000093 0.000000 -0.000074  _ ],[-0.000337 0.000002 -0.000402  _ ],
A-5,[-0.000068 0.000000 -0.000086  _ ],[-0.000065 0.000000 -0.000036  _ ],[-0.000043 0.000000 -0.000010  _ ],[-0.000023 0.000000 -0.000004  _ ],[-0.000018 0.000000 0.000114  _ ],[-0.000042 0.000000 0.000262  _ ],[-0.000095 0.000000 -0.000052  _ ],[-0.000089 0.000000 -0.000016  _ ],[-0.000106 0.000000 -0.000118  _ ],[-0.000395 0.000002 -0.000338  _ ],
A-6,[-0.000059 0.000000 -0.000092  _ ],[-0.000017 0.000000 -0.000006  _ ],[-0.000020 0.000000 -0.000010  _ ],[-0.000005 0.000000 -0.000020  _ ],[-0.000013 0.000000 0.000328  _ ],[0.000001 0.000000 0.000344  _ ],[-0.000026 0.000000 -0.000002  _ ],[-0.000088 0.000000 -0.000016  _ ],[-0.000075 0.000000 -0.000108  _ ],[-0.000290 0.000002 -0.000330  _ ],
A-7,[-0.000004 0.000000 -0.000038  _ ],[0.000005 0.000000 0.000170  _ ],[0.000128 0.000000 0.000034  _ ],[0.000035 0.000000 0.000404  _ ],[0.000047 0.000000 0.000454  _ ],[0.000424 0.000000 0.000036  _ ],[0.000733 0.000000 -0.000002  _ ],[0.000226 0.000000 0.000004  _ ],[-0.000040 0.000000 -0.000062  _ ],[-0.000152 0.000002 -0.000328  _ ],
A-8,[0.000379 0.000000 0.000010  _ ],[0.000766 0.000000 0.000090  _ ],[0.000670 0.000000 0.000022  _ ],[0.000607 0.000000 0.000070  _ ],[0.000571 0.000000 0.000082  _ ],[0.000096 0.000000 0.000668  _ ],[0.001097 0.000000 0.000108  _ ],[0.001028 0.000000 0.000032  _ ],[0.000548 0.000000 0.000000  _ ],[0.000369 0.000000 -0.000212  _ ],
A-9,[0.000859 0.000000 -0.000020  _ ],[0.001159 0.000000 0.000076  _ ],[0.001028 0.000000 0.000124  _ ],[0.000940 0.000000 0.000108  _ ],[0.000818 0.000000 0.000108  _ ],[0.000142 0.000000 0.000789  _ ],[0.001206 0.000000 0.000106  _ ],[0.001545 0.000000 0.000054  _ ],[0.001521 0.000000 0.000012  _ ],[0.004173 0.000000 0.000070  _ ],
A-10,[0.000768 0.000000 0.000016  _ ],[0.000807 0.000000 0.000062  _ ],[0.000564 0.000000 0.000074  _ ],[0.000336 0.000000 0.000058  _ ],[0.000142 0.000000 0.000034  _ ],[0.000171 0.000000 0.000032  _ ],[0.000755 0.000000 0.000072  _ ],[0.000838 0.000000 0.000016  _ ],[0.000909 0.000000 -0.000008  _ ],[0.004345 0.000000 0.000152  _ ],
A-A,[-0.000025 0.000000 0.000000 0.000000],[-0.000024 0.000000 -0.000028 0.000000],[-0.000015 0.000000 -0.000000 0.000000],[-0.000003 0.000000 0.000126 0.000000],[-0.000010 0.000000 0.000036 0.000000],[-0.000018 0.000000 0.000042 0.000000],[-0.000031 0.000000 -0.000018 0.000000],[-0.000026 0.000000 -0.000026 0.000000],[-0.000026 0.000000 -0.000010 0.000000],[-0.000118 0.000000 -0.000148 0.000003],
2-2,[-0.000037 0.000000 -0.000046 0.000000],[-0.000018 0.000000 -0.000030 0.000000],[-0.000021 0.000000 -0.000050 0.000000],[-0.000021 0.000000 -0.000032 0.000000],[-0.000004 0.000000 0.000000 0.000000],[-0.000011 0.000000 -0.000008 0.000000],[-0.000036 0.000000 -0.000064 0.000000],[-0.000034 0.000000 -0.000056 0.000000],[-0.000040 0.000000 -0.000068 0.000000],[-0.000115 0.000000 -0.000224 0.000000],
3-3,[-0.000026 0.000000 -0.000046 0.000000],[-0.000012 0.000000 -0.000060 0.000000],[-0.000012 0.000000 -0.000032 0.000000],[-0.000005 0.000000 -0.000026 0.000000],[-0.000011 0.000000 -0.000022 0.000000],[-0.000009 0.000000 -0.000040 0.000000],[-0.000039 0.000000 -0.000070 0.000000],[-0.000035 0.000000 -0.000058 0.000000],[-0.000033 0.000000 -0.000066 0.000000],[-0.000110 0.000000 -0.000208 0.000000],
4-4,[-0.000029 0.000000 -0.000038 0.000000],[-0.000013 0.000000 -0.000004 0.000000],[-0.000011 0.000000 -0.000010 0.000000],[-0.000002 0.000000 -0.000000 0.000000],[-0.000010 0.000000 -0.000002 0.000000],[-0.000005 0.000000 -0.000022 0.000000],[-0.000033 0.000000 -0.000020 0.000000],[-0.000040 0.000000 -0.000030 0.000000],[-0.000039 0.000000 -0.000044 0.000000],[-0.000110 0.000000 -0.000168 0.000000],
5-5,[-0.000018 0.000000 0.000000 0.000000],[-0.000025 0.000000 0.000148 0.000000],[-0.000008 0.000000 0.000242 0.000000],[-0.000007 0.000000 0.000252 0.000000],[-0.000009 0.000000 0.000186 0.000000],[-0.000002 0.000000 0.000246 0.000000],[-0.000023 0.000000 0.000184 0.000000],[-0.000040 0.000000 0.000136 0.000000],[-0.000036 0.000000 0.000076 0.000000],[-0.000098 0.000002 -0.000018 0.000000],
6-6,[-0.000029 -0.000010 -0.000007 0.000000],[-0.000018 -0.000019 -0.000044 0.000000],[-0.000025 -0.000013 -0.000010 0.000000],[-0.000016 -0.000018 -0.000001 0.000000],[-0.000001 -0.000016 -0.000007 0.000000],[-0.000003 -0.000017 -0.000003 0.000000],[-0.000034 -0.000021 -0.000003 0.000000],[-0.000034 -0.000019 -0.000039 0.000000],[-0.000039 -0.000024 -0.000016 0.000000],[-0.000113 -0.000068 -0.000121 0.000000],
7-7,[-0.000021 -0.000031 -0.000021 0.000000],[-0.000018 -0.000029 -0.000008 0.000000],[-0.000017 -0.000034 -0.000026 0.000000],[-0.000008 -0.000020 0.000000 0.000000],[-0.000020 -0.000021 -0.000015 0.000000],[-0.000014 -0.000022 -0.000006 0.000000],[-0.000025 -0.000030 -0.000026 0.000000],[-0.000031 -0.000023 -0.000023 0.000000],[-0.000049 -0.000019 -0.000023 0.000000],[-0.000127 -0.000102 -0.000093 0.000000],
8-8,[-0.000017 -0.000022 0.000000 0.000000],[-0.000019 -0.000041 -0.000035 0.000000],[-0.000016 -0.000036 -0.000010 0.000000],[-0.000011 -0.000032 -0.000010 0.000000],[-0.000006 -0.000036 -0.000014 0.000000],[-0.000009 -0.000026 -0.000015 0.000000],[-0.000035 -0.000032 -0.000031 0.000001],[-0.000023 -0.000024 -0.000000 0.000000],[-0.000026 -0.000043 -0.000026 0.000000],[-0.000115 -0.000161 -0.000091 0.000000],
9-9,[-0.000010 -0.000031 -0.000014 0.000000],[-0.000003 -0.000043 -0.000028 0.000000],[0.000079 -0.000045 -0.000029 0.000000],[0.000103 -0.000043 -0.000030 0.000000],[0.000048 -0.000042 -0.000035 0.000000],[0.000157 -0.000036 -0.000025 0.000000],[0.000181 -0.000054 -0.000016 0.000000],[0.000067 -0.000050 -0.000021 0.000000],[-0.000004 -0.000048 -0.000020 0.000000],[-0.000039 -0.000151 -0.000096 0.000002],
10-10,[0.003877 -0.000664 -0.000580 0.000000],[0.005162 -0.000972 -0.000805 0.000000],[0.005401 -0.000928 -0.000783 0.000000],[0.005607 -0.000952 -0.000788 0.000000],[0.005599 -0.000948 -0.000799 0.000000],[0.005798 -0.000949 -0.000820 0.000000],[0.006266 -0.001001 -0.000766 0.000001],[0.006454 -0.000949 -0.000804 0.000000],[0.006267 -0.001001 -0.000811 0.000000],[0.016305 -0.003303 -0.002907 0.000004],
