,A,2,3,4,5,6,7,8,9,10,
5,[125 861 119 0],[142 1087 160 0],[133 1108 159 0],[174 1213 172 0],[174 1154 157 0],[148 1182 171 0],[165 1090 172 0],[171 1202 159 0],[177 1177 179 0],[617 4196 625 0],
6,[101 738 127 0],[171 1148 174 0],[183 1167 160 0],[164 1088 169 0],[149 1159 160 0],[153 1073 179 0],[169 1211 155 0],[153 1149 174 0],[155 1242 168 0],[639 4236 644 0],
7,[240 1648 228 0],[352 2325 343 0],[298 2319 356 0],[322 2292 297 0],[335 2299 309 0],[315 2388 343 0],[390 2373 335 0],[354 2409 368 0],[361 2441 359 0],[1281 8318 1264 0],
8,[220 1729 243 0],[357 2432 338 0],[325 2453 331 0],[352 643 2240 0],[307 2355 425 0],[330 436 2319 0],[341 2473 345 0],[340 2429 385 0],[348 2477 345 0],[1244 8989 1222 0],
9,[374 2545 382 0],[529 570 3641 0],[506 507 3652 0],[530 529 3771 0],[514 506 3661 0],[482 536 3695 0],[553 500 3532 0],[520 3771 519 0],[493 3817 503 0],[1916 13725 1941 0],
10,[384 2685 527 0],[553 512 4009 0],[547 533 4039 0],[528 544 3833 0],[521 498 3937 0],[482 469 3851 0],[554 500 4015 0],[534 529 3987 0],[617 558 3928 0],[2033 14260 2408 0],
11,[62 762 147 0],[90 84 889 0],[84 69 873 0],[65 79 667 0],[92 96 860 0],[73 66 677 0],[71 82 809 0],[93 119 1108 0],[93 110 1159 0],[309 3944 355 0],
12,[1990 4083 2532 0],[3623 3171 4716 0],[3365 2952 5226 0],[3058 1931 6152 0],[2556 1322 7057 0],[1564 1334 8328 0],[2439 3511 5528 0],[2740 4582 4593 0],[2954 5367 3714 0],[11719 20569 12790 0],
13,[2223 3947 2962 0],[3881 3060 5241 0],[3698 2372 5133 0],[4049 2289 5075 0],[3878 1635 5896 0],[3665 1300 6054 0],[2656 3193 6253 0],[3163 4151 4824 0],[3621 4828 4355 0],[13249 18799 15315 0],
14,[1998 2979 3047 0],[3936 2382 4214 0],[3944 2179 4263 0],[3382 1561 4652 0],[4516 1561 3974 0],[3892 1257 4463 0],[2409 2568 5689 0],[2761 3120 4984 0],[3245 3917 4201 0],[13077 15313 14653 0],
