,A,2,3,4,5,6,7,8,9,10,
16,[1085 2993 1311 0],[3303 1739 2233 0],[4000 1723 1901 0],[3635 1755 1868 0],[4193 1412 1542 0],[3751 1305 1690 0],[1754 2037 3864 0],[1473 3431 2900 0],[1782 3933 2014 0],[7621 13531 7687 0],
17,[2810 1405 1494 0],[4511 1364 1397 0],[4969 1211 1422 0],[4605 1269 1492 0],[4629 1251 1315 0],[4712 1150 1283 0],[4822 1226 1498 0],[3203 2195 2591 0],[4165 2001 1852 0],[15115 7296 7390 0],
18,[3520 756 790 0],[4526 1009 1088 0],[4717 974 986 0],[4296 1011 999 0],[4490 986 998 0],[4224 987 1010 0],[4761 998 1066 0],[4902 1028 1014 0],[4678 1221 1277 0],[17474 4038 4610 0],
19,[3516 774 761 0],[4498 967 1021 0],[4489 981 990 0],[4417 1008 976 0],[4273 956 1036 0],[4239 936 980 0],[4699 999 987 0],[5006 1031 1088 0],[4883 999 1006 0],[18613 3786 3910 0],
20,[1643 258 316 0],[1647 314 346 0],[1715 359 348 0],[1538 314 325 0],[1455 328 316 0],[1284 268 280 0],[1983 347 368 0],[2239 384 381 0],[2295 395 391 0],[8343 1359 1383 0],
21,[1369 323 0 0],[1431 399 0 0],[1495 426 0 0],[1278 397 0 0],[1167 368 0 0],[1064 401 0 0],[1645 478 0 0],[1930 450 0 0],[1948 506 0 0],[6900 1790 0 0],
A-2,[107 412 105 0],[158 617 171 0],[152 630 225 0],[154 661 217 0],[155 628 217 0],[148 616 199 0],[163 634 188 0],[164 647 153 0],[154 634 200 0],[612 2416 613 0],
A-3,[133 462 120 0],[166 663 187 0],[156 628 200 0],[199 671 228 0],[194 580 291 0],[188 604 243 0],[165 689 153 0],[163 700 195 0],[164 697 202 0],[634 2555 706 0],
A-4,[88 482 118 0],[202 758 204 0],[182 750 188 0],[151 651 196 0],[175 704 219 0],[184 706 230 0],[184 700 166 0],[178 747 211 0],[173 707 181 0],[674 2823 681 0],
A-5,[126 508 123 0],[205 781 211 0],[181 801 194 0],[184 803 188 0],[180 731 201 0],[193 730 209 0],[200 779 220 0],[158 847 196 0],[172 771 202 0],[654 2950 750 0],
A-6,[126 590 131 0],[201 838 225 0],[210 893 175 0],[197 731 291 0],[184 806 221 0],[200 804 249 0],[188 814 200 0],[196 843 229 0],[190 892 215 0],[749 3321 796 0],
A-7,[163 616 174 0],[327 839 280 0],[230 910 246 0],[319 751 266 0],[237 812 320 0],[341 792 240 0],[356 757 255 0],[248 864 259 0],[214 920 214 0],[795 3515 844 0],
A-8,[257 525 153 0],[546 670 271 0],[394 641 383 0],[320 804 332 0],[471 588 377 0],[436 680 325 0],[634 641 233 0],[800 413 240 0],[370 903 208 0],[1070 3523 897 0],
A-9,[734 154 158 0],[1083 214 248 0],[979 258 317 0],[963 344 283 0],[911 270 275 0],[981 256 255 0],[814 476 289 0],[1040 265 249 0],[1119 193 228 0],[3755 1266 888 0],
A-10,[389 87 105 0],[649 119 133 0],[664 121 124 0],[650 118 142 0],[643 105 134 0],[609 118 161 0],[606 116 116 0],[662 105 133 0],[667 105 128 0],[2528 433 472 0],
A-A,[36 36 30 374],[60 53 77 626],[61 59 71 634],[62 78 72 621],[69 57 57 590],[55 58 78 621],[58 112 63 578],[70 73 58 598],[59 114 64 551],[204 246 216 2175],
2-2,[43 149 37 147],[55 123 57 397],[66 236 57 249],[53 131 63 479],[64 201 59 303],[76 115 57 393],[52 223 52 220],[52 235 69 182],[60 205 44 265],[202 741 189 1002],
3-3,[36 198 43 135],[64 165 61 369],[52 93 43 456],[60 149 66 409],[54 145 63 346],[50 214 67 219],[58 138 57 465],[61 121 61 530],[59 173 51 357],[220 684 205 1148],
4-4,[43 100 48 238],[39 223 58 222],[56 231 56 191],[56 210 63 177],[52 263 49 190],[58 237 50 197],[59 290 63 146],[58 243 64 164],[52 239 62 270],[207 460 181 1739],
5-5,[39 192 35 63],[64 279 61 130],[39 247 100 94],[40 245 99 109],[45 181 122 90],[60 151 173 137],[64 257 89 96],[48 253 78 121],[48 258 63 116],[192 995 215 391],
6-6,[38 41 36 486],[56 59 61 554],[68 57 58 542],[59 51 78 508],[66 53 64 632],[45 53 78 449],[46 72 79 519],[53 67 66 582],[54 50 58 652],[223 217 222 2389],
7-7,[35 56 34 475],[56 56 38 595],[57 64 53 707],[66 64 82 503],[63 61 79 593],[64 46 58 588],[46 54 61 465],[57 57 51 610],[62 63 66 595],[188 214 198 2167],
8-8,[50 40 30 443],[64 54 58 657],[57 63 59 645],[68 51 55 656],[73 55 68 660],[56 57 68 578],[62 60 61 556],[57 48 49 524],[57 61 65 526],[205 220 229 2421],
9-9,[55 38 32 360],[81 61 44 557],[62 57 54 608],[108 58 59 526],[81 44 49 545],[91 71 55 504],[161 65 56 427],[85 70 51 553],[42 43 55 536],[268 201 227 2020],
10-10,[3163 682 736 1524],[4699 1019 1027 2493],[4489 1002 1031 2447],[4709 977 954 2371],[4686 998 964 2221],[4604 991 1007 2201],[4609 1010 969 2135],[4733 1076 999 2132],[4701 1019 976 2054],[16816 3558 3504 7979],
