,A,2,3,4,5,6,7,8,9,10,
5,449,583,580,613,607,645,661,637,633,2455,
6,426,623,700,614,661,641,644,651,684,2377,
7,925,1318,1295,1247,1084,1229,1336,1266,1286,4904,
8,967,1267,1357,1370,1314,1300,1361,1377,1480,5005,
9,1457,1870,1881,1949,1941,1920,1991,2033,2148,7897,
10,1472,1894,1879,1966,1939,969,1934,2158,2036,7861,
11,370,451,204,478,435,413,480,429,499,1893,
12,3675,4598,4491,4308,3766,3829,4910,5002,5058,18758,
13,3760,3676,4040,3580,4041,3026,5164,5311,5256,19430,
14,3340,3491,3789,3294,3092,2091,2222,4597,4683,17388,
15,3238,1928,3670,4025,3713,3554,4323,4586,4644,16426,
16,2993,1739,1723,3635,1412,3751,1754,2900,3933,13531,
17,2810,4511,4969,4605,4629,4712,4822,2195,4165,15115,
18,3520,4526,4717,4296,4490,4224,4761,4902,4678,17474,
19,3516,4498,4489,4417,4273,4239,4699,5006,4883,18613,
20,1643,1647,1715,1538,1455,1284,1983,2239,2295,8343,
21,1369,1431,1495,1278,1167,1064,1645,1930,1948,6900,
A-2,412,617,630,661,628,616,634,647,634,2416,
A-3,462,663,628,671,580,604,689,700,697,2555,
A-4,482,758,750,651,704,706,700,747,707,2823,
A-5,508,781,801,803,731,730,779,847,771,2950,
A-6,590,838,893,731,806,804,814,843,892,3321,
A-7,616,839,246,751,812,792,757,864,920,3515,
A-8,525,670,641,804,471,680,641,800,903,3523,
A-9,734,1083,979,963,911,981,814,1040,1119,3755,
A-10,389,649,664,650,643,609,606,662,667,2528,
A-A,374,626,634,621,590,621,578,598,551,2175,
2-2,149,397,236,479,201,393,223,182,205,741,
3-3,198,165,456,409,346,214,465,121,173,684,
4-4,100,223,231,210,263,237,290,243,270,460,
5-5,192,279,247,245,181,151,257,253,258,995,
6-6,486,554,542,508,632,449,519,582,652,2389,
7-7,475,595,707,503,593,588,465,610,595,2167,
8-8,443,657,645,656,660,578,556,524,526,2421,
9-9,360,557,608,526,545,504,427,553,536,2020,
10-10,3163,4699,4489,4709,4686,4604,4609,4733,4701,16816,
