,A,2,3,4,5,6,7,8,9,10,
5,[113 2966 98 0],[172 4151 171 0],[161 4014 170 0],[194 4337 178 0],[185 4341 172 0],[192 4328 185 0],[197 4357 183 0],[158 4290 169 0],[165 4292 179 0],[671 15705 677 0],
6,[119 3029 115 0],[191 4146 172 0],[203 4484 189 0],[158 4062 190 0],[224 4421 204 0],[190 4448 213 0],[150 4485 193 0],[175 4385 200 0],[178 4349 187 0],[685 16280 690 0],
7,[232 6306 267 0],[367 8723 358 0],[365 8696 402 0],[387 8684 392 0],[367 8784 399 0],[372 8920 367 0],[350 9081 337 0],[361 9134 343 0],[332 8955 327 0],[1409 33042 1304 0],
8,[220 6671 264 0],[368 9212 400 0],[357 9323 373 0],[387 9824 448 0],[393 9628 406 0],[357 9547 401 0],[333 9630 425 0],[383 9670 412 0],[360 9805 376 0],[1389 36297 1501 0],
9,[378 10370 420 0],[562 14516 605 0],[554 14604 603 0],[656 14582 671 0],[585 14628 658 0],[653 14335 706 0],[548 14904 647 0],[578 15141 638 0],[576 15044 653 0],[2195 54971 2370 0],
10,[415 10976 499 0],[605 15735 732 0],[568 15611 745 0],[629 15893 692 0],[581 15842 799 0],[602 15713 725 0],[590 15786 756 0],[619 16014 721 0],[549 16132 702 0],[2358 59235 2728 0],
11,[57 3475 76 0],[102 4632 111 0],[79 4591 110 0],[83 4843 97 0],[113 4720 146 0],[87 4752 131 0],[85 4834 93 0],[89 4970 104 0],[97 5049 123 0],[321 18199 370 0],
12,[35375 1626 1073 0],[49946 2017 1709 0],[50627 2341 1827 0],[51123 2210 1800 0],[50759 2414 1881 0],[51391 2147 1913 0],[50900 2219 1901 0],[50811 2246 1770 0],[51122 2292 1689 0],[182152 10388 7180 0],
13,[35860 1652 1113 0],[51995 2178 1925 0],[50611 2079 1747 0],[51577 2145 1772 0],[51927 2013 1841 0],[51967 2047 1855 0],[51435 2238 1963 0],[52144 2157 1759 0],[52223 2082 1837 0],[186923 9251 7379 0],
14,[33482 1232 1016 0],[48415 1787 1519 0],[47856 1829 1646 0],[46973 1618 1482 0],[47514 1653 1563 0],[47714 1775 1753 0],[47503 1985 1667 0],[47822 1918 1533 0],[48178 1717 1623 0],[170077 8431 6621 0],
15,[33813 1243 993 0],[48975 1649 1567 0],[48664 1760 1498 0],[48672 1620 1615 0],[47546 1615 1580 0],[48200 1731 1635 0],[48646 1696 1555 0],[48938 1631 1568 0],[48785 1741 1599 0],[174506 7498 6548 0],
16,[31924 930 992 0],[45641 1497 1362 0],[45370 1378 1457 0],[45675 1394 1387 0],[45643 1495 1421 0],[43750 1280 1243 0],[44689 1429 1389 0],[45380 1457 1534 0],[45230 1465 1434 0],[162237 6394 5532 0],
17,[31817 927 873 0],[45558 1322 1459 0],[45134 1448 1353 0],[45311 1292 1364 0],[45648 1454 1347 0],[45377 1294 1363 0],[43606 1293 1405 0],[44753 1435 1436 0],[45028 1466 1308 0],[161940 5725 5431 0],
18,[28113 782 735 0],[40291 1092 1175 0],[40212 1073 1108 0],[40532 1029 1183 0],[40535 1135 1183 0],[40438 1084 1149 0],[40639 1077 1157 0],[38315 1075 1142 0],[40228 1086 1252 0],[144013 4530 4767 0],
19,[27651 750 773 0],[40257 1091 1167 0],[40036 1017 1064 0],[39890 1065 1065 0],[39972 1142 1109 0],[40094 1115 1082 0],[40190 1038 1080 0],[39818 1023 1126 0],[37889 1015 1028 0],[143020 4061 4508 0],
20,[6066 228 247 0],[9050 310 338 0],[8891 292 344 0],[8932 306 298 0],[8830 319 308 0],[8976 299 353 0],[8992 327 329 0],[9227 318 320 0],[8963 292 299 0],[33374 1279 1297 0],
21,[1648 281 0 0],[2270 400 0 0],[2269 375 0 0],[2261 374 0 0],[2249 379 0 0],[2305 377 0 0],[2315 424 0 0],[2284 411 0 0],[2363 416 0 0],[9171 1524 0 0],
A-2,[105 2828 113 0],[153 4169 186 0],[188 4415 182 0],[190 4355 199 0],[203 4495 207 0],[191 4357 176 0],[177 4409 184 0],[184 4357 168 0],[183 4434 206 0],[664 16546 673 0],
A-3,[111 3052 146 0],[184 4677 188 0],[203 4423 184 0],[169 4753 206 0],[202 4677 233 0],[199 4711 197 0],[174 4696 226 0],[162 4707 233 0],[176 4686 183 0],[682 17477 739 0],
A-4,[119 3394 132 0],[219 5035 188 0],[208 5173 204 0],[193 4929 216 0],[187 5216 225 0],[223 5108 222 0],[174 5267 184 0],[194 5291 231 0],[194 5303 221 0],[710 19248 803 0],
A-5,[143 3761 125 0],[192 5891 202 0],[201 5638 219 0],[198 5827 244 0],[213 5505 240 0],[210 5610 222 0],[220 5811 206 0],[191 5720 227 0],[205 5656 209 0],[803 21470 832 0],
A-6,[160 4218 133 0],[201 6516 257 0],[235 6455 242 0],[245 6605 241 0],[246 6680 266 0],[238 6311 224 0],[271 6505 258 0],[213 6552 263 0],[221 6646 216 0],[807 24651 864 0],
A-7,[140 4829 176 0],[302 7319 256 0],[268 7120 278 0],[272 7315 285 0],[254 7348 250 0],[298 7216 297 0],[326 6949 263 0],[304 7342 257 0],[279 7377 212 0],[970 27241 975 0],
A-8,[201 5204 177 0],[295 7894 267 0],[344 7845 278 0],[311 7982 299 0],[323 7927 270 0],[329 7992 328 0],[360 7920 302 0],[411 7677 274 0],[352 7992 269 0],[1091 30107 1020 0],
A-9,[336 5448 182 0],[424 8614 300 0],[392 8648 283 0],[487 8593 323 0],[463 8649 325 0],[477 8647 302 0],[656 8614 314 0],[464 8731 276 0],[456 8375 296 0],[3095 31181 1226 0],
A-10,[11373 82 132 0],[17204 173 191 0],[16746 145 188 0],[16916 168 207 0],[17411 158 204 0],[16900 176 224 0],[16990 172 175 0],[16883 164 197 0],[17013 115 197 0],[59224 539 755 0],
