,A,2,3,4,5,6,7,8,9,10,
5,496,634,628,655,651,669,691,681,644,2385,
6,451,614,649,651,673,642,588,660,661,2519,
7,914,1319,1268,1358,1290,1372,1308,1283,1430,4890,
8,930,1426,1387,1442,1399,1348,1389,1374,1415,4955,
9,1549,2146,2002,2032,1187,1728,2034,2158,2172,8017,
10,1525,1768,1196,717,2155,2213,1821,2064,2269,8071,
11,351,510,601,543,523,521,542,365,141,1968,
12,3776,5227,4630,4274,4355,2899,5209,5510,5586,19978,
13,4085,4135,4428,4121,3197,2857,5177,5752,5965,22037,
14,3923,2196,1733,2928,3574,3281,3982,4690,5470,20167,
15,4042,4373,3675,1594,4659,4466,4520,3633,5494,20233,
16,2471,4163,4305,4266,4292,3690,5231,4932,3731,15304,
17,2776,5066,4972,4728,4709,4398,5019,3463,5584,18187,
18,3653,4537,4328,4010,3935,3782,4433,4638,5261,19355,
19,3449,4345,4196,3934,3647,3737,4238,4640,4959,19362,
20,1651,1467,1410,860,913,654,1705,1944,2420,8865,
21,1406,1200,1123,882,920,748,1337,1603,1948,7733,
A-2,415,616,744,718,692,671,652,673,692,2451,
A-3,434,724,679,673,700,590,729,704,735,2698,
A-4,494,696,661,648,752,691,772,724,790,2846,
A-5,509,789,702,780,779,550,844,848,856,3219,
A-6,573,740,708,806,735,820,877,905,904,3230,
A-7,617,940,825,849,631,751,968,910,1043,3632,
A-8,613,1039,726,1021,1029,916,1016,1032,818,3890,
A-9,741,1085,1143,1102,1072,941,1038,1090,1117,4256,
A-10,444,585,604,539,472,421,568,643,745,2730,
A-A,365,606,620,539,464,688,649,712,622,2256,
2-2,437,536,660,582,630,615,282,634,687,742,
3-3,454,625,496,678,600,593,680,642,693,2203,
4-4,366,273,311,560,219,269,288,284,585,2144,
5-5,188,274,291,259,210,245,291,156,268,1030,
6-6,432,626,640,638,689,546,605,507,577,2226,
7-7,411,641,609,642,659,668,603,639,614,2334,
8-8,454,655,580,581,570,632,625,561,645,2426,
9-9,379,589,663,610,650,643,291,549,596,2197,
10-10,3358,4810,4844,4736,4691,4762,4622,4675,4697,17009,
