,A,2,3,4,5,6,7,8,9,10,
5,6252,8407,8770,9202,9226,9296,8788,9002,9081,31719,
6,6240,8093,8650,8207,8802,8563,8593,8540,8938,32683,
7,12630,17226,17511,17679,17513,18086,17927,17844,17646,65508,
8,12996,18203,18456,19183,18596,18254,18762,19012,18820,68531,
9,20067,28302,28095,27243,26457,23919,27680,28139,28823,105955,
10,21099,23969,20354,18599,30142,16826,28601,28782,30509,112060,
11,5870,7164,8220,8483,8510,8135,6364,7428,8219,29834,
12,51691,68490,67237,58363,52019,46323,70445,72188,73391,270642,
13,55846,73485,50520,28183,37454,45764,73985,78628,79561,298083,
14,52391,30455,51019,63829,54574,49601,50183,69643,74529,285598,
15,52047,66316,66741,70845,63037,61845,15557,52788,77624,291279,
16,25244,61609,63152,62808,60963,54439,68817,72199,51729,213525,
17,32418,70519,67525,64732,61288,61302,69032,71890,47453,293662,
18,49317,61512,58167,55259,52021,49789,60266,65186,71412,270611,
19,48442,58251,54891,52589,49389,48589,57944,64739,66045,270758,
20,23019,21364,16970,14053,8375,11009,24209,28615,33429,129758,
21,19508,17316,12603,10164,8700,7846,18703,23855,27841,110819,
A-2,5845,8413,9539,9253,9119,9077,8884,9185,9111,32632,
A-3,6208,9807,9271,9718,9814,9463,9736,9642,9758,34940,
A-4,6500,9854,9837,9381,9954,9357,10018,9917,10148,38755,
A-5,6945,11063,11009,11141,9593,10586,11050,11229,11080,41022,
A-6,7884,12062,12060,10892,10024,9944,12206,12091,12229,45836,
A-7,9008,13350,13040,11006,10089,11064,12113,13635,13702,50320,
A-8,7532,14497,14100,14097,12633,13516,14031,14232,14703,53590,
A-9,10117,15148,15223,15125,14784,14225,14021,15286,14691,60028,
A-10,6069,8853,8440,7969,6997,7408,8271,9128,9086,36778,
A-A,5356,8742,8785,8348,8825,8720,8511,8688,8682,32517,
2-2,5829,7653,8550,8958,8740,8303,2622,1780,662,11141,
3-3,5784,8678,7359,8547,8985,8864,8460,8656,8387,7647,
4-4,5749,3629,3432,3279,3610,3126,3647,3713,2136,30345,
5-5,2508,2900,1686,3598,3215,3716,3580,3721,3590,13640,
6-6,5896,8378,8940,9125,8941,7503,8432,8315,8324,31008,
7-7,5713,8804,8596,8820,8824,8839,7444,8410,8509,31505,
8-8,5975,8753,9017,8399,8401,8716,8655,7513,8453,31924,
9-9,5822,8494,8681,8536,7658,6107,3616,8509,7266,31554,
10-10,43996,63252,62990,62698,63123,63034,63336,63331,63330,225258,
