,A,2,3,4,5,6,7,8,9,10,
19,[0.312636 -0.709577 -0.638939  _ ],[0.353014 -0.777373 -0.634462  _ ],[0.362862 -0.758480 -0.605636  _ ],[0.442018 -0.695538 -0.635015  _ ],[0.420170 -0.752918 -0.546489  _ ],[0.550202 -0.647439 -0.640319  _ ],[0.601310 -0.746681 -0.534535  _ ],[0.634199 -0.696003 -0.529689  _ ],[0.267294 -0.712475 -0.606987  _ ],[0.061502 -0.697206 -0.708626  _ ],
20,[0.625109 -0.849366 -0.823999  _ ],[0.675860 -0.859546 -0.767827  _ ],[0.661960 -0.855338 -0.813107  _ ],[0.658201 -0.861725 -0.793131  _ ],[0.701909 -0.813281 -0.782970  _ ],[0.655186 -0.866145 -0.850747  _ ],[0.764549 -0.872538 -0.798863  _ ],[0.775201 -0.885683 -0.741325  _ ],[0.757345 -0.873304 -0.796771  _ ],[0.524030 -0.865248 -0.838529  _ ],
21,[0.937499 -0.999999 0.000000  _ ],[0.888811 -1.000000 0.000000  _ ],[0.886110 -1.000000 0.000000  _ ],[0.856482 -0.999999 0.000000  _ ],[0.894429 -0.999998 0.000000  _ ],[0.889367 -0.999998 0.000000  _ ],[0.934683 -1.000000 0.000000  _ ],[0.940882 -1.000000 0.000000  _ ],[0.934544 -1.000000 0.000000  _ ],[0.965584 -1.000000 0.000000  _ ],
A-2,[-0.697673 0.226955 -0.566932  _ ],[-0.360886 0.212793 -0.197070  _ ],[-0.249758 0.201408 -0.006231  _ ],[-0.213154 0.220419 0.044729  _ ],[-0.130061 0.247322 0.173892  _ ],[-0.041485 0.262980 0.192254  _ ],[-0.475353 0.271529 -0.284969  _ ],[-0.493379 0.240525 -0.320925  _ ],[-0.491736 0.220895 -0.419354  _ ],[-0.453830 0.170486 -0.618868  _ ],
A-3,[-0.589258 0.201892 -0.513774  _ ],[-0.278019 0.196822 -0.110275  _ ],[-0.231367 0.208269 0.010742  _ ],[-0.185436 0.223323 0.001776  _ ],[-0.097907 0.200372 0.154956  _ ],[-0.167850 0.246865 0.195783  _ ],[-0.533725 0.258266 -0.364173  _ ],[-0.483480 0.262438 -0.370054  _ ],[-0.527348 0.194847 -0.451845  _ ],[-0.433114 0.173270 -0.380472  _ ],
A-4,[-0.626918 0.173007 -0.502381  _ ],[-0.321741 0.182525 0.103691  _ ],[-0.197142 0.185996 -0.027833  _ ],[-0.209337 0.185231 -0.046672  _ ],[-0.150520 0.235365 0.152725  _ ],[-0.141066 0.199671 0.176069  _ ],[-0.566152 0.236768 -0.195969  _ ],[-0.525651 0.221732 -0.266807  _ ],[-0.596780 0.190399 -0.590413  _ ],[-0.500343 0.167045 -0.500369  _ ],
A-5,[-0.613651 0.146020 -0.646203  _ ],[-0.292255 0.175794 -0.006086  _ ],[-0.237557 0.196222 0.102320  _ ],[-0.154436 0.159788 -0.056493  _ ],[-0.112581 0.172861 0.104627  _ ],[-0.114404 0.211056 0.063710  _ ],[-0.487656 0.212363 -0.161961  _ ],[-0.544073 0.219953 -0.362410  _ ],[-0.572650 0.166880 -0.614678  _ ],[-0.561196 0.143171 -0.710697  _ ],
A-6,[-0.462179 0.139752 -0.508475  _ ],[-0.189710 0.167598 0.028674  _ ],[-0.154519 0.146600 0.104259  _ ],[-0.027114 0.157662 0.127366  _ ],[0.041135 0.163636 0.116429  _ ],[0.059428 0.203815 0.080260  _ ],[-0.075249 0.181303 -0.076564  _ ],[-0.353108 0.177431 -0.224984  _ ],[-0.420563 0.147558 -0.427335  _ ],[-0.390646 0.153347 -0.490655  _ ],
A-7,[-0.160930 0.142873 -0.390197  _ ],[0.097955 0.179519 0.141069  _ ],[0.156498 0.180818 0.077764  _ ],[0.167315 0.199376 0.148394  _ ],[0.158758 0.196441 0.143070  _ ],[0.220279 0.221278 0.333002  _ ],[0.356754 0.284610 0.170878  _ ],[0.069078 0.179180 -0.112841  _ ],[-0.180047 0.162170 -0.359515  _ ],[-0.271454 0.140778 -0.287327  _ ],
A-8,[0.293821 0.178299 -0.298265  _ ],[0.391299 0.256881 0.268993  _ ],[0.410061 0.218119 0.285270  _ ],[0.435416 0.254419 0.317365  _ ],[0.386145 0.257933 0.349990  _ ],[0.540731 0.298529 0.405741  _ ],[0.619093 0.353956 0.357530  _ ],[0.670251 0.319183 0.256722  _ ],[0.316320 0.193670 -0.105570  _ ],[0.067039 0.127605 -0.235446  _ ],
A-9,[0.686663 0.304053 -0.048844  _ ],[0.653350 0.325697 0.266554  _ ],[0.646607 0.320884 0.321276  _ ],[0.662450 0.315450 0.545164  _ ],[0.688108 0.338985 0.485971  _ ],[0.690222 0.354081 0.393934  _ ],[0.782129 0.382568 0.419569  _ ],[0.721524 0.334392 0.360148  _ ],[0.774735 0.337350 0.138418  _ ],[0.555209 0.243079 0.014073  _ ],
A-10,[0.930461 0.325260 0.126566  _ ],[0.889465 0.367476 0.464801  _ ],[0.891038 0.355722 0.578301  _ ],[0.920352 0.330598 0.702066  _ ],[0.880567 0.358054 0.596037  _ ],[0.905262 0.367738 0.748113  _ ],[0.925081 0.411781 0.454239  _ ],[0.922982 0.401049 0.251063  _ ],[0.937032 0.358858 0.166090  _ ],[0.946542 0.381717 0.217031  _ ],
A-A,[-0.487827 0.135011 -0.271940 0.443612],[-0.264332 0.195487 0.022913 0.476196],[-0.158910 0.206978 0.028100 0.452599],[-0.185354 0.196216 0.041240 0.477437],[-0.146247 0.217635 0.042871 0.475684],[-0.120830 0.260063 0.312250 0.499839],[-0.405506 0.221414 0.034449 0.507880],[-0.484270 0.212232 -0.326211 0.489983],[-0.496876 0.179884 -0.267522 0.423934],[-0.560987 0.187025 -0.483444 0.407507],
2-2,[-0.514803 0.056628 -0.882547 0.096351],[-0.263162 0.074413 -0.411551 0.108349],[-0.241127 0.102659 -0.529216 0.133764],[-0.190868 0.102948 -0.416983 0.146454],[-0.131942 0.124600 -0.199049 0.174927],[-0.053975 0.148676 -0.490021 0.181875],[-0.411842 0.137305 -0.824672 0.125857],[-0.478684 0.124631 -1.012042 0.105110],[-0.466247 0.089915 -0.905051 0.082030],[-0.505221 0.083044 -1.124822 0.067026],
3-3,[-0.466943 0.045838 -0.998703 0.078350],[-0.255725 0.060656 -0.603723 0.100435],[-0.292784 0.096772 -0.289446 0.131543],[-0.016650 0.104123 -0.422791 0.138446],[-0.158019 0.110679 -0.185417 0.161501],[-0.149735 0.126027 -0.199981 0.151047],[-0.440808 0.104811 -0.794290 0.130245],[-0.479473 0.085804 -1.015027 0.095507],[-0.499631 0.061248 -0.908583 0.084750],[-0.593710 0.076502 -1.114322 0.050357],
4-4,[-0.530161 0.043049 -0.644028 0.078213],[-0.274094 0.118509 -0.208844 0.089205],[-0.249343 0.149573 -0.224375 0.109285],[-0.158334 0.152792 0.041740 0.130389],[-0.103845 0.168175 0.049262 0.137596],[-0.151851 0.230968 0.195084 0.145127],[-0.452534 0.232920 -0.057929 0.120229],[-0.487464 0.139235 -0.187956 0.105511],[-0.490481 0.075432 -0.612333 0.066721],[-0.586723 0.048781 -0.920646 0.072588],
5-5,[-0.555897 0.273881 0.032305 0.047675],[-0.286442 0.312360 0.280579 0.071398],[-0.156797 0.268819 0.259422 0.087993],[-0.099997 0.280273 0.482007 0.138422],[-0.132229 0.263429 0.479472 0.110579],[-0.187748 0.296021 0.596488 0.134784],[-0.431287 0.379621 0.329655 0.106066],[-0.391894 0.365776 0.271184 0.089109],[-0.558561 0.331831 0.100287 0.076234],[-0.576362 0.261223 -0.062594 0.051643],
6-6,[-0.524930 -0.097608 -0.488078 0.061292],[-0.292600 -0.099733 -0.190621 0.087682],[-0.246951 -0.137300 -0.077627 0.103581],[-0.168470 -0.130596 -0.161320 0.124332],[-0.139111 -0.077311 -0.075031 0.123457],[-0.063711 -0.110722 -0.146514 0.132966],[-0.451335 -0.094090 -0.252618 0.091884],[-0.437475 -0.125114 -0.246996 0.087977],[-0.462479 -0.150537 -0.447095 0.065699],[-0.520922 -0.166417 -0.484606 0.065209],
7-7,[-0.542026 -0.288415 -0.275598 0.075185],[-0.186036 -0.276055 -0.274939 0.084191],[-0.182007 -0.272461 -0.294545 0.090654],[-0.101127 -0.268930 -0.091904 0.119455],[-0.151672 -0.285543 -0.037351 0.142720],[-0.106728 -0.312670 -0.285102 0.140583],[-0.429076 -0.274163 -0.230079 0.123883],[-0.410378 -0.260429 -0.173013 0.079590],[-0.421800 -0.322174 -0.277732 0.077453],[-0.533023 -0.330025 -0.449632 0.053646],
8-8,[-0.486296 -0.341080 -0.335053 0.079878],[-0.325520 -0.447591 -0.231714 0.096567],[-0.256439 -0.452405 -0.388561 0.136263],[-0.218425 -0.386036 -0.278203 0.179415],[-0.177815 -0.414964 -0.247112 0.202079],[-0.129875 -0.359310 -0.206659 0.228264],[-0.455241 -0.365519 -0.158581 0.212194],[-0.449245 -0.361731 -0.197239 0.122230],[-0.457775 -0.389917 -0.324412 0.060314],[-0.505144 -0.491881 -0.524949 0.066505],
9-9,[-0.139920 -0.456017 -0.386342 0.167761],[0.158901 -0.581828 -0.504500 0.210212],[0.094383 -0.600042 -0.363327 0.221599],[0.130474 -0.562136 -0.513870 0.224780],[0.202046 -0.560806 -0.355011 0.240971],[0.231310 -0.606368 -0.386695 0.264433],[0.375274 -0.538202 -0.258022 0.274253],[0.083256 -0.491557 -0.301494 0.247614],[-0.156876 -0.536686 -0.475036 0.151151],[-0.203799 -0.585381 -0.592043 0.075913],
10-10,[0.617385 -0.867467 -0.771705 0.251566],[0.671736 -0.874490 -0.794157 0.305563],[0.658911 -0.897403 -0.770444 0.285592],[0.607259 -0.866681 -0.695659 0.310086],[0.679570 -0.896992 -0.797993 0.303778],[0.715556 -0.824012 -0.818439 0.320509],[0.738101 -0.857825 -0.792646 0.337919],[0.801813 -0.832396 -0.777265 0.347171],[0.738986 -0.860373 -0.793166 0.284058],[0.536744 -0.857110 -0.731354 0.219608],
