,A,2,3,4,5,6,7,8,9,10,
A-3,[1148 7362 1182 0],[1903 11296 1885 0],[1857 10630 1844 0],[1876 11405 1967 0],[1930 11105 2279 0],[1847 11546 1991 0],[1866 11029 1897 0],[1914 10989 1843 0],[1909 11237 1840 0],[7133 41508 6907 0],
A-4,[1247 7596 1272 0],[1918 11365 1989 0],[1944 11562 2010 0],[1727 10847 1762 0],[1891 11338 2222 0],[1851 11363 2117 0],[1969 11558 1927 0],[1964 11716 1869 0],[1931 12033 1943 0],[7221 44024 7299 0],
A-5,[1372 8387 1324 0],[2090 13054 2078 0],[2066 12827 2063 0],[2045 12900 2091 0],[1943 12467 2109 0],[2062 11355 3754 0],[2097 13028 2113 0],[2102 12740 2075 0],[2204 12962 2090 0],[7640 47525 7830 0],
A-6,[1461 9046 1381 0],[2217 14271 2176 0],[2105 14453 2185 0],[2106 14138 2240 0],[2109 12313 4073 0],[2042 13631 2238 0],[2161 14277 2210 0],[2088 14343 2131 0],[2138 14044 2222 0],[8170 52758 8268 0],
A-7,[1493 10293 1459 0],[2451 15555 2509 0],[2725 15262 2482 0],[2767 14611 2983 0],[3209 13624 3511 0],[5176 10449 4966 0],[14647 2361 2273 0],[2340 15787 2241 0],[2308 15749 2361 0],[8533 59039 8711 0],
A-8,[5558 6963 1607 0],[16364 2397 3271 0],[16958 2342 2926 0],[17069 2385 2613 0],[15684 2417 3857 0],[16479 2361 2621 0],[16531 2428 2421 0],[16292 2269 2292 0],[16940 2507 2460 0],[9152 62710 9117 0],
A-9,[12002 1658 1610 0],[17776 2604 2517 0],[18052 2557 2494 0],[17560 2467 2514 0],[17329 2515 2435 0],[17174 2450 2567 0],[16331 2428 2444 0],[17843 2521 2535 0],[17107 2518 2368 0],[70113 9500 9502 0],
A-10,[7239 876 936 0],[10538 1259 1267 0],[9652 1315 1297 0],[9956 1321 1206 0],[9394 1208 1156 0],[8331 1223 1170 0],[9572 1299 1321 0],[10545 1338 1337 0],[10839 1328 1355 0],[43227 5283 5186 0],
A-A,[395 366 383 5882],[614 650 632 10368],[600 659 626 10282],[690 622 719 9903],[633 637 658 9699],[699 608 623 10106],[624 636 629 10270],[619 635 624 9937],[590 644 679 10002],[2299 2350 2377 37278],
2-2,[466 421 428 6950],[554 536 558 8935],[641 1292 592 8706],[661 1011 619 9144],[691 1082 632 9109],[597 913 597 9522],[679 793 638 9491],[641 3454 586 3106],[626 3619 658 3027],[2331 11010 2342 16235],
3-3,[470 447 452 6961],[608 656 644 10104],[556 546 558 8572],[614 605 620 9704],[662 642 633 10448],[651 625 610 9969],[641 2636 676 5293],[594 3379 645 3563],[654 690 633 9616],[2363 3105 2303 34791],
4-4,[444 446 433 6750],[595 4132 656 1487],[621 4124 649 1480],[554 3700 581 1136],[633 4275 654 1333],[598 4305 720 1258],[606 4275 632 1182],[651 4360 642 1244],[636 2093 631 6654],[2325 6001 2375 26804],
5-5,[423 2920 418 893],[588 3491 1609 1228],[663 585 4355 1306],[575 3534 1381 1176],[573 546 3692 1151],[592 593 4305 1260],[636 2504 2313 1231],[602 4320 595 1212],[609 4213 598 1231],[2276 15818 2278 4541],
6-6,[430 441 421 6685],[642 644 661 10016],[644 621 628 10343],[588 666 665 10124],[682 627 646 10392],[516 545 567 8687],[628 618 636 9808],[554 587 666 9755],[665 583 626 9729],[2324 2337 2306 35957],
7-7,[411 452 421 6900],[668 625 625 10123],[652 628 659 10384],[646 606 661 9871],[729 657 605 10205],[665 636 661 10417],[553 532 540 8559],[654 618 632 9904],[653 632 593 9938],[2353 2303 2302 36615],
8-8,[435 410 398 6724],[594 591 644 10285],[593 610 645 10035],[609 612 642 10046],[616 636 605 10150],[662 566 665 10321],[666 635 637 9746],[559 560 543 8652],[670 619 610 9920],[2309 2219 2293 36937],
9-9,[428 423 439 6677],[681 640 682 10104],[654 603 635 9997],[588 642 668 9979],[761 588 643 10049],[925 595 607 9612],[4313 612 638 1205],[623 616 638 9898],[529 553 551 8479],[2342 2293 2366 36823],
10-10,[51809 7587 7674 16025],[74064 11149 11043 23215],[73939 11054 11089 23353],[73825 11167 11108 23320],[73748 10961 11072 23063],[73928 10881 11294 23181],[74093 11109 10988 23408],[73308 10886 11126 23295],[73768 11212 10905 23511],[262400 39287 39493 82945],
