,A,2,3,4,5,6,7,8,9,10,
5,[-0.062756 0.018909 -0.153408  _ ],[-0.042954 0.062760 -0.109770  _ ],[-0.033382 0.066889 -0.077925  _ ],[-0.042012 0.061736 -0.066204  _ ],[-0.020090 0.074551 -0.057978  _ ],[-0.015859 0.099564 -0.060347  _ ],[-0.079120 0.082066 -0.176552  _ ],[-0.099346 0.052107 -0.125981  _ ],[-0.071143 0.034819 -0.171754  _ ],[-0.244934 0.062663 -0.477081  _ ],
6,[-0.050791 0.020803 -0.137993  _ ],[-0.026591 0.052790 -0.084730  _ ],[-0.039796 0.059003 -0.067471  _ ],[-0.051120 0.051381 -0.064638  _ ],[-0.032868 0.082530 -0.049678  _ ],[-0.031126 0.093793 -0.040838  _ ],[-0.084673 0.067171 -0.136053  _ ],[-0.079871 0.054440 -0.159989  _ ],[-0.087725 0.030683 -0.197240  _ ],[-0.248244 0.054742 -0.505515  _ ],
7,[-0.130312 0.029252 -0.253237  _ ],[-0.100922 0.070853 -0.174812  _ ],[-0.086972 0.076864 -0.105930  _ ],[-0.066315 0.064680 -0.086242  _ ],[-0.038999 0.103830 -0.064829  _ ],[-0.038275 0.113050 -0.032178  _ ],[-0.135494 0.095630 -0.147163  _ ],[-0.164172 0.062313 -0.248946  _ ],[-0.159191 0.036645 -0.275405  _ ],[-0.385538 0.050877 -0.710443  _ ],
8,[-0.145782 0.032888 -0.156238  _ ],[-0.107604 0.108226 -0.078164  _ ],[-0.061560 0.111386 -0.039535  _ ],[-0.068710 0.122136 -0.030369  _ ],[-0.047215 0.156361 -0.005742  _ ],[-0.038888 0.180993 0.014254  _ ],[-0.140487 0.217018 -0.026636  _ ],[-0.160465 0.110473 -0.116562  _ ],[-0.153723 0.041338 -0.223605  _ ],[-0.375021 0.044005 -0.509782  _ ],
9,[-0.186936 0.130108 -0.120791  _ ],[-0.089029 0.195524 0.021531  _ ],[-0.073123 0.027368 0.160484  _ ],[-0.072891 0.189196 0.043481  _ ],[-0.065695 0.035963 0.246013  _ ],[-0.062810 0.040557 0.395203  _ ],[-0.199598 0.299143 -0.006045  _ ],[-0.234749 0.269469 -0.022379  _ ],[-0.211400 0.158773 -0.126954  _ ],[-0.465351 0.081084 -0.372140  _ ],
10,[-0.209135 0.226028 0.014560  _ ],[-0.113677 0.025831 0.328781  _ ],[-0.118821 0.025325 0.450594  _ ],[-0.083090 0.027944 0.480974  _ ],[-0.081852 0.030440 0.537644  _ ],[-0.042417 0.033872 0.532905  _ ],[-0.193584 0.035836 0.429471  _ ],[-0.212999 0.035048 0.311498  _ ],[-0.271774 0.033264 0.141889  _ ],[-0.479222 0.249254 0.039590  _ ],
11,[-0.040913 0.207542 0.006359  _ ],[-0.028827 0.006742 0.399052  _ ],[-0.025380 0.007072 0.423240  _ ],[-0.018069 0.184581 0.015192  _ ],[-0.012714 0.009094 0.517572  _ ],[-0.004930 0.009106 0.475811  _ ],[-0.038482 0.011748 0.412008  _ ],[-0.033011 0.007004 0.329335  _ ],[-0.048021 0.011293 0.241936  _ ],[-0.154275 0.068015 0.216568  _ ],
12,[-0.406903 -0.195033 -0.338247  _ ],[-0.231069 -0.208620 -0.234308  _ ],[-0.229701 -0.174499 -0.229282  _ ],[-0.167715 -0.199513 -0.144315  _ ],[-0.148213 -0.166135 -0.094743  _ ],[-0.115382 -0.176204 -0.128626  _ ],[-0.328621 -0.131127 -0.214176  _ ],[-0.394456 -0.135430 -0.228832  _ ],[-0.396020 -0.169200 -0.280368  _ ],[-0.513895 -0.169215 -0.557348  _ ],
13,[-0.427777 -0.262765 -0.327376  _ ],[-0.276654 -0.273324 -0.241738  _ ],[-0.263000 -0.263488 -0.186847  _ ],[-0.220640 -0.245323 -0.225424  _ ],[-0.183680 -0.249267 -0.148613  _ ],[-0.107706 -0.225325 -0.139937  _ ],[-0.355412 -0.176497 -0.285962  _ ],[-0.349609 -0.214622 -0.317812  _ ],[-0.427647 -0.226513 -0.326732  _ ],[-0.559552 -0.242294 -0.480922  _ ],
14,[-0.384339 -0.315752 -0.388393  _ ],[-0.293052 -0.307003 -0.306810  _ ],[-0.270304 -0.295374 -0.282419  _ ],[-0.224652 -0.275187 -0.263392  _ ],[-0.134734 -0.281730 -0.181585  _ ],[-0.204600 -0.275142 -0.179044  _ ],[-0.320549 -0.254022 -0.320744  _ ],[-0.380611 -0.277344 -0.354277  _ ],[-0.383980 -0.324522 -0.368993  _ ],[-0.561137 -0.336774 -0.500013  _ ],
