,A,2,3,4,5,6,7,8,9,10,
5,[100 1158 113 0],[144 1619 178 0],[141 1625 146 0],[176 1728 169 0],[180 1657 190 0],[151 1812 145 0],[174 1753 175 0],[168 1602 148 0],[163 1640 176 0],[568 6328 577 0],
6,[116 1093 114 0],[146 1548 146 0],[176 1605 143 0],[171 1522 156 0],[167 1836 156 0],[191 1633 160 0],[166 1701 152 0],[175 1650 158 0],[167 1664 166 0],[610 6386 601 0],
7,[239 2374 251 0],[309 3406 332 0],[350 3329 319 0],[314 3361 353 0],[333 3484 344 0],[328 3363 366 0],[312 3341 345 0],[357 3318 341 0],[347 3338 315 0],[1309 13049 1244 0],
8,[234 2446 236 0],[346 3538 347 0],[340 3439 346 0],[347 3642 348 0],[340 3475 369 0],[343 3455 400 0],[331 3740 377 0],[358 3511 346 0],[346 3586 332 0],[1312 13262 1236 0],
9,[366 3676 322 0],[486 4575 1263 0],[522 482 5466 0],[528 5423 519 0],[512 531 5549 0],[517 521 5430 0],[544 5153 536 0],[565 5293 515 0],[496 5483 510 0],[1855 20471 1901 0],
10,[413 2526 1795 0],[502 498 5704 0],[560 522 5703 0],[552 515 5716 0],[564 536 6064 0],[515 517 5740 0],[503 517 5702 0],[527 539 5529 0],[519 550 5730 0],[1970 21485 2036 0],
11,[50 1168 66 0],[88 78 1574 0],[68 72 1370 0],[79 1716 94 0],[93 87 1460 0],[51 79 1200 0],[102 88 1622 0],[84 90 1523 0],[84 130 1644 0],[359 386 6477 0],
12,[906 9694 935 0],[1379 10503 3635 0],[2837 10524 2152 0],[2004 1216 12091 0],[2257 1261 11837 0],[1443 1277 11995 0],[1274 10608 3924 0],[1312 12672 1629 0],[1218 13310 1305 0],[4746 52089 4917 0],
13,[1006 10194 1068 0],[1734 1486 13996 0],[2064 2130 12203 0],[12808 1301 1528 0],[4681 1341 9736 0],[2978 1351 10651 0],[1377 13072 2716 0],[1357 13571 1955 0],[1372 14629 1648 0],[5170 57373 4967 0],
14,[853 8987 1559 0],[5073 1307 8189 0],[5195 1158 8152 0],[7383 1122 4851 0],[7915 1173 4336 0],[7781 1177 3625 0],[1130 5989 8672 0],[1267 11668 2729 0],[1263 12859 2689 0],[4546 54620 4808 0],
15,[1084 8596 2807 0],[8396 1165 5672 0],[9805 1206 4031 0],[11812 1245 1267 0],[10256 1176 1958 0],[7958 1160 3986 0],[1234 1166 13940 0],[1242 1672 14164 0],[1449 12970 3052 0],[4981 57569 6242 0],
16,[1183 1734 8804 0],[8297 1101 3871 0],[10735 1037 1601 0],[9597 1028 1382 0],[9931 1049 1035 0],[8232 972 1734 0],[1105 1088 12443 0],[1286 1119 13105 0],[1678 2352 12719 0],[4478 47031 14183 0],
17,[2992 1700 7398 0],[11552 1063 1034 0],[11652 1080 1099 0],[10393 1099 1068 0],[10045 1095 1082 0],[9846 1074 1024 0],[12204 1097 1187 0],[2888 1106 11449 0],[9009 1310 6529 0],[60805 4357 4666 0],
18,[9416 667 696 0],[9245 930 927 0],[8889 956 961 0],[8727 995 903 0],[7932 898 900 0],[7920 978 897 0],[10417 981 923 0],[10717 965 967 0],[12738 975 1047 0],[54029 3912 3902 0],
19,[8887 729 714 0],[8730 887 934 0],[7821 926 946 0],[8186 924 972 0],[7107 937 919 0],[6560 902 919 0],[9984 989 917 0],[10766 943 960 0],[11756 966 1035 0],[53321 3930 3986 0],
20,[3875 242 237 0],[1194 229 266 0],[1258 250 233 0],[552 248 253 0],[478 253 270 0],[529 252 249 0],[2423 284 281 0],[2921 285 293 0],[4422 306 335 0],[26451 1472 1493 0],
21,[3405 338 0 0],[1243 343 0 0],[1275 357 0 0],[1024 341 0 0],[521 320 0 0],[521 328 0 0],[2524 375 0 0],[3066 378 0 0],[4290 449 0 0],[20784 1796 0 0],
A-2,[113 1062 108 0],[143 1598 168 0],[162 1717 199 0],[160 165 1618 0],[164 1586 356 0],[164 156 1741 0],[162 1794 160 0],[166 1750 173 0],[186 1653 160 0],[607 6547 591 0],
A-3,[129 1235 118 0],[168 1882 186 0],[165 1530 378 0],[159 1590 181 0],[156 177 1850 0],[181 184 1740 0],[159 1831 195 0],[155 1760 169 0],[184 1763 155 0],[639 6838 645 0],
A-4,[134 1222 107 0],[182 1791 205 0],[180 1746 198 0],[153 1491 267 0],[173 1684 347 0],[174 175 1705 0],[209 1886 180 0],[169 1859 178 0],[186 2003 156 0],[704 7204 719 0],
A-5,[126 1330 112 0],[184 1948 249 0],[169 2055 212 0],[199 171 1905 0],[170 1581 502 0],[187 175 1838 0],[202 2156 171 0],[181 2104 192 0],[213 2083 231 0],[726 7766 685 0],
A-6,[129 1536 143 0],[217 2301 211 0],[185 2285 313 0],[194 190 1989 0],[199 204 2169 0],[168 186 1829 0],[191 2344 200 0],[208 2428 206 0],[187 2377 199 0],[762 8809 754 0],
A-7,[142 1707 145 0],[2611 209 205 0],[194 198 2555 0],[2020 199 196 0],[223 197 2413 0],[214 216 2068 0],[2624 197 203 0],[2693 204 213 0],[200 2604 223 0],[772 9807 836 0],
A-8,[1847 126 158 0],[2709 209 248 0],[198 225 2686 0],[2202 214 189 0],[2421 206 204 0],[2050 196 185 0],[2788 194 248 0],[2561 226 193 0],[2867 236 244 0],[2072 9202 783 0],
A-9,[1935 128 155 0],[2570 229 237 0],[2388 184 227 0],[2203 202 197 0],[207 215 2107 0],[1723 212 218 0],[2775 229 228 0],[2717 231 229 0],[2915 232 235 0],[11978 853 827 0],
A-10,[1075 74 71 0],[1055 91 94 0],[1232 119 114 0],[340 88 115 0],[922 70 85 0],[90 99 577 0],[1196 110 117 0],[1203 109 110 0],[1381 124 94 0],[7471 480 466 0],
A-A,[39 36 38 949],[57 54 273 1083],[60 50 54 1697],[57 50 710 131],[58 53 97 1772],[49 55 62 1609],[63 55 42 1712],[68 52 58 1667],[52 63 54 1833],[227 205 243 6244],
2-2,[38 40 36 1139],[51 53 50 1414],[63 62 54 1761],[47 49 63 1652],[58 60 54 1438],[82 43 54 1742],[78 57 70 1705],[44 53 82 1611],[59 692 64 123],[202 219 233 6105],
3-3,[40 42 36 1077],[60 52 66 1695],[58 53 71 1312],[67 65 70 1690],[56 50 70 1800],[45 43 77 1610],[51 49 53 1667],[52 719 61 133],[60 74 53 1550],[220 235 235 6156],
4-4,[42 455 44 70],[62 693 63 102],[54 739 49 127],[53 598 54 85],[43 56 55 1716],[73 50 689 117],[63 716 57 108],[48 681 55 105],[53 64 45 1553],[237 187 248 5914],
5-5,[40 461 47 68],[58 71 720 102],[53 66 674 84],[70 48 669 108],[51 59 608 99],[64 56 734 111],[62 64 702 147],[67 41 697 131],[66 687 49 124],[217 2568 212 419],
6-6,[57 34 51 1129],[69 54 59 1560],[76 53 50 1719],[53 50 43 1680],[58 69 118 1577],[53 52 52 1501],[54 59 60 1616],[67 49 61 1588],[51 60 56 1587],[198 203 216 5901],
7-7,[45 41 41 1042],[61 61 62 1828],[67 59 100 1695],[43 53 50 1638],[61 46 74 1663],[60 67 64 1721],[67 63 62 1465],[63 57 46 1640],[61 66 49 1762],[222 205 215 6159],
8-8,[42 46 30 1181],[47 74 70 1728],[124 66 61 1387],[50 70 65 1680],[59 51 60 1693],[58 63 64 1673],[54 76 106 1505],[48 50 63 1327],[58 51 53 1550],[200 184 223 6338],
9-9,[41 37 37 1285],[702 56 51 105],[74 65 53 1712],[661 56 54 142],[65 65 60 1664],[734 43 58 105],[754 45 66 121],[716 57 55 132],[49 51 36 1469],[201 203 234 6272],
10-10,[8417 681 636 1432],[11907 1021 1089 2139],[11913 1018 1001 2164],[11944 1035 1008 2101],[11987 1052 1003 2043],[11919 1087 1012 2198],[11933 1032 1017 2196],[11857 1013 963 2095],[11930 1003 1073 2191],[42674 3623 3740 7581],
