,A,2,3,4,5,6,7,8,9,10,
5,1233,1503,1483,1721,1764,1723,1723,1727,1802,6395,
6,1077,1526,1639,1532,1564,1694,1629,1688,1668,6348,
7,2348,3225,3214,3291,3314,3354,3289,3406,3310,12949,
8,2411,3403,3443,3531,3573,3473,3619,3535,3588,12931,
9,3797,5174,5483,5424,5249,5403,5466,5527,5465,20057,
10,3876,5533,5648,5852,5878,5643,5685,5617,5828,21525,
11,959,1147,1205,1261,1301,1080,1287,1634,1699,6461,
12,3197,6933,4298,8630,9343,9414,8084,6871,4354,48997,
13,5534,7460,5107,5563,8550,7384,8558,6757,5915,49044,
14,3945,6143,4434,5361,6795,5518,8259,4101,5646,36560,
15,4052,2763,6126,6803,7146,4555,9118,3955,6315,25783,
16,2721,2601,5737,6529,3137,3846,8314,3294,3804,17149,
17,2551,9124,10323,9653,9963,9692,2521,2471,6165,31449,
18,7727,8756,8668,8473,8368,7389,9029,9530,9071,46014,
19,7810,7860,7530,6952,6767,6940,7660,9493,10056,44497,
20,3057,1345,1064,909,637,592,1272,1838,2443,20103,
21,2260,1367,1195,953,752,632,1385,1949,2452,14176,
A-2,1118,1659,968,1693,1754,1604,1750,1757,1742,6461,
A-3,1227,1731,1579,1734,1768,1725,1821,1935,1859,6710,
A-4,1258,1548,1676,1683,1716,1424,1965,1921,1909,7264,
A-5,1351,1947,1756,1946,1710,1710,2041,2079,2189,7975,
A-6,1507,2205,2020,2197,1894,1716,2361,2269,2384,8816,
A-7,1723,2567,2287,2335,2057,1882,2636,2631,2671,9869,
A-8,1915,2623,2410,2399,2048,1752,2800,2650,2836,10664,
A-9,1956,2457,2152,2119,1705,1533,2402,2869,2872,11184,
A-10,1195,1086,590,907,585,173,1226,1231,1400,6916,
A-A,1000,1272,717,1585,1633,719,1587,1656,1705,6169,
2-2,1187,1485,711,1727,1591,1738,1672,1797,1768,6000,
3-3,1199,719,1575,1737,1651,1757,1730,1700,1768,6098,
4-4,507,678,564,626,706,700,696,714,666,6094,
5-5,456,697,723,690,638,703,710,695,655,2509,
6-6,1180,1703,1693,1600,1696,1488,1583,1632,1547,5897,
7-7,1148,1596,1642,1621,1499,1813,1443,1511,1628,6143,
8-8,1114,1611,1704,1604,1685,1618,1595,1425,1671,6136,
9-9,1143,1679,1463,676,737,634,670,708,1514,6552,
10-10,8462,11904,11934,12059,11752,11954,11931,11759,11959,42659,
