,A,2,3,4,5,6,7,8,9,10,
5,[117 1233 116 0],[150 1503 158 0],[151 1483 164 0],[153 1721 160 0],[163 1764 180 0],[157 1723 176 0],[168 1723 160 0],[140 1727 176 0],[166 1802 178 0],[610 6395 624 0],
6,[113 1077 107 0],[147 1526 152 0],[175 1639 175 0],[141 1532 140 0],[160 1564 167 0],[173 1694 159 0],[176 1629 177 0],[170 1688 169 0],[146 1668 180 0],[628 6348 650 0],
7,[260 2348 242 0],[358 3225 341 0],[282 3214 327 0],[322 3291 338 0],[324 3314 284 0],[308 3354 357 0],[322 3289 360 0],[361 3406 325 0],[342 3310 360 0],[1225 12949 1298 0],
8,[223 2411 220 0],[341 3403 335 0],[356 3443 345 0],[358 3531 458 0],[349 3573 319 0],[341 370 3473 0],[347 3619 329 0],[347 3535 336 0],[347 3588 355 0],[1252 12931 1215 0],
9,[333 3797 387 0],[488 692 5174 0],[516 544 5483 0],[505 504 5424 0],[526 526 5249 0],[518 542 5403 0],[510 538 5466 0],[553 5527 550 0],[535 5465 508 0],[1938 20057 1951 0],
10,[355 3876 496 0],[520 541 5533 0],[488 515 5648 0],[532 537 5852 0],[528 562 5878 0],[534 553 5643 0],[514 497 5685 0],[548 557 5617 0],[530 584 5828 0],[1941 21525 2159 0],
11,[59 959 322 0],[82 262 1147 0],[70 94 1205 0],[69 73 1261 0],[86 91 1301 0],[72 85 1080 0],[96 71 1287 0],[95 82 1634 0],[99 127 1699 0],[371 335 6461 0],
12,[2161 6257 3197 0],[4142 4141 6933 0],[4298 3460 7193 0],[4045 2565 8630 0],[3490 1897 9343 0],[3785 1533 9414 0],[2434 5019 8084 0],[3028 6871 6099 0],[3524 8461 4354 0],[6074 48997 6758 0],
13,[2723 5534 3904 0],[4977 3762 7460 0],[5107 3499 7012 0],[5563 2550 7802 0],[4459 1988 8550 0],[5362 1916 7384 0],[3250 4400 8558 0],[3933 6118 6757 0],[4159 7116 5915 0],[8604 49044 8982 0],
14,[2673 4315 3945 0],[5191 3094 6143 0],[4434 2436 6696 0],[5330 2128 5361 0],[6795 1384 4505 0],[5378 1545 5518 0],[2648 3073 8259 0],[3379 4101 7431 0],[4211 5646 5715 0],[10979 36560 15125 0],
15,[2985 4052 4724 0],[5721 2763 6024 0],[6099 2437 6126 0],[6803 2114 5146 0],[7146 1662 4235 0],[7124 1455 4555 0],[2731 2859 9118 0],[3955 3818 7886 0],[4754 4982 6315 0],[15849 25783 23524 0],
16,[2721 3179 4853 0],[5137 2601 5401 0],[5737 2166 4819 0],[6529 1708 4118 0],[7317 1383 3137 0],[5961 1260 3846 0],[2782 2162 8314 0],[3294 2892 7856 0],[4409 3804 6293 0],[17959 17149 25033 0],
17,[3944 2551 4415 0],[9124 1471 2976 0],[10323 1106 1846 0],[9653 1118 1639 0],[9963 1086 1125 0],[9692 1099 1054 0],[9429 1111 2521 0],[4957 2471 6679 0],[5662 3133 6165 0],[31449 10581 19747 0],
18,[7727 781 1296 0],[8756 931 910 0],[8668 917 968 0],[8473 940 961 0],[8368 901 910 0],[7389 920 932 0],[9029 957 913 0],[9530 891 904 0],[9071 1418 2577 0],[46014 3836 4100 0],
19,[7810 751 747 0],[7860 937 887 0],[7530 878 920 0],[6952 908 844 0],[6767 941 918 0],[6940 859 931 0],[7660 924 943 0],[9493 1038 1030 0],[10056 994 1071 0],[44497 3857 3804 0],
20,[3057 245 264 0],[1345 248 286 0],[1064 269 269 0],[909 239 282 0],[637 268 265 0],[592 258 240 0],[1272 248 256 0],[1838 303 296 0],[2443 322 302 0],[20103 1394 1364 0],
21,[2260 299 0 0],[1367 342 0 0],[1195 351 0 0],[953 333 0 0],[752 326 0 0],[632 309 0 0],[1385 354 0 0],[1949 364 0 0],[2452 412 0 0],[14176 1665 0 0],
A-2,[89 1118 100 0],[173 1659 184 0],[190 968 624 0],[162 1693 191 0],[169 161 1754 0],[189 175 1604 0],[148 1750 187 0],[174 1757 172 0],[176 1742 180 0],[609 6461 601 0],
A-3,[111 1227 118 0],[166 1731 164 0],[148 169 1579 0],[154 177 1734 0],[176 157 1768 0],[154 162 1725 0],[174 1821 175 0],[166 1935 163 0],[176 1859 205 0],[639 6710 641 0],
A-4,[119 1258 117 0],[174 1548 435 0],[191 1676 174 0],[182 1683 173 0],[167 170 1716 0],[168 262 1424 0],[164 1965 174 0],[189 1921 213 0],[170 1909 194 0],[634 7264 665 0],
A-5,[118 1351 124 0],[180 1947 402 0],[171 1756 236 0],[186 1946 217 0],[168 195 1710 0],[179 177 1710 0],[217 2041 198 0],[165 2079 201 0],[192 2189 174 0],[691 7975 676 0],
