,A,2,3,4,5,6,7,8,9,10,
5,[-0.060740 0.017060 -0.121161  _ ],[-0.013909 0.055300 -0.095118  _ ],[-0.038562 0.060988 -0.063854  _ ],[-0.045380 0.066926 -0.068058  _ ],[-0.021002 0.091304 -0.074482  _ ],[-0.014145 0.087586 -0.073825  _ ],[-0.066620 0.075163 -0.160341  _ ],[-0.071431 0.054441 -0.171143  _ ],[-0.072961 0.035097 -0.142458  _ ],[-0.265411 0.075124 -0.549825  _ ],
6,[-0.082594 0.019007 -0.137952  _ ],[-0.030091 0.056604 -0.097312  _ ],[-0.026012 0.061265 -0.121765  _ ],[-0.009560 0.057907 -0.020298  _ ],[-0.015311 0.077188 -0.027667  _ ],[-0.014569 0.096640 -0.013739  _ ],[-0.084740 0.071725 -0.150189  _ ],[-0.056399 0.043419 -0.173508  _ ],[-0.069782 0.032178 -0.141592  _ ],[-0.211955 0.067120 -0.450784  _ ],
7,[-0.154140 0.030702 -0.231689  _ ],[-0.080811 0.075063 -0.139099  _ ],[-0.041494 0.069803 -0.080577  _ ],[-0.059962 0.083115 -0.102878  _ ],[-0.038680 0.105331 -0.016792  _ ],[-0.050897 0.115633 -0.036542  _ ],[-0.119823 0.096326 -0.149102  _ ],[-0.143786 0.060913 -0.300904  _ ],[-0.178706 0.042939 -0.267493  _ ],[-0.350429 0.063344 -0.680538  _ ],
8,[-0.116813 0.033072 -0.170223  _ ],[-0.096114 0.103625 -0.074795  _ ],[-0.065929 0.116329 -0.103103  _ ],[-0.055254 0.136072 -0.036635  _ ],[-0.054302 0.151508 -0.005727  _ ],[-0.040391 0.188383 0.013763  _ ],[-0.152157 0.224221 -0.041098  _ ],[-0.144048 0.100003 -0.093881  _ ],[-0.146067 0.047235 -0.201375  _ ],[-0.411657 0.051533 -0.570674  _ ],
9,[-0.176176 0.126877 -0.033790  _ ],[-0.115912 0.182030 0.004540  _ ],[-0.089078 0.025377 0.102373  _ ],[-0.117644 0.032791 0.200449  _ ],[-0.066295 0.028010 0.232563  _ ],[-0.044381 0.032311 0.291803  _ ],[-0.216275 0.308559 0.030853  _ ],[-0.225965 0.248670 -0.035549  _ ],[-0.216750 0.153140 -0.123083  _ ],[-0.464418 0.087683 -0.411036  _ ],
10,[-0.202837 0.237945 0.000077  _ ],[-0.076993 0.025763 0.418969  _ ],[-0.098095 0.027863 0.355913  _ ],[-0.107632 0.028144 0.517396  _ ],[-0.067370 0.028242 0.554178  _ ],[-0.057725 0.030065 0.576938  _ ],[-0.217348 0.034187 0.409287  _ ],[-0.217579 0.032792 0.285131  _ ],[-0.235665 0.027426 0.137667  _ ],[-0.478045 0.261039 0.077426  _ ],
11,[-0.044428 0.194395 -0.000238  _ ],[-0.026550 0.007858 0.425060  _ ],[-0.029431 0.005723 0.418358  _ ],[-0.003645 0.006106 0.410514  _ ],[-0.013343 0.006742 0.485315  _ ],[-0.001011 0.006679 0.472628  _ ],[-0.029065 0.008272 0.396619  _ ],[-0.044290 0.262023 0.015161  _ ],[-0.051565 0.285275 0.012356  _ ],[-0.161062 0.350966 0.070136  _ ],
12,[-0.400488 -0.170371 -0.314422  _ ],[-0.230793 -0.182102 -0.233684  _ ],[-0.220013 -0.218237 -0.144406  _ ],[-0.192434 -0.192171 -0.171666  _ ],[-0.134885 -0.174172 -0.157475  _ ],[-0.117874 -0.164330 -0.006996  _ ],[-0.351657 -0.129127 -0.187770  _ ],[-0.362601 -0.138698 -0.224786  _ ],[-0.355326 -0.160174 -0.351065  _ ],[-0.502630 -0.206017 -0.441173  _ ],
13,[-0.373151 -0.230230 -0.316053  _ ],[-0.294566 -0.243830 -0.295715  _ ],[-0.257165 -0.258282 -0.205081  _ ],[-0.200273 -0.246321 -0.241916  _ ],[-0.142337 -0.257030 -0.179730  _ ],[-0.151798 -0.243832 -0.128802  _ ],[-0.331623 -0.180858 -0.254419  _ ],[-0.366265 -0.237737 -0.296533  _ ],[-0.381472 -0.224045 -0.325638  _ ],[-0.501090 -0.260780 -0.523903  _ ],
14,[-0.402151 -0.322424 -0.402541  _ ],[-0.309824 -0.308948 -0.252111  _ ],[-0.268249 -0.270405 -0.253478  _ ],[-0.219859 -0.259846 -0.228741  _ ],[-0.147471 -0.257269 -0.206941  _ ],[-0.112186 -0.273396 -0.186028  _ ],[-0.308202 -0.269931 -0.304000  _ ],[-0.350149 -0.298590 -0.328110  _ ],[-0.400030 -0.318526 -0.378459  _ ],[-0.504821 -0.294990 -0.510842  _ ],
15,[-0.451232 -0.395591 -0.451566  _ ],[-0.269049 -0.335207 -0.315587  _ ],[-0.257858 -0.343137 -0.290793  _ ],[-0.203821 -0.347391 -0.260837  _ ],[-0.178600 -0.321794 -0.206741  _ ],[-0.186309 -0.310958 -0.182704  _ ],[-0.336046 -0.317724 -0.210892  _ ],[-0.349588 -0.348615 -0.279596  _ ],[-0.431463 -0.409451 -0.431532  _ ],[-0.535610 -0.413811 -0.487065  _ ],
16,[-0.470976 -0.469787 -0.468178  _ ],[-0.279884 -0.367012 -0.314426  _ ],[-0.228361 -0.361705 -0.281488  _ ],[-0.213343 -0.343736 -0.229786  _ ],[-0.151428 -0.356771 -0.204031  _ ],[-0.188314 -0.334326 -0.216352  _ ],[-0.290501 -0.344286 -0.205741  _ ],[-0.414943 -0.415113 -0.289696  _ ],[-0.455126 -0.455178 -0.381993  _ ],[-0.542686 -0.494398 -0.525053  _ ],
17,[-0.455911 -0.455609 -0.444051  _ ],[-0.162470 -0.436668 -0.254405  _ ],[-0.097825 -0.440006 -0.268362  _ ],[-0.045621 -0.407007 -0.270987  _ ],[-0.011695 -0.420328 -0.243249  _ ],[-0.039895 -0.385834 -0.170687  _ ],[-0.120129 -0.391145 -0.152697  _ ],[-0.381064 -0.425682 -0.344745  _ ],[-0.405049 -0.458440 -0.457618  _ ],[-0.447613 -0.575574 -0.462495  _ ],
18,[-0.074618 -0.327190 -0.253331  _ ],[0.088937 -0.443771 -0.279489  _ ],[0.116403 -0.419100 -0.264311  _ ],[0.173392 -0.423501 -0.321128  _ ],[0.200708 -0.409844 -0.260886  _ ],[0.274206 -0.441131 -0.263906  _ ],[0.396970 -0.423524 -0.225573  _ ],[0.125006 -0.415979 -0.225122  _ ],[-0.202207 -0.446946 -0.274694  _ ],[-0.175470 -0.660800 -0.507249  _ ],
19,[0.259588 -0.415183 -0.291090  _ ],[0.334297 -0.490547 -0.323173  _ ],[0.390809 -0.488522 -0.334043  _ ],[0.434191 -0.495732 -0.346742  _ ],[0.445194 -0.469984 -0.323449  _ ],[0.462463 -0.473953 -0.377601  _ ],[0.632390 -0.464878 -0.363842  _ ],[0.584103 -0.501222 -0.378563  _ ],[0.265822 -0.504540 -0.357615  _ ],[0.080593 -0.715208 -0.591061  _ ],
20,[0.631326 -0.190369 -0.162049  _ ],[0.496012 -0.170914 -0.155646  _ ],[0.268570 -0.186554 -0.168909  _ ],[0.243325 -0.199536 -0.145412  _ ],[0.259117 -0.183150 -0.169186  _ ],[0.269433 -0.179911 -0.172059  _ ],[0.680013 -0.203608 -0.197359  _ ],[0.731464 -0.220272 -0.190626  _ ],[0.769346 -0.218843 -0.212348  _ ],[0.558565 -0.676154 -0.590627  _ ],
21,[0.896157 -0.262989 0.000000  _ ],[0.735505 -0.280475 0.000000  _ ],[0.411117 -0.283349 0.000000  _ ],[0.320960 -0.261513 0.000000  _ ],[0.334550 -0.260034 0.000000  _ ],[0.362157 -0.259293 0.000000  _ ],[0.834222 -0.289773 0.000000  _ ],[0.898219 -0.321719 0.000000  _ ],[0.923818 -0.340457 0.000000  _ ],[0.961436 -0.845248 0.000000  _ ],
A-2,[-0.076944 0.055883 -0.078404  _ ],[-0.027184 0.096786 -0.009160  _ ],[-0.049853 0.104296 -0.015067  _ ],[-0.020057 0.003041 0.066172  _ ],[-0.035871 0.104136 0.007188  _ ],[-0.007701 0.005025 0.112436  _ ],[-0.076037 0.128808 -0.067713  _ ],[-0.075275 0.120683 -0.077867  _ ],[-0.113088 0.100733 -0.039383  _ ],[-0.234053 0.175710 -0.233529  _ ],
A-3,[-0.070128 0.061074 -0.084027  _ ],[-0.055511 0.090600 -0.006917  _ ],[-0.041170 0.105239 -0.026997  _ ],[-0.033109 0.003494 0.044125  _ ],[-0.024415 0.098746 -0.004720  _ ],[-0.028835 0.003589 0.126207  _ ],[-0.081742 0.133609 -0.028142  _ ],[-0.081815 0.129491 -0.047762  _ ],[-0.082217 0.106839 -0.031651  _ ],[-0.254640 0.164457 -0.208024  _ ],
A-4,[-0.071473 0.053856 -0.064199  _ ],[-0.023108 0.093505 -0.041283  _ ],[-0.041455 0.097637 -0.041181  _ ],[-0.029282 0.003331 0.038094  _ ],[-0.035486 0.004826 0.051891  _ ],[-0.010532 0.004724 0.199514  _ ],[-0.080557 0.136827 -0.009108  _ ],[-0.080843 0.114980 -0.042587  _ ],[-0.095654 0.103405 -0.095142  _ ],[-0.253608 0.148007 -0.216573  _ ],
A-5,[-0.079916 0.062663 -0.073877  _ ],[-0.049928 0.084575 0.004828  _ ],[-0.047235 0.094286 -0.009064  _ ],[-0.031530 0.067574 -0.008238  _ ],[-0.018863 0.004367 0.133884  _ ],[-0.026177 0.095670 -0.001887  _ ],[-0.054318 0.137106 -0.020858  _ ],[-0.080676 0.114979 -0.053107  _ ],[-0.108174 0.102123 -0.090726  _ ],[-0.293533 0.135930 -0.242586  _ ],
A-6,[-0.067173 0.066705 -0.043646  _ ],[-0.025802 0.090272 -0.034097  _ ],[-0.024784 0.102032 -0.000045  _ ],[-0.028976 0.002392 0.102713  _ ],[0.021765 0.003701 0.217807  _ ],[0.010541 0.003091 0.242261  _ ],[-0.009354 0.143470 -0.040294  _ ],[-0.066867 0.106569 -0.097782  _ ],[-0.079430 0.104852 -0.084592  _ ],[-0.234555 0.141655 -0.254139  _ ],
A-7,[-0.008256 0.070165 -0.025338  _ ],[0.017150 0.004970 0.121353  _ ],[0.140691 0.007814 0.015472  _ ],[0.006317 0.006594 0.236527  _ ],[0.051027 0.006431 0.329420  _ ],[0.054448 0.010721 0.365198  _ ],[0.398412 0.016349 0.025231  _ ],[0.103677 0.006895 0.013201  _ ],[-0.033555 0.096072 -0.039363  _ ],[-0.073932 0.133061 -0.196974  _ ],
A-8,[0.179002 0.006405 -0.046116  _ ],[0.360859 0.012947 0.011178  _ ],[0.381498 0.016022 0.045200  _ ],[0.366817 0.013757 0.034411  _ ],[0.066856 0.014426 0.434490  _ ],[0.089948 0.013973 0.437368  _ ],[0.598582 0.022028 0.097796  _ ],[0.535146 0.020239 0.042456  _ ],[0.289544 0.012224 0.017859  _ ],[0.021080 0.130944 -0.191501  _ ],
A-9,[0.577693 0.006078 0.011798  _ ],[0.597931 0.011030 0.054471  _ ],[0.561402 0.009518 0.092572  _ ],[0.516215 0.009413 0.065840  _ ],[0.566097 0.012145 0.066703  _ ],[0.123646 0.013534 0.533179  _ ],[0.725607 0.017580 0.084762  _ ],[0.747805 0.017031 0.037660  _ ],[0.730799 0.013737 -0.019308  _ ],[0.569326 0.075252 0.014913  _ ],
A-10,[0.630283 0.006714 0.002133  _ ],[0.604385 0.007373 0.036291  _ ],[0.651298 0.010213 0.050752  _ ],[0.191201 0.005286 0.020242  _ ],[0.273183 0.005975 0.051554  _ ],[0.443807 0.007091 0.078592  _ ],[0.674003 0.014479 0.048211  _ ],[0.661141 0.009096 0.063383  _ ],[0.715163 0.011288 0.026796  _ ],[0.969662 0.093078 0.069421  _ ],
A-A,[-0.025570 0.000706 -0.029472 0.105015],[-0.010809 0.001871 -0.014050 0.168336],[-0.010756 0.000946 -0.015627 0.199469],[-0.007643 0.001310 0.103529 0.004324],[-0.010591 0.001995 0.093828 0.004272],[-0.000544 0.001358 0.007914 0.182245],[-0.035164 0.001438 -0.023494 0.225227],[-0.029000 0.001175 -0.017114 0.199183],[-0.025329 0.000905 -0.021577 0.192376],[-0.081235 0.007849 -0.104510 0.405411],
2-2,[-0.026532 0.000038 -0.049108 0.015837],[-0.013673 0.000571 -0.040904 0.056527],[-0.018168 0.000979 -0.040792 0.069339],[-0.016832 0.001087 -0.026876 0.073327],[-0.011791 0.000833 -0.009939 0.088512],[-0.005769 0.001675 -0.011716 0.098496],[-0.034913 0.001500 -0.044966 0.068075],[-0.023457 0.000219 -0.052323 0.048988],[-0.025588 0.000328 -0.042814 0.029063],[-0.095284 0.002156 -0.262011 0.071260],
