,A,2,3,4,5,6,7,8,9,10,
5,[701 4229 736 0],[1049 5613 941 0],[1068 5575 971 0],[1099 5992 1110 0],[1133 6089 1034 0],[1071 5870 1102 0],[1053 5905 1142 0],[1075 5930 1101 0],[1116 5853 1078 0],[4052 20864 3904 0],
6,[759 4107 792 0],[1004 5537 1014 0],[1083 5796 1057 0],[1047 5544 1021 0],[1059 5963 1084 0],[1097 5738 1046 0],[1133 5540 1123 0],[1111 5793 1078 0],[1123 5849 1088 0],[3956 21580 3998 0],
7,[1554 8292 1570 0],[2098 11354 2219 0],[2153 11382 2118 0],[2096 11580 2068 0],[2117 11900 2131 0],[2127 11656 2225 0],[2251 11766 2187 0],[2156 11819 2239 0],[2127 12014 2188 0],[8011 43528 8055 0],
8,[1571 8546 1527 0],[2175 12059 2160 0],[2154 11903 2143 0],[2272 12461 2304 0],[2217 12008 2123 0],[2082 12085 2167 0],[2249 12181 2209 0],[2250 12312 2286 0],[2264 12350 2369 0],[8218 44737 8351 0],
9,[2364 12989 2377 0],[3303 18006 3262 0],[3381 18368 3608 0],[3365 18004 3975 0],[3277 16360 5919 0],[3326 14765 7101 0],[3302 18171 3358 0],[3280 18738 3350 0],[3402 18991 3504 0],[12555 68883 12543 0],
10,[2393 13755 2470 0],[3351 15023 8247 0],[3516 3482 19625 0],[3480 4250 18824 0],[3495 3492 20370 0],[3448 3513 19576 0],[3434 18384 4729 0],[3410 18941 3683 0],[3515 19834 3565 0],[13148 72863 12712 0],
11,[384 3729 413 0],[556 580 5226 0],[563 528 5400 0],[574 599 5523 0],[588 545 5572 0],[570 579 5001 0],[557 561 5039 0],[595 5176 612 0],[586 5369 591 0],[2276 19892 2237 0],
12,[5892 33602 5940 0],[8278 44426 9832 0],[8550 41997 12826 0],[8979 36950 17420 0],[11264 32696 19394 0],[8787 28821 24326 0],[8261 46604 8688 0],[8544 47646 8554 0],[8439 48230 8625 0],[31638 176369 31338 0],
13,[6149 36154 6175 0],[9119 45701 14973 0],[14449 32365 19689 0],[17777 22817 27090 0],[24819 10102 32166 0],[20162 10056 34324 0],[8803 49264 10081 0],[9100 51968 8979 0],[9092 52161 9027 0],[33276 195126 33053 0],
14,[5628 33961 5760 0],[17975 25430 19938 0],[26414 9468 25475 0],[37345 7588 13375 0],[39452 7680 12360 0],[36902 7697 11895 0],[8160 13923 41231 0],[8146 45437 11106 0],[8238 49656 8543 0],[30427 185068 30837 0],
15,[5944 35815 6457 0],[42878 8406 15493 0],[44421 8132 10385 0],[39519 7967 14168 0],[42866 7696 8131 0],[41137 7714 9210 0],[8176 9924 46840 0],[8559 12907 48039 0],[8765 46851 14743 0],[31647 193123 35430 0],
16,[5424 11616 28503 0],[44371 7495 7646 0],[40825 7161 8283 0],[39761 7136 7774 0],[39073 7209 7208 0],[34030 6708 9331 0],[7349 7427 43724 0],[7535 7611 47895 0],[7679 23583 34107 0],[30679 123115 92090 0],
17,[22947 5615 18687 0],[45705 7539 7537 0],[42863 7447 7345 0],[41360 7292 7351 0],[39807 7347 7172 0],[37580 7008 7256 0],[42876 7393 7654 0],[8781 7680 46836 0],[41624 7901 18376 0],[194599 29667 33355 0],
18,[31608 4820 4954 0],[39407 6662 6635 0],[36476 6411 6360 0],[33554 6285 6259 0],[32587 6143 6190 0],[31844 6089 6214 0],[37129 6592 6550 0],[41168 6384 6589 0],[46089 7039 6876 0],[174233 25625 25922 0],
19,[30508 4910 4908 0],[37728 6571 6603 0],[34710 6341 6522 0],[33639 6378 6286 0],[31866 6174 6167 0],[29750 6023 6241 0],[36154 6555 6486 0],[40647 6851 6954 0],[42722 6685 6712 0],[174716 26036 26244 0],
