,A,2,3,4,5,6,7,8,9,10,
5,4229,5613,5575,5992,6089,5870,5905,5930,5853,20864,
6,4107,5537,5796,5544,5963,5738,5540,5793,5849,21580,
7,8292,11354,11382,11580,11900,11656,11766,11819,12014,43528,
8,8546,12059,11903,12461,12008,12085,12181,12312,12350,44737,
9,12989,18006,18368,18004,16360,14765,18171,18738,18991,68883,
10,13755,15023,19625,18824,20370,19576,18384,18941,19834,72863,
11,3729,5226,5400,5523,5572,5001,5039,5176,5369,19892,
12,33602,44426,41997,36950,32696,24326,46604,47646,48230,176369,
13,36154,14973,32365,27090,32166,34324,49264,51968,52161,195126,
14,33961,25430,26414,37345,39452,36902,41231,45437,49656,185068,
15,35815,42878,44421,39519,42866,41137,46840,48039,46851,193123,
16,28503,44371,40825,39761,39073,34030,43724,47895,23583,123115,
17,18687,45705,42863,41360,39807,37580,42876,46836,41624,194599,
18,31608,39407,36476,33554,32587,31844,37129,41168,46089,174233,
19,30508,37728,34710,33639,31866,29750,36154,40647,42722,174716,
20,14426,13359,7400,7087,4951,4646,13464,16897,21343,82511,
21,12384,10122,7829,6745,5515,5144,9885,13862,17949,71524,
A-2,3792,5570,5987,6041,5871,3811,6014,5971,6066,21039,
A-3,4061,6241,5811,6266,5979,6017,6298,6388,6449,23525,
A-4,4278,6395,6418,6151,6566,5353,6606,6358,6607,25017,
A-5,4637,7119,7147,7238,6722,7187,7280,7388,7346,26798,
A-6,5046,8049,7624,7033,6350,7475,7905,7809,7736,29441,
A-7,5826,7242,8090,2008,5490,8045,8524,8676,8839,33284,
A-8,6116,9421,9382,9031,8397,8394,9039,9074,9551,35149,
A-9,6480,9849,10025,9503,9591,8185,8947,9955,9629,38571,
A-10,3736,5527,4525,4555,4282,3655,5273,5822,5987,24013,
A-A,3293,5652,5496,5723,5464,5591,5588,5398,5562,20641,
2-2,3797,4835,5695,5708,5566,5870,5369,5333,5855,8115,
3-3,3694,5782,5004,5711,5402,5475,5675,5436,5377,20360,
4-4,3774,2452,2468,2069,5636,2418,2330,2449,5446,1348,
5-5,1453,2488,2358,2394,2124,2402,2347,1745,2334,8764,
6-6,3712,5482,5647,5908,5731,4998,5640,5478,5539,20299,
7-7,3803,5671,5897,5805,5503,5674,4945,5438,5590,20786,
8-8,3631,5517,5417,5435,5495,5834,5683,4743,5453,20296,
9-9,3904,5522,5563,5421,5551,2451,2410,5703,4472,20378,
10-10,28776,41655,41029,41274,41657,41298,41347,41111,40881,146810,
