,A,2,3,4,5,6,7,8,9,10,
5,[-0.077727 0.021764 -0.153730  _ ],[-0.032558 0.057660 -0.077008  _ ],[-0.041720 0.065003 -0.073724  _ ],[-0.018275 0.077627 -0.092428  _ ],[-0.010750 0.079111 -0.019578  _ ],[-0.014654 0.103484 -0.037995  _ ],[-0.071446 0.072934 -0.154187  _ ],[-0.090031 0.048861 -0.168911  _ ],[-0.074520 0.039651 -0.163196  _ ],[-0.232050 0.073639 -0.435533  _ ],
6,[-0.068614 0.020437 -0.129276  _ ],[-0.041751 0.052100 -0.076872  _ ],[-0.026487 0.064573 -0.074838  _ ],[-0.016447 0.069199 -0.059969  _ ],[-0.038032 0.090135 -0.045521  _ ],[-0.022504 0.084957 -0.040937  _ ],[-0.094642 0.059572 -0.128452  _ ],[-0.082459 0.050158 -0.138259  _ ],[-0.069806 0.033195 -0.166010  _ ],[-0.233399 0.069653 -0.448014  _ ],
7,[-0.122462 0.033988 -0.222103  _ ],[-0.080550 0.069105 -0.115684  _ ],[-0.075888 0.074275 -0.031888  _ ],[-0.057684 0.085180 -0.080448  _ ],[-0.018876 0.107941 -0.029846  _ ],[-0.015072 0.123388 -0.044832  _ ],[-0.111590 0.084127 -0.130519  _ ],[-0.119874 0.055660 -0.226317  _ ],[-0.140440 0.043705 -0.269459  _ ],[-0.378380 0.061448 -0.698145  _ ],
8,[-0.108109 0.035538 -0.137764  _ ],[-0.092321 0.104474 -0.066626  _ ],[-0.055485 0.123440 -0.016085  _ ],[-0.047863 0.145727 0.001072  _ ],[-0.052573 0.150833 0.014053  _ ],[-0.038483 0.182067 0.012440  _ ],[-0.111643 0.212954 -0.078367  _ ],[-0.144375 0.096083 -0.118602  _ ],[-0.159637 0.048622 -0.225367  _ ],[-0.390765 0.057392 -0.538064  _ ],
9,[-0.182109 0.120934 -0.178047  _ ],[-0.123282 0.188717 -0.015132  _ ],[-0.082347 0.212591 0.018433  _ ],[-0.097978 0.029184 0.249304  _ ],[-0.052760 0.028676 0.236789  _ ],[-0.075709 0.034931 0.280527  _ ],[-0.206093 0.311549 0.032743  _ ],[-0.207412 0.259818 -0.006100  _ ],[-0.218447 0.151449 -0.128594  _ ],[-0.480692 0.085153 -0.394099  _ ],
10,[-0.198422 0.232432 0.013155  _ ],[-0.130400 0.026112 0.341682  _ ],[-0.085494 0.027394 0.359470  _ ],[-0.111403 0.024890 0.465574  _ ],[-0.072336 0.030345 0.503775  _ ],[-0.026806 0.029569 0.532693  _ ],[-0.205346 0.040856 0.412892  _ ],[-0.199741 0.034289 0.244369  _ ],[-0.211511 0.025557 0.162137  _ ],[-0.481338 0.260695 -0.040539  _ ],
11,[-0.043497 0.212912 0.009958  _ ],[-0.004901 0.007881 0.375726  _ ],[-0.020085 0.007535 0.420992  _ ],[-0.004615 0.006012 0.435923  _ ],[-0.007865 0.005560 0.512108  _ ],[0.005061 0.007773 0.563608  _ ],[-0.047070 0.014427 0.311234  _ ],[-0.044019 0.280928 0.006389  _ ],[-0.071699 0.269999 -0.015911  _ ],[-0.152659 0.344564 0.044611  _ ],
12,[-0.370693 -0.174642 -0.287296  _ ],[-0.258836 -0.207507 -0.260612  _ ],[-0.208741 -0.210829 -0.126496  _ ],[-0.191846 -0.192069 -0.059414  _ ],[-0.173992 -0.171151 -0.169798  _ ],[-0.097874 -0.193239 -0.013697  _ ],[-0.338065 -0.143316 -0.184183  _ ],[-0.337713 -0.151767 -0.257767  _ ],[-0.373132 -0.179817 -0.311465  _ ],[-0.532534 -0.182511 -0.487405  _ ],
13,[-0.380569 -0.227403 -0.313432  _ ],[-0.287306 -0.286422 -0.229564  _ ],[-0.266538 -0.265275 -0.188960  _ ],[-0.218664 -0.246027 -0.173199  _ ],[-0.141403 -0.232801 -0.207111  _ ],[-0.142440 -0.228791 -0.177414  _ ],[-0.320413 -0.185908 -0.277502  _ ],[-0.338086 -0.204866 -0.289804  _ ],[-0.406118 -0.233162 -0.350332  _ ],[-0.509121 -0.255697 -0.510492  _ ],
14,[-0.361114 -0.338079 -0.360202  _ ],[-0.334582 -0.334370 -0.306334  _ ],[-0.282693 -0.281450 -0.282754  _ ],[-0.182173 -0.276335 -0.225438  _ ],[-0.129403 -0.273056 -0.200612  _ ],[-0.179719 -0.260719 -0.178948  _ ],[-0.308926 -0.285092 -0.144056  _ ],[-0.339087 -0.256432 -0.337991  _ ],[-0.393825 -0.318957 -0.354842  _ ],[-0.546504 -0.337578 -0.461712  _ ],
15,[-0.448790 -0.405185 -0.446012  _ ],[-0.308005 -0.341924 -0.317293  _ ],[-0.220579 -0.339282 -0.289759  _ ],[-0.210483 -0.330647 -0.265579  _ ],[-0.143350 -0.315945 -0.199704  _ ],[-0.178459 -0.308635 -0.183469  _ ],[-0.356298 -0.324666 -0.221197  _ ],[-0.402074 -0.372677 -0.382887  _ ],[-0.430323 -0.413607 -0.430609  _ ],[-0.561630 -0.377540 -0.466581  _ ],
16,[-0.450612 -0.450598 -0.447994  _ ],[-0.278120 -0.375794 -0.310549  _ ],[-0.237972 -0.339792 -0.280218  _ ],[-0.172730 -0.351210 -0.254760  _ ],[-0.155476 -0.348876 -0.191896  _ ],[-0.188555 -0.309261 -0.200887  _ ],[-0.323362 -0.315799 -0.202771  _ ],[-0.359226 -0.359200 -0.320772  _ ],[-0.469420 -0.469931 -0.459577  _ ],[-0.547253 -0.494584 -0.522563  _ ],
17,[-0.474234 -0.474929 -0.466775  _ ],[-0.162668 -0.395869 -0.282316  _ ],[-0.091547 -0.403314 -0.268959  _ ],[-0.110728 -0.423072 -0.228178  _ ],[-0.043506 -0.423660 -0.227301  _ ],[-0.012155 -0.396683 -0.244446  _ ],[-0.127686 -0.376541 -0.166129  _ ],[-0.365618 -0.419379 -0.295954  _ ],[-0.437490 -0.450393 -0.449424  _ ],[-0.417509 -0.569957 -0.524414  _ ],
18,[-0.082940 -0.373404 -0.264704  _ ],[0.102989 -0.419523 -0.318175  _ ],[0.136873 -0.433762 -0.284490  _ ],[0.199350 -0.415476 -0.278295  _ ],[0.183736 -0.416827 -0.238440  _ ],[0.260876 -0.433339 -0.285096  _ ],[0.390988 -0.434479 -0.251192  _ ],[0.107688 -0.430623 -0.227663  _ ],[-0.193349 -0.468297 -0.288647  _ ],[-0.147976 -0.651005 -0.514925  _ ],
19,[0.267608 -0.406085 -0.327931  _ ],[0.384201 -0.449072 -0.354593  _ ],[0.383101 -0.480981 -0.387147  _ ],[0.417591 -0.464781 -0.369926  _ ],[0.435850 -0.485619 -0.347567  _ ],[0.474584 -0.486841 -0.384577  _ ],[0.633952 -0.500015 -0.311674  _ ],[0.646937 -0.510496 -0.346100  _ ],[0.274742 -0.476016 -0.334793  _ ],[0.063080 -0.738705 -0.595327  _ ],
20,[0.651071 -0.211084 -0.164115  _ ],[0.471793 -0.191125 -0.153878  _ ],[0.271895 -0.171144 -0.147983  _ ],[0.253276 -0.196940 -0.141799  _ ],[0.270443 -0.182129 -0.160287  _ ],[0.256591 -0.193602 -0.134808  _ ],[0.689450 -0.212123 -0.169131  _ ],[0.763590 -0.210649 -0.175367  _ ],[0.744021 -0.225142 -0.198905  _ ],[0.544547 -0.645943 -0.553861  _ ],
21,[0.904944 -0.273967 0.000000  _ ],[0.655231 -0.270326 0.000000  _ ],[0.399133 -0.257066 0.000000  _ ],[0.347971 -0.260774 0.000000  _ ],[0.365741 -0.265933 0.000000  _ ],[0.365957 -0.241292 0.000000  _ ],[0.814542 -0.284782 0.000000  _ ],[0.920581 -0.329814 0.000000  _ ],[0.929642 -0.361239 0.000000  _ ],[0.960476 -0.840214 0.000000  _ ],
A-2,[-0.075228 0.059004 -0.036393  _ ],[-0.022373 0.091559 0.001258  _ ],[-0.019559 0.093754 -0.007594  _ ],[-0.034583 0.002348 0.086903  _ ],[-0.029356 0.101003 -0.008681  _ ],[0.003648 0.004696 0.229663  _ ],[-0.047025 0.136666 -0.019881  _ ],[-0.068458 0.120633 -0.066733  _ ],[-0.086061 0.107041 -0.055046  _ ],[-0.226485 0.183249 -0.270455  _ ],
A-3,[-0.055532 0.059171 -0.064844  _ ],[-0.027390 0.101033 -0.014621  _ ],[-0.057416 0.086432 -0.023768  _ ],[-0.010333 0.005099 0.133568  _ ],[-0.007840 0.092434 0.004916  _ ],[-0.046499 0.004256 0.136221  _ ],[-0.082587 0.142278 -0.055149  _ ],[-0.072433 0.114716 -0.038283  _ ],[-0.062048 0.115799 -0.053391  _ ],[-0.245037 0.153692 -0.231847  _ ],
A-4,[-0.064676 0.053226 -0.047904  _ ],[-0.037626 0.096487 -0.007538  _ ],[-0.037963 0.082185 -0.016997  _ ],[-0.053515 0.075946 -0.016843  _ ],[-0.033221 0.002795 0.059022  _ ],[-0.008296 0.001994 0.064941  _ ],[-0.044141 0.140027 -0.031456  _ ],[-0.073534 0.104507 -0.029954  _ ],[-0.071703 0.105061 -0.097327  _ ],[-0.245818 0.151955 -0.203488  _ ],
A-5,[-0.066379 0.063704 -0.079337  _ ],[-0.039192 0.095951 -0.032306  _ ],[-0.054231 0.086355 -0.019566  _ ],[-0.036930 0.003184 0.035698  _ ],[-0.026650 0.096225 -0.004445  _ ],[-0.005212 0.004052 0.212634  _ ],[-0.071297 0.134970 -0.023436  _ ],[-0.090044 0.115488 -0.043429  _ ],[-0.124815 0.089254 -0.094565  _ ],[-0.252482 0.144668 -0.275654  _ ],
A-6,[-0.054730 0.064792 -0.091440  _ ],[-0.026174 0.091363 -0.012693  _ ],[-0.012708 0.086375 -0.002559  _ ],[-0.015180 0.079091 -0.005975  _ ],[-0.025736 0.005290 0.180718  _ ],[-0.014962 0.006839 0.190919  _ ],[-0.025733 0.138670 -0.000777  _ ],[-0.083335 0.116754 -0.056326  _ ],[-0.090719 0.108478 -0.051387  _ ],[-0.205295 0.131716 -0.193491  _ ],
A-7,[-0.011867 0.060551 -0.039166  _ ],[0.116861 0.005800 0.008597  _ ],[0.027096 0.008858 0.127170  _ ],[0.148190 0.006877 0.026116  _ ],[0.017489 0.008716 0.314668  _ ],[0.283744 0.008177 0.034163  _ ],[0.368141 0.014637 0.054871  _ ],[0.116273 0.005254 0.033774  _ ],[-0.047390 0.100266 -0.073717  _ ],[-0.095720 0.123391 -0.163321  _ ],
A-8,[0.241528 0.007064 -0.037119  _ ],[0.386645 0.017258 0.046944  _ ],[0.404680 0.014090 0.029103  _ ],[0.342888 0.014458 0.074063  _ ],[0.088865 0.011309 0.337499  _ ],[0.070320 0.015894 0.347082  _ ],[0.596609 0.027091 0.072681  _ ],[0.543205 0.017652 0.065116  _ ],[0.279178 0.010549 -0.039808  _ ],[0.031718 0.135069 -0.133922  _ ],
A-9,[0.540680 0.007887 -0.004411  _ ],[0.621394 0.013526 0.086768  _ ],[0.619936 0.012903 0.083994  _ ],[0.577355 0.011842 0.041639  _ ],[0.582596 0.013236 0.118629  _ ],[0.569771 0.009220 0.095308  _ ],[0.727957 0.016225 0.064304  _ ],[0.744064 0.014783 0.074691  _ ],[0.710318 0.011917 0.024078  _ ],[0.531605 0.064495 0.020495  _ ],
A-10,[0.634907 0.003781 0.015340  _ ],[0.608964 0.007048 0.022606  _ ],[0.100920 0.008315 0.370755  _ ],[0.500579 0.007879 0.060535  _ ],[0.075502 0.008560 0.424691  _ ],[0.145350 0.006219 0.040665  _ ],[0.662009 0.010224 -0.005977  _ ],[0.682518 0.009598 0.009040  _ ],[0.714740 0.010948 -0.006311  _ ],[0.956660 0.062997 0.139400  _ ],
