,A,2,3,4,5,6,7,8,9,10,
A-6,[-0.453406 0.135667 -0.549135  _ ],[-0.148811 0.159405 0.000663  _ ],[-0.149366 0.154972 0.084757  _ ],[-0.026365 0.144111 0.064709  _ ],[0.026032 0.192960 0.115348  _ ],[0.011457 0.206421 0.147972  _ ],[-0.083672 0.232329 0.073595  _ ],[-0.381142 0.206221 -0.184436  _ ],[-0.415908 0.159326 -0.450221  _ ],[-0.484467 0.141560 -0.294880  _ ],
A-7,[-0.150589 0.132238 -0.415479  _ ],[0.133448 0.179258 0.132955  _ ],[0.120683 0.186409 0.106329  _ ],[0.173336 0.204315 0.164945  _ ],[0.182657 0.200779 0.122572  _ ],[0.221658 0.251136 0.205105  _ ],[0.364467 0.285368 0.311012  _ ],[0.120434 0.220692 -0.076703  _ ],[-0.220270 0.156810 -0.430584  _ ],[-0.192480 0.144265 -0.239643  _ ],
A-8,[0.290146 0.195076 -0.076025  _ ],[0.411886 0.235316 0.127892  _ ],[0.399935 0.265701 0.268179  _ ],[0.393727 0.260036 0.314592  _ ],[0.484201 0.272017 0.291696  _ ],[0.463882 0.279913 0.363614  _ ],[0.585840 0.364977 0.469458  _ ],[0.595860 0.311827 0.121687  _ ],[0.318937 0.184608 0.008344  _ ],[0.016180 0.145312 -0.229152  _ ],
A-9,[0.619907 0.295610 -0.097594  _ ],[0.679296 0.306530 0.324652  _ ],[0.685866 0.299112 0.450447  _ ],[0.624358 0.306585 0.507938  _ ],[0.691239 0.302158 0.392061  _ ],[0.714934 0.316808 0.563612  _ ],[0.779895 0.373506 0.490610  _ ],[0.792054 0.378247 0.205043  _ ],[0.738397 0.327952 0.149302  _ ],[0.564848 0.259809 -0.000125  _ ],
A-10,[0.901116 0.370314 0.140096  _ ],[0.886953 0.368596 0.363305  _ ],[0.903264 0.400807 0.578539  _ ],[0.876630 0.366532 0.641647  _ ],[0.898703 0.361648 0.697521  _ ],[0.938222 0.413563 0.856858  _ ],[0.939827 0.414383 0.370799  _ ],[0.915134 0.423760 0.504322  _ ],[0.919375 0.342559 0.247913  _ ],[0.961017 0.348495 0.192582  _ ],
A-A,[-0.558002 0.146807 -0.487630 0.415419],[-0.232018 0.190866 0.085103 0.453280],[-0.287062 0.180405 0.128780 0.476170],[-0.230867 0.212575 0.014823 0.470843],[-0.162638 0.219339 0.030140 0.474987],[-0.064318 0.245384 -0.045152 0.514255],[-0.463183 0.242316 -0.300956 0.514203],[-0.443939 0.249511 -0.263089 0.463844],[-0.503051 0.212645 -0.299735 0.414221],[-0.563632 0.218094 -0.454154 0.386439],
2-2,[-0.563693 0.055545 -0.986505 0.096286],[-0.292124 0.092268 -0.514915 0.112979],[-0.280900 0.110056 -0.636291 0.127789],[-0.104406 0.135066 -0.336046 0.125766],[-0.151875 0.127314 -0.378897 0.159524],[-0.147786 0.158313 -0.061824 0.176505],[-0.444812 0.113938 -0.835899 0.126903],[-0.447632 0.131418 -1.051941 0.108433],[-0.501204 0.081972 -0.955111 0.080478],[-0.548707 0.074634 -1.151555 0.067036],
3-3,[-0.599676 0.050241 -1.102890 0.080498],[-0.302264 0.092369 -0.479292 0.106127],[-0.172677 0.098891 -0.494226 0.116110],[-0.202387 0.108022 -0.380802 0.142306],[-0.180196 0.105329 -0.310759 0.155148],[-0.112161 0.137385 -0.203247 0.198437],[-0.429550 0.090666 -0.836715 0.125180],[-0.401745 0.088287 -0.906158 0.106656],[-0.473785 0.074754 -0.809815 0.088807],[-0.574158 0.069831 -1.071524 0.054263],
4-4,[-0.570114 0.046900 -0.605723 0.078673],[-0.266752 0.132354 -0.106385 0.096860],[-0.165985 0.152618 -0.064631 0.118445],[-0.102942 0.173831 0.121148 0.116835],[-0.162447 0.167536 -0.130633 0.146474],[-0.150109 0.237575 0.054278 0.169265],[-0.486931 0.241968 -0.186374 0.108415],[-0.534659 0.155844 -0.467267 0.114559],[-0.498597 0.076809 -0.607270 0.066742],[-0.492764 0.047280 -0.677901 0.056788],
5-5,[-0.533425 0.273796 -0.149335 0.056252],[-0.305631 0.291691 0.271402 0.099316],[-0.249812 0.292813 0.525698 0.103653],[-0.149623 0.260494 0.455363 0.123972],[-0.089391 0.257809 0.391722 0.133988],[-0.058878 0.337271 0.512590 0.149146],[-0.493715 0.349535 0.330646 0.109203],[-0.460630 0.396587 0.293643 0.087641],[-0.499938 0.356615 0.057816 0.060540],[-0.598790 0.269958 -0.074528 0.059050],
6-6,[-0.507209 -0.102970 -0.467185 0.071929],[-0.259687 -0.140533 -0.265017 0.088467],[-0.243116 -0.150278 -0.162415 0.094121],[-0.158250 -0.150755 -0.101790 0.132937],[-0.112628 -0.193898 -0.219413 0.121915],[-0.068493 -0.136616 0.077543 0.158988],[-0.453192 -0.046334 -0.204788 0.098808],[-0.495252 -0.156236 -0.267539 0.087357],[-0.471703 -0.137136 -0.457785 0.070363],[-0.548432 -0.175927 -0.485137 0.056371],
7-7,[-0.629205 -0.316357 -0.373473 0.071675],[-0.211479 -0.291873 -0.279645 0.089115],[-0.144053 -0.296031 -0.214297 0.083806],[-0.076212 -0.276151 -0.109813 0.091328],[-0.129608 -0.279551 -0.148689 0.101320],[-0.109506 -0.244786 -0.196400 0.158444],[-0.452791 -0.278662 -0.129252 0.112904],[-0.435957 -0.318715 -0.191477 0.083770],[-0.520621 -0.300140 -0.511352 0.073257],[-0.534998 -0.353822 -0.357385 0.059971],
8-8,[-0.525887 -0.397667 -0.304867 0.065931],[-0.263528 -0.433736 -0.355898 0.119217],[-0.190077 -0.422855 -0.264294 0.139801],[-0.254277 -0.467430 -0.240992 0.183219],[-0.219177 -0.445793 -0.195077 0.174489],[-0.096637 -0.362728 -0.230375 0.233705],[-0.452012 -0.322657 -0.155390 0.240588],[-0.509294 -0.390057 -0.262955 0.141722],[-0.488890 -0.444268 -0.347255 0.069661],[-0.536583 -0.463111 -0.484705 0.053445],
9-9,[-0.037569 -0.501659 -0.319119 0.154043],[0.137573 -0.610812 -0.410825 0.208263],[0.130974 -0.570356 -0.453596 0.227183],[0.076192 -0.590086 -0.472539 0.247973],[0.186809 -0.548453 -0.462889 0.277654],[0.161017 -0.573090 -0.383921 0.300243],[0.404263 -0.512818 -0.343955 0.248416],[0.082721 -0.567805 -0.375703 0.250735],[-0.119086 -0.531486 -0.319175 0.165158],[-0.138811 -0.657750 -0.509254 0.084326],
10-10,[0.694169 -0.887087 -0.825202 0.283084],[0.590363 -0.864703 -0.766559 0.255956],[0.637498 -0.832213 -0.760473 0.290573],[0.611005 -0.839683 -0.783416 0.308719],[0.688986 -0.830886 -0.822069 0.321568],[0.651833 -0.805887 -0.794856 0.335645],[0.791121 -0.856363 -0.725854 0.353420],[0.816313 -0.885246 -0.771158 0.300076],[0.751745 -0.838483 -0.811996 0.303509],[0.540848 -0.793100 -0.720840 0.209880],
