,A,2,3,4,5,6,7,8,9,10,
A-10,[0.128343 0.000090 0.000397  _ ],[0.163599 0.000148 0.007164  _ ],[0.007467 0.000102 0.030026  _ ],[0.134788 0.000101 0.005174  _ ],[0.125791 0.000070 0.002580  _ ],[0.030293 0.000108 0.004388  _ ],[0.163158 0.000116 0.006160  _ ],[0.166583 0.000122 0.003381  _ ],[0.194355 0.000178 0.005957  _ ],[0.637107 0.001434 0.003579  _ ],
A-A,[-0.002794 0.000004 -0.001796 0.003858],[-0.001993 0.000016 -0.001398 0.010563],[-0.001094 0.000012 0.009137 0.000091],[-0.001592 0.000014 -0.001597 0.008977],[-0.001498 0.000021 0.000201 0.010593],[-0.000998 0.000019 0.027708 0.000063],[-0.002893 0.000012 -0.001596 0.011949],[-0.002693 0.000015 0.000001 0.011361],[-0.003290 0.000024 -0.001195 0.010420],[-0.012745 0.000129 -0.011838 0.090157],
2-2,[-0.002297 0.000001 -0.006784 0.000356],[-0.001296 0.000010 -0.004990 0.003746],[-0.000097 0.000007 -0.004988 0.004713],[-0.003392 0.000027 -0.004392 0.005496],[-0.001496 0.000033 -0.001794 0.005826],[-0.001195 0.000023 -0.000998 0.007192],[-0.003189 0.000002 -0.005381 0.004135],[-0.002194 0.000003 -0.005986 0.003274],[-0.001896 0.000878 -0.001995 0.000006],[-0.012373 0.000023 -0.025488 0.009406],
3-3,[-0.002893 0.000000 -0.004593 0.000360],[-0.001696 0.000011 -0.004583 0.003540],[-0.000599 0.000006 -0.003196 0.003957],[-0.000699 0.000031 -0.000999 0.005681],[-0.000897 0.000033 0.000202 0.005843],[-0.000004 0.000024 -0.003188 0.006975],[-0.003192 0.002193 -0.005383 0.000012],[-0.003290 0.000009 -0.001197 0.003441],[-0.004184 0.000848 -0.005190 0.000002],[-0.013049 0.000021 -0.021160 0.010086],
4-4,[-0.003194 0.000001 -0.002595 0.000347],[-0.002091 0.003915 -0.000600 0.000017],[-0.001796 0.004404 -0.000002 0.000020],[-0.000499 0.000034 -0.001199 0.004444],[-0.000300 0.005133 -0.000203 0.000035],[0.000098 0.000039 0.020468 0.000016],[-0.002493 0.008596 -0.003393 0.000011],[-0.003292 0.004084 -0.001996 0.000019],[-0.002694 0.001299 -0.004188 0.000006],[-0.010888 0.000030 -0.015040 0.008717],
5-5,[-0.001697 0.003683 -0.000005 0.000000],[-0.001793 0.000034 0.041026 0.000005],[-0.000300 0.000042 0.048271 0.000009],[-0.002590 0.000077 0.052371 0.000009],[-0.000798 0.000055 0.065333 0.000025],[-0.000100 0.000049 0.073892 0.000021],[-0.003292 0.000070 0.061500 0.000009],[-0.003291 0.000072 0.040776 0.000007],[-0.002692 0.000059 0.016954 0.000002],[-0.011672 0.050080 -0.000590 0.000016],
6-6,[-0.001698 -0.001379 -0.001397 0.000329],[-0.002193 -0.001663 -0.000200 0.003951],[-0.000203 -0.001180 -0.001993 0.005060],[-0.001597 -0.000957 -0.001493 0.005014],[-0.000899 -0.001770 -0.001598 0.005047],[-0.001596 -0.001762 -0.000048 0.005738],[-0.002594 -0.001712 -0.001995 0.004156],[-0.002889 -0.001747 -0.001096 0.003038],[-0.004883 -0.001573 -0.002893 0.001578],[-0.010773 -0.007037 -0.011566 0.008789],
7-7,[-0.002196 -0.001775 -0.000599 0.000366],[-0.002593 -0.003270 -0.000305 0.003959],[-0.002989 -0.002166 -0.003189 0.004584],[-0.001296 -0.002658 -0.002696 0.006289],[-0.000994 -0.002467 -0.002596 0.006247],[-0.001294 -0.002447 -0.000008 0.007307],[-0.002195 -0.003529 -0.001792 0.003819],[-0.002195 -0.004443 -0.002290 0.003280],[-0.001996 -0.003072 -0.002293 0.001342],[-0.014420 -0.009595 -0.009789 0.009741],
8-8,[-0.002595 -0.002288 -0.000997 0.000530],[-0.000599 -0.002549 -0.001299 0.008589],[-0.001694 -0.003354 -0.002389 0.010339],[-0.001095 -0.003069 -0.004485 0.010948],[-0.001597 -0.003562 -0.002694 0.011408],[-0.000200 -0.004420 -0.001594 0.013152],[-0.003290 -0.004117 -0.002793 0.018429],[-0.003094 -0.002741 -0.001496 0.007504],[-0.002394 -0.003465 -0.002892 0.002382],[-0.011200 -0.013606 -0.012090 0.008048],
9-9,[-0.000109 -0.002970 -0.001894 0.006192],[0.015565 -0.003857 -0.002891 0.000112],[0.013044 -0.004736 -0.002291 0.000076],[0.015348 -0.004560 -0.004585 0.000082],[0.023870 -0.006058 -0.001893 0.000178],[0.026977 -0.004639 -0.000996 0.000059],[0.044475 -0.004950 -0.002794 0.000193],[0.009236 -0.005332 -0.002689 0.000184],[-0.001099 -0.003450 -0.001496 0.011559],[-0.003657 -0.016779 -0.011875 0.028045],
10-10,[0.485597 -0.060236 -0.056072 0.001362],[0.546582 -0.093666 -0.078021 0.003305],[0.551476 -0.086971 -0.076370 0.003033],[0.560856 -0.085951 -0.079059 0.004079],[0.568489 -0.090426 -0.077488 0.004102],[0.596736 -0.093058 -0.083707 0.003727],[0.663789 -0.088350 -0.076306 0.004441],[0.673626 -0.087245 -0.073059 0.004080],[0.639363 -0.094063 -0.077569 0.003723],[0.564158 -0.283665 -0.233911 0.024219],
