,A,2,3,4,5,6,7,8,9,10,
17,[4002 2677 4182 0],[8644 1595 3236 0],[9769 1213 2125 0],[9400 953 1795 0],[9907 1026 1041 0],[9865 1022 1031 0],[9104 1083 2705 0],[4916 2571 6783 0],[5574 3101 6454 0],[34570 10165 18030 0],
18,[7846 712 1204 0],[9239 874 917 0],[8720 876 886 0],[8577 922 936 0],[7369 817 838 0],[7140 875 834 0],[9151 887 857 0],[9550 932 871 0],[8495 1675 2870 0],[46687 3604 4408 0],
19,[7605 668 667 0],[9039 940 936 0],[7836 915 899 0],[7094 814 884 0],[7299 900 868 0],[6854 823 850 0],[7555 928 865 0],[9643 933 1007 0],[10224 926 918 0],[45828 3680 3647 0],
20,[2951 216 223 0],[1281 249 234 0],[1139 234 254 0],[910 207 239 0],[668 233 227 0],[561 221 242 0],[1371 244 213 0],[1828 256 272 0],[2758 303 281 0],[20695 1151 1190 0],
21,[1917 256 0 0],[1330 337 0 0],[1254 338 0 0],[870 306 0 0],[690 278 0 0],[591 324 0 0],[1355 315 0 0],[1919 342 0 0],[3075 420 0 0],[16484 1641 0 0],
A-2,[83 1087 121 0],[146 1379 446 0],[180 1767 150 0],[170 152 1782 0],[148 176 1776 0],[148 159 1699 0],[134 1745 183 0],[176 1703 165 0],[163 1707 152 0],[633 6368 601 0],
A-3,[131 1170 108 0],[158 1856 168 0],[170 491 1371 0],[173 1734 189 0],[170 1617 340 0],[175 160 1816 0],[155 1877 176 0],[161 1860 164 0],[169 1862 175 0],[634 6922 617 0],
A-4,[112 1261 103 0],[184 1938 180 0],[171 1869 242 0],[168 1377 554 0],[176 1390 511 0],[178 162 1755 0],[149 1950 175 0],[183 1914 175 0],[165 2018 180 0],[690 7380 625 0],
A-5,[109 1401 117 0],[181 2036 246 0],[178 1900 197 0],[164 182 2032 0],[170 166 1942 0],[173 163 1778 0],[173 2097 249 0],[217 2137 192 0],[176 2136 185 0],[619 8088 696 0],
A-6,[128 1541 136 0],[199 1568 948 0],[192 172 2282 0],[186 210 2100 0],[194 195 2064 0],[154 163 1801 0],[176 2466 196 0],[192 2456 179 0],[175 2379 170 0],[713 8945 739 0],
A-7,[126 1677 127 0],[2602 223 205 0],[181 212 2500 0],[2242 163 199 0],[2220 190 223 0],[173 172 1929 0],[2545 205 188 0],[2689 205 216 0],[195 2779 219 0],[771 9987 780 0],
A-8,[1959 157 124 0],[2631 211 208 0],[2499 195 188 0],[195 199 2174 0],[2071 195 181 0],[220 204 1832 0],[2803 217 219 0],[2687 202 202 0],[2866 207 240 0],[10621 859 838 0],
A-9,[1924 170 130 0],[2574 223 226 0],[2232 223 255 0],[1884 201 217 0],[1970 207 253 0],[1808 174 209 0],[2392 195 220 0],[2808 228 244 0],[2957 212 218 0],[11390 844 832 0],
A-10,[1145 74 90 0],[1120 98 91 0],[934 100 89 0],[722 92 84 0],[788 88 106 0],[67 81 618 0],[1175 109 107 0],[1241 112 96 0],[1381 98 115 0],[6974 398 453 0],
A-A,[33 33 30 1101],[61 70 69 1650],[48 63 68 1690],[49 56 180 1513],[59 57 51 1722],[46 65 44 1766],[42 63 119 1564],[48 45 52 1596],[56 64 70 1514],[178 218 210 6390],
2-2,[39 487 38 73],[51 40 58 1385],[62 70 68 1746],[72 62 76 1583],[69 59 48 1695],[51 64 55 1533],[60 88 57 1728],[51 69 60 1604],[69 45 44 1690],[220 199 215 6344],
3-3,[44 42 33 1045],[72 57 66 1780],[48 48 41 1451],[49 53 60 1554],[51 48 57 1733],[69 83 53 1689],[63 63 50 1731],[55 70 56 1621],[65 58 54 1659],[204 189 191 6189],
4-4,[44 463 33 80],[59 573 206 94],[55 58 70 1676],[47 62 656 74],[55 274 485 110],[71 63 709 126],[59 725 56 108],[62 714 59 119],[68 55 54 1608],[211 213 198 6120],
5-5,[46 37 482 79],[52 60 716 104],[59 67 699 108],[47 57 716 137],[48 46 671 78],[53 65 687 109],[44 40 701 127],[44 85 709 104],[58 552 210 118],[200 2611 215 328],
6-6,[40 40 29 1126],[53 52 58 1719],[48 60 47 1736],[49 45 44 1703],[55 56 71 1688],[52 42 58 1554],[47 55 64 1616],[49 59 51 1701],[49 64 51 1718],[217 212 183 6178],
7-7,[47 34 40 1162],[46 59 59 1618],[48 51 74 1873],[54 68 80 1679],[56 46 54 1689],[64 56 59 1710],[45 59 54 1435],[54 57 105 1695],[47 48 48 1630],[221 221 192 6148],
8-8,[53 29 27 1262],[48 49 67 1732],[65 53 53 1668],[55 52 63 1666],[44 48 55 1739],[59 58 61 1719],[46 66 135 1687],[53 49 51 1426],[42 54 62 1672],[217 226 215 6177],
9-9,[235 33 39 724],[674 55 54 103],[41 69 68 1811],[697 57 52 122],[91 53 49 1669],[716 66 60 84],[704 69 54 82],[688 55 47 106],[47 50 54 1396],[221 209 186 6141],
10-10,[8464 684 644 1413],[12162 1014 972 2049],[11964 978 1037 2117],[12138 992 1013 2149],[12008 919 963 2077],[12087 898 997 2167],[12047 983 1019 2013],[11994 971 961 1991],[12147 1029 949 2019],[42749 3495 3486 7514],
