,A,2,3,4,5,6,7,8,9,10,
5,1149,1660,1668,1784,1694,1720,1756,1738,1705,6464,
6,1167,1524,1785,1588,1665,1668,1689,1650,1758,6415,
7,2370,3281,3394,3342,3302,3329,3366,3496,3494,12992,
8,2579,3496,3437,3560,3585,3623,3642,3590,3640,13502,
9,3728,5321,5576,5309,5437,5411,5409,5486,5724,20797,
10,4006,5841,6051,5633,5620,5648,5978,5776,5788,19467,
11,1206,1603,1422,1277,1112,1025,1355,1678,1665,6607,
12,2902,8593,7629,2513,10709,11539,7736,6802,3347,48433,
13,2845,8325,5135,6491,2111,9174,8900,5906,7791,49766,
14,2730,4948,5433,4605,4770,5629,8773,7075,5578,37618,
15,3920,5873,5086,6569,7174,6547,8829,3573,6239,29610,
16,4845,5114,4800,3786,2999,1315,8784,3005,6530,15770,
17,4182,1595,1213,9400,9907,9865,9104,6783,3101,34570,
18,1204,9239,8720,8577,7369,7140,9151,9550,8495,46687,
19,7605,9039,7836,7094,7299,6854,7555,9643,10224,45828,
20,2951,1281,1139,910,668,561,1371,1828,2758,20695,
21,1917,1330,1254,870,690,591,1355,1919,3075,16484,
A-2,1087,1379,1767,1782,1776,1699,1745,1703,1707,6368,
A-3,1170,1856,491,1734,1617,1816,1877,1860,1862,6922,
A-4,1261,1938,1869,1377,1390,1755,1950,1914,2018,7380,
A-5,1401,2036,1900,2032,1942,1778,2097,2137,2136,8088,
A-6,1541,1568,2282,2100,2064,1801,2466,2456,2379,8945,
A-7,1677,2602,2500,2242,2220,1929,2545,2689,2779,9987,
A-8,1959,2631,2499,2174,2071,1832,2803,2687,2866,10621,
A-9,1924,2574,2232,1884,1970,1808,2392,2808,2957,11390,
A-10,1145,1120,934,722,788,618,1175,1241,1381,6974,
A-A,1101,1650,1690,1513,1722,1766,1564,1596,1514,6390,
2-2,487,1385,1746,1583,1695,1533,1728,1604,1690,6344,
3-3,1045,1780,1451,1554,1733,1689,1731,1621,1659,6189,
4-4,463,573,1676,656,274,709,725,714,1608,6120,
5-5,482,716,699,716,671,687,701,709,552,2611,
6-6,1126,1719,1736,1703,1688,1554,1616,1701,1718,6178,
7-7,1162,1618,1873,1679,1689,1710,1435,1695,1630,6148,
8-8,1262,1732,1668,1666,1739,1719,1687,1426,1672,6177,
9-9,724,674,1811,697,1669,716,704,688,1396,6141,
10-10,8464,12162,11964,12138,12008,12087,12047,11994,12147,42749,
