,A,2,3,4,5,6,7,8,9,10,
5,[114 1174 114 0],[152 1593 168 0],[171 1534 143 0],[170 1809 191 0],[157 1790 156 0],[163 1750 163 0],[167 1723 173 0],[170 1658 154 0],[158 1751 185 0],[606 5956 579 0],
6,[123 1154 98 0],[152 1523 154 0],[156 1663 157 0],[135 1591 148 0],[185 1576 171 0],[172 1656 175 0],[150 1641 155 0],[153 1644 172 0],[165 1775 160 0],[615 6211 616 0],
7,[228 2414 246 0],[329 3259 315 0],[307 3323 304 0],[323 3432 304 0],[321 3309 297 0],[371 3314 368 0],[348 3395 335 0],[332 3356 305 0],[356 3457 329 0],[1198 12413 1255 0],
8,[227 2539 243 0],[304 3547 297 0],[323 3456 344 0],[366 3509 347 0],[325 3558 318 0],[323 3518 343 0],[335 3470 339 0],[327 3467 336 0],[360 3656 368 0],[1324 12973 1213 0],
9,[354 3909 349 0],[484 5272 643 0],[510 5592 482 0],[509 5180 662 0],[492 5255 642 0],[505 5277 585 0],[522 5352 474 0],[514 5448 536 0],[490 5456 514 0],[1915 20262 1899 0],
10,[397 4092 348 0],[560 5019 1254 0],[540 4616 1634 0],[527 4949 1424 0],[529 744 5679 0],[469 2063 4404 0],[516 5508 820 0],[482 5542 661 0],[541 5697 790 0],[1939 21623 1960 0],
11,[54 1199 83 0],[79 100 1644 0],[105 92 1759 0],[82 1820 88 0],[97 93 1813 0],[85 86 1634 0],[85 1715 77 0],[84 930 821 0],[94 1773 91 0],[323 6113 368 0],
12,[811 9778 860 0],[1374 12996 1774 0],[1681 12030 2246 0],[1664 12494 2269 0],[4281 8258 3509 0],[1314 10779 4183 0],[1247 13450 1718 0],[1275 13850 1399 0],[1268 14396 1213 0],[4765 52149 4778 0],
13,[961 10650 1008 0],[1573 14107 2141 0],[2322 12213 2740 0],[1646 14587 1698 0],[12106 2960 2102 0],[4473 6312 6380 0],[1344 14501 2084 0],[1315 14456 1788 0],[1355 15564 1645 0],[5081 57570 5041 0],
14,[827 10369 863 0],[1720 12261 2568 0],[9025 4596 3475 0],[9448 1508 5283 0],[10495 2197 2174 0],[10398 2562 2512 0],[1204 12223 3289 0],[1183 13071 2418 0],[1246 14822 1287 0],[4555 54998 5145 0],
15,[867 10637 1281 0],[11289 3793 2692 0],[10491 3384 2961 0],[13283 1298 2879 0],[12279 1155 1645 0],[12134 1218 2509 0],[1238 9473 7210 0],[1248 15052 1836 0],[1249 15502 1642 0],[5018 57495 6518 0],
16,[820 8297 3029 0],[11593 1201 3578 0],[10983 1118 3326 0],[13297 1141 1178 0],[11467 1083 1164 0],[9960 1091 2693 0],[1119 1136 14438 0],[1593 10774 4996 0],[1841 13589 2391 0],[8479 40561 17247 0],
17,[10495 1504 1066 0],[14464 1158 1125 0],[13419 1076 1093 0],[13439 1157 1074 0],[11863 1134 1091 0],[12245 1089 1043 0],[14262 1072 1237 0],[11365 1162 5779 0],[15928 1198 2061 0],[57896 4506 7519 0],
18,[10269 720 762 0],[12384 1000 986 0],[11498 922 938 0],[11660 969 993 0],[9576 986 920 0],[10407 864 977 0],[12323 983 989 0],[13969 963 944 0],[14845 1085 1121 0],[53914 3901 3880 0],
19,[9677 729 757 0],[11977 982 1013 0],[11014 955 978 0],[10917 1010 956 0],[9194 878 938 0],[9498 921 916 0],[12398 982 1023 0],[13613 1011 1008 0],[14218 1040 1011 0],[53887 3931 3884 0],
20,[5114 293 269 0],[4695 284 291 0],[3853 264 278 0],[3940 279 284 0],[1376 254 246 0],[2116 267 243 0],[5604 319 282 0],[6752 363 368 0],[7276 380 375 0],[26604 1561 1546 0],
21,[4231 334 0 0],[3488 394 0 0],[2612 357 0 0],[3014 384 0 0],[1307 369 0 0],[1820 316 0 0],[4362 389 0 0],[5352 452 0 0],[6144 518 0 0],[21829 1875 0 0],
A-2,[115 1091 109 0],[155 1662 151 0],[149 1686 139 0],[171 1783 172 0],[162 1691 202 0],[162 1511 418 0],[163 1665 163 0],[154 1738 159 0],[175 1773 148 0],[585 6072 598 0],
A-3,[114 1198 121 0],[179 1849 190 0],[148 1776 170 0],[160 1946 180 0],[190 1887 164 0],[170 1905 176 0],[171 1781 174 0],[190 1742 151 0],[183 1941 169 0],[618 6692 649 0],
A-4,[109 1280 101 0],[159 1867 182 0],[168 1995 188 0],[173 1855 187 0],[172 1772 290 0],[174 1880 163 0],[180 1900 168 0],[180 1873 166 0],[185 2029 189 0],[687 7448 664 0],
A-5,[121 1345 101 0],[177 2158 239 0],[187 2148 180 0],[163 2115 333 0],[203 2008 197 0],[193 2016 327 0],[166 2154 183 0],[198 2126 205 0],[191 2154 197 0],[667 7875 714 0],
A-6,[140 1471 127 0],[176 2454 219 0],[192 2283 236 0],[205 2401 262 0],[167 2368 198 0],[160 1615 853 0],[196 2365 265 0],[216 2380 208 0],[182 2426 207 0],[693 8876 716 0],
A-7,[171 1703 131 0],[222 2675 256 0],[415 2508 206 0],[202 2450 510 0],[361 1234 1378 0],[299 2495 281 0],[2315 190 378 0],[216 2687 208 0],[200 2685 215 0],[767 9920 829 0],
