,A,2,3,4,5,6,7,8,9,10,
5,[1030 6384 1047 0],[1359 8601 1461 0],[1457 8339 1430 0],[1538 9005 1565 0],[1563 9349 1559 0],[1558 9271 1475 0],[1538 8817 1516 0],[1484 8642 1622 0],[1568 9055 1559 0],[5653 32543 5758 0],
6,[1104 6346 1096 0],[1446 8184 1422 0],[1526 8520 1478 0],[1454 8169 1494 0],[1546 8989 1539 0],[1610 8775 1552 0],[1556 8706 1611 0],[1513 8639 1603 0],[1577 8965 1508 0],[5752 33182 5537 0],
7,[2202 12629 2172 0],[3022 17484 3037 0],[3078 17304 3034 0],[3083 17357 2944 0],[3003 17509 3013 0],[3034 18186 3118 0],[3088 17777 3161 0],[3017 17571 3087 0],[3057 18140 3101 0],[11622 66400 11523 0],
8,[2160 13010 2167 0],[3022 18238 3083 0],[3080 18396 3167 0],[3221 18752 3285 0],[3146 18680 3294 0],[3139 18323 3263 0],[3283 18850 3156 0],[3193 18785 3149 0],[3137 18773 3154 0],[11883 68877 11706 0],
9,[3328 19944 3387 0],[4678 28305 4849 0],[4683 27656 5130 0],[4701 26837 5950 0],[4656 27157 6364 0],[4762 24609 8337 0],[4669 27771 4941 0],[4630 28376 4842 0],[4896 29419 4822 0],[17839 105995 17975 0],
10,[3395 21180 3503 0],[4915 26383 8466 0],[4856 22069 12937 0],[4765 18213 16517 0],[5036 5809 30007 0],[4945 4844 30234 0],[4891 28486 6559 0],[4902 29192 5536 0],[5005 30700 5088 0],[18342 112461 18584 0],
11,[584 5859 536 0],[804 7216 1800 0],[847 3835 5144 0],[781 6129 3055 0],[811 799 8627 0],[785 800 8444 0],[879 7074 1376 0],[848 7646 950 0],[819 8356 889 0],[3103 30148 3694 0],
12,[8480 52016 8453 0],[11715 69968 13938 0],[12550 67721 15605 0],[13200 60406 22524 0],[16461 50423 27935 0],[14817 49453 30714 0],[12095 69756 13706 0],[12176 72063 12264 0],[12336 73811 12111 0],[44760 275094 44739 0],
13,[8774 55741 8908 0],[15051 70177 21312 0],[15828 65683 20908 0],[36277 41200 26352 0],[38673 26508 36159 0],[45026 16104 38932 0],[12683 72530 18617 0],[12629 77726 14081 0],[12769 79241 13387 0],[47141 296733 47068 0],
14,[8266 52968 8399 0],[22147 54465 20379 0],[49328 14163 32892 0],[58050 12686 19697 0],[61904 11091 15730 0],[51586 11048 24661 0],[11297 59312 25301 0],[11581 69556 16849 0],[11677 75207 12709 0],[43132 283241 45123 0],
