,A,2,3,4,5,6,7,8,9,10,
5,6384,8601,8339,9005,9349,9271,8817,8642,9055,32543,
6,6346,8184,8520,8169,8989,8775,8706,8639,8965,33182,
7,12629,17484,17304,17357,17509,18186,17777,17571,18140,66400,
8,13010,18238,18396,18752,18680,18323,18850,18785,18773,68877,
9,19944,28305,27656,26837,27157,24609,27771,28376,29419,105995,
10,21180,26383,22069,18213,30007,30234,28486,29192,30700,112461,
11,5859,7216,3835,6129,8627,8444,7074,7646,8356,30148,
12,52016,69968,67721,60406,50423,49453,69756,72063,73811,275094,
13,55741,21312,65683,41200,26508,45026,72530,77726,79241,296733,
14,52968,54465,49328,58050,61904,51586,59312,69556,75207,283241,
15,51654,69825,66250,66601,65386,65004,70999,62315,77289,292745,
16,31248,60767,60973,63198,59328,56688,70044,11504,21493,227234,
17,41762,72155,68325,66041,62198,61244,69529,54037,64075,295640,
18,49948,62929,59025,56344,52829,50124,60953,67093,70022,271492,
19,49875,60365,55716,53350,49923,48415,58719,65922,66316,273704,
20,23686,23555,18496,14852,8607,7523,24558,29728,32111,130917,
21,20198,18874,14584,12657,8992,8122,19425,24808,26734,112185,
A-2,5894,8611,9146,8934,9146,9163,9001,8735,9032,33675,
A-3,6229,9622,9223,9821,9664,9721,9777,9613,9663,35312,
A-4,6530,9833,9902,9640,9988,9862,10133,10077,10416,38195,
A-5,7041,11047,11134,10896,10586,10995,11297,11344,11344,41060,
A-6,7859,12329,12098,12241,10441,11032,12202,11945,12207,45526,
A-7,8702,13489,13083,12584,11859,6520,11844,13486,13665,50864,
A-8,3622,14816,14852,13139,13220,13408,14257,14103,12219,54236,
A-9,10298,15201,15193,15241,15148,14257,14202,15186,15059,60679,
A-10,6383,8996,8446,8363,7177,6899,8339,8839,9347,37269,
A-A,5125,8671,8590,8992,8672,8609,8439,8408,8598,31973,
2-2,6035,7396,1812,5591,8854,8020,5368,2815,8420,26465,
3-3,5825,767,7543,8318,8960,8787,8407,7221,8551,7810,
4-4,5945,3680,3684,3227,3612,3572,3741,3723,8376,30279,
5-5,2615,1768,1173,3654,3260,3765,3091,3632,3610,13553,
6-6,5843,8657,8673,8788,8749,7259,8210,8677,8518,31066,
7-7,5646,8579,8339,8805,8728,8797,7555,8310,8456,31046,
8-8,5725,8866,8447,8684,8650,8694,8610,7709,8822,31692,
9-9,5966,8823,8404,8566,8038,7977,3703,8533,7495,31424,
10-10,43908,63314,63185,63304,63749,63309,63077,63192,62908,225742,
