,A,2,3,4,5,6,7,8,9,10,
15,[-0.843812 -0.235484 -1.234481  _ ],[-0.770259 -0.324893 -0.910935  _ ],[-0.698826 -0.289426 -1.037540  _ ],[-0.503064 -0.654009 -0.770062  _ ],[-0.628177 -0.200300 -0.626154  _ ],[0.059536 -0.450529 -0.906793  _ ],[-0.720830 -0.792349 -0.846395  _ ],[-0.845691 -0.651098 -0.827522  _ ],[-0.900641 -0.418026 -0.825365  _ ],[-0.721384 -0.348226 -0.896950  _ ],
16,[-0.754507 -0.743154 -0.782259  _ ],[-0.820409 -0.578948 -0.836529  _ ],[-0.597811 -0.819240 -0.901247  _ ],[-0.465423 -0.790429 -0.875356  _ ],[0.212748 -0.771812 -0.954005  _ ],[-0.272760 -0.760729 -0.947913  _ ],[-0.795360 -0.720536 -1.117772  _ ],[-0.835168 -0.701918 -0.736291  _ ],[-0.802387 -0.518201 -0.909393  _ ],[-0.936009 -0.380695 -1.088298  _ ],
17,[-0.721608 -0.859685 -0.832697  _ ],[-0.117914 -0.513499 -0.892879  _ ],[-0.223178 -0.667143 -0.645528  _ ],[-0.124899 -0.649605 -0.658513  _ ],[-0.086756 -0.339691 -0.821782  _ ],[0.294085 -0.615578 -0.127344  _ ],[0.031061 -0.683468 -0.800568  _ ],[-0.516700 -0.839390 -0.834029  _ ],[-0.324877 -0.843708 -0.774958  _ ],[-0.621402 -0.475589 -0.780980  _ ],
18,[-0.035606 -0.780522 -0.690741  _ ],[0.382516 -0.764889 -0.359179  _ ],[-0.309397 -0.687028 -0.728476  _ ],[0.094544 -0.690888 -0.712607  _ ],[0.321628 -0.716895 -0.646077  _ ],[0.362019 -0.655190 -0.708840  _ ],[0.195773 -0.671985 -0.500494  _ ],[0.199433 -0.605537 -0.171860  _ ],[-0.567678 -0.869090 -0.740633  _ ],[-0.197257 -0.619798 -0.689639  _ ],
19,[-0.022491 -0.646623 -0.948287  _ ],[0.194528 -0.781615 -0.964540  _ ],[0.302698 -0.704645 -0.684170  _ ],[0.293329 -0.638377 -0.873350  _ ],[0.485490 -0.938408 -0.578902  _ ],[0.495646 -0.709682 -0.636955  _ ],[0.568797 -0.800094 -0.919977  _ ],[0.418555 -0.869066 -0.361869  _ ],[0.283096 -0.487317 -0.592194  _ ],[0.415022 -0.655544 -0.934850  _ ],
20,[0.352715 -0.799254 -0.961994  _ ],[0.223842 -0.981827 -0.720992  _ ],[0.367119 -0.800710 -0.702200  _ ],[0.457742 -0.763617 -0.636214  _ ],[0.706119 -0.989962 -0.817255  _ ],[0.876475 -0.918738 -0.654220  _ ],[0.835733 -0.815036 -0.973274  _ ],[0.947204 -0.648305 -0.776506  _ ],[0.781424 -0.902887 -0.936679  _ ],[0.472754 -0.948288 -0.305766  _ ],
21,[0.859532 -1.000000 0.000000  _ ],[0.914338 -1.000000 0.000000  _ ],[0.838430 -1.000000 0.000000  _ ],[0.847398 -1.000000 0.000000  _ ],[0.996307 -1.000000 0.000000  _ ],[0.804581 -1.000000 0.000000  _ ],[0.959333 -1.000000 0.000000  _ ],[0.959670 -1.000000 0.000000  _ ],[0.978330 -1.000000 0.000000  _ ],[0.999994 -1.000000 0.000000  _ ],
A-2,[-0.421400 0.122272 -0.454537  _ ],[-0.299730 0.223818 -0.130113  _ ],[-0.297445 0.146766 -0.095433  _ ],[-0.493913 0.404190 0.041405  _ ],[-0.173192 0.152277 -0.342991  _ ],[-0.095527 0.241066 0.047243  _ ],[-0.295407 0.188230 -0.228577  _ ],[-0.632335 0.207766 -0.361378  _ ],[-0.377360 0.113950 -0.516366  _ ],[-0.287365 0.170885 -0.902650  _ ],
A-3,[-0.814971 0.211680 -1.064777  _ ],[-0.224765 0.188621 -0.242594  _ ],[-0.360552 0.131557 -0.132186  _ ],[-0.444962 0.210675 -0.040781  _ ],[-0.415323 0.278754 0.056032  _ ],[-0.217949 0.208218 -0.303830  _ ],[-0.312948 0.215674 -0.492903  _ ],[-0.577820 0.245865 -0.333051  _ ],[-0.686559 0.225014 -0.148242  _ ],[-0.436927 0.092559 -0.413529  _ ],
A-4,[-0.828610 0.144858 -0.690426  _ ],[-0.394810 0.104964 -1.137407  _ ],[-0.112603 0.237164 -0.509377  _ ],[-0.166992 0.192943 0.049501  _ ],[-0.371003 0.163371 -0.564723  _ ],[-0.198126 0.304534 -0.157116  _ ],[-0.201300 0.220330 -0.293642  _ ],[-0.824067 0.310891 -0.509784  _ ],[-0.290983 0.109634 -0.803253  _ ],[-0.437963 0.136397 -1.124865  _ ],
A-5,[-0.321558 0.107413 -0.521611  _ ],[-0.707536 0.111177 -0.954547  _ ],[-0.377905 0.121137 0.029095  _ ],[0.011897 0.219615 -0.457171  _ ],[-0.167959 0.213253 -0.040218  _ ],[-0.445524 0.228802 -0.240059  _ ],[-0.049151 0.149818 -0.904238  _ ],[-0.676579 0.264867 -0.810872  _ ],[-0.602618 0.116351 -0.201518  _ ],[-0.365908 0.197740 -0.390528  _ ],
A-6,[-0.675914 0.075283 -0.148059  _ ],[-0.139468 0.287995 -0.749278  _ ],[-0.034754 0.081542 -0.442593  _ ],[0.036818 0.113697 0.024970  _ ],[0.024395 0.234884 -0.129879  _ ],[-0.025798 0.357391 -0.352370  _ ],[0.015682 0.229066 -0.267885  _ ],[-0.325102 0.075213 0.037082  _ ],[-0.081164 0.164419 -1.231330  _ ],[0.021057 0.092733 -0.515353  _ ],
A-7,[-0.269713 0.165185 -0.360100  _ ],[-0.090843 0.146213 -0.268623  _ ],[0.032316 0.133083 -0.286931  _ ],[-0.142884 0.185038 -0.273678  _ ],[-0.318092 0.148174 -0.097743  _ ],[-0.110687 0.161115 -0.290228  _ ],[0.070623 0.307119 -0.037025  _ ],[-0.148748 0.326407 -0.053402  _ ],[-0.670342 0.130978 -0.183837  _ ],[-0.179030 0.082595 -0.647321  _ ],
A-8,[-0.056087 0.132641 -0.061904  _ ],[0.048542 0.168722 -0.215144  _ ],[0.066465 0.204527 -0.078520  _ ],[-0.075819 0.225859 -0.547007  _ ],[0.179040 0.178525 -0.207181  _ ],[0.321799 0.175303 0.185359  _ ],[0.101994 0.286845 0.152277  _ ],[0.013645 0.261333 0.239914  _ ],[0.098211 0.230811 -0.248944  _ ],[0.022127 0.271591 -0.293990  _ ],
A-9,[0.322629 0.246919 0.011815  _ ],[-0.023155 0.318619 -0.174329  _ ],[0.105391 0.245535 -0.028180  _ ],[0.744980 0.294376 -0.370292  _ ],[0.836655 0.310390 0.325828  _ ],[0.818819 0.290789 0.124467  _ ],[0.824251 0.310212 -0.165626  _ ],[0.598338 0.328227 -0.156077  _ ],[0.848484 0.489654 -0.142137  _ ],[0.648842 0.253882 -0.085958  _ ],
A-10,[0.987149 0.144253 -0.552213  _ ],[0.876871 0.380184 0.521580  _ ],[0.973695 0.399806 0.667660  _ ],[0.868993 0.621082 0.738157  _ ],[0.888604 0.371812 0.584494  _ ],[0.985025 0.228600 0.109159  _ ],[0.990799 0.391464 0.331646  _ ],[0.888531 0.283723 0.692556  _ ],[0.922726 0.344608 -0.383483  _ ],[0.909375 0.352548 0.845261  _ ],
A-A,[-0.412632 0.133570 -0.621739 0.438631],[-0.576330 0.224256 0.258113 0.492322],[-0.142211 0.221910 -0.321120 0.393951],[-0.299674 0.276830 0.252838 0.430566],[-0.269971 0.235064 -0.416105 0.372658],[-0.405151 0.339274 -0.130607 0.647279],[-0.570912 0.281990 -0.062103 0.601456],[-0.322210 0.216739 0.102359 0.472732],[-0.349857 0.261175 -0.191505 0.463141],[-0.595431 0.141558 -0.211430 0.527601],
2-2,[-0.771244 0.129234 -1.374198 0.052720],[-0.280671 0.064398 -0.588780 0.139062],[-0.465497 0.122188 -1.008104 0.066839],[-0.373205 0.106055 -0.556472 0.062562],[-0.124279 0.166163 0.041387 0.055939],[-0.358414 0.125980 -0.284747 0.070817],[-0.486035 0.167696 -0.852864 0.095870],[-0.494247 0.076976 -0.909628 0.103012],[-0.378405 0.113158 -1.021367 0.073923],[-0.165229 0.110168 -1.112580 0.024917],
3-3,[-0.577636 0.106481 -1.537726 0.046102],[-0.525413 0.052574 -1.135175 0.064915],[-0.452933 0.059602 -0.979607 0.053722],[-0.552721 0.058664 -0.539328 0.094141],[-0.266684 0.140216 0.003002 0.076734],[-0.308360 0.146026 -0.052486 0.088185],[-0.341442 0.052133 -1.116343 0.194473],[-0.152731 0.059070 -1.235092 0.169462],[-0.627539 0.041757 -1.085311 0.055427],[-0.524318 0.059875 -1.304378 0.030994],
4-4,[-0.768960 0.039595 -0.506647 0.039336],[-0.507782 0.158357 -0.294187 0.043713],[-0.492754 0.139689 -0.532754 0.042322],[-0.456714 0.159189 -1.235067 0.055034],[-0.144754 0.121713 -0.177678 0.105360],[-0.010265 0.077705 -0.184506 0.196116],[-0.759856 0.221305 -0.734599 0.108953],[-0.481906 0.204124 -0.664069 0.049353],[-0.620989 0.113430 -0.632890 0.023621],[-0.575221 0.012439 -0.974400 0.012583],
5-5,[-0.697392 0.274544 -0.095427 0.049867],[-0.045570 0.272941 0.143810 0.148391],[-0.375631 0.361611 -0.039430 0.097665],[-0.096594 0.439400 -0.195152 0.078059],[-0.252295 0.193467 -0.159255 0.108370],[-0.280173 0.370237 0.199036 0.261882],[-0.509299 0.431412 0.187489 0.096202],[-0.102605 0.433847 0.146356 0.125546],[-0.401309 0.500290 0.011216 0.096827],[-0.677204 0.256859 -0.556686 0.082558],
6-6,[-0.902178 -0.210481 -0.744837 0.030036],[-0.415395 -0.210258 -0.450176 0.075714],[-0.488780 -0.101380 -0.000751 0.110849],[-0.002514 -0.180959 -0.109306 0.116628],[0.039276 -0.007242 -0.104138 0.129340],[-0.424068 -0.124048 -0.110018 0.054402],[-0.585911 -0.188394 -0.500412 0.126693],[-0.294660 -0.419807 -0.984832 0.088196],[-0.505333 -0.233437 -0.303719 0.081674],[-0.430831 -0.396846 -0.484743 0.069757],
7-7,[-0.734845 -0.259363 -0.523764 0.085944],[-0.294339 -0.163443 -0.734409 0.076973],[-0.199991 -0.242495 -0.034406 0.089727],[-0.399692 -0.638440 -0.205529 0.143695],[-0.253273 -0.105173 -0.591416 0.091606],[-0.271911 -0.296769 -1.139670 0.189299],[-0.478718 0.004023 -0.100897 0.109289],[-0.408945 -0.411746 -0.393127 0.092666],[-0.382460 -0.356085 -0.749889 0.048480],[-0.428194 -0.114867 -0.305841 0.033488],
8-8,[-0.655390 -0.307514 -0.513068 0.074026],[-0.141581 -0.294975 -0.397289 0.087581],[-0.450386 -0.525478 -0.255824 0.096082],[-0.575876 -0.415177 -0.411105 0.189934],[-0.103993 -0.308273 -0.240667 0.300497],[0.099248 -0.493464 -0.241826 0.242884],[-0.446165 -0.669465 -0.726788 0.230370],[-0.588085 -0.496279 -0.353280 0.142680],[-0.701140 -0.454664 -0.180338 0.023796],[-0.477858 -0.333589 -0.139471 0.060163],
9-9,[-0.262645 -0.646320 -0.473780 0.186241],[0.008892 -0.690336 -0.411603 0.204282],[0.080533 -0.777418 -0.306884 0.209217],[-0.123079 -0.531698 -0.379154 0.323512],[0.084278 -0.444594 -0.551606 0.121999],[-0.063775 -0.496254 -0.698339 0.145475],[-0.085836 -0.318565 -0.662889 0.245508],[-0.146943 -0.670490 -0.209140 0.176635],[-0.274759 -0.620715 -0.502075 0.157668],[-0.136614 -0.556046 -0.776783 0.088903],
10-10,[0.600996 -0.972536 -0.812470 0.151721],[0.693272 -0.856925 -0.836205 0.108339],[0.591434 -0.998328 -0.753562 0.220620],[0.823516 -0.922582 -0.930761 0.157695],[0.757954 -0.884384 -0.732648 0.123157],[0.749895 -0.993064 -0.863304 0.302477],[0.398338 -0.943374 -0.857034 0.297043],[0.727837 -0.495625 -0.669842 0.342665],[0.644189 -0.934537 -0.978176 0.347008],[0.661636 -0.559370 -0.954252 0.157691],
