,A,2,3,4,5,6,7,8,9,10,
5,[-0.163709 0.006446 -0.374578  _ ],[-0.105785 0.026273 -0.244866  _ ],[-0.104439 0.025630 -0.161031  _ ],[-0.112916 0.040258 -0.113246  _ ],[-0.047024 0.047140 -0.108880  _ ],[-0.067788 0.043423 -0.174748  _ ],[-0.188356 0.032635 -0.418925  _ ],[-0.214238 0.023183 -0.358906  _ ],[-0.223391 0.015485 -0.397658  _ ],[-0.438382 0.056803 -0.868134  _ ],
6,[-0.175031 0.005809 -0.419697  _ ],[-0.089939 0.026834 -0.291805  _ ],[-0.094843 0.022680 -0.154659  _ ],[-0.068245 0.032598 -0.117548  _ ],[-0.079375 0.040182 -0.060705  _ ],[-0.059753 0.042745 -0.103015  _ ],[-0.174797 0.035463 -0.362531  _ ],[-0.187830 0.019772 -0.347940  _ ],[-0.211724 0.015831 -0.409374  _ ],[-0.486203 0.048563 -0.858993  _ ],
7,[-0.318720 0.009591 -0.526791  _ ],[-0.185345 0.040821 -0.308869  _ ],[-0.134491 0.041990 -0.265202  _ ],[-0.110477 0.055461 -0.163370  _ ],[-0.080810 0.063184 -0.114699  _ ],[-0.079650 0.061799 -0.089673  _ ],[-0.306398 0.056938 -0.376356  _ ],[-0.304147 0.033122 -0.500737  _ ],[-0.314540 0.020000 -0.578061  _ ],[-0.534646 0.050323 -0.933158  _ ],
8,[-0.343103 0.010327 -0.457735  _ ],[-0.205875 0.069277 -0.193678  _ ],[-0.170536 0.079268 -0.081697  _ ],[-0.106892 0.089759 0.003317  _ ],[-0.080712 0.094405 0.045667  _ ],[-0.121143 0.071349 0.095745  _ ],[-0.301135 0.150316 -0.126153  _ ],[-0.329922 0.066065 -0.279794  _ ],[-0.356819 0.023641 -0.513009  _ ],[-0.539877 0.047333 -0.714154  _ ],
9,[-0.444729 0.092825 -0.220340  _ ],[-0.197119 0.149498 0.025610  _ ],[-0.181864 0.137974 0.070415  _ ],[-0.165371 0.119159 0.178802  _ ],[-0.147769 0.112142 0.306652  _ ],[-0.140634 0.124304 0.311980  _ ],[-0.381763 0.228183 0.097344  _ ],[-0.415500 0.217280 0.024477  _ ],[-0.442668 0.119511 -0.225068  _ ],[-0.519029 0.083902 -0.486368  _ ],
10,[-0.429023 0.139212 0.003678  _ ],[-0.190120 0.112873 0.331793  _ ],[-0.213497 0.120332 0.379835  _ ],[-0.169181 0.122221 0.431830  _ ],[-0.089677 0.129088 0.472383  _ ],[-0.097760 0.137933 0.562705  _ ],[-0.375210 0.144938 0.351751  _ ],[-0.403783 0.160929 0.292848  _ ],[-0.435262 0.213832 0.089040  _ ],[-0.529041 0.243521 -0.025452  _ ],
11,[-0.113691 0.065592 0.003272  _ ],[-0.068071 0.043144 0.198317  _ ],[-0.023185 0.045023 0.175714  _ ],[-0.067055 0.039719 0.219606  _ ],[-0.012788 0.047154 0.139241  _ ],[-0.030753 0.037634 0.247805  _ ],[-0.110768 0.052759 0.186894  _ ],[-0.125737 0.102272 0.031765  _ ],[-0.108490 0.037725 0.128713  _ ],[-0.320629 0.289218 0.081848  _ ],
12,[-0.626076 -0.191424 -0.502002  _ ],[-0.284313 -0.199340 -0.233583  _ ],[-0.239580 -0.215861 -0.064084  _ ],[-0.209107 -0.199224 -0.072093  _ ],[-0.164153 -0.171362 -0.023204  _ ],[-0.180469 -0.153623 -0.017878  _ ],[-0.451465 -0.137916 -0.255143  _ ],[-0.480608 -0.180668 -0.317472  _ ],[-0.538789 -0.160040 -0.401606  _ ],[-0.521147 -0.184557 -0.484608  _ ],
13,[-0.669399 -0.294775 -0.476251  _ ],[-0.333096 -0.272232 -0.225298  _ ],[-0.228280 -0.268879 -0.190670  _ ],[-0.204360 -0.250697 -0.137822  _ ],[-0.181022 -0.232508 -0.129856  _ ],[-0.143133 -0.239702 -0.048696  _ ],[-0.494506 -0.201977 -0.261349  _ ],[-0.525370 -0.231931 -0.310725  _ ],[-0.544806 -0.247559 -0.329432  _ ],[-0.530571 -0.269164 -0.525252  _ ],
14,[-0.609772 -0.367685 -0.491394  _ ],[-0.300686 -0.353097 -0.290613  _ ],[-0.238824 -0.357463 -0.247668  _ ],[-0.217757 -0.338099 -0.186243  _ ],[-0.151386 -0.347327 -0.209357  _ ],[-0.151446 -0.337472 -0.134540  _ ],[-0.484085 -0.293736 -0.213059  _ ],[-0.504664 -0.283763 -0.305040  _ ],[-0.522986 -0.310676 -0.372475  _ ],[-0.564045 -0.333060 -0.464080  _ ],
15,[-0.602664 -0.461790 -0.480623  _ ],[-0.296227 -0.410489 -0.286390  _ ],[-0.267017 -0.427508 -0.263716  _ ],[-0.234975 -0.400783 -0.237965  _ ],[-0.178419 -0.426758 -0.255841  _ ],[-0.175174 -0.405817 -0.205959  _ ],[-0.437444 -0.372715 -0.183584  _ ],[-0.534165 -0.391681 -0.364910  _ ],[-0.516089 -0.398157 -0.438415  _ ],[-0.567228 -0.397963 -0.502764  _ ],
16,[-0.633438 -0.517681 -0.420062  _ ],[-0.254697 -0.474802 -0.299266  _ ],[-0.271015 -0.487287 -0.315772  _ ],[-0.159747 -0.505566 -0.261734  _ ],[-0.147426 -0.454968 -0.300072  _ ],[-0.141143 -0.459350 -0.296084  _ ],[-0.465585 -0.420239 -0.190896  _ ],[-0.500614 -0.442683 -0.278147  _ ],[-0.560599 -0.485138 -0.381862  _ ],[-0.570706 -0.472737 -0.476065  _ ],
17,[-0.439404 -0.550664 -0.442001  _ ],[-0.174556 -0.562916 -0.336677  _ ],[-0.137202 -0.554408 -0.339800  _ ],[-0.084666 -0.571978 -0.348080  _ ],[-0.053815 -0.548964 -0.353819  _ ],[-0.019398 -0.541886 -0.308673  _ ],[-0.113643 -0.509627 -0.243758  _ ],[-0.386704 -0.527955 -0.306533  _ ],[-0.408144 -0.570958 -0.432402  _ ],[-0.436258 -0.585885 -0.475620  _ ],
18,[-0.130646 -0.634005 -0.408613  _ ],[0.120095 -0.631335 -0.464439  _ ],[0.164433 -0.643702 -0.484363  _ ],[0.195728 -0.623122 -0.439183  _ ],[0.182981 -0.603674 -0.472256  _ ],[0.266524 -0.628120 -0.414956  _ ],[0.369152 -0.591569 -0.413196  _ ],[0.093530 -0.631481 -0.345983  _ ],[-0.185185 -0.619226 -0.400675  _ ],[-0.180288 -0.642050 -0.545202  _ ],
19,[0.275682 -0.707715 -0.542855  _ ],[0.373371 -0.747212 -0.577731  _ ],[0.403909 -0.713909 -0.562784  _ ],[0.420132 -0.740556 -0.540770  _ ],[0.428915 -0.749837 -0.524945  _ ],[0.511057 -0.715178 -0.564910  _ ],[0.596364 -0.729098 -0.519617  _ ],[0.593992 -0.718135 -0.552159  _ ],[0.293931 -0.701385 -0.587100  _ ],[0.074732 -0.699517 -0.613730  _ ],
20,[0.521328 -0.478393 -0.411918  _ ],[0.463923 -0.500504 -0.435956  _ ],[0.467563 -0.491379 -0.425936  _ ],[0.473731 -0.478085 -0.441413  _ ],[0.477254 -0.476687 -0.432363  _ ],[0.528608 -0.490130 -0.399427  _ ],[0.597036 -0.524608 -0.449037  _ ],[0.669022 -0.551708 -0.516589  _ ],[0.675755 -0.600142 -0.533232  _ ],[0.561715 -0.847004 -0.799557  _ ],
21,[0.748312 -0.609946 0.000000  _ ],[0.680030 -0.678117 0.000000  _ ],[0.703545 -0.650945 0.000000  _ ],[0.697923 -0.655111 0.000000  _ ],[0.709773 -0.652687 0.000000  _ ],[0.690876 -0.653728 0.000000  _ ],[0.792609 -0.715673 0.000000  _ ],[0.814218 -0.724080 0.000000  _ ],[0.850174 -0.769322 0.000000  _ ],[0.963785 -0.996429 0.000000  _ ],
A-2,[-0.167799 0.015556 -0.220717  _ ],[-0.121093 0.029517 0.005418  _ ],[-0.090474 0.041556 -0.044026  _ ],[-0.048414 0.024678 0.121068  _ ],[-0.063652 0.053300 0.029492  _ ],[-0.048520 0.051237 0.037436  _ ],[-0.188778 0.053433 -0.070474  _ ],[-0.210369 0.052832 -0.168729  _ ],[-0.184527 0.042732 -0.137357  _ ],[-0.467160 0.144467 -0.410318  _ ],
A-3,[-0.161977 0.016867 -0.170479  _ ],[-0.122783 0.041708 -0.019566  _ ],[-0.109307 0.040098 -0.057114  _ ],[-0.073733 0.022499 0.109057  _ ],[-0.036573 0.024895 0.141004  _ ],[-0.065564 0.027127 0.161557  _ ],[-0.176442 0.057031 -0.071578  _ ],[-0.226780 0.052208 -0.131044  _ ],[-0.209739 0.046387 -0.051406  _ ],[-0.475262 0.138487 -0.414212  _ ],
A-4,[-0.203531 0.020888 -0.207809  _ ],[-0.130589 0.036801 0.025107  _ ],[-0.107432 0.036383 0.015954  _ ],[-0.074938 0.040646 0.021730  _ ],[-0.033853 0.049452 0.030072  _ ],[-0.091361 0.026990 0.088176  _ ],[-0.193602 0.056094 -0.069055  _ ],[-0.221509 0.042557 -0.140229  _ ],[-0.200960 0.044312 -0.175369  _ ],[-0.483643 0.120880 -0.392299  _ ],
A-5,[-0.204869 0.021657 -0.185243  _ ],[-0.114716 0.032540 0.008947  _ ],[-0.120852 0.044025 -0.016332  _ ],[-0.073910 0.022276 0.075053  _ ],[-0.078216 0.025238 0.079001  _ ],[-0.057619 0.021589 0.086028  _ ],[-0.212638 0.056649 -0.090430  _ ],[-0.239288 0.052580 -0.127091  _ ],[-0.214746 0.046339 -0.203567  _ ],[-0.482573 0.132190 -0.435632  _ ],
A-6,[-0.129466 0.022729 -0.176377  _ ],[-0.051621 0.040622 -0.007881  _ ],[-0.071051 0.047107 0.012916  _ ],[-0.067414 0.017481 0.090284  _ ],[0.002111 0.025155 0.060017  _ ],[0.000568 0.019051 0.154411  _ ],[-0.058483 0.062401 -0.009398  _ ],[-0.173670 0.051334 -0.120704  _ ],[-0.189601 0.048359 -0.153718  _ ],[-0.346612 0.125818 -0.419296  _ ],
A-7,[-0.040128 0.024368 -0.101762  _ ],[0.030843 0.028744 0.072394  _ ],[0.039509 0.037358 0.157559  _ ],[0.087315 0.035795 0.217266  _ ],[0.083527 0.045749 0.226252  _ ],[0.160916 0.043910 0.105725  _ ],[0.291310 0.067947 0.088665  _ ],[0.009125 0.070856 -0.025730  _ ],[-0.069666 0.040398 -0.064599  _ ],[-0.156216 0.114142 -0.274044  _ ],
A-8,[0.183447 0.030809 -0.055226  _ ],[0.253811 0.059634 0.094363  _ ],[0.275247 0.070599 0.190133  _ ],[0.297081 0.072052 0.204207  _ ],[0.343671 0.067324 0.111636  _ ],[0.344643 0.068630 0.167667  _ ],[0.472788 0.095888 0.167871  _ ],[0.450547 0.086949 0.125222  _ ],[0.192492 0.048059 -0.049014  _ ],[0.021753 0.133666 -0.224854  _ ],
A-9,[0.389043 0.040286 -0.013213  _ ],[0.447445 0.063462 0.158241  _ ],[0.461876 0.060770 0.159212  _ ],[0.434590 0.061994 0.250514  _ ],[0.472914 0.066684 0.172996  _ ],[0.312310 0.072664 0.454172  _ ],[0.555656 0.086788 0.194669  _ ],[0.577400 0.085867 0.133739  _ ],[0.551051 0.072440 0.094552  _ ],[0.563614 0.190927 -0.110397  _ ],
A-10,[0.357726 0.036469 0.002502  _ ],[0.400683 0.044409 0.121507  _ ],[0.418520 0.048183 0.178394  _ ],[0.366331 0.040255 0.147937  _ ],[0.387465 0.051063 0.179184  _ ],[0.378715 0.041363 0.191623  _ ],[0.426784 0.070716 0.114165  _ ],[0.443396 0.071493 0.106473  _ ],[0.507546 0.059571 0.072465  _ ],[0.910135 0.232471 0.170222  _ ],
A-A,[-0.063989 0.003816 -0.100075 0.038281],[-0.048760 0.008887 -0.021520 0.066090],[-0.039388 0.008738 0.002954 0.073911],[-0.029118 0.009560 -0.002809 0.080652],[-0.047959 0.010576 0.020004 0.080815],[-0.016511 0.012987 -0.011372 0.085940],[-0.076826 0.009379 -0.009654 0.085515],[-0.076541 0.007024 -0.013756 0.077040],[-0.105426 0.007587 -0.073032 0.075642],[-0.245589 0.048147 -0.285796 0.303598],
2-2,[-0.074773 0.000965 -0.185264 0.005145],[-0.055374 0.005802 -0.114039 0.022294],[-0.056845 0.004306 -0.120079 0.025540],[-0.035796 0.007253 -0.067529 0.041478],[-0.034897 0.007972 -0.069150 0.038670],[-0.027662 0.026528 -0.055213 0.016390],[-0.092930 0.005104 -0.096215 0.029992],[-0.087243 0.005811 -0.135746 0.018770],[-0.092375 0.002745 -0.153613 0.011866],[-0.249335 0.018102 -0.536820 0.049114],
3-3,[-0.080614 0.000594 -0.168923 0.005385],[-0.050338 0.002821 -0.072303 0.023571],[-0.034600 0.003806 -0.070814 0.023122],[-0.043490 0.004205 -0.069874 0.031679],[-0.025679 0.009991 -0.029889 0.038046],[-0.035851 0.006515 -0.025504 0.041625],[-0.088434 0.006360 -0.152685 0.031309],[-0.080991 0.002876 -0.182587 0.018977],[-0.093955 0.001849 -0.164979 0.011396],[-0.254480 0.014269 -0.498224 0.047494],
4-4,[-0.068885 0.002958 -0.098219 0.000894],[-0.016129 0.021571 -0.055306 0.008353],[-0.040283 0.025934 -0.030464 0.008576],[-0.025661 0.025788 0.003595 0.006398],[-0.025331 0.033250 -0.006253 0.016447],[-0.013478 0.018431 0.095623 0.014283],[-0.083509 0.044680 -0.030038 0.009084],[-0.101956 0.018258 -0.068313 0.007173],[-0.102740 0.002982 -0.142983 0.011094],[-0.272014 0.012226 -0.386805 0.046831],
5-5,[-0.089103 0.008208 0.039282 0.000883],[-0.044536 0.017133 0.100869 0.005273],[-0.041380 0.017051 0.137986 0.004582],[-0.035834 0.020723 0.123851 0.008451],[-0.017422 0.016961 0.168795 0.007243],[-0.006613 0.027926 0.129296 0.008766],[-0.100667 0.026502 0.048532 0.006076],[-0.065876 0.024552 0.089072 0.003934],[-0.072993 0.024129 0.082209 0.002594],[-0.225069 0.167533 0.011566 0.016044],
6-6,[-0.084463 -0.034729 -0.061575 0.004731],[-0.050545 -0.031524 -0.068202 0.018938],[-0.045490 -0.040611 -0.006243 0.016176],[-0.030095 -0.026416 -0.010460 0.029667],[-0.011729 -0.016411 -0.017939 0.033532],[-0.032014 -0.030858 -0.038947 0.037679],[-0.048962 -0.029834 -0.072113 0.021143],[-0.076471 -0.031901 -0.070847 0.016775],[-0.102259 -0.027133 -0.083190 0.011234],[-0.258707 -0.096446 -0.275813 0.038603],
7-7,[-0.068144 -0.049498 -0.096862 0.003793],[-0.040705 -0.060295 -0.053312 0.021526],[-0.050282 -0.061856 -0.079880 0.026233],[-0.044598 -0.071634 -0.025914 0.026771],[-0.029978 -0.061183 -0.015909 0.036438],[-0.023990 -0.051796 -0.000104 0.036650],[-0.068634 -0.079436 -0.001352 0.026262],[-0.087716 -0.063988 -0.044187 0.013991],[-0.091112 -0.053509 -0.087441 0.011315],[-0.270746 -0.172756 -0.232632 0.041939],
8-8,[-0.074951 -0.051566 -0.059971 0.005060],[-0.056592 -0.079518 -0.053323 0.034550],[-0.047331 -0.092183 -0.061659 0.045399],[-0.020794 -0.075685 -0.082526 0.045208],[-0.026374 -0.093100 -0.031263 0.049566],[-0.023254 -0.080140 -0.021265 0.063640],[-0.086629 -0.077699 -0.041451 0.076188],[-0.086042 -0.068210 -0.054259 0.027635],[-0.074785 -0.100177 -0.075960 0.013090],[-0.237938 -0.248558 -0.241514 0.035117],
9-9,[-0.004267 -0.067503 -0.037032 0.033100],[0.010710 -0.133314 -0.091512 0.061880],[0.022611 -0.118568 -0.096723 0.071800],[0.009984 -0.103377 -0.043303 0.067237],[0.085443 -0.109843 -0.050296 0.034136],[0.081448 -0.091057 -0.050361 0.031612],[0.106667 -0.091363 -0.035278 0.041108],[0.015028 -0.102741 -0.066386 0.088323],[-0.002553 -0.104352 -0.070384 0.046135],[-0.107330 -0.329055 -0.274607 0.065456],
10-10,[0.646863 -0.780141 -0.719177 0.199756],[0.624244 -0.852947 -0.766631 0.227881],[0.640487 -0.864950 -0.760557 0.229422],[0.641701 -0.823327 -0.737324 0.225452],[0.674557 -0.821187 -0.755758 0.239803],[0.694920 -0.831929 -0.743027 0.258589],[0.787543 -0.836755 -0.721348 0.285546],[0.793189 -0.829472 -0.729009 0.266093],[0.772124 -0.841674 -0.736241 0.233272],[0.567599 -0.851721 -0.735320 0.200149],
