,A,2,3,4,5,6,7,8,9,10,
21,[0.114183 -0.034010 0.000000  _ ],[0.088407 -0.031011 0.000000  _ ],[0.072010 -0.034782 0.000000  _ ],[0.058152 -0.035072 0.000000  _ ],[0.054087 -0.031979 0.000000  _ ],[0.047213 -0.031398 0.000000  _ ],[0.092068 -0.036326 0.000000  _ ],[0.128303 -0.033817 0.000000  _ ],[0.174835 -0.041516 0.000000  _ ],[0.563157 -0.156174 0.000000  _ ],
A-2,[-0.006959 0.000432 -0.007963  _ ],[-0.005159 0.001206 -0.001377  _ ],[-0.005161 0.001005 -0.000198  _ ],[-0.003674 0.000053 0.011804  _ ],[-0.000592 0.000052 0.016842  _ ],[-0.002372 0.001305 -0.001377  _ ],[-0.006839 0.001508 -0.003169  _ ],[-0.008823 0.001486 -0.008117  _ ],[-0.010494 0.001121 -0.006359  _ ],[-0.032951 0.011839 -0.032227  _ ],
A-3,[-0.007958 0.000534 -0.008353  _ ],[-0.004171 0.001339 -0.004568  _ ],[-0.003468 0.001053 -0.002776  _ ],[-0.003865 0.000894 -0.004146  _ ],[-0.000193 0.000049 0.024479  _ ],[-0.001386 0.000041 0.028063  _ ],[-0.008036 0.001310 -0.002185  _ ],[-0.009416 0.001427 -0.004386  _ ],[-0.009020 0.001152 -0.012102  _ ],[-0.037162 0.011393 -0.043090  _ ],
A-4,[-0.006765 0.000547 -0.004575  _ ],[-0.005937 0.001334 -0.000794  _ ],[-0.005051 0.001079 -0.002204  _ ],[-0.002290 0.000044 0.002839  _ ],[-0.001481 0.000042 0.009432  _ ],[-0.005348 0.000066 0.019167  _ ],[-0.007729 0.001700 -0.006954  _ ],[-0.009314 0.001386 -0.007344  _ ],[-0.010303 0.001446 -0.004758  _ ],[-0.032353 0.011887 -0.034906  _ ],
A-5,[-0.008257 0.000540 -0.008163  _ ],[-0.003459 0.001445 -0.002054  _ ],[-0.005348 0.001241 -0.002379  _ ],[-0.005355 0.000040 0.009322  _ ],[-0.002280 0.000958 -0.002777  _ ],[-0.000995 0.000051 0.028272  _ ],[-0.006909 0.001881 -0.000196  _ ],[-0.007628 0.001689 -0.008293  _ ],[-0.010203 0.001588 -0.007727  _ ],[-0.032602 0.012715 -0.041508  _ ],
A-6,[-0.006657 0.000602 -0.011306  _ ],[-0.002173 0.001458 -0.000484  _ ],[-0.002975 0.000040 0.014055  _ ],[-0.002182 0.000044 0.018153  _ ],[-0.000085 0.000057 0.030874  _ ],[-0.000308 0.000065 0.031163  _ ],[-0.002875 0.001827 -0.000416  _ ],[-0.008516 0.002177 -0.009090  _ ],[-0.008815 0.001630 -0.002795  _ ],[-0.026153 0.013697 -0.030015  _ ],
A-7,[-0.001884 0.000758 -0.003986  _ ],[0.020083 0.000122 0.003172  _ ],[0.019535 0.000108 0.003177  _ ],[0.001278 0.000133 0.022826  _ ],[0.004157 0.000106 0.025034  _ ],[0.004064 0.000132 0.055541  _ ],[0.059401 0.000219 0.008509  _ ],[0.001584 0.000086 0.010768  _ ],[-0.004264 0.001777 -0.011270  _ ],[-0.013311 0.015126 -0.026593  _ ],
A-8,[0.031532 0.000085 -0.002789  _ ],[0.066821 0.000262 0.005345  _ ],[0.058277 0.000273 0.006546  _ ],[0.054465 0.000187 0.007905  _ ],[0.008005 0.000146 0.058702  _ ],[0.063926 0.000247 0.010900  _ ],[0.096610 0.000392 0.006738  _ ],[0.095642 0.000363 0.006721  _ ],[0.046866 0.000242 -0.004358  _ ],[0.028561 0.000870 -0.029412  _ ],
A-9,[0.077783 0.000072 0.000598  _ ],[0.105072 0.000163 0.009311  _ ],[0.089082 0.000190 0.012475  _ ],[0.076609 0.000137 0.008515  _ ],[0.014450 0.000172 0.066048  _ ],[0.011006 0.000211 0.057722  _ ],[0.111875 0.000270 0.004308  _ ],[0.140187 0.000262 0.008510  _ ],[0.136585 0.000142 0.003167  _ ],[0.296925 0.002062 0.006640  _ ],
A-10,[0.064599 0.000081 0.000995  _ ],[0.072296 0.000114 0.003395  _ ],[0.037764 0.000098 0.005565  _ ],[0.021046 0.000084 0.008154  _ ],[0.019878 0.000072 0.006963  _ ],[0.019978 0.000115 0.003384  _ ],[0.071000 0.000141 0.005180  _ ],[0.076493 0.000176 0.001194  _ ],[0.085575 0.000168 0.002583  _ ],[0.354380 0.001982 0.005627  _ ],
A-A,[-0.002096 0.000004 -0.002195 0.000828],[-0.002489 0.000012 -0.000997 0.001662],[-0.000595 0.000018 -0.000098 0.000063],[-0.002196 0.000010 0.001873 0.000049],[-0.001795 0.000019 0.006960 0.000068],[-0.002492 0.000020 0.010316 0.000082],[-0.003988 0.000015 -0.000204 0.002207],[-0.003290 0.000015 -0.002794 0.002244],[-0.002591 0.000020 -0.001392 0.002045],[-0.011279 0.000121 -0.012057 0.023680],
2-2,[-0.003293 0.000001 -0.006188 0.000063],[-0.001893 0.000012 -0.003390 0.000677],[-0.001196 0.000013 -0.005183 0.000990],[-0.001795 0.000021 -0.002394 0.001088],[-0.002890 0.000018 -0.000204 0.001432],[-0.001195 0.000021 -0.002791 0.001295],[-0.002992 0.000016 -0.007373 0.000695],[-0.000997 0.000005 -0.004589 0.000569],[-0.003491 0.000005 -0.006584 0.000309],[-0.012350 0.000014 -0.021764 0.001908],
3-3,[-0.003392 0.000001 -0.003395 0.000066],[-0.001496 0.000003 -0.002395 0.000919],[-0.001296 0.000009 -0.002995 0.000872],[-0.000701 0.000015 -0.003993 0.001018],[-0.001597 0.000018 -0.000798 0.001320],[-0.001296 0.000013 -0.000033 0.001265],[-0.002294 0.000377 -0.004788 0.000013],[-0.003490 0.000009 -0.005589 0.000563],[-0.004185 0.000002 -0.004390 0.000272],[-0.010288 0.000012 -0.019997 0.001770],
4-4,[-0.002096 0.000003 -0.004787 0.000055],[-0.002193 0.000947 -0.001596 0.000019],[-0.001992 0.001074 -0.002193 0.000020],[-0.002792 0.000039 0.006449 0.000020],[-0.000698 0.001280 -0.000598 0.000015],[-0.001196 0.001429 -0.000202 0.000043],[-0.001993 0.002127 -0.002193 0.000033],[-0.002393 0.000866 -0.005181 0.000007],[-0.003591 0.000006 -0.003391 0.000378],[-0.013754 0.001104 -0.016252 0.000035],
5-5,[-0.003491 0.000768 -0.000006 0.000001],[-0.000994 0.000063 0.020847 0.000006],[-0.001299 0.000033 0.025604 0.000012],[-0.000097 0.000086 0.016072 0.000010],[-0.001197 0.000060 0.015329 0.000004],[-0.001793 0.000029 0.032846 0.000018],[-0.002694 0.000044 0.019867 0.000011],[-0.002590 0.001767 -0.001004 0.000003],[-0.002990 0.000026 0.005425 0.000001],[-0.012653 0.014831 0.001809 0.000018],
6-6,[-0.002495 -0.001878 -0.001397 0.000056],[-0.001894 -0.001274 -0.000903 0.000768],[-0.000598 -0.002350 -0.001097 0.001005],[-0.001694 -0.001311 -0.001198 0.001136],[-0.000900 -0.002748 0.000022 0.000152],[-0.000203 -0.000874 -0.000899 0.001156],[-0.002995 -0.001534 -0.003189 0.000646],[-0.003192 -0.001936 -0.002394 0.000461],[-0.004881 -0.001658 -0.002993 0.000268],[-0.011679 -0.007864 -0.010908 0.001757],
7-7,[-0.002294 -0.001583 -0.001096 0.000073],[-0.001097 -0.002972 -0.001295 0.000811],[-0.001298 -0.003467 -0.000202 0.000977],[-0.001196 -0.002959 -0.001398 0.001167],[-0.000499 -0.002052 -0.000798 0.001280],[-0.000699 -0.001878 -0.000508 0.001451],[-0.001895 -0.002475 0.000001 0.000873],[-0.002893 -0.003340 -0.003491 0.000591],[-0.003190 -0.004062 -0.003293 0.000298],[-0.012763 -0.009048 -0.005563 0.001713],
8-8,[-0.002496 -0.002872 -0.002695 0.000140],[-0.000599 -0.003270 -0.000698 0.002155],[-0.002196 -0.002757 -0.000596 0.002370],[-0.001297 -0.003773 -0.000399 0.002430],[-0.001794 -0.004165 -0.002694 0.002892],[-0.000698 -0.002832 -0.001993 0.003369],[-0.002495 -0.003426 -0.000595 0.003999],[-0.002893 -0.002565 -0.001397 0.001429],[-0.002790 -0.003743 -0.003989 0.000442],[-0.011865 -0.013251 -0.008898 0.001827],
9-9,[-0.000499 -0.002568 -0.001696 0.001516],[0.008847 -0.003962 -0.002594 0.000085],[0.008466 -0.003963 -0.004883 0.000081],[0.008022 -0.003749 -0.001100 0.000114],[0.012395 -0.004342 -0.004087 0.000104],[0.014409 -0.004357 -0.002890 0.000119],[0.018976 -0.005747 -0.001996 0.000152],[0.003420 -0.004850 -0.003191 0.000109],[-0.001296 -0.004365 -0.002097 0.002328],[-0.003273 -0.017573 -0.012862 0.008419],
10-10,[0.285291 -0.065286 -0.057722 0.001656],[0.358549 -0.087438 -0.080000 0.002896],[0.367396 -0.089465 -0.077209 0.003201],[0.375686 -0.093495 -0.075566 0.003631],[0.379614 -0.090336 -0.074446 0.003517],[0.397891 -0.088707 -0.074097 0.003837],[0.431127 -0.088838 -0.075289 0.004409],[0.442946 -0.092156 -0.079472 0.003887],[0.426993 -0.084277 -0.084988 0.003233],[0.541133 -0.274504 -0.251484 0.024750],
