,A,2,3,4,5,6,7,8,9,10,
5,[103 1157 113 0],[177 1624 155 0],[161 1635 169 0],[166 1724 174 0],[262 1664 169 0],[171 1652 185 0],[156 1681 161 0],[158 1767 191 0],[168 1745 157 0],[600 6366 639 0],
6,[129 1164 100 0],[153 1459 158 0],[143 1698 163 0],[143 1589 196 0],[157 1667 153 0],[168 1549 174 0],[171 1573 161 0],[152 1608 153 0],[151 1729 157 0],[581 6433 612 0],
7,[218 2340 243 0],[321 3224 311 0],[329 3375 355 0],[327 3277 395 0],[343 3332 304 0],[357 3166 534 0],[306 3254 307 0],[358 3433 318 0],[341 3563 342 0],[1330 12546 1243 0],
8,[252 2337 216 0],[350 3499 321 0],[317 3580 304 0],[340 3084 772 0],[355 315 3580 0],[323 345 3361 0],[359 3538 406 0],[323 3551 329 0],[343 3638 340 0],[1284 13061 1239 0],
9,[372 3660 347 0],[513 519 5325 0],[491 4663 1212 0],[477 504 5491 0],[504 522 5457 0],[501 450 5468 0],[512 5275 532 0],[525 5344 552 0],[511 5512 515 0],[2001 20406 1958 0],
10,[362 3651 636 0],[525 540 5755 0],[550 524 5617 0],[534 527 5822 0],[533 545 5562 0],[518 491 5484 0],[494 528 5759 0],[517 570 5676 0],[525 1782 4580 0],[1961 21610 2000 0],
11,[73 1208 84 0],[82 87 1278 0],[80 86 1596 0],[70 76 1357 0],[74 63 1079 0],[66 67 1026 0],[82 91 1590 0],[86 82 1670 0],[97 1737 89 0],[317 6379 338 0],
12,[815 9636 944 0],[1538 11721 1895 0],[2090 6235 7300 0],[2070 1290 12108 0],[1799 1277 11702 0],[1447 1254 11681 0],[1267 10792 3661 0],[1326 12839 1920 0],[1365 13780 1290 0],[4737 52872 4773 0],
13,[966 10151 1368 0],[3456 8403 5261 0],[3565 2049 10619 0],[6152 1284 8090 0],[11392 1245 2453 0],[2923 1255 10605 0],[1326 13309 1999 0],[1333 13643 2219 0],[1430 14857 1601 0],[5094 58167 5147 0],
14,[973 9060 1543 0],[5040 2381 7619 0],[2108 1159 11240 0],[10023 1088 2005 0],[7306 1112 3800 0],[6888 1137 4464 0],[1188 1844 12678 0],[1208 11002 3784 0],[1220 12990 2445 0],[4689 55059 4637 0],
15,[1091 7918 3551 0],[12384 1244 2029 0],[10443 1233 3247 0],[9930 1156 3164 0],[10624 1213 1123 0],[9864 1167 1818 0],[1210 1146 13648 0],[1292 1270 14533 0],[1696 13012 3290 0],[4850 58278 5394 0],
