,A,2,3,4,5,6,7,8,9,10,
5,[1009 6140 1057 0],[1476 8563 1511 0],[1430 8522 1468 0],[1521 9398 1560 0],[1553 9211 1545 0],[1528 9119 1575 0],[1532 8742 1615 0],[1581 8842 1503 0],[1527 8906 1513 0],[5600 31615 5608 0],
6,[1076 6267 1069 0],[1392 8292 1469 0],[1560 8653 1606 0],[1516 8353 1447 0],[1530 8673 1505 0],[1496 8852 1602 0],[1557 8585 1525 0],[1542 8680 1581 0],[1514 8748 1536 0],[5740 32679 5700 0],
7,[2153 12538 2083 0],[3045 17579 3077 0],[3019 17340 3118 0],[3050 17564 3105 0],[3052 17438 2962 0],[3020 17854 3117 0],[3120 17514 3152 0],[3122 17732 3148 0],[3201 18225 3117 0],[11397 65808 11538 0],
8,[2147 12879 2195 0],[3133 18272 3069 0],[3055 18508 3075 0],[3147 19115 3224 0],[2965 18453 3186 0],[3062 18220 3301 0],[3193 18247 3262 0],[3269 18699 3199 0],[3218 18749 3196 0],[11750 68314 11702 0],
9,[3356 19943 3322 0],[4693 27687 4822 0],[4678 27914 5046 0],[4627 27430 5803 0],[4782 27602 5589 0],[4702 26317 6741 0],[4790 28164 4837 0],[4897 28380 4896 0],[4810 28726 4781 0],[17898 105881 17889 0],
10,[3455 21291 3464 0],[4869 23415 11329 0],[4969 26941 8013 0],[4959 19184 16036 0],[4974 5026 30730 0],[4962 6541 28393 0],[4932 27090 7371 0],[4874 28683 5763 0],[5154 30539 5092 0],[18360 111606 18506 0],
11,[587 5923 611 0],[836 975 7886 0],[812 4854 4357 0],[846 783 8540 0],[808 776 8612 0],[869 780 8429 0],[834 6356 2010 0],[887 7615 1133 0],[835 8205 859 0],[3107 30159 3208 0],
12,[8374 51505 8520 0],[11827 69249 13662 0],[12359 65965 18867 0],[13266 59674 23084 0],[17225 52809 25651 0],[15629 51985 28041 0],[12175 70489 12633 0],[12155 73076 12258 0],[12013 73146 12222 0],[44690 272662 44951 0],
13,[8678 55756 8976 0],[13282 72672 19490 0],[26717 52605 23461 0],[29604 52638 21076 0],[42140 31150 28165 0],[37922 19447 43309 0],[12463 72912 18370 0],[12716 78958 13537 0],[12697 80309 12806 0],[47417 296692 47255 0],
14,[8060 52822 7919 0],[31268 39191 25885 0],[45892 19549 29552 0],[62561 10972 17271 0],[63367 11162 14937 0],[49562 10988 27511 0],[11417 59046 25825 0],[11673 67358 19070 0],[11640 74779 12941 0],[43143 283791 44817 0],
15,[8369 54032 10893 0],[70290 13976 16463 0],[65821 12261 20063 0],[70707 11544 14566 0],[63764 10907 16284 0],[61378 11416 18108 0],[11859 14640 74519 0],[11895 62286 30460 0],[12302 73649 19645 0],[45616 288023 58467 0],
16,[7781 35163 26416 0],[61929 10460 18227 0],[63693 10325 13950 0],[64194 9974 11205 0],[62100 10111 10710 0],[55538 9706 12937 0],[10656 10729 69855 0],[11091 16055 71044 0],[11626 51752 36153 0],[49705 196437 127234 0],
17,[30807 8498 33317 0],[71181 10795 10938 0],[68454 10566 10726 0],[65822 10452 10570 0],[62900 10146 10273 0],[60844 10282 10318 0],[68753 10394 10748 0],[19226 11267 69077 0],[70695 11439 22239 0],[292380 42831 54597 0],
18,[50129 7029 6873 0],[61790 9392 9349 0],[59014 9305 9209 0],[56597 9123 8893 0],[53408 8884 8774 0],[50697 8744 8807 0],[60252 9284 9439 0],[65785 9388 9425 0],[71920 10030 9959 0],[269559 36648 36949 0],
19,[49180 6812 6900 0],[58113 9421 9344 0],[55712 9258 9250 0],[53471 9116 8741 0],[50845 8897 9018 0],[49360 8741 8715 0],[58263 9417 9255 0],[65645 9796 9844 0],[68158 9635 9621 0],[270019 37411 37343 0],
