,A,2,3,4,5,6,7,8,9,10,
5,6140,8563,8522,9398,9211,9119,8742,8842,8906,31615,
6,6267,8292,8653,8353,8673,8852,8585,8680,8748,32679,
7,12538,17579,17340,17564,17438,17854,17514,17732,18225,65808,
8,12879,18272,18508,19115,18453,18220,18247,18699,18749,68314,
9,19943,27687,27914,27430,27602,26317,28164,28380,28726,105881,
10,21291,23415,26941,19184,30730,28393,27090,28683,30539,111606,
11,5923,7886,4854,8540,8612,8429,6356,7615,8205,30159,
12,51505,69249,65965,59674,52809,51985,70489,73076,73146,272662,
13,55756,72672,52605,29604,31150,37922,72912,78958,80309,296692,
14,52822,39191,45892,62561,63367,49562,59046,67358,74779,283791,
15,54032,70290,65821,70707,63764,61378,74519,62286,73649,288023,
16,35163,61929,63693,64194,62100,55538,69855,71044,51752,196437,
17,33317,71181,68454,65822,62900,60844,68753,19226,70695,292380,
18,50129,61790,59014,56597,53408,50697,60252,65785,71920,269559,
19,49180,58113,55712,53471,50845,49360,58263,65645,68158,270019,
20,24083,21335,18810,15354,8917,8671,24125,29486,34205,127105,
21,20540,16218,14062,11522,9567,8446,19429,24512,28714,109603,
A-2,5796,8815,9252,9223,9306,9241,8918,9019,9048,32886,
A-3,6129,9756,9089,9828,9126,9523,9762,9710,9672,35233,
A-4,6726,9925,10042,9505,10156,9803,10061,9841,10273,38269,
A-5,7080,11169,11158,10855,10589,10889,11117,11210,11205,41018,
A-6,7798,12030,12060,11035,11298,8720,12336,12177,12139,45550,
A-7,8655,13226,13198,12856,11687,6168,12985,13595,13785,50788,
A-8,4250,14666,13955,12528,12754,12111,14059,14112,11374,54020,
A-9,10070,15339,15608,15189,14947,14452,13999,15194,15102,59549,
A-10,6028,8844,8756,8327,7192,6951,8277,8964,9745,37290,
A-A,5011,8817,8938,8815,8763,8816,8652,8472,8568,32224,
2-2,5937,7683,8706,8594,8908,8498,2590,1735,1924,9480,
3-3,5676,8547,7665,8663,8628,8791,8588,8532,8283,16258,
4-4,5900,3833,3367,3201,3680,3731,3710,3798,7252,29388,
5-5,2485,3264,3813,3795,3127,3759,3510,3543,3614,13564,
6-6,5932,8468,8701,8879,8753,7519,8247,8162,8174,31409,
7-7,5776,8498,9102,8469,9023,8485,7259,8293,8644,31287,
8-8,5791,8664,8645,8773,8574,8540,8623,7224,8597,31464,
9-9,5790,8041,8496,7903,8855,7823,3676,8469,7666,30901,
10-10,44127,63530,62979,63416,63420,63245,62884,63140,63069,223780,
